step,q,dq,qr,tau,r_pos,r_vel,th,dth
416,"[[-0.6792515915413325], [1.050470814546297], [-0.3711985390339083]]","[[-0.00013166995991986674], [-0.0009879140297882616], [0.0010542265708780307]]","[[-0.6550915923603181], [0.889814482141176], [-0.41321903370934415]]","[[-0.001498622018739848], [-20.78223641765203], [-5.675829667532882]]","[[0.19416643222143132], [0.8536297970124263]]","[[4.257937890050911e-05], [1.48461384186227e-05]]",[[2.0683971055672583e-05]],[[-6.535741769141817e-05]]
417,"[[-0.6792528633362082], [1.050460910714921], [-0.37118803105264503]]","[[-0.0001225707675143045], [-0.0009860698002871482], [0.001044140245613806]]","[[-0.6550915500609611], [0.88980540961645], [-0.41321149719621436]]","[[-0.001469164531030298], [-20.782202062919662], [-5.676175769300465]]","[[0.19417065913411755], [0.8536312888211973]]","[[4.1975647993575116e-05], [1.4864963815419685e-05]]",[[2.001632606604063e-05]],[[-6.450032332625498e-05]]
418,"[[-0.6792540436893008], [1.050451025232776], [-0.37117762340789295]]","[[-0.0001136004369239052], [-0.000984251665748087], [0.0010341967439165267]]","[[-0.6550914369118033], [0.8897963584996506], [-0.41320401887302777]]","[[-0.0014401235899246245], [-20.782166302937117], [-5.676516959724334]]","[[0.19417482611971348], [0.8536327825023837]]","[[4.138046507673465e-05], [1.4883528787201783e-05]]",[[1.9358135585236838e-05]],[[-6.365535420072357e-05]]
419,"[[-0.6792551338956427], [1.0504411578402395], [-0.37116731467875275]]","[[-0.0001047571550918669], [-0.0009824592474962646], [0.0010243940643991645]]","[[-0.6550912539165544], [0.8897873284874833], [-0.41319659791595903]]","[[-0.0014114934206661545], [-20.782129157495373], [-5.676853308560115]]","[[0.19417893402671876], [0.8536342780300721]]","[[4.0793709385478216e-05], [1.490183676455814e-05]]",[[1.87092658428322e-05]],[[-6.282233932772448e-05]]
420,"[[-0.6792561352319427], [1.0504313082813725], [-0.3711571034644431]]","[[-9.603911136786547e-05], [-0.0009806921954627346], [0.0010147302047799345]]","[[-0.6550910020646303], [0.8897783192810018], [-0.41318923351284775]]","[[-0.0013832681062186936], [-20.782090646425086], [-5.677184884316079]]","[[0.19418298369164685], [0.853635775378689]]","[[4.02152618955709e-05], [1.4919891100362292e-05]]",[[1.8069584985306563e-05]],[[-6.2001104327929e-05]]
421,"[[-0.6792570489568899], [1.0504214763038808], [-0.3711469883839713]]","[[-8.744454773625121e-05], [-0.000978950136903134], [0.0010052031969585151]]","[[-0.6550906823319856], [0.8897693305853633], [-0.41318192486298966]]","[[-0.0013554419954675545], [-20.782050789081588], [-5.677511754705576]]","[[0.19418697593919387], [0.8536372745229965]]","[[3.9645005220356744e-05], [1.4937695114181082e-05]]",[[1.743896302139999e-05]],[[-6.11914854035129e-05]]
422,"[[-0.6792578763113793], [1.0504116616590435], [-0.3711369680758543]]","[[-7.897171144700954e-05], [-0.0009772327278085025], [0.0009958111261146319]]","[[-0.6550902956802862], [0.8897603621100136], [-0.4131746711770335]]","[[-0.0013280094275582854], [-20.782009604608255], [-5.677833986390279]]","[[0.19419091158240542], [0.8536387754380883]]","[[3.908282365516769e-05], [1.4955252103376893e-05]]",[[1.6817271808667542e-05]],[[-6.0393315418313595e-05]]
423,"[[-0.6792586185187783], [1.0504018641016872], [-0.37112704119788614]]","[[-7.061889067112859e-05], [-0.0009755396052514853], [0.0009865520602525824]]","[[-0.6550898430578904], [0.8897514135684613], [-0.41316747167677925]]","[[-0.00130096486065856], [-20.781967111848385], [-5.678151645218215]]","[[0.19419479142284088], [0.8536402780993865]]","[[3.85286031079346e-05], [1.4972565354209877e-05]]",[[1.6204385023441185e-05]],[[-5.9606433392594624e-05]]
424,"[[-0.6792592767851536], [1.0503920833901017], [-0.3711172064268063]]","[[-6.238438173696015e-05], [-0.0009738704366280548], [0.0009774241443460119]]","[[-0.6550893253995544], [0.8897424846783405], [-0.4131603255950532]]","[[-0.0012743028340129747], [-20.781923329380792], [-5.678464795891551]]","[[0.1941986162507347], [0.8536417824826362]]","[[3.7982231107513975e-05], [1.4989638030815655e-05]]",[[1.5600178140082563e-05]],[[-5.883067743507435e-05]]
425,"[[-0.6792598522995398], [1.0503823192860267], [-0.37110746245808673]]","[[-5.426651677181704e-05], [-0.0009722248746534268], [0.0009684255056897906]]","[[-0.655088743627016], [0.8897335751612213], [-0.413153232175511]]","[[-0.001248017894555975], [-20.781878275605557], [-5.678773502403982]]","[[0.19420238684515667], [0.8536432885639043]]","[[3.744359676483011e-05], [1.5006473352840999e-05]]",[[1.5004528397891752e-05]],[[-5.8065890290278505e-05]]
426,"[[-0.6792603462341629], [1.0503725715545689], [-0.37109780800563036]]","[[-4.626364623412649e-05], [-0.0009706025856468514], [0.0009595543134009177]]","[[-0.6550880986488895], [0.8897246847426635], [-0.4131461906725202]]","[[-0.0012221047844120925], [-20.781831968488508], [-5.679077827911065]]","[[0.1942061039741688], [0.8536447963195721]]","[[3.691259075344622e-05], [1.5023074440012607e-05]]",[[1.4417314776853806e-05]],[[-5.7311916202690966e-05]]
427,"[[-0.679260759744687], [1.050362839964179], [-0.37108824180151484]]","[[-3.837414435715891e-05], [-0.0009690032433800899], [0.0009508087904019358]]","[[-0.6550873913609541], [0.8897158131521077], [-0.4131392003509899]]","[[-0.001196558232186451], [-20.781784425908157], [-5.6793778342906664]]","[[0.19420976839498055], [0.8536463057263346]]","[[3.638910527348216e-05], [1.5039444378750488e-05]]",[[1.3838417974477353e-05]],[[-5.656860189005332e-05]]
428,"[[-0.6792610939704463], [1.0503531242865962], [-0.37107876259576994]]","[[-3.059641240403532e-05], [-0.0009674265131607018], [0.0009421871282827843]]","[[-0.6550866226463156], [0.8897069601228333], [-0.4131322604862242]]","[[-0.0011713730305120684], [-20.78173566544703], [-5.679673582943703]]","[[0.19421338085410172], [0.8536478167611952]]","[[3.587303406271669e-05], [1.5055586266576881e-05]]",[[1.3267720379557747e-05]],[[-5.583579614320752e-05]]
429,"[[-0.6792613500346668], [1.0503434242967935], [-0.37106936915607835]]","[[-2.2928866961882677e-05], [-0.0009658720814735566], [0.0009336875944148393]]","[[-0.6550857933756121], [0.8896981253919178], [-0.413125370363784]]","[[-0.00114654410544901], [-20.781685704391542], [-5.679965134211079]]","[[0.19421694208749352], [0.8536493294014629]]","[[3.536427235217854e-05], [1.5071503101093953e-05]]",[[1.2705106051130101e-05]],[[-5.511334946577996e-05]]
430,"[[-0.6792615290447029], [1.0503337397729329], [-0.37106006026753857]]","[[-1.5369953259750102e-05], [-0.0009643396308045005], [0.0009253084715147852]]","[[-0.65508490440722], [0.889689308700141], [-0.41311852927932474]]","[[-0.0011220664592945795], [-20.78163455977779], [-5.680252547597321]]","[[0.19422045282071662], [0.8536508436247471]]","[[3.4862716830064144e-05], [1.5087197891006099e-05]]",[[1.2150460688839579e-05]],[[-5.4401115965538316e-05]]
431,"[[-0.6792616320922629], [1.0503240704963397], [-0.3710508347324651]]","[[-7.918138608870029e-06], [-0.0009628288412118768], [0.0009170480281351368]]","[[-0.6550839565872697], [0.8896805097919891], [-0.4131117365384693]]","[[-0.00109793509644307], [-20.78158224846413], [-5.680535881848709]]","[[0.19422391376907844], [0.8536523594089558]]","[[3.436826567504436e-05], [1.5102673589506566e-05]]",[[1.1603671613337043e-05]],[[-5.369895054688732e-05]]
432,"[[-0.6792616602536116], [1.0503144162514195], [-0.3710416913700626]]","[[-5.719019028765926e-07], [-0.0009613394180054691], [0.0009089046104492071]]","[[-0.6550829507499983], [0.8896717284155709], [-0.41310499145666296]]","[[-0.001074145147582417], [-20.781528787026545], [-5.680815194762917]]","[[0.19422732563777667], [0.85365387673229]]","[[3.388081847299773e-05], [1.5117933116481908e-05]]",[[1.1064627745983746e-05]],[[-5.3006709459105586e-05]]
433,"[[-0.6792616145898218], [1.0503047768256601], [-0.37103262901626494]]","[[6.670245821599474e-06], [-0.0009598710532549293], [0.0009008765533883023]]","[[-0.6550818877179578], [0.8896629643225241], [-0.4130982933590176]]","[[-0.0010506917463923848], [-20.781474191887497], [-5.681090543414142]]","[[0.19423068912204247], [0.8536553955732423]]","[[3.340027624199049e-05], [1.5132979314103068e-05]]",[[1.0533219574649121e-05]],[[-5.232425290633419e-05]]
434,"[[-0.6792614961469675], [1.050295152009534], [-0.37102364652344066]]","[[1.3809773159997873e-05], [-0.0009584234494343646], [0.0008929622304141016]]","[[-0.6550807683020602], [0.889654217267672], [-0.4130916415798825]]","[[-0.0010275702133757392], [-20.781418479121207], [-5.681361983957063]]","[[0.19423400490728165], [0.8536569159105923]]","[[3.292654138786766e-05], [1.514781505784768e-05]]",[[1.0009339126196865e-05]],[[-5.165144472158052e-05]]
435,"[[-0.6792613059563202], [1.0502855415965102], [-0.3710147427602106]]","[[2.0848132803716335e-05], [-0.0009569963055875708], [0.0008851600267975879]]","[[-0.6550795933011703], [0.8896454870106599], [-0.41308503546407194]]","[[-0.0010047758653128902], [-20.781361664450806], [-5.681629572006279]]","[[0.19423727366921098], [0.8536584377234037]]","[[3.245951766539523e-05], [1.5162443189886687e-05]]",[[9.492879980934588e-06]],[[-5.0988143708881675e-05]]
436,"[[-0.6792610450345797], [1.0502759453829902], [-0.37100591661118754]]","[[2.7786755904479765e-05], [-0.0009555893377341251], [0.0008774683636513236]]","[[-0.6550783635037734], [0.8896367733128803], [-0.4130784743644707]]","[[-0.0009823039639882403], [-20.781303763868152], [-5.6818933619770755]]","[[0.1942404960739955], [0.8536599609910172]]","[[3.199911022544466e-05], [1.51768664302665e-05]]",[[8.983737223380982e-06]],[[-5.033421703968741e-05]]
437,"[[-0.6792607143840826], [1.050266363168248], [-0.3709971669767594]]","[[3.4627049003185806e-05], [-0.0009542022578406528], [0.0008698856737313354]]","[[-0.6550770796868005], [0.8896280759398179], [-0.413071957643586]]","[[-0.0009601501511040667], [-20.781244792536647], [-5.682153407907431]]","[[0.19424367277838417], [0.8536614856930501]]","[[3.154522554005279e-05], [1.519108754344245e-05]]",[[8.481807408667127e-06]],[[-4.968953396738626e-05]]
438,"[[-0.6792603149930019], [1.0502567947544164], [-0.37098849277285656]]","[[4.137040024479455e-05], [-0.00095283477869057], [0.0008624104134338506]]","[[-0.6550757426159937], [0.8896193946603318], [-0.4130654846729497]]","[[-0.000938309819278782], [-20.7811847657975], [-5.682409762939503]]","[[0.1942468044298416], [0.8536630118093952]]","[[3.10977713940952e-05], [1.5205109282767637e-05]]",[[7.986988558455123e-06]],[[-4.9053962734512194e-05]]
439,"[[-0.6792598478355276], [1.0502472399464269], [-0.3709798929307569]]","[[4.801818723559892e-05], [-0.0009514866319537962], [0.0008550410706846256]]","[[-0.6550743530464446], [0.8896107292465335], [-0.4130590548329732]]","[[-0.0009167785160477671], [-20.78112369872641], [-5.6826624792470435]]","[[0.1942498916666793], [0.8536645393202137]]","[[3.065665687973507e-05], [1.521893424616394e-05]]",[[7.499180143938792e-06]],[[-4.842737289487316e-05]]
440,"[[-0.67925931387208], [1.050237698551965], [-0.3709713663968304]]","[[5.457175967404915e-05], [-0.0009501575443878474], [0.0008477761493365099]]","[[-0.6550729117227115], [0.8896020794736933], [-0.4130526675128066]]","[[-0.0008955519297613179], [-20.781061606048343], [-5.682911608594538]]","[[0.1942529351181845], [0.8536660682059332]]","[[3.022179237144318e-05], [1.5232565109268847e-05]]",[[7.018283052666327e-06]],[[-4.780963879332141e-05]]
441,"[[-0.679258714049518], [1.050228170381465], [-0.3709629121323776]]","[[6.103244246788431e-05], [-0.0009488472340210552], [0.0008406141543750301]]","[[-0.6550714193786279], [0.8895934451203148], [-0.41304632211024966]]","[[-0.0008746258075493785], [-20.780998502278322], [-5.683157201911663]]","[[0.1942559354047473], [0.8536675984472449]]","[[2.979308949824233e-05], [1.5246004514413158e-05]]",[[6.5441995702176806e-06]],[[-4.720063603948221e-05]]
442,"[[-0.6792580487568028], [1.0502186548131356], [-0.37095452897237374]]","[[6.748222545846505e-05], [-0.0009476297387152055], [0.0008335801321291414]]","[[-0.6550698687396803], [0.8895848057668427], [-0.41304001023640075]]","[[-0.0008536363878737241], [-20.78093669670451], [-5.6833983941777975]]","[[0.19425889315173764], [0.853669130109136]]","[[2.937071456043938e-05], [1.5260676744510704e-05]]",[[6.0770839584788585e-06]],[[-4.656738226626461e-05]]
443,"[[-0.6792573196641541], [1.0502091517279672], [-0.37094621579964454]]","[[7.369047334963852e-05], [-0.0009463672104838283], [0.0008266394311947922]]","[[-0.6550682851286354], [0.8895762104217693], [-0.4130337510341284]]","[[-0.0008340140000924201], [-20.78087001325297], [-5.683637954456806]]","[[0.19426180896936474], [0.8536706631527425]]","[[2.8954221639732047e-05], [1.5273859732545247e-05]]",[[5.6162641681067e-06]],[[-4.603730593938371e-05]]
444,"[[-0.6792565276819698], [1.0501996613169737], [-0.3709379718311215]]","[[7.988433862418653e-05], [-0.000945102234006262], [0.0008197712044472338]]","[[-0.6550666417141939], [0.8895676266040706], [-0.4130275301380765]]","[[-0.0008136413749131322], [-20.7808030816891], [-5.683873598901471]]","[[0.19426468343218448], [0.8536721974928125]]","[[2.8543411503823002e-05], [1.528657697091873e-05]]",[[5.161803885362403e-06]],[[-4.544668638017946e-05]]
445,"[[-0.6792556733998315], [1.0501901835372127], [-0.37092979622212513]]","[[8.599857662573707e-05], [-0.0009438472007396725], [0.0008129942470601059]]","[[-0.6550649509777601], [0.8895590544147789], [-0.4130213475321291]]","[[-0.0007938084643548393], [-20.78073574572644], [-5.684105620839379]]","[[0.19426751711468274], [0.8536737330901092]]","[[2.8138372085151353e-05], [1.529898205898661e-05]]",[[4.713915257170853e-06]],[[-4.485437591508594e-05]]
446,"[[-0.6792547577830382], [1.0501807182499951], [-0.37092168801028347]]","[[9.201004203303331e-05], [-0.0009426091440904727], [0.000806316051829431]]","[[-0.6550632145618904], [0.8895504946954969], [-0.41301520320118157]]","[[-0.0007743809614297881], [-20.780667789817528], [-5.684334243691908]]","[[0.1942703105942161], [0.8536752699188563]]","[[2.7739095367906863e-05], [1.5311180590060758e-05]]",[[4.272456673272805e-06]],[[-4.428305250537071e-05]]
447,"[[-0.6792537817754437], [1.0501712652629693], [-0.37091364621681167]]","[[9.793331237327452e-05], [-0.0009413917407047057], [0.0007997348846519592]]","[[-0.6550614313016668], [0.8895419483673077], [-0.4130090970333534]]","[[-0.0007551826704679243], [-20.78059901329147], [-5.684559586241758]]","[[0.19427306444264808], [0.8536768079636845]]","[[2.7345499464814793e-05], [1.532326030506681e-05]]",[[3.837270713228729e-06]],[[-4.372354367942338e-05]]
448,"[[-0.6792527462260471], [1.0501618243661452], [-0.3709056698810753]]","[[0.00010377513416362505], [-0.0009401954118474221], [0.0007932487179922454]]","[[-0.6550596016147658], [0.8895334157655398], [-0.4130030287046767]]","[[-0.0007362325968478522], [-20.780529334235297], [-5.684781724475896]]","[[0.19427577922353154], [0.8536783472139967]]","[[2.6957499213442482e-05], [1.5335241754232953e-05]]",[[3.408259022282738e-06]],[[-4.317156083029523e-05]]
449,"[[-0.6792516519605958], [1.0501523953534837], [-0.3708977580587845]]","[[0.0001095355892025418], [-0.0009390192371738215], [0.0007868560531894275]]","[[-0.6550577263758749], [0.889524896879492], [-0.4129969977643128]]","[[-0.0007175549331610576], [-20.780458737930886], [-5.68500071756038]]","[[0.1942784554922174], [0.8536798876592879]]","[[2.657501375069593e-05], [1.5347113890840092e-05]]",[[2.985334105492468e-06]],[[-4.26275936431849e-05]]
450,"[[-0.6792504998016508], [1.0501429780292433], [-0.37088990982156783]]","[[0.00011521510943071633], [-0.0009378621150522848], [0.0007805552497367474]]","[[-0.6550558062644225], [0.8895163915928448], [-0.41299100371645847]]","[[-0.000699144966646692], [-20.780387229570177], [-5.68521661434532]]","[[0.19428109379593206], [0.8536814292877752]]","[[2.6197961730534125e-05], [1.5358862603953582e-05]]",[[2.5684060236590905e-06]],[[-4.209175816218512e-05]]
451,"[[-0.6792492905628775], [1.0501335722081826], [-0.37088212425809325]]","[[0.0001208147842465257], [-0.0009367230219883838], [0.0007743445767008361]]","[[-0.6550538418939525], [0.8895078997425679], [-0.41298504604890346]]","[[-0.0006809958019804441], [-20.78031482203892], [-5.685429457776357]]","[[0.19428369467378664], [0.8536829720864204]]","[[2.582626238978314e-05], [1.537047634725397e-05]]",[[2.157387211966861e-06]],[[-4.1563661041035815e-05]]
452,"[[-0.6792480250474664], [1.0501241777142292], [-0.37087440047344294]]","[[0.00012633562588738878], [-0.00093560113022087], [0.0007682224634472101]]","[[-0.655051833896034], [0.8894994211372756], [-0.4129791242443345]]","[[-0.0006631038565720893], [-20.78024153242192], [-5.685639288659749]]","[[0.19428625865692997], [0.8536845160411751]]","[[2.545983705526389e-05], [1.5381946150139214e-05]]",[[1.7521933175297883e-06]],[[-4.1043042024947046e-05]]
453,"[[-0.6792467040491014], [1.0501147943788165], [-0.3708667375878805]]","[[0.00013177853267766493], [-0.0009344957531182974], [0.0007621874429764308]]","[[-0.6550497829012769], [0.8894909555762226], [-0.41297323778821915]]","[[-0.0006454659928643025], [-20.78016737821396], [-5.6858461473389905]]","[[0.19428878626875756], [0.8536860611372642]]","[[2.509860911881212e-05], [1.5393266106222825e-05]]",[[1.352741834775474e-06]],[[-4.052977974151016e-05]]
454,"[[-0.6792453283518958], [1.0501054220392159], [-0.37085913473575227]]","[[0.00013714447099417992], [-0.0009334063805820081], [0.0007562381486981296]]","[[-0.6550476895254762], [0.8894825028607339], [-0.4129673861731156]]","[[-0.0006280783861045691], [-20.780092376050895], [-5.686050074030307]]","[[0.19429127802509974], [0.8536876073594748]]","[[2.4742503745844857e-05], [1.540443296255134e-05]]",[[9.589515681591155e-07]],[[-4.002376202843008e-05]]
455,"[[-0.6792438987299596], [1.0500960605372571], [-0.3708515910647391]]","[[0.00014243443788597432], [-0.0009323326016730804], [0.0007503732824955534]]","[[-0.6550455543731117], [0.8894740627972993], [-0.4129615688999279]]","[[-0.0006109372987612716], [-20.780016541211847], [-5.686251108761139]]","[[0.19429373443438414], [0.8536891546923889]]","[[2.4391447625560225e-05], [1.5415445553390583e-05]]",[[5.707425572904063e-07]],[[-3.9524881291563146e-05]]
456,"[[-0.6792424159471051], [1.050086709718356], [-0.3708441057352315]]","[[0.00014764946224109232], [-0.0009312741027247273], [0.0007445916083038961]]","[[-0.6550433780390994], [0.8894656351981602], [-0.41295578547805684]]","[[-0.0005940391404144485], [-20.779939887738998], [-5.686449291538513]]","[[0.19429615599778002], [0.8536907031205452]]","[[2.4045368809955114e-05], [1.5426303956456167e-05]]",[[1.880360192392036e-07]],[[-3.903303445712894e-05]]
457,"[[-0.679240880756778], [1.0500773694309238], [-0.3708366779198724]]","[[0.00015279055642926365], [-0.0009302305903873542], [0.0007388919049011455]]","[[-0.6550411611093672], [0.889457219880861], [-0.412950035425086]]","[[-0.0005773804988984388], [-20.77986242859006], [-5.686644662342596]]","[[0.19429854320932727], [0.8536922526285476]]","[[2.370419658337397e-05], [1.5437009270868884e-05]]",[[-1.892457265438742e-07]],[[-3.854812791830205e-05]]
458,"[[-0.6792392939020018], [1.0500680395259427], [-0.37082930680321774]]","[[0.0001578587547106658], [-0.0009292018311044536], [0.0007332730123160713]]","[[-0.6550389041605569], [0.8894488166677987], [-0.41294431826643846]]","[[-0.0005609578666314619], [-20.77978417618043], [-5.686837260549108]]","[[0.19430089655605312], [0.8536938032011298]]","[[2.336786134871094e-05], [1.54475629510209e-05]]",[[-5.611792767621042e-07]],[[-3.8070064077676616e-05]]
459,"[[-0.679237656115424], [1.0500587198567237], [-0.37082199158146434]]","[[0.000162855077340901], [-0.0009281876002421863], [0.000727733773731698]]","[[-0.6550366077610822], [0.889440425385315], [-0.412938633534911]]","[[-0.0005447679084045198], [-20.779705142279187], [-5.687027125286997]]","[[0.19430321651808113], [0.8536953548231938]]","[[2.3036294571898708e-05], [1.545796679547351e-05]]",[[-9.278401652928441e-07]],[[-3.75987491696636e-05]]
460,"[[-0.6792359681193988], [1.0500494102787485], [-0.3708147314622315]]","[[0.00016778053862162579], [-0.0009271876904394516], [0.0007222730632097385]]","[[-0.655034272471005], [0.8894320458632323], [-0.41293298077036616]]","[[-0.000528807307099477], [-20.77962533828467], [-5.687214295247635]]","[[0.19430550356873386], [0.8536969074798293]]","[[2.2709428731948478e-05], [1.546822272491255e-05]]",[[-1.2893028824620846e-06]],[[-3.7134089746811844e-05]]
461,"[[-0.6792342306261022], [1.0500401106495907], [-0.37080752566437253]]","[[0.00017263613245505072], [-0.0009262018881337486], [0.0007168897612186143]]","[[-0.655031898842332], [0.88942367793441], [-0.41292735951945686]]","[[-0.0005130728531907991], [-20.779544775229652], [-5.6873988086737075]]","[[0.19430775817463142], [0.8536984611563242]]","[[2.238719726266325e-05], [1.5478332771046155e-05]]",[[-1.6456408840094224e-06]],[[-3.667599446012526e-05]]
462,"[[-0.6792324443376341], [1.050030820828837], [-0.3708003734178004]]","[[0.00017742285050363626], [-0.0009252299975622269], [0.0007115827732493696]]","[[-0.6550294874190771], [0.8894153214344976], [-0.4129217693354301]]","[[-0.0004975613033488813], [-20.779463464029252], [-5.687580703116316]]","[[0.19430998079578732], [0.8537000158381663]]","[[2.2069534544311153e-05], [1.5488298921173538e-05]]",[[-1.9969265942831263e-06]],[[-3.622437039314981e-05]]
463,"[[-0.6792306099461587], [1.0500215406780493], [-0.3707932739633151]]","[[0.00018214166808962207], [-0.0009242718258106741], [0.0007063510291819841]]","[[-0.6550270387376919], [0.8894069762016346], [-0.4129162097779325]]","[[-0.0004822695509649755], [-20.77938141527314], [-5.687760015885865]]","[[0.19431217188570263], [0.8537015715110431]]","[[2.175637590084989e-05], [1.5498123162593913e-05]]",[[-2.343231423234328e-06]],[[-3.577912740036597e-05]]
464,"[[-0.6792287281340574], [1.0500122700607606], [-0.37078622655248566]]","[[0.00018679354170261786], [-0.0009233271716967695], [0.0007011934512505258]]","[[-0.6550245533269481], [0.8893986420763693], [-0.4129106804128895]]","[[-0.0004671944220855373], [-20.77929863955646], [-5.687936783483005]]","[[0.19431433189145778], [0.8537031281608407]]","[[2.144765756384448e-05], [1.5507807482606495e-05]]",[[-2.6846257817775253e-06]],[[-3.534017646631728e-05]]
465,"[[-0.6792267995740332], [1.050003008842397], [-0.3707792304474514]]","[[0.00019137942886481019], [-0.0009223958594954951], [0.0006961090064159514]]","[[-0.6550220317080896], [0.8893903189015919], [-0.41290518081240285]]","[[-0.00045233291033763834], [-20.779215147133815], [-5.688111042059104]]","[[0.1943164612538034], [0.8537046857736394]]","[[2.1143316666916157e-05], [1.5517353735283734e-05]]",[[-3.0211790878785155e-06]],[[-3.4907427630868904e-05]]
466,"[[-0.6792248249292882], [1.0499937568903108], [-0.37077228492081094]]","[[0.00019590025260105004], [-0.0009214776853280482], [0.0006910966400895668]]","[[-0.6550194743951431], [0.8893820065223655], [-0.4128997105546148]]","[[-0.00043768200126770296], [-20.779130948182065], [-5.688282827356238]]","[[0.19431856040724946], [0.8537062443357135]]","[[2.084329123186457e-05], [1.5526763919027076e-05]]",[[-3.352959789550176e-06]],[[-3.4480796053545926e-05]]
467,"[[-0.6792228048536193], [1.0499845140737067], [-0.37076538925545255]]","[[0.00020035694144754368], [-0.000920572472823622], [0.0006861553387405572]]","[[-0.6550168818945936], [0.8893737047860617], [-0.41289426922367417]]","[[-0.0004232387132363513], [-20.779046052743247], [-5.688452174377915]]","[[0.19432062978015346], [0.8537078038335251]]","[[2.0547520146463327e-05], [1.553603986570451e-05]]",[[-3.680035367201885e-06]],[[-3.4060193774243866e-05]]
468,"[[-0.6792207399915806], [1.0499752802636546], [-0.37075854274442893]]","[[0.00020475039825187946], [-0.0009196800329331623], [0.0006812840951825327]]","[[-0.6550142547060007], [0.8893654135421387], [-0.41288885640959216]]","[[-0.0004090000700065488], [-20.778960470781183], [-5.688619117720463]]","[[0.19432266979480725], [0.8537093642537239]]","[[2.0255943170011115e-05], [1.5545183429388487e-05]]",[[-4.002472353712013e-06]],[[-3.364553722142935e-05]]
469,"[[-0.6792186309785897], [1.0499660553330283], [-0.3707517446907804]]","[[0.00020908152164009208], [-0.000918800190417346], [0.0006764819267262301]]","[[-0.6550115933216895], [0.8893571326422323], [-0.41288347170819517]]","[[-0.00039496319480480935], [-20.778874212030836], [-5.688783691459712]]","[[0.19432468086752253], [0.8537109255831433]]","[[1.9968500902800557e-05], [1.555419646415146e-05]]",[[-4.320336342796034e-06]],[[-3.323674205099776e-05]]
470,"[[-0.6792164784410774], [1.0499568391565166], [-0.370744994407446]]","[[0.0002133511944227423], [-0.0009179327662681702], [0.0006717478451409575]]","[[-0.6550088982271094], [0.8893488619400586], [-0.41287811472102326]]","[[-0.0003811252595342651], [-20.77878728607825], [-5.6889459293270095]]","[[0.19432666340871546], [0.8537124878087978]]","[[1.9685134794444892e-05], [1.5563080701941345e-05]]",[[-4.633692005321563e-06]],[[-3.283372556581697e-05]]
471,"[[-0.679214282996609], [1.0499476316105774], [-0.3707382912170725]]","[[0.00021756028441162478], [-0.000917077583171666], [0.0006670808928963268]]","[[-0.6550061699008365], [0.8893406012913904], [-0.41287278505525116]]","[[-0.000367483415686376], [-20.778699702471364], [-5.689105864380246]]","[[0.19432861782298994], [0.853714050917881]]","[[1.9405787118897955e-05], [1.5571837963523905e-05]]",[[-4.942603104050883e-06]],[[-3.243640700248927e-05]]
472,"[[-0.6792120452540035], [1.0499384325734133], [-0.3707316344519124]]","[[0.0002217096458237422], [-0.0009162344623955543], [0.0006624801086232701]]","[[-0.6550034088146052], [0.8893323505540782], [-0.4128674823236249]]","[[-0.0003540349568660339], [-20.778611470451114], [-5.689263529432732]]","[[0.19433054450921972], [0.8537156148977622]]","[[1.9130400960576388e-05], [1.5580470003051516e-05]]",[[-5.2471325023958215e-06]],[[-3.204470680986948e-05]]
473,"[[-0.679209765813456], [1.0499292419249537], [-0.37072502345367253]]","[[0.00022580013153132572], [-0.000915403241997903], [0.0006579445631804126]]","[[-0.6550006154334153], [0.8893241095880045], [-0.41286220614437596]]","[[-0.00034077708540225515], [-20.77852259932642], [-5.689418956592702]]","[[0.19433244386062912], [0.8537171797359852]]","[[1.8858920214359642e-05], [1.558897851916541e-05]]",[[-5.547342173375358e-06]],[[-3.165854387010211e-05]]
474,"[[-0.6792074452666728], [1.049920059546832], [-0.3707184575733811]]","[[0.00022983257323122563], [-0.0009145837531234768], [0.0006534733374936041]]","[[-0.6549977902159136], [0.8893158782549713], [-0.4128569561411227]]","[[-0.0003277070910083779], [-20.778433098220642], [-5.689572177637165]]","[[0.1943343162648732], [0.8537187454202655]]","[[1.8591289566161073e-05], [1.559736521050681e-05]]",[[-5.843293221179455e-06]],[[-3.1277841259913855e-05]]
475,"[[-0.6792050841969853], [1.0499108853223558], [-0.37071193617126535]]","[[0.00023380778337667163], [-0.0009137758169010246], [0.0006490655071613449]]","[[-0.6549949336140863], [0.889307656418777], [-0.4128517319428218]]","[[-0.0003148224264171162], [-20.778342975939758], [-5.689723223926667]]","[[0.19433616210411653], [0.8537203119384874]]","[[1.832745448460127e-05], [1.5605631820125865e-05]]",[[-6.135045892780937e-06]],[[-3.090252408571165e-05]]
476,"[[-0.6792026831794487], [1.0499017191364766], [-0.3707054586166051]]","[[0.00023772658805669422], [-0.0009129792881313603], [0.0006447201844620165]]","[[-0.6549920460733318], [0.8892994439452266], [-0.4128465331837051]]","[[-0.00030212034662469023], [-20.778252241457853], [-5.68987212628173]]","[[0.1943379817551103], [0.8537218792787024]]","[[1.8067361204354704e-05], [1.5613779913437043e-05]]",[[-6.4226595753454776e-06]],[[-3.053251219665987e-05]]
