step,q,dq,qr,tau,r_pos,r_vel,th,dth
315,"[[-0.6085091402988299], [1.1365396118747653], [-0.4279392280179739]]","[[-0.001170690198084537], [-0.001350055534991762], [0.0023734876652173748]]","[[-0.594474964068945], [0.9591603202130782], [-0.4695134287687101]]","[[-1.3743226827916728], [-22.90256763939369], [-5.621908943058999]]","[[0.5179161219799057], [0.837218826870353]]","[[0.00011595133280195569], [1.9589989430635057e-05]]",[[0.10009124355796069]],[[-0.00014725806785894323]]
316,"[[-0.6085208694164661], [1.136526113633898], [-0.42791558929489626]]","[[-0.0011487702641663766], [-0.0013440910162368647], [0.0023473887888908612]]","[[-0.5944831662431365], [0.9591473027612899], [-0.4694980619334638]]","[[-1.374254746891789], [-22.9027127779252], [-5.622892024483584]]","[[0.5179276397617693], [0.8372207910106554]]","[[0.00011445183191183261], [1.9566985531849213e-05]]",[[0.10008965492253588]],[[-0.00014547249037374053]]
317,"[[-0.6085323778189731], [1.1365126745925183], [-0.4278922103290346]]","[[-0.0011271312758266427], [-0.0013382019537006573], [0.002321624744816786]]","[[-0.594491194826743], [0.9591343523944083], [-0.4694828475982948]]","[[-1.3741876685661065], [-22.902854249822305], [-5.623862323416992]]","[[0.5179390085908439], [0.8372227528672449]]","[[0.00011297160530387984], [1.9544306617547136e-05]]",[[0.10008808644451272]],[[-0.00014370848243321944]]
318,"[[-0.6085436683359345], [1.1364992940015313], [-0.42786908778724736]]","[[-0.001105769721350472], [-0.0013323874378216027], [0.0022961913537915685]]","[[-0.5944990520560858], [0.9591214682439163], [-0.46946778382080745]]","[[-1.3741214375715485], [-22.902992104414718], [-5.6248200070752095]]","[[0.5179502303820575], [0.8372247124723643]]","[[0.00011151041100498915], [1.952194776944083e-05]]",[[0.10008653787834915]],[[-0.00014196580651924112]]
319,"[[-0.6085547437616093], [1.1364859711209423], [-0.4278462183781003]]","[[-0.0010846821381991223], [-0.0013266465609187705], [0.002271084468848966]]","[[-0.5945067401395439], [0.9591086494524071], [-0.4694528686824205]]","[[-1.3740560438747988], [-22.903126390216354], [-5.625765240613975]]","[[0.5179613070262845], [0.8372266698577734]]","[[0.00011006800987312104], [1.9499904169162363e-05]]",[[0.10008500898123097]],[[-0.00014024423140756616]]
320,"[[-0.6085656068553472], [1.1364727052197585], [-0.42782359885137006]]","[[-0.0010638651095013218], [-0.0013209784169142536], [0.002246299999427756]]","[[-0.5945142612573011], [0.9590958951735096], [-0.4694381002881125]]","[[-1.37399147753176], [-22.903257155075423], [-5.626698186805981]]","[[0.5179722403906228], [0.8372286250547573]]","[[0.00010864416541966904], [1.9478171220388418e-05]]",[[0.10008349951304019]],[[-0.00013854352812648664]]
321,"[[-0.6085762603419601], [1.1364594955758685], [-0.42780122599756265]]","[[-0.0010433152385272842], [-0.0013153821341781724], [0.0022218339079193017]]","[[-0.5945216175618081], [0.9590832045717987], [-0.4694234767661756]]","[[-1.3739277286334342], [-22.903384446209575], [-5.627619006528511]]","[[0.5179830323186708], [0.8372305780941338]]","[[0.00010723864406481098], [1.945674417136445e-05]]",[[0.10008200923634439]],[[-0.0001368634659249246]]
322,"[[-0.6085867069121638], [1.1364463414759733], [-0.42777909664746167]]","[[-0.0010230291886975384], [-0.0013098568259403143], [0.0021976821919761497]]","[[-0.5945288111785413], [0.9590705768225035], [-0.46940899626791166]]","[[-1.373864787450791], [-22.903508310134033], [-5.628527858388735]]","[[0.5179936846308001], [0.8372325290062642]]","[[0.00010585121480444215], [1.9435618558993895e-05]]",[[0.10008053791634909]],[[-0.00013520382152305138]]
323,"[[-0.6085969492229383], [1.1364332422154517], [-0.4277572076716313]]","[[-0.001003003644538647], [-0.0013044016371139555], [0.0021738409099538725]]","[[-0.5945358442056548], [0.9590580111115381], [-0.4693946569674173]]","[[-1.3738026442580553], [-22.903628792787284], [-5.629424898902839]]","[[0.5180041991244276], [0.8372344778210596]]","[[0.00010448164943221983], [1.9414789886873507e-05]]",[[0.10007908532088323]],[[-0.0001335643694213226]]
324,"[[-0.6086069898979474], [1.136420197098293], [-0.42773555597997776]]","[[-0.0009832353401037636], [-0.0012990157097736987], [0.002150306162970489]]","[[-0.5945427187148997], [0.9590455066352556], [-0.46938045706130166]]","[[-1.373741289469212], [-22.903745939450957], [-5.630310282481044]]","[[0.5180145775742837], [0.837236424567991]]","[[0.0001031297223841321], [1.939425380292903e-05]]",[[0.10007765122036698]],[[-0.0001319448891843964]]
325,"[[-0.6086168315279117], [1.1364072054369807], [-0.4277141385212838]]","[[-0.0009637210508016691], [-0.0012936981878696185], [0.0021270740762080187]]","[[-0.5945494367515276], [0.9590330626003892], [-0.4693663947684511]]","[[-1.3736807136632163], [-22.903859794645278], [-5.631184161617482]]","[[0.5180248217326787], [0.837238369276094]]","[[0.00010179521073849784], [1.9374005999495125e-05]]",[[0.10007623538778665]],[[-0.00013034516246325338]]
326,"[[-0.6086264766709804], [1.1363942665523932], [-0.4276929522827306]]","[[-0.0009444575760810398], [-0.0012884482451392676], [0.0021041408535049377]]","[[-0.5945560003346695], [0.9590206782239191], [-0.4693524683297753]]","[[-1.3736209073918868], [-22.90397040242489], [-5.63204668673996]]","[[0.5180349333297672], [0.8372403119739796]]","[[0.00010047789421596676], [1.9354042257724302e-05]]",[[0.10007483759868134]],[[-0.00012876496999278224]]
327,"[[-0.6086359278531372], [1.1363813797737294], [-0.42767199428948793]]","[[-0.0009254417644201235], [-0.0012832650488399933], [0.002081502714420508]]","[[-0.5945624114580127], [0.959008352732882], [-0.46933867600794676]]","[[-1.3735618614243186], [-22.90407780611003], [-5.632898006291768]]","[[0.518044914073809], [0.8372422526898396]]","[[9.917755512400817e-05], [1.9334358414280217e-05]]",[[0.10007345763110552]],[[-0.00012720409770089307]]
328,"[[-0.6086451875685651], [1.136368544438393], [-0.4276512616042218]]","[[-0.0009066704944250686], [-0.0012781477862076063], [0.0020591559501052653]]","[[-0.594568672089652], [0.9589960853643014], [-0.4693250160871651]]","[[-1.373503566489144], [-22.904182048565485], [-5.633738266682171]]","[[0.5180547656514287], [0.8372441914514543]]","[[9.789397837911551e-05], [1.931495039464437e-05]]",[[0.10007209526560647]],[[-0.00012566233166609597]]
329,"[[-0.6086542582800245], [1.1363557598919178], [-0.4276307513266906]]","[[-0.0008881406887246562], [-0.0012730956420174688], [0.00203709687039684]]","[[-0.5945747841726795], [0.9589838753650372], [-0.46931148687291]]","[[-1.3734460135499553], [-22.904283171882554], [-5.63456761249239]]","[[0.5180644897278723], [0.8372461282861993]]","[[9.662695144019295e-05], [1.9295814202013872e-05]]",[[0.10007075028520311]],[[-0.0001241394614839228]]
330,"[[-0.6086631424192128], [1.136343025487858], [-0.4276104605932809]]","[[-0.0008698492973274463], [-0.0012681078221270514], [0.0020153218417265917]]","[[-0.5945807496252851], [0.9589717219916932], [-0.4692980866917067]]","[[-1.3733891935774394], [-22.904381217666028], [-5.635386186351907]]","[[0.5180740879472616], [0.8372480632210518]]","[[9.53762642752487e-05], [1.9276945839585835e-05]]",[[0.10006942247536443]],[[-0.00012263527658916418]]
331,"[[-0.608671842387147], [1.136330340587712], [-0.4275903865765854]]","[[-0.0008517933152407953], [-0.001263183531690304], [0.001993827276251303]]","[[-0.5945865703413223], [0.9589596245104354], [-0.4692848138908695]]","[[-1.373333097650752], [-22.904476226943224], [-5.636194128957801]]","[[0.5180835619328461], [0.837249996282599]]","[[9.414170938359945e-05], [1.9258341488193054e-05]]",[[0.10006811162398005]],[[-0.0001211495706797544]]
332,"[[-0.6086803605545108], [1.136317704560824], [-0.42757052648496885]]","[[-0.0008339697653444444], [-0.0012583219920338784], [0.001972609619112803]]","[[-0.5945922481903043], [0.9589475821969458], [-0.469271666838287]]","[[-1.3732777169893002], [-22.904568240076408], [-5.636991579304389]]","[[0.5180929132872526], [0.8372519274970418]]","[[9.292308174035924e-05], [1.9239997284259402e-05]]",[[0.10006681752134486]],[[-0.00011968213712676076]]
333,"[[-0.6086886992620287], [1.1363051167843023], [-0.4275508775621435]]","[[-0.0008163757097271462], [-0.0012535224309474235], [0.0019516653705065473]]","[[-0.5945977850179865], [0.958935594336232], [-0.46925864392216665]]","[[-1.3732230428009857], [-22.904657297056517], [-5.637778674219188]]","[[0.5181021435927319], [0.8372538568902033]]","[[9.172017878533723e-05], [1.922190948633329e-05]]",[[0.10006553996012957]],[[-0.00011823277244544898]]
334,"[[-0.6086968608208135], [1.136292576642922], [-0.42753143708674834]]","[[-0.0007990082469564036], [-0.001248784080633586], [0.0019309910523969132]]","[[-0.5946031826464729], [0.9589236602225502], [-0.46924574355081355]]","[[-1.3731690664844747], [-22.904743437117993], [-5.638555549180672]]","[[0.5181112544114052], [0.8372557844875337]]","[[9.0532800389731e-05], [1.920407440847427e-05]]",[[0.10006427873535972]],[[-0.00011680127519308504]]
335,"[[-0.6087048475127179], [1.1362800835290416], [-0.42751220237192517]]","[[-0.0007818645013516479], [-0.0012441061957559618], [0.0019105832543400564]]","[[-0.5946084428745027], [0.9589117791592902], [-0.4692329641523998]]","[[-1.3731157794805715], [-22.90482669906654], [-5.639322337509505]]","[[0.5181202472855042], [0.8372577103141164]]","[[8.936074885612655e-05], [1.9186488353639675e-05]]",[[0.10006303364439698]],[[-0.00011538744390618763]]
336,"[[-0.6087126615906994], [1.136267636842528], [-0.4274931707649202]]","[[-0.000764941649053108], [-0.001239488015478768], [0.0018904385806653018]]","[[-0.5946135674779476], [0.958899950458808], [-0.46922030417472277]]","[[-1.3730631733860088], [-22.904907121083077], [-5.640079170863857]]","[[0.5181291237376132], [0.8372596343946743]]","[[8.820382885188494e-05], [1.9169147835729206e-05]]",[[0.10006180448690898]],[[-0.00011399108272792426]]
337,"[[-0.6087203052791377], [1.1362552359906504], [-0.4274743396466503]]","[[-0.0007482368764822195], [-0.0012349288174912376], [0.0018705537034049563]]","[[-0.5946185582096419], [0.9588881734424276], [-0.4692077620850097]]","[[-1.373011239745788], [-22.904984740962746], [-5.640826179220986]]","[[0.5181378852709053], [0.8372615567535755]]","[[8.706184739804002e-05], [1.9152049257620263e-05]]",[[0.10006059106486176]],[[-0.00011261199170717329]]
338,"[[-0.6087277807742079], [1.1362428803880131], [-0.4274557064313257]]","[[-0.0007317474287642095], [-0.001230427857401184], [0.0018509253041993218]]","[[-0.5946234168004007], [0.9588764474401656], [-0.46919533636965105]]","[[-1.3729599703789055], [-22.905059595775263], [-5.641563490906519]]","[[0.5181465333693787], [0.8372634774148376]]","[[8.593461390260515e-05], [1.913518916651924e-05]]",[[0.10005939318248015]],[[-0.00011124997968870419]]
339,"[[-0.6087350902441963], [1.1362305694564647], [-0.4274372685660255]]","[[-0.0007154705633738989], [-0.0012259844241446771], [0.001831550137889576]]","[[-0.5946281449583544], [0.9588647717907759], [-0.46918302553401353]]","[[-1.3729093570255957], [-22.90513172228021], [-5.642291232286818]]","[[0.5181550694980888], [0.837265396402135]]","[[8.482194003844867e-05], [1.911856417624591e-05]]",[[0.10005821064624269]],[[-0.00010990485076773152]]
340,"[[-0.6087422358298438], [1.1362183026250112], [-0.4274190235303149]]","[[-0.0006994035847548291], [-0.0012215977979073145], [0.001812424965900214]]","[[-0.5946327443701546], [0.9588531458415335], [-0.46917082810220334]]","[[-1.3728593916533636], [-22.905201156547523], [-5.643009528373447]]","[[0.5181634951033796], [0.8372673137388021]]","[[8.372363983211173e-05], [1.910217086731336e-05]]",[[0.10005704326485129]],[[-0.00010857641562325542]]
341,"[[-0.608749219644687], [1.136206079329755], [-0.4274009688358566]]","[[-0.000683543822459956], [-0.0012172672751893376], [0.0017935466109008785]]","[[-0.5946372167005101], [0.9588415689481714], [-0.46915874261684715]]","[[-1.3728100662287086], [-22.90526793427272], [-5.643718502297446]]","[[0.5181718116131112], [0.8372692294478408]]","[[8.263952950837705e-05], [1.908600599787036e-05]]",[[0.1000558908492136]],[[-0.00010726448333229534]]
342,"[[-0.6087560437753667], [1.1361938990137757], [-0.4273831020259901]]","[[-0.0006678886361953795], [-0.001212992167036575], [0.0017749119359814075]]","[[-0.5946415635929819], [0.9588300404747714], [-0.46914676763888896]]","[[-1.3727613727875352], [-22.905332090688376], [-5.644418275571245]]","[[0.5181800204368869], [0.8372711435519228]]","[[8.15694276123935e-05], [1.90700662261456e-05]]",[[0.10005475321242094]],[[-0.00010596886611187982]]
343,"[[-0.6087627102819844], [1.1361817611270923], [-0.4273654206753847]]","[[-0.0006524354322238884], [-0.0012087717698534561], [0.0017565178224271394]]","[[-0.5946457866699594], [0.958818559793614], [-0.46913490174735206]]","[[-1.372713303582143], [-22.90539366033738], [-5.645108968389603]]","[[0.5181881229662751], [0.8372730560733969]]","[[8.051315486534705e-05], [1.9054348410207922e-05]]",[[0.10005363016972205]],[[-0.00010468937965027458]]
344,"[[-0.6087692211983836], [1.1361696651265498], [-0.42734792238964875]]","[[-0.0006371816218849469], [-0.0012046054223653624], [0.0017383612085768302]]","[[-0.5946498875327958], [0.9588071262851753], [-0.4691231435391608]]","[[-1.3726658507511544], [-22.905452677589196], [-5.645790698879816]]","[[0.5181961205750325], [0.8372749670342932]]","[[7.94705342310742e-05], [1.9038849308206096e-05]]",[[0.10005252153851842]],[[-0.00010342583567351203]]
345,"[[-0.6087755785325177], [1.136157610475769], [-0.4273306048049317]]","[[-0.0006221246832370936], [-0.0012004924281559803], [0.001720439050566916]]","[[-0.5946538677627364], [0.9587957393378653], [-0.46911149162889265]]","[[-1.3726190067549937], [-22.905509176009435], [-5.6464635841447235]]","[[0.5182040146193209], [0.8372768764563272]]","[[7.844139078283519e-05], [1.9023565878129034e-05]]",[[0.10005142713832074]],[[-0.00010217805627138477]]
346,"[[-0.608781784266713], [1.1361455966450373], [-0.4273134655875699]]","[[-0.0006072620896870745], [-0.001196432142727688], [0.0017027483787016157]]","[[-0.5946577289200559], [0.9587843983481249], [-0.46909994464861043]]","[[-1.3725727639412884], [-22.905563188957085], [-5.64712773923253]]","[[0.5182118064379259], [0.8372787843609051]]","[[7.742555182543853e-05], [1.9008495000250036e-05]]",[[0.10005034679075378]],[[-0.00010094585599049015]]
347,"[[-0.6087878403580221], [1.1361336231112644], [-0.42729650243372314]]","[[-0.0005925913707049701], [-0.0011924238952371602], [0.0016852862081918607]]","[[-0.5946614725455693], [0.9587731027201294], [-0.4690885012476195]]","[[-1.3725271148515499], [-22.905614749203746], [-5.647783278106913]]","[[0.5182194973524704], [0.8372806907691281]]","[[7.642284676201427e-05], [1.8993633654762476e-05]]",[[0.10004928031951868]],[[-9.97290577503529e-05]]
348,"[[-0.6087937487385151], [1.136121689357882], [-0.4272797130689888]]","[[-0.0005781100727320354], [-0.0011884670421420385], [0.001668049633386029]]","[[-0.5946651001599007], [0.9587618518658152], [-0.4690771600922861]]","[[-1.372482052039142], [-22.905663889161357], [-5.648430312902188]]","[[0.5182270886676267], [0.8372825957017972]]","[[7.543310711621842e-05], [1.8978978866268648e-05]]",[[0.10004822755037786]],[[-9.852748262676944e-05]]
349,"[[-0.6087995113155875], [1.1361097948747754], [-0.4272630952480514]]","[[-0.0005638157794383564], [-0.0011845609371128052], [0.0016510357635494272]]","[[-0.5946686132642726], [0.9587506452047299], [-0.4690659198658291]]","[[-1.3724375681967413], [-22.905710640716404], [-5.649068954469171]]","[[0.5182345816713264], [0.8372844991794169]]","[[7.445616646561959e-05], [1.8964527692677535e-05]]",[[0.1000471883111353]],[[-9.734095527915397e-05]]
350,"[[-0.6088051299722623], [1.1360979391582129], [-0.4272466467543322]]","[[-0.0005497060989936853], [-0.0011807049462396468], [0.0016342417426991884]]","[[-0.5946720133404638], [0.9587394821639569], [-0.46905477926811967]]","[[-1.3723936561236583], [-22.905755035291115], [-5.64969931215456]]","[[0.5182419776349677], [0.8372864012221999]]","[[7.349186049721013e-05], [1.8950277236307045e-05]]",[[0.10004616243161975]],[[-9.616930025677095e-05]]
351,"[[-0.6088106065674891], [1.1360861217107643], [-0.42723036539961196]]","[[-0.0005357786695980998], [-0.0011768984469192056], [0.0016176647738861127]]","[[-0.5946753018512956], [0.9587283621779952], [-0.46904373701548346]]","[[-1.3723503086091329], [-22.90579710400613], [-5.650321493780163]]","[[0.5182492778136216], [0.8372883018500716]]","[[7.254002690748607e-05], [1.8936224621679543e-05]]",[[0.10004514974366198]],[[-9.501234490849955e-05]]
352,"[[-0.6088159429364518], [1.1360743420412451], [-0.4272142490237215]]","[[-0.0005220311633563762], [-0.0011731408110398356], [0.0016013020565115166]]","[[-0.5946784802406849], [0.9587172846886718], [-0.46903279184049973]]","[[-1.3723075185651945], [-22.90583687750284], [-5.650935605802795]]","[[0.5182564834462339], [0.8372902010826744]]","[[7.160050544685603e-05], [1.8922367073237467e-05]]",[[0.10004415008107388]],[[-9.386991788471952e-05]]
353,"[[-0.6088211408908408], [1.1360625996646119], [-0.4271982954941354]]","[[-0.0005084612786147719], [-0.0011694314266609829], [0.00158515085750556]]","[[-0.594681549933958], [0.9587062491450727], [-0.4690219424918223]]","[[-1.3722652790451577], [-22.905874385893522], [-5.651541753432357]]","[[0.518263595755827], [0.8372920989393703]]","[[7.067313781972118e-05], [1.8908701793218796e-05]]",[[0.10004316327963227]],[[-9.274185004762119e-05]]
354,"[[-0.6088262022191543], [1.1360508941019205], [-0.42718250270570507]]","[[-0.0004950667359203687], [-0.0011657696926451466], [0.0015692084568929843]]","[[-0.5946845123379962], [0.9586952550034243], [-0.46901118773396944]]","[[-1.3722235830591525], [-22.905909659084525], [-5.652140040163221]]","[[0.5182706159496985], [0.8372939954392472]]","[[6.975776773998632e-05], [1.889522606157712e-05]]",[[0.10004218917706105]],[[-9.162797167254662e-05]]
355,"[[-0.608831128686987], [1.1360392248802351], [-0.42716686858024117]]","[[-0.0004818452947666224], [-0.0011621550058827923], [0.001553472183626406]]","[[-0.5946873688417494], [0.9586843017269883], [-0.46900052634714284]]","[[-1.3721824238578182], [-22.90594272634744], [-5.6527305684055715]]","[[0.5182775452196168], [0.8372958906011205]]","[[6.885424089775327e-05], [1.8881937169368257e-05]]",[[0.10004122761300588]],[[-9.0528118161683e-05]]
356,"[[-0.6088359220373118], [1.1360275915325766], [-0.4271513910662445]]","[[-0.00046879473441312214], [-0.0011585867747757328], [0.0015379393851162049]]","[[-0.5946901208159818], [0.9586733887860117], [-0.4689899571270373]]","[[-1.3721417946230017], [-22.9059736167362], [-5.653313439095168]]","[[0.5182843847420167], [0.8372977844435391]]","[[6.796240483719629e-05], [1.886883246315918e-05]]",[[0.10004027842902144]],[[-8.944212293395849e-05]]
357,"[[-0.6088405839907538], [1.136015993597831], [-0.4271360681385251]]","[[-0.00045591286268774345], [-0.0011550644185358283], [0.0015226074571566134]]","[[-0.5946927696140194], [0.9586625156575983], [-0.4689794788846537]]","[[-1.3721016886765338], [-22.906002358844447], [-5.653888751907165]]","[[0.5182911356781901], [0.8372996769847874]]","[[6.708210906758438e-05], [1.885590931172132e-05]]",[[0.10003934146855073]],[[-8.836982292826333e-05]]
358,"[[-0.6088451162458801], [1.1360044306206967], [-0.4271208977979136]]","[[-0.000443197517362548], [-0.0011515873580799363], [0.0015074738186387215]]","[[-0.5946953165716452], [0.9586516818256297], [-0.4689690904461105]]","[[-1.3720620994440598], [-22.90602898085172], [-5.65445660507786]]","[[0.5182977991744776], [0.8373015682428899]]","[[6.62132050188724e-05], [1.884316516154172e-05]]",[[0.1000384165769017]],[[-8.731105680373497e-05]]
359,"[[-0.6088495204794687], [1.135992902151613], [-0.42710587807091177]]","[[-0.000430646563207987], [-0.0011481550188091882], [0.0014925359169708358]]","[[-0.5946977630073521], [0.958640886780707], [-0.46895879065247387]]","[[-1.372023020358197], [-22.906053510616516], [-5.655017095711204]]","[[0.5183043763624549], [0.8373034582356158]]","[[6.535554593067872e-05], [1.8830597436902963e-05]]",[[0.10003750360123272]],[[-8.626566390766525e-05]]
360,"[[-0.6088537983467723], [1.1359814077466857], [-0.4270910070093774]]","[[-0.00041825789056706975], [-0.0011447668371054875], [0.001477791243065435]]","[[-0.5947001102226717], [0.9586301300200303], [-0.46894857835956405]]","[[-1.3719844449857348], [-22.90607597556706], [-5.655570319532509]]","[[0.5183108683591198], [0.8373053469804805]]","[[6.450898689669415e-05], [1.8818203662007704e-05]]",[[0.10003660239053608]],[[-8.523348574578093e-05]]
361,"[[-0.6088579514817908], [1.1359699469676212], [-0.4270762826902141]]","[[-0.00040602941613712695], [-0.0011414222537451668], [0.001463237303610393]]","[[-0.5947023595023095], [0.9586194110473348], [-0.468938452437783]]","[[-1.3719463670096896], [-22.906096402691336], [-5.656116371121447]]","[[0.5183172762670745], [0.8373072344947511]]","[[6.367338485357976e-05], [1.880598134995637e-05]]",[[0.10003571279561793]],[[-8.421436513325262e-05]]
362,"[[-0.6088619814975383], [1.135958519381665], [-0.4270617032150467]]","[[-0.00039395907615875914], [-0.0011381207268864046], [0.0014488716601546991]]","[[-0.5947045121143871], [0.9586087293727906], [-0.46892841177193195]]","[[-1.3719087800179963], [-22.906114818857212], [-5.656655343595825]]","[[0.518323601174708], [0.8373091207954486]]","[[6.284859854766012e-05], [1.8793928058258302e-05]]",[[0.10003483466907928]],[[-8.320814516783216e-05]]
363,"[[-0.6088658899863205], [1.1359471245615451], [-0.4270472667099342]]","[[-0.0003820448506613727], [-0.0011348616958956614], [0.0014346918733245673]]","[[-0.5947065693107901], [0.9585980845128994], [-0.4689184552610338]]","[[-1.371871677838152], [-22.90613125034453], [-5.657187329052344]]","[[0.5183298441563754], [0.8373110058993521]]","[[6.203448850161664e-05], [1.8782041399934002e-05]]",[[0.10003396786529092]],[[-8.221467437116367e-05]]
364,"[[-0.6088696785199508], [1.1359357620853674], [-0.42703297132502344]]","[[-0.00037028472012046176], [-0.0011316446396495705], [0.0014206955625105239]]","[[-0.5947085323269009], [0.9585874759904972], [-0.4689085818181774]]","[[-1.371835054377502], [-22.906145723041142], [-5.657712418372413]]","[[0.5183360062725747], [0.8373128898230016]]","[[6.123091699228311e-05], [1.8770318943595043e-05]]",[[0.10003311224039159]],[[-8.123379725957086e-05]]
365,"[[-0.6088733486500636], [1.1359244315366162], [-0.42701881523430096]]","[[-0.0003586767089976822], [-0.0011284690195262348], [0.0014068803645209266]]","[[-0.5947104023825315], [0.9585769033345404], [-0.4688987903703139]]","[[-1.3717989034450806], [-22.906158262778828], [-5.658230701013748]]","[[0.518342088570123], [0.8373147725827024]]","[[6.0437748061747953e-05], [1.8758758402181996e-05]]",[[0.10003226765225308]],[[-8.026536400300432e-05]]
366,"[[-0.6088769019083287], [1.1359131325040277], [-0.4270047966352331]]","[[-0.00034721886378272226], [-0.0011253343063174215], [0.0013932439420659692]]","[[-0.5947121806815364], [0.9585663660801449], [-0.4688890798581207]]","[[-1.3717632191228697], [-22.90616889469975], [-5.658742265663026]]","[[0.5183480920823293], [0.8373166541945272]]","[[5.965484745074079e-05], [1.874735748863543e-05]]",[[0.10003143396046743]],[[-7.930922575674453e-05]]
367,"[[-0.6088803398067058], [1.135901864581555], [-0.42699091374851156]]","[[-0.0003359092486240889], [-0.0011222399872833355], [0.0013797840045850357]]","[[-0.5947138684121439], [0.958555863768475], [-0.4688794492358192]]","[[-1.3717279954437465], [-22.90617764380555], [-5.6592471994679325]]","[[0.518354017829166], [0.8373185346743202]]","[[5.888208260973471e-05], [1.8736113882589223e-05]]",[[0.10003061102633606]],[[-7.83652335997944e-05]]
368,"[[-0.608883663837706], [1.135890627368317], [-0.42697716481776493]]","[[-0.00032474596111117804], [-0.0011191855400152217], [0.0013664982573497325]]","[[-0.5947154667473477], [0.9585453959466227], [-0.4688698974709989]]","[[-1.3716932265671962], [-22.906184534692834], [-5.659745588608985]]","[[0.5183598668174372], [0.8373204140377003]]","[[5.81193226767418e-05], [1.8725025419108476e-05]]",[[0.1000297987128465]],[[-7.743324149927719e-05]]
369,"[[-0.6088868754746183], [1.135879420468503], [-0.42696354810922604]]","[[-0.00031372710942446924], [-0.001116170471862299], [0.0013533844804141937]]","[[-0.5947169768449232], [0.9585349621675933], [-0.46886042354447405]]","[[-1.371658906660092], [-22.90618959170691], [-5.660237518017933]]","[[0.5183656400409474], [0.8373222923000633]]","[[5.736643846621092e-05], [1.871408980003153e-05]]",[[0.10002899688465702]],[[-7.65131031499628e-05]]
370,"[[-0.6088899761717771], [1.1358682434913494], [-0.42695006191149854]]","[[-0.00030285083835780713], [-0.0011131942750067514], [0.0013404404396432923]]","[[-0.5947183998478041], [0.9585245619901375], [-0.46885102645008914]]","[[-1.3716250300275945], [-22.906192838763957], [-5.660723071778379]]","[[0.5183713384806661], [0.837324169476586]]","[[5.662330241351654e-05], [1.8703304871525717e-05]]",[[0.10002820540807214]],[[-7.560467599863549e-05]]
371,"[[-0.6088929634734709], [1.1358570917308903], [-0.42693670276545864]]","[[-0.0002915550129815869], [-0.0011109957920322489], [0.001327988463431587]]","[[-0.5947196852761498], [0.9585139860383707], [-0.4688415623208405]]","[[-1.371589744798384], [-22.90621833205089], [-5.661184040345177]]","[[0.5183769633229557], [0.8373260464353017]]","[[5.589374187930929e-05], [1.8707290427855128e-05]]",[[0.10002742549196136]],[[-7.45623415822471e-05]]
372,"[[-0.6088958449513346], [1.1358459650850694], [-0.42692346789962515]]","[[-0.0002815473311113953], [-0.0011082740323619111], [0.0013156058411766952]]","[[-0.5947209968618632], [0.9585037368825996], [-0.4688323549294921]]","[[-1.3715605496058472], [-22.90620184699697], [-5.66166604935445]]","[[0.5183825156402049], [0.8373279231480972]]","[[5.517235052154845e-05], [1.8700468640275858e-05]]",[[0.10002665223410791]],[[-7.421552343532187e-05]]
373,"[[-0.608898620503051], [1.1358348665130464], [-0.4269103579160951]]","[[-0.0002709221135077655], [-0.0011053842575536876], [0.0013031148669584575]]","[[-0.5947221331036552], [0.9584935056981023], [-0.4688232169013137]]","[[-1.3715245883629863], [-22.906187907769564], [-5.662138700227137]]","[[0.518387996145198], [0.8373297989588172]]","[[5.445772222056888e-05], [1.8689502989666096e-05]]",[[0.10002588809390048]],[[-7.319150410304426e-05]]
374,"[[-0.6089012893338336], [1.1358237973119554], [-0.42689737260030836]]","[[-0.00026047092540151806], [-0.0011024117055385696], [0.0012907229842355206]]","[[-0.5947232057423739], [0.9584832690791695], [-0.4688141345291438]]","[[-1.3714920792118868], [-22.9061792899313], [-5.662601839913381]]","[[0.51839340562876], [0.8373316735428779]]","[[5.375168826704524e-05], [1.867629458862652e-05]]",[[0.10002513537781269]],[[-7.215964670454975e-05]]
375,"[[-0.6089038541378317], [1.1358127578812056], [-0.42688451052935783]]","[[-0.0002503276776334995], [-0.0010994351529441948], [0.00127850127508225]]","[[-0.5947242139338047], [0.9584730420084795], [-0.468805114560945]]","[[-1.3714609005902534], [-22.90617299783838], [-5.663057477898356]]","[[0.5183987449860258], [0.8373335467644711]]","[[5.305482886353019e-05], [1.8662460521401414e-05]]",[[0.1000243932140151]],[[-7.126155777282227e-05]]
376,"[[-0.6089063169170306], [1.1358017479032385], [-0.4268717700183319]]","[[-0.0002403297454739578], [-0.0010965136872958803], [0.0012664499150791125]]","[[-0.5947251407756475], [0.9584628354937719], [-0.46879616088915954]]","[[-1.3714297237632347], [-22.90616672650394], [-5.6635064968031]]","[[0.5184040151299881], [0.8373354186304893]]","[[5.2367087211013796e-05], [1.8649152822014514e-05]]",[[0.10002366096787733]],[[-7.039351541328863e-05]]
377,"[[-0.6089086789479184], [1.1357907667280016], [-0.42685914934914676]]","[[-0.00023044836760326148], [-0.0010936638918192798], [0.0012545713779451295]]","[[-0.5947259874072688], [0.9584526548610239], [-0.4687872750799896]]","[[-1.3713988924463782], [-22.906159396569887], [-5.66394941925069]]","[[0.5184092169691663], [0.8373372892134077]]","[[5.1688400559690706e-05], [1.8636704057772846e-05]]",[[0.10002293843093552]],[[-6.954088261610335e-05]]
