step,q,dq,qr,tau,r_pos,r_vel,th,dth
206,"[[-0.6049905979035187], [1.1386106461601861], [-0.4331543515645308]]","[[-0.006345697543042497], [-0.0027687128129125493], [0.008543862279747017]]","[[-0.5918122658972956], [0.9612672629769343], [-0.4727308669535223]]","[[-1.3900076349035815], [-22.84827577949437], [-5.383180431357108]]","[[0.5682655527525801], [0.8369778001944321]]","[[0.00047002028480402913], [2.6838182032307145e-05]]",[[0.10046569669213727]],[[-0.0005705480750692916]]
207,"[[-0.6050544499328839], [1.138583073047283], [-0.4330692883208674]]","[[-0.00625935951119172], [-0.002744066487654878], [0.008440799236045918]]","[[-0.5918616490590601], [0.9612381502681225], [-0.472679555195584]]","[[-1.389746632138515], [-22.849318658010507], [-5.387225530965782]]","[[0.5683122516999252], [0.8369804814542346]]","[[0.00046414574578212964], [2.6668316110978196e-05]]",[[0.10045933479353318]],[[-0.0005626267616619576]]
208,"[[-0.6051174324219147], [1.1385557442115162], [-0.43298525095792384]]","[[-0.006174107256029751], [-0.0027197874364584262], [0.008339035398962594]]","[[-0.591910347501483], [0.9612093080773686], [-0.47262885056285026]]","[[-1.3894891398880427], [-22.850347136566057], [-5.391220647906739]]","[[0.5683583668905579], [0.8369831459561606]]","[[0.0004583429528803862], [2.6502791350413446e-05]]",[[0.10045306083167686]],[[-0.0005548592935256304]]
209,"[[-0.6051795562908752], [1.1385286560241328], [-0.432902226558483]]","[[-0.006089924947667635], [-0.0026958680672064528], [0.008238551798167251]]","[[-0.5919583695304088], [0.9611807330516806], [-0.4725787448672454]]","[[-1.3892350876466875], [-22.851361334664073], [-5.395166303955027]]","[[0.5684039054495589], [0.8369857941272486]]","[[0.000452610949253085], [2.6341473080560007e-05]]",[[0.10044687317477764]],[[-0.0005472412144294364]]
210,"[[-0.6052408323019121], [1.1385018049311983], [-0.4328202023929302]]","[[-0.006006797146643303], [-0.0026723009832984312], [0.00813932991743141]]","[[-0.5920057233491391], [0.9611524218791287], [-0.472529230066518]]","[[-1.3889844075310673], [-22.852361373213988], [-5.399063019230109]]","[[0.5684488744074403], [0.8369884263812954]]","[[0.00044694879911544305], [2.618423097233702e-05]]",[[0.10044077023635466]],[[-0.0005397682136490719]]
211,"[[-0.6053012710627216], [1.1384751874514738], [-0.43273916591492234]]","[[-0.00592470875441016], [-0.002649079014025807], [0.008041351656106477]]","[[-0.592052417059733], [0.9611243712883552], [-0.47248029826019566]]","[[-1.3887370338090888], [-22.85334737487419], [-5.402911311708034]]","[[0.5684932807022078], [0.8369910431192635]]","[[0.00044135558688873644], [2.6030938571341977e-05]]",[[0.10043475047382942]],[[-0.0005324361123294832]]
212,"[[-0.6053608830301159], [1.1384488001743556], [-0.43265910475710645]]","[[-0.005843645026241573], [-0.002626195188365432], [0.007944599345152459]]","[[-0.5920984586655431], [0.9610965780478273], [-0.47243194168561375]]","[[-1.3884929030240976], [-22.854319463675274], [-5.40671169743591]]","[[0.5685371311813414], [0.8369936447296837]]","[[0.00043583041651196197], [2.5881473419975265e-05]]",[[0.10042881238713286]],[[-0.0005252408694545064]]
213,"[[-0.6054196785134688], [1.1384226397579], [-0.43258000672708385]]","[[-0.005763591559212716], [-0.002603642717432353], [0.007849055700803381]]","[[-0.5921438560723785], [0.9610690389653174], [-0.4723841527141208]]","[[-1.3882519538406943], [-22.85527776495868], [-5.410464690176815]]","[[0.5685804326036987], [0.8369962315890442]]","[[0.0004303724105425566], [2.5735717035235695e-05]]",[[0.10042295451734942]],[[-0.0005181785747030293]]
214,"[[-0.6054776676779848], [1.1383967029268502], [-0.4325018598034478]]","[[-0.005684534254424736], [-0.0025814150280215054], [0.007754703841774749]]","[[-0.5921886170902905], [0.9610417508873869], [-0.47233692384742526]]","[[-1.3880141269235313], [-22.856222405281226], [-5.414170801530829]]","[[0.5686231916413452], [0.8369988040621694]]","[[0.0004249807095346725], [2.5593554497937987e-05]]",[[0.10041717544541641]],[[-0.0005112454418101983]]
215,"[[-0.6055348605479249], [1.1383709864707856], [-0.43242465213203635]]","[[-0.005606459342805792], [-0.002559505708140397], [0.007661527237407664]]","[[-0.5922327494355405], [0.961014710698698], [-0.4722902477140041]]","[[-1.38777936509004], [-22.857153512069118], [-5.417830540645858]]","[[0.5686654148813143], [0.8370013625025906]]","[[0.0004196544713286343], [2.5454874685859608e-05]]",[[0.10041147379082409]],[[-0.0005044378135384449]]
216,"[[-0.6055912670096579], [1.1383454872422794], [-0.43234837202224213]]","[[-0.005529353338360979], [-0.002537908544207823], [0.00756950973307792]]","[[-0.5922762607315197], [0.9609879153216178], [-0.47224411706571495]]","[[-1.3875476127355237], [-22.858071214053588], [-5.421444414117015]]","[[0.5687071088272978], [0.8370039072529047]]","[[0.00041439287031819205], [2.5319569885162707e-05]]",[[0.10040584821038144]],[[-0.0004977521483522322]]
217,"[[-0.6056468968146335], [1.1383202021551284], [-0.4322730079435035]]","[[-0.0054532030549929444], [-0.0025166174861373514], [0.00747863551253998]]","[[-0.5923191585109329], [0.9609613617155665], [-0.4721985247744545]]","[[-1.3873188163721153], [-22.85897564044342], [-5.425012926107996]]","[[0.5687482799012744], [0.8370064386451251]]","[[0.00040919509697312506], [2.5187535968029806e-05]]",[[0.10040029739699365]],[[-0.0004911850263129378]]
218,"[[-0.605701759582238], [1.1382951281826323], [-0.4321985485219089]]","[[-0.005377995574029376], [-0.0024956266660963733], [0.007388889104985599]]","[[-0.5923614502166722], [0.9609350468766082], [-0.4721534638289903]]","[[-1.3870929240324172], [-22.859866921443356], [-5.428536577944773]]","[[0.5687889344450738], [0.8370089570010203]]","[[0.0004040603570398815], [2.5058672048494657e-05]]",[[0.10039482007848287]],[[-0.0004847331385562266]]
219,"[[-0.6057558648025656], [1.1382702623559444], [-0.4321249825369423]]","[[-0.005303718255830106], [-0.0024749303647486343], [0.0073002553320141855]]","[[-0.5924031432036527], [0.9609089678368721], [-0.4721089273318554]]","[[-1.3868698855029722], [-22.860745187783987], [-5.432015868351368]]","[[0.5688290787218834], [0.8370114626324461]]","[[0.00039898787114189815], [2.4932880582362316e-05]]",[[0.10038941501643714]],[[-0.00047839328970324634]]
220,"[[-0.6058092218390614], [1.1382456017624285], [-0.43205229891827146]]","[[-0.0052303587166686455], [-0.0024545230286986963], [0.007212719351346958]]","[[-0.5924442447398307], [0.9608831216641383], [-0.47206490849639576]]","[[-1.3866496522385914], [-22.861610570621476], [-5.435451293187213]]","[[0.5688687189176969], [0.8370139558416664]]","[[0.00039397687406905746], [2.4810067167369e-05]]",[[0.10038408100509727]],[[-0.0004721623917430164]]
221,"[[-0.6058618399310919], [1.1382211435441112], [-0.4319804867427423]]","[[-0.005157904818861622], [-0.0024343992633422684], [0.007126266624137623]]","[[-0.5924847620076227], [0.9608575054613399], [-0.4720214006438852]]","[[-1.3864321771129746], [-22.862463201710447], [-5.4388433452597695]]","[[0.568907861142711], [0.8370164369216659]]","[[0.00038902661437800745], [2.469014048767093e-05]]",[[0.10037881687027596]],[[-0.0004660374603436268]]
222,"[[-0.6059137281964262], [1.138196884896166], [-0.43190953523143677]]","[[-0.005086344666908826], [-0.002414553819278936], [0.007040882873003834]]","[[-0.5925247021053027], [0.9608321163660859], [-0.47197839720075646]]","[[-1.3862174144952188], [-22.86330321311732], [-5.442192514513307]]","[[0.5689465114326681], [0.837018906156453]]","[[0.000384136353781539], [2.457301215841312e-05]]",[[0.10037362146830367]],[[-0.0004600156131839648]]
223,"[[-0.6059648956336281], [1.138172823065436], [-0.43183943374680844]]","[[-0.005015666602021851], [-0.0023949815912830963], [0.006956554123878203]]","[[-0.5925640720481429], [0.9608069515502015], [-0.4719358916959218]]","[[-1.3860053202128957], [-22.864130737110393], [-5.44549928771331]]","[[0.5689846757501522], [0.837021363821355]]","[[0.00037930536674890547], [2.4458596803444976e-05]]",[[0.10036849368500118]],[[-0.0004540940682880405]]
224,"[[-0.6060153511243541], [1.1381489553490072], [-0.4317701717899562]]","[[-0.004945859186724855], [-0.002375677616550387], [0.0068732666674824194]]","[[-0.5926028787694229], [0.9607820082193492], [-0.4718938777582122]]","[[-1.3857958514619209], [-22.86494590606902], [-5.448764148620407]]","[[0.5690223599858365], [0.8370238101833037]]","[[0.0003745329400395292], [2.4346811799969004e-05]]",[[0.10036343243469675]],[[-0.00044827013807019304]]
225,"[[-0.6060651034355837], [1.1381252790928433], [-0.43170173899799313]]","[[-0.004876911197020897], [-0.002356637070295292], [0.006791007042844785]]","[[-0.5926411291217768], [0.9607572836125572], [-0.47185234911387725]]","[[-1.3855889666598769], [-22.86574885259391], [-5.451987577627698]]","[[0.5690595699596854], [0.8370262455011135]]","[[0.0003698183721700943], [2.423757724523412e-05]]",[[0.1003584366592664]],[[-0.000442541226748765]]
226,"[[-0.6061141612217777], [1.1381017916904417], [-0.4316341251414702]]","[[-0.0048088116274190296], [-0.0023378552508739325], [0.006709762046860107]]","[[-0.5926788298783966], [0.960732775001778], [-0.47181129958418105]]","[[-1.3853846255317852], [-22.866539709193006], [-5.455170052002497]]","[[0.5690963114221154], [0.83702867002575]]","[[0.0003651609731369909], [2.4130815945433426e-05]]",[[0.10035350532719484]],[[-0.0004369048314328376]]
227,"[[-0.6061625330269504], [1.1380784905815537], [-0.4315673201219227]]","[[-0.004741549673220005], [-0.002319327582781361], [0.0066295187215302115]]","[[-0.5927159877337351], [0.9607084796915457], [-0.4717707230831025]]","[[-1.3851827889487818], [-22.86731860837712], [-5.4583120454515575]]","[[0.5691325900551144], [0.8370310840005925]]","[[0.00036056006389451056], [2.4026453304681894e-05]]",[[0.10034863743268183]],[[-0.0004313585344711355]]
228,"[[-0.6062102272866515], [1.1380553732509036], [-0.43150131396947816]]","[[-0.00467511470677541], [-0.002301049639137215], [0.006550264345800291]]","[[-0.592752609304871], [0.9606843950185552], [-0.4717306136151014]]","[[-1.3849834188975616], [-22.868085682545264], [-5.461414028407128]]","[[0.5691684114733223], [0.8370334876616852]]","[[0.0003560149760550857], [2.3924417047460622e-05]]",[[0.10034383199477385]],[[-0.0004259000001123128]]
229,"[[-0.6062572523299598], [1.138032437227024], [-0.4314360968405671]]","[[-0.004609496318553549], [-0.0022830170761009294], [0.006471986413782577]]","[[-0.5927887011327224], [0.9606605183511561], [-0.47169096527293025]]","[[-1.384786478590876], [-22.868841063731722], [-5.46447646795124]]","[[0.5692037812250746], [0.8370358812379852]]","[[0.00035152505148960955], [2.3824637540581506e-05]]",[[0.10033908805649638]],[[-0.00042052698087186903]]
230,"[[-0.606303616381309], [1.1380096800810542], [-0.43137165901568797]]","[[-0.004544684256932718], [-0.0022652256919372116], [0.006394672647891356]]","[[-0.592824269682242], [0.9606368470891732], [-0.47165177223561233]]","[[-1.3845919320962716], [-22.869584883918606], [-5.467499827461658]]","[[0.5692387047934107], [0.8370382649515996]]","[[0.00034708964201657366], [2.37270473379958e-05]]",[[0.10033440468405778]],[[-0.000415237300978602]]
231,"[[-0.6063493275623202], [1.1379870994256152], [-0.4313079908972477]]","[[-0.0044806684660265855], [-0.002247671376849114], [0.006318310977802291]]","[[-0.5928593213443675], [0.9606133786633547], [-0.4716130287663986]]","[[-1.3843997446567782], [-22.87031727456801], [-5.470484566854481]]","[[0.5692731875970481], [0.837040639018016]]","[[0.00034270810899128534], [2.363158139173649e-05]]",[[0.10032978096604643]],[[-0.0004100288673508385]]
232,"[[-0.6063943938935441], [1.1379646929137186], [-0.43124508300750203]]","[[-0.004417439042580004], [-0.0022303501461062025], [0.006242889530272466]]","[[-0.5928938624360892], [0.9605901105351312], [-0.4715747292108581]]","[[-1.3842098823193538], [-22.871038366912117], [-5.473431142443555]]","[[0.5693072349913257], [0.8370430036463261]]","[[0.0003383798230949253], [2.353817674105585e-05]]",[[0.10032521601267394]],[[-0.00040489965499767785]]
233,"[[-0.6064388232961709], [1.1379424582377076], [-0.43118292598651387]]","[[-0.004354986262048319], [-0.0022132581102364823], [0.006168396658035216]]","[[-0.5929278992021465], [0.9605670401961328], [-0.47153686799499245]]","[[-1.3840223121951696], [-22.871748291600262], [-5.476340006819004]]","[[0.5693408522691161], [0.8370453590394425]]","[[0.00033410416399037857], [2.3446772590141052e-05]]",[[0.10032070895502326]],[[-0.00039984771538831114]]
234,"[[-0.6064826235936593], [1.1379203931282305], [-0.4311215105902305]]","[[-0.004293300554201157], [-0.0021963914789654704], [0.006094820864985112]]","[[-0.5929614378152002], [0.960544165167925], [-0.47149943962345153]]","[[-1.383837002156349], [-22.872447178858852], [-5.479211609110046]]","[[0.5693740446617086], [0.8370477053943075]]","[[0.0003298805200446786], [2.3357310252603014e-05]]",[[0.1003162589443411]],[[-0.00039487116590407323]]
235,"[[-0.6065258025133288], [1.1378984953532565], [-0.4310608276885809]]","[[-0.004232372502663381], [-0.0021797465670224114], [0.00602215087823485]]","[[-0.5929944843771819], [0.9605214830016314], [-0.47146243867780246]]","[[-1.3836539209753327], [-22.87313515836759], [-5.482046394335153]]","[[0.5694068173396649], [0.8370500429020971]]","[[0.0003257082880514517], [2.3269732962738487e-05]]",[[0.10031186515134728]],[[-0.0003899681914510261]]
236,"[[-0.6065683676879013], [1.1378767627171176], [-0.43100086826365264]]","[[-0.004172192847760395], [-0.002163319770686234], [0.0059503755763400945]]","[[-0.59302704491996], [0.9604989912775744], [-0.47142585981484414]]","[[-1.3834730382469416], [-22.873812359118958], [-5.4848448041735605]]","[[0.5694391754136493], [0.8370523717484166]]","[[0.0003215868729533611], [2.3183985986552358e-05]]",[[0.10030752676556322]],[[-0.0003851370421064978]]
237,"[[-0.6066103266569796], [1.1378551930595755], [-0.4309416234079245]]","[[-0.004112752466813072], [-0.0021471075892189606], [0.00587948402529373]]","[[-0.5930591254060962], [0.9604766876049858], [-0.4713896977650086]]","[[-1.3832943242771658], [-22.874478909571867], [-5.487607276170902]]","[[0.5694711239352332], [0.8370546921134906]]","[[0.0003175156876755736], [2.310001638861081e-05]]",[[0.10030324299467336]],[[-0.00038037602846096967]]
238,"[[-0.6066516868685053], [1.1378337842549444], [-0.43088308432254113]]","[[-0.004054042376776437], [-0.002131106611850675], [0.0058094654644330335]]","[[-0.5930907317298432], [0.960454569621622], [-0.47135394733078934]]","[[-1.3831177500784304], [-22.875134937537986], [-5.490334244199214]]","[[0.569502667897676], [0.8370570041723474]]","[[0.0003134941528371016], [2.3017773009836873e-05]]",[[0.10029901306390085]],[[-0.0003756835207779953]]
239,"[[-0.6066924556801624], [1.137812534211214], [-0.43082524231565317]]","[[-0.0039960537419982955], [-0.0021153135006447277], [0.0057403092913070886]]","[[-0.5931218697179077], [0.9604326349934285], [-0.47131860338523446]]","[[-1.3829432874778749], [-22.875780569943952], [-5.493026138374453]]","[[0.5695338122366831], [0.8370593080949957]]","[[0.0003095216965065539], [2.2937206523021558e-05]]",[[0.10029483621539922]],[[-0.0003710579501972084]]
240,"[[-0.6067326403607255], [1.1377914408692258], [-0.4307680888008154]]","[[-0.0039387778549337255], [-0.0020997250006228596], [0.0056720050535629535]]","[[-0.5931525451298589], [0.9604108814143019], [-0.47128366087051526]]","[[-1.382770908971477], [-22.876415932955787], [-5.495683384809975]]","[[0.5695645618311446], [0.8370616040465981]]","[[0.00030559775404670475], [2.285826927739265e-05]]",[[0.10029071170768582]],[[-0.0003664978008549487]]
241,"[[-0.6067722480913685], [1.1377705022018527], [-0.4307116152953971]]","[[-0.003882206127618068], [-0.0020843379507691495], [0.005604542468791787]]","[[-0.5931827636592947], [0.9603893066057289], [-0.4712491147965201]]","[[-1.382600587554502], [-22.877041152139082], [-5.498306405701593]]","[[0.56959492150385], [0.8370638921876354]]","[[0.0003017217679035511], [2.278091519869463e-05]]",[[0.10028663881508688]],[[-0.0003620016095954477]]
242,"[[-0.6068112859669725], [1.1377497162132404], [-0.4306558134190825]]","[[-0.003826330108979814], [-0.0020691492519251398], [0.005537911392840225]]","[[-0.5932125309346127], [0.960367908316421], [-0.47121496023948395]]","[[-1.3824322970253013], [-22.87765635199592], [-5.50089561945183]]","[[0.5696248960221887], [0.8370661726740689]]","[[0.0002978931874286772], [2.2705099844699816e-05]]",[[0.10028261682718612]],[[-0.0003575679680646853]]
243,"[[-0.60684976099735], [1.137729080938035], [-0.43060067489237175]]","[[-0.0037711414590760745], [-0.002054155890885201], [0.00547210183628849]]","[[-0.5932418525193378], [0.960346684322092], [-0.471181192340705]]","[[-1.3822660115633019], [-22.87826165640489], [-5.503451440440289]]","[[0.5696544900988265], [0.8370684456574945]]","[[0.0002941114686350055], [2.263078027198162e-05]]",[[0.10027864504831363]],[[-0.0003531955148114354]]
244,"[[-0.6068876801084667], [1.1377085944406737], [-0.4305461915351651]]","[[-0.0037166319690626476], [-0.002039354909359331], [0.005407103938895541]]","[[-0.5932707339132408], [0.9603256324250978], [-0.4711478063052708]]","[[-1.3821017061334455], [-22.878857188073972], [-5.505974279264733]]","[[0.569683708392369], [0.837070711285293]]","[[0.0002903760740968764], [2.2557915035914533e-05]]",[[0.1002747227970436]],[[-0.00034888293952642715]]
245,"[[-0.6069250501435954], [1.1376882548146656], [-0.4304923552653491]]","[[-0.003662793532538011], [-0.0020247434330301073], [0.005342907989593304]]","[[-0.5932991805526155], [0.9603047504542027], [-0.4711147974008539]]","[[-1.3819393561194286], [-22.8794430689449], [-5.508464542357314]]","[[0.5697125555080069], [0.8370729697007748]]","[[0.00028668647277241277], [2.2486464124060745e-05]]",[[0.10027084940572273]],[[-0.0003446289748361628]]
246,"[[-0.6069618778644755], [1.1376680601819293], [-0.43043915809745126]]","[[-0.0036096181568633368], [-0.002010318652694937], [0.005279504410770186]]","[[-0.5933271978114151], [0.960284036264227], [-0.47108216095652516]]","[[-1.3817789374109903], [-22.88001942004667], [-5.510922632251414]]","[[0.5697410359981455], [0.8370752210433204]]","[[0.00028304213987029314], [2.241638884514785e-05]]",[[0.10026702422000204]],[[-0.00034043239878806843]]
247,"[[-0.606998169952427], [1.1376480086921283], [-0.4303865921413174]]","[[-0.0035570979659878127], [-0.001996077813160857], [0.005216883742686654]]","[[-0.5933547910017137], [0.960263487735756], [-0.47104989236161293]]","[[-1.381620426458761], [-22.88058636132075], [-5.5133489476456345]]","[[0.5697691543630198], [0.8370774654485149]]","[[0.00027944255663880924], [2.234765191788668e-05]]",[[0.1002632465983847]],[[-0.00033629203418468825]]
248,"[[-0.6070339330094187], [1.1376280985220366], [-0.43033464960080864]]","[[-0.003505225173009885], [-0.0019820182428745003], [0.005155036676367644]]","[[-0.5933819653741577], [0.9602431027749206], [-0.47101798706462206]]","[[-1.3814638000970763], [-22.881144011848395], [-5.515743883057241]]","[[0.5697969150512949], [0.8370797030482781]]","[[0.000275887210265946], [2.2280217215620013e-05]]",[[0.10025951591181012]],[[-0.0003322067406552869]]
249,"[[-0.6070691735591454], [1.1376083278749358], [-0.43028332277256387]]","[[-0.0034539921165377963], [-0.0019681373018212434], [0.005093953996354358]]","[[-0.5934087261191473], [0.960222879313003], [-0.47098644057214295]]","[[-1.3813090357678317], [-22.88169248949585], [-5.518107829261935]]","[[0.5698243224606544], [0.8370819339709908]]","[[0.00027237559380166587], [2.221405001057164e-05]]",[[0.10025583154322713]],[[-0.00032817542314345603]]
250,"[[-0.6071038980480334], [1.1375886949800165], [-0.4302326040447719]]","[[-0.003403391217699628], [-0.0019544324284198333], [0.0050336266259893014]]","[[-0.5934350783667256], [0.9602028153063059], [-0.4709552484478617]]","[[-1.3811561111862538], [-22.88223191128742], [-5.520441172848037]]","[[0.569851380938374], [0.8370841583416166]]","[[0.00026890720593586437], [2.2149116640779454e-05]]",[[0.10025219288721243]],[[-0.0003241970189915046]]
251,"[[-0.6071381128462562], [1.137569198091816], [-0.43018248589597663]]","[[-0.0033534150021521797], [-0.0019409011125852416], [0.004974045611083361]]","[[-0.5934610271879778], [0.9601829087357481], [-0.47092440631153565]]","[[-1.3810050045314148], [-22.882762393168367], [-5.522744296516427]]","[[0.5698780947818844], [0.8370863762818183]]","[[0.000265481550953961], [2.2085384676628905e-05]]",[[0.10024859934958355]],[[-0.00032027050479277626]]
252,"[[-0.6071718242487069], [1.1375498354896496], [-0.43013296089391434]]","[[-0.0033040560898276033], [-0.0019275408987086962], [0.004915202095238297]]","[[-0.5934865775952096], [0.960163157606651], [-0.47089390983804513]]","[[-1.3808556944696284], [-22.883284049883805], [-5.525017579020708]]","[[0.5699044682393242], [0.8370885879100708]]","[[0.0002620981386147747], [2.2022822721012858e-05]]",[[0.10024505034702784]],[[-0.00031639489215931973]]
253,"[[-0.6072050384759637], [1.1375306054771002], [-0.43008402169438237]]","[[-0.0032553071956059887], [-0.0019143493824641256], [0.004857087353187642]]","[[-0.5935117345425851], [0.9601435599484548], [-0.4708637547564558]]","[[-1.3807081599566566], [-22.883796995227264], [-5.527261395027354]]","[[0.5699305055100771], [0.8370907933417712]]","[[0.0002587564839728884], [2.196140052035389e-05]]",[[0.10024154530675393]],[[-0.00031256922602124204]]
254,"[[-0.6072377616752163], [1.1375115063814978], [-0.43003566104012814]]","[[-0.0032071611276685424], [-0.0019013242036964584], [0.004799692745659057]]","[[-0.5935365029268113], [0.9601241138144755], [-0.4708339368491276]]","[[-1.3805623803427403], [-22.88430134185262], [-5.529476115391747]]","[[0.5699562107453047], [0.8370929926893429]]","[[0.000255456107389751], [2.1901088831377535e-05]]",[[0.1002380836661558]],[[-0.0003087925834285195]]
255,"[[-0.6072699999211641], [1.137492536553399], [-0.42998787175974584]]","[[-0.003159610776087715], [-0.0018884630661465673], [0.0047430097711126246]]","[[-0.5935608875877393], [0.9601048172816281], [-0.470804451950838]]","[[-1.3804183353127586], [-22.884797201342828], [-5.531662106874288]]","[[0.5699815880484654], [0.8370951860623376]]","[[0.00025219653436714395], [2.1841859410010045e-05]]",[[0.10023466487248801]],[[-0.000305064072260405]]
256,"[[-0.6073017592169312], [1.137473694366137], [-0.42994064676665367]]","[[-0.0031126491185785726], [-0.001875763716601364], [0.004687030010087467]]","[[-0.5935848933089537], [0.9600856684501502], [-0.4707752959479283]]","[[-1.3802760048911868], [-22.885284684163402], [-5.533819732397023]]","[[0.5700066414758265], [0.8370973735675322]]","[[0.00024897729549167025], [2.1783684889253863e-05]]",[[0.10023128838254916]],[[-0.00030138282964723567]]
257,"[[-0.6073330454949373], [1.1374549782153494], [-0.42989397905803145]]","[[-0.003066269233635399], [-0.0018632239281213825], [0.004631745138231447]]","[[-0.5936085248183856], [0.9600666654433309], [-0.47074646477748266]]","[[-1.3801353695449534], [-22.88576389951309], [-5.535949350903255]]","[[0.5700313750369654], [0.837099555309024]]","[[0.0002457979263015275], [2.1726539012334456e-05]]",[[0.10022795366237916]],[[-0.00029774802466403516]]
258,"[[-0.6073638646177231], [1.1374363865185095], [-0.42984786171379846]]","[[-0.003020464261723338], [-0.0018508415456176819], [0.004577146958936018]]","[[-0.5936317867885188], [0.9600478064073715], [-0.4707179544265639]]","[[-1.379996409856743], [-22.88623495567714], [-5.538051317365378]]","[[0.5700557926952637], [0.8371017313883204]]","[[0.0002426579672420992], [2.167039623302003e-05]]",[[0.10022466018698666]],[[-0.00029415884840493234]]
259,"[[-0.6073942223788124], [1.1374179177145143], [-0.42980228789564046]]","[[-0.0029752274349822833], [-0.001838614445719644], [0.0045232273590794375]]","[[-0.5936546838376349], [0.9600290895109757], [-0.47068976093139925]]","[[-1.3798591068176864], [-22.886697959725808], [-5.540125982791353]]","[[0.5700798983683932], [0.8371039019044274]]","[[0.0002395569635993411], [2.1615231915461663e-05]]",[[0.10022140744006143]],[[-0.00029061452162240306]]
260,"[[-0.607424124503529], [1.1373995702632538], [-0.4297572508460171]]","[[-0.0029305520692640974], [-0.0018265405412307978], [0.004469978323398557]]","[[-0.5936772205298456], [0.9600105129451773], [-0.4706618803766511]]","[[-1.379723441713482], [-22.887153017521126], [-5.542173694486816]]","[[0.5701036959287936], [0.8371060669539324]]","[[0.0002364944653665546], [2.1561022323091095e-05]]",[[0.10021819491370669]],[[-0.00028711429051241424]]
261,"[[-0.6074535766497928], [1.1373813426452168], [-0.4297127438872274]]","[[-0.002886431556455113], [-0.0018146177837330135], [0.004417391914272886]]","[[-0.5936994013756923], [0.9599920749231284], [-0.47063430889470076]]","[[-1.3795893961145782], [-22.887600233784706], [-5.544194795780092]]","[[0.5701271892041443], [0.8371082266310876]]","[[0.00023347002725548904], [2.1507744474291712e-05]]",[[0.10021502210819584]],[[-0.00028365742363782413]]
262,"[[-0.6074825844088967], [1.1373632333610724], [-0.4296687604204517]]","[[-0.0028428593569958943], [-0.0018028441822442454], [0.004365460326411483]]","[[-0.5937212308329197], [0.9599737736798116], [-0.4706070426649345]]","[[-1.3794569517748596], [-22.888039712224007], [-5.546189625906922]]","[[0.5701503819778281], [0.8371103810278855]]","[[0.00023048320855201254], [2.1455376075785182e-05]]",[[0.10021188853172533]],[[-0.0002802432128287506]]
263,"[[-0.6075111533063069], [1.1373452409313187], [-0.4296252939248377]]","[[-0.002799829019111383], [-0.0017912177613425562], [0.004314175807200837]]","[[-0.5937427133069264], [0.9599556074717656], [-0.4705800779130415]]","[[-1.3793260907954785], [-22.888471555235878], [-5.548158520700604]]","[[0.5701732779893892], [0.8371125302341361]]","[[0.00022753357312721434], [2.1403895689164898e-05]]",[[0.10020879370017331]],[[-0.00027687097325311896]]
264,"[[-0.6075392888023945], [1.1373273638958914], [-0.4295823379566118]]","[[-0.002757334159092892], [-0.0017797365939583032], [0.004263530714268229]]","[[-0.5937638531511749], [0.9599375745769166], [-0.4705534109103725]]","[[-1.379196795548844], [-22.888895864070193], [-5.550101811713555]]","[[0.5701958809349845], [0.8371146743375383]]","[[0.00022462068931528023], [2.135328253105584e-05]]",[[0.10020573713688408]],[[-0.00027354004106035397]]
265,"[[-0.6075669962931979], [1.1373096008138324], [-0.42953988614818156]]","[[-0.0027153684641535863], [-0.0017683987853605032], [0.004213517479043569]]","[[-0.5937846546677706], [0.9599196732943168], [-0.47052703797328116]]","[[-1.379069048486432], [-22.88931273898211], [-5.552019827068542]]","[[0.5702181944678284], [0.8371168134237504]]","[[0.0002217441298468792], [2.130351647311457e-05]]",[[0.10020271837245306]],[[-0.00027024977047064407]]
266,"[[-0.6075942811111452], [1.1372919502629184], [-0.42949793220725807]]","[[-0.0026739257026063556], [-0.0017572024698471744], [0.004164128635236172]]","[[-0.5938051221082467], [0.9599019019438676], [-0.4705009554624853]]","[[-1.3789428324900164], [-22.88972227887593], [-5.553912890760443]]","[[0.5702402221986341], [0.8371189475764573]]","[[0.0002189034718935723], [2.125457816415377e-05]]",[[0.1001997369445149]],[[-0.0002669995394947982]]
267,"[[-0.607621148525776], [1.1372744108393498], [-0.42945646991601916]]","[[-0.002632999703008357], [-0.0017461458194431567], [0.00411535678142462]]","[[-0.5938252596735231], [0.9598842588661868], [-0.4704751597824752]]","[[-1.3788181305231064], [-22.890124581611982], [-5.555781323324527]]","[[0.5702619676960466], [0.8371210768774343]]","[[0.00021609829686797255], [2.1206448774790942e-05]]",[[0.10019679239755583]],[[-0.0002637887398882089]]
268,"[[-0.6076476037444442], [1.1372569811574078], [-0.42941549313024546]]","[[-0.0025925843680090627], [-0.0017352270391609026], [0.004067194620376927]]","[[-0.5938450715150863], [0.9598667424222713], [-0.4704496473808912]]","[[-1.3786949258481922], [-22.89051974385807], [-5.557625441301114]]","[[0.5702834344870724], [0.8371232014066099]]","[[0.00021332819050146057], [2.1159110130675174e-05]]",[[0.10019388428271829]],[[-0.00026061678451567635]]
