step,q,dq,qr,tau,r_pos,r_vel,th,dth
435,"[[-0.6089101613572017], [1.1351906351896774], [-0.4262867507056782]]","[[0.00017084253133306526], [-0.0009834776815740298], [0.0007767194348511502]]","[[-0.5946685351144466], [0.9579034177945591], [-0.4683657971216212]]","[[-1.3701493963982405], [-22.903449673729575], [-5.681869067859285]]","[[0.12510148173455896], [0.8374444444849095]]","[[2.425915524850719e-05], [1.8242592059181106e-05]]",[[0.09999372312679809]],[[-3.5915714251185185e-05]]
436,"[[-0.6089083833632434], [1.1351807750879326], [-0.4262790035670783]]","[[0.00017544404264674407], [-0.0009822165048424814], [0.0007712427890321505]]","[[-0.5946661285904618], [0.9578944951000236], [-0.4683597791359491]]","[[-1.3701350556742775], [-22.90337344072683], [-5.682074363376608]]","[[0.1251038916378681], [0.8374462748389108]]","[[2.3944705443423864e-05], [1.823818555068968e-05]]",[[0.09999338815761036]],[[-3.552967316369088e-05]]
437,"[[-0.6089065590412697], [1.1351709275024537], [-0.4262713109326529]]","[[0.0001799859143831739], [-0.000980971620945792], [0.0007658370942332654]]","[[-0.5946636857065462], [0.9578855864437512], [-0.4683537932383684]]","[[-1.3701209006118464], [-22.903296453233715], [-5.682276997061214]]","[[0.12510627030710184], [0.8374481047551925]]","[[2.3634329490707096e-05], [1.8233836140968407e-05]]",[[0.09999305752853327]],[[-3.5148611190673196e-05]]
438,"[[-0.6089046889917422], [1.1351610922715316], [-0.4262636720962403]]","[[0.00018446891998628867], [-0.0009797428245878481], [0.000760501442070613]]","[[-0.5946612069342767], [0.9578766916440286], [-0.4683478390133747]]","[[-1.3701069288055359], [-22.903218721072676], [-5.682477003505393]]","[[0.12510861814691637], [0.837449934239422]]","[[2.3327974679743235e-05], [1.8229542997350023e-05]]",[[0.09999273118354866]],[[-3.4772464808367765e-05]]
439,"[[-0.6089027738073703], [1.1351512692355563], [-0.4262560863608342]]","[[0.00018889381722665688], [-0.000978529901917602], [0.0007552349142425363]]","[[-0.594658692739074], [0.9578678105214928], [-0.46834191605082115]]","[[-1.3700931378571033], [-22.903140253976417], [-5.682674416762073]]","[[0.12511093555673244], [0.8374517632971881]]","[[2.3025588977154676e-05], [1.822530533157618e-05]]",[[0.09999240906735166]],[[-3.440117158707602e-05]]
440,"[[-0.6089008140731922], [1.1351414582369788], [-0.42624855303843767]]","[[0.00019326135526601118], [-0.0009773326450060738], [0.0007500366176559775]]","[[-0.5946561435802812], [0.957858942899127], [-0.4683360239458597]]","[[-1.3700795255271028], [-22.903061061374515], [-5.6828692705192]]","[[0.12511322293080304], [0.8374535919340019]]","[[2.2727121032350972e-05], [1.8221122455308603e-05]]",[[0.09999209112534996]],[[-3.403466980668804e-05]]
441,"[[-0.6088988103666739], [1.1351316591202785], [-0.42624107144995144]]","[[0.0001975722824613113], [-0.000976150860380387], [0.0007449056801189791]]","[[-0.594653559911286], [0.9578500886022431], [-0.46833016229887897]]","[[-1.3700660894080645], [-22.902981152834915], [-5.683061597887416]]","[[0.12511548065827954], [0.8374554201552975]]","[[2.243252014977326e-05], [1.821699351367556e-05]]",[[0.09999177730365327]],[[-3.3672896661434554e-05]]
442,"[[-0.6088967632578244], [1.1351218717319558], [-0.42623364092507454]]","[[0.00020182732434426143], [-0.0009749843397705016], [0.0007398412220830791]]","[[-0.5946509421797727], [0.9578412474583615], [-0.46832433071540874]]","[[-1.3700528273025507], [-22.902900537581036], [-5.683251431671886]]","[[0.1251177091232776], [0.8374572479664337]]","[[2.2141736277792035e-05], [1.821291780723655e-05]]",[[0.09999146754905726]],[[-3.3315793343122874e-05]]
443,"[[-0.6088946733092712], [1.1351120959204848], [-0.42622626080217296]]","[[0.00020602721022121295], [-0.0009738328928125262], [0.0007348423820202482]]","[[-0.5946482908274048], [0.9578324192972978], [-0.46831852880608926]]","[[-1.3700397369001966], [-22.902819224861602], [-5.683438804264878]]","[[0.12511990870494205], [0.8374590753726943]]","[[2.185472003368716e-05], [1.8208894569937684e-05]]",[[0.09999116180904204]],[[-3.296329829364196e-05]]
444,"[[-0.6088925410763715], [1.1351023315363016], [-0.42621893042817266]]","[[0.00021017264764118526], [-0.0009726963201263927], [0.0007299083190167033]]","[[-0.5946456062903592], [0.95782360395103], [-0.4683127561865766]]","[[-1.370026816046348], [-22.902737223684117], [-5.683623747516268]]","[[0.12512207977751083], [0.8374609023792897]]","[[2.1571422642585603e-05], [1.8204923080133995e-05]]",[[0.09999086003175754]],[[-3.2615354607195765e-05]]
445,"[[-0.6088903671072937], [1.1350925784317778], [-0.42621164915846343]]","[[0.00021426434659563287], [-0.0009715744327483122], [0.0007250381809526529]]","[[-0.5946428889988872], [0.9578148012537673], [-0.46830701247750395]]","[[-1.3700140625275372], [-22.902654543002704], [-5.6838062930397895]]","[[0.12512422271037815], [0.8374627289913589]]","[[2.1291795984645923e-05], [1.8201002616180517e-05]]",[[0.09999056216602273]],[[-3.227190178385804e-05]]
446,"[[-0.6088881519431221], [1.1350828364611936], [-0.4262044163567629]]","[[0.00021830299330700964], [-0.0009704670330046294], [0.000720231154746509]]","[[-0.5946401393779736], [0.957806011041825], [-0.4683012973043944]]","[[-1.3700014742176316], [-22.902571191631555], [-5.683986471819763]]","[[0.125126337868157], [0.8374645552139688]]","[[2.1015792531220434e-05], [1.8197132511943437e-05]]",[[0.09999026816130797]],[[-3.193288495113508e-05]]
447,"[[-0.6088858961179254], [1.1350731054807055], [-0.426197231395042]]","[[0.00022228928610290577], [-0.0009693739455157724], [0.0007154864131325572]]","[[-0.5946373578467566], [0.9577972331537113], [-0.4682956102976273]]","[[-1.36998904891957], [-22.90248717833697], [-5.684164314625375]]","[[0.12512842561074083], [0.8374663810521161]]","[[2.074336539481525e-05], [1.8193311990266636e-05]]",[[0.0999899779677396]],[[-3.159824400289328e-05]]
448,"[[-0.6088836001588807], [1.1350633853483403], [-0.4261900936533861]]","[[0.0002262238902169117], [-0.0009682949731233403], [0.0007108031565164763]]","[[-0.5946345448193683], [0.9577884674299373], [-0.46828995109233224]]","[[-1.3699767845904325], [-22.902402511672193], [-5.684339851688949]]","[[0.12513048629336432], [0.8374682065107288]]","[[2.0474468268028012e-05], [1.8189540451629682e-05]]",[[0.09998969153607509]],[[-3.1267926389924594e-05]]
449,"[[-0.6088812645863281], [1.1350536759239511], [-0.42618300251991226]]","[[0.0002301074877039816], [-0.0009672299472661683], [0.0007061805866153958]]","[[-0.5946317007041148], [0.9577797137131873], [-0.46828431932838394]]","[[-1.3699646790783273], [-22.902317200187614], [-5.68451311296991]]","[[0.12513252026666358], [0.8374700315946665]]","[[2.0209055470732373e-05], [1.8185817141080918e-05]]",[[0.09998940881771118]],[[-3.094187294680473e-05]]
450,"[[-0.608878889913893], [1.135043977069214], [-0.426175957390662]]","[[0.00023394072454026305], [-0.0009661786723289545], [0.0007016179147501245]]","[[-0.5946288259045052], [0.9577709718480829], [-0.468278714650282]]","[[-1.369952730439583], [-22.90223125214703], [-5.684684127993647]]","[[0.1251345278767353], [0.8374718563087208]]","[[1.9947081869586825e-05], [1.818214145909991e-05]]",[[0.0999891297646591]],[[-3.062003303857565e-05]]
451,"[[-0.6088764766485382], [1.1350342886475826], [-0.4261689576694893]]","[[0.00023772426271068126], [-0.0009651409811070877], [0.0006971143690776838]]","[[-0.5946259208182915], [0.9577622416813749], [-0.46827313670715337]]","[[-1.3699409365635407], [-22.90214467589317], [-5.684852925892707]]","[[0.12513650946519556], [0.8374736806576177]]","[[1.9688502961301424e-05], [1.8178512684041692e-05]]",[[0.09998885432955434]],[[-3.030234931870185e-05]]
452,"[[-0.608874025290674], [1.1350246105242867], [-0.4261620027679755]]","[[0.00024145874060961525], [-0.000964116693197653], [0.0006926691812832453]]","[[-0.5946229858385373], [0.9577535230617092], [-0.46826758515263317]]","[[-1.3699292954642392], [-22.90205747960623], [-5.685019535326874]]","[[0.12513846536923742], [0.8374755046460182]]","[[1.9433274781044396e-05], [1.81749302052836e-05]]",[[0.09998858246563778]],[[-2.9988770166133882e-05]]
453,"[[-0.6088715363342326], [1.135014942566291], [-0.42615509210530855]]","[[0.0002451447922124511], [-0.0009631056346291467], [0.0006882816004046416]]","[[-0.5946200213529623], [0.9577448158397504], [-0.4682620596448534]]","[[-1.3699178052269279], [-22.901969671232315], [-5.685183984801622]]","[[0.12514039592168824], [0.837477328278518]]","[[1.9181353946851054e-05], [1.8171393401100744e-05]]",[[0.0999883141267493]],[[-2.9679243150790638e-05]]
454,"[[-0.608869010266751], [1.1350052846422862], [-0.42614822510820854]]","[[0.0002487830499791621], [-0.0009621076394658312], [0.0006839508749889867]]","[[-0.5946170277442677], [0.957736119868103], [-0.46825655984636455]]","[[-1.3699064638030833], [-22.901881258866414], [-5.685346302168645]]","[[0.12514230145106583], [0.83747915155965]]","[[1.8932697637419338e-05], [1.8167901583154844e-05]]",[[0.09998804926732563]],[[-2.937371449765816e-05]]
455,"[[-0.6088664475694636], [1.1349956366226608], [-0.426141401210814]]","[[0.0002523741273699198], [-0.0009611225346513042], [0.0006796762724251976]]","[[-0.5946140053904095], [0.9577274350012354], [-0.4682510854240684]]","[[-1.369895269325485], [-22.90179225027056], [-5.6855065152316975]]","[[0.1251441822816342], [0.8374809744938848]]","[[1.8687263581007585e-05], [1.816445417412993e-05]]",[[0.0999877878423832]],[[-2.9072134856159004e-05]]
456,"[[-0.608863848717374], [1.1349859983794806], [-0.4261346198545896]]","[[0.00025591863442941953], [-0.0009601501510156651], [0.0006754570623901252]]","[[-0.5946109546641789], [0.957718761095561], [-0.4682456360491916]]","[[-1.36988421992042], [-22.901702653148842], [-5.685664651216247]]","[[0.12514603873345873], [0.8374827970856303]]","[[1.8445010049883415e-05], [1.8161050585607796e-05]]",[[0.0999875298075178]],[[-2.8774453057413274e-05]]
457,"[[-0.6088612141793291], [1.134976369786461], [-0.42612788048823236]]","[[0.00025941717966997124], [-0.0009591903315723238], [0.0006712925328819369]]","[[-0.5946078759336443], [0.9577100980093494], [-0.46824021139721017]]","[[-1.3698733136828847], [-22.901612475185992], [-5.685820737023589]]","[[0.1251478711224599], [0.8374846193392343]]","[[1.8205895854772614e-05], [1.815769011814794e-05]]",[[0.09998727511890018]],[[-2.848061788169806e-05]]
458,"[[-0.6088585444181196], [1.1349667507189616], [-0.42612118256758375]]","[[0.00026287035049223084], [-0.0009582429049597718], [0.0006671819725710265]]","[[-0.5946047695622235], [0.9577014456026605], [-0.46823481114778376]]","[[-1.3698625487845253], [-22.901521723899027], [-5.68597479926067]]","[[0.1251496797604673], [0.837486441258985]]","[[1.796988035041025e-05], [1.815437227215e-05]]",[[0.09998702373325916]],[[-2.8190581896502323e-05]]
459,"[[-0.608855839890535], [1.1349571410539494], [-0.42611452555552887]]","[[0.0002662787432871211], [-0.0009573077201631697], [0.0006631246809253311]]","[[-0.5946016359083878], [0.9576928037374415], [-0.4682294349847381]]","[[-1.3698519233226172], [-22.901430406808924], [-5.68612686420581]]","[[0.12515146495527218], [0.8374882628491106]]","[[1.77369234077851e-05], [1.815109640368462e-05]]",[[0.09998677560788498]],[[-2.7904293673410713e-05]]
460,"[[-0.6088531010474617], [1.134947540669983], [-0.42610790892191086]]","[[0.00026964293020941], [-0.000956384612948169], [0.000659119974811051]]","[[-0.5945984753262973], [0.9576841722773584], [-0.4682240825959695]]","[[-1.3698414355820434], [-22.901338531177437], [-5.686276957668437]]","[[0.12515322701068005], [0.837490084113782]]","[[1.7506985408588527e-05], [1.8147861979844748e-05]]",[[0.0999865307006093]],[[-2.762170792772016e-05]]
461,"[[-0.6088503283339451], [1.1349379494471952], [-0.42610133214344076]]","[[0.00027296348335045795], [-0.0009554734233946371], [0.0006551671640970813]]","[[-0.5945952881651377], [0.9576755510879217], [-0.46821875367343374]]","[[-1.369831083761932], [-22.901246104244926], [-5.6864251052843064]]","[[0.12515496622656178], [0.837491905057112]]","[[1.7280027261867836e-05], [1.8144668401109953e-05]]",[[0.0999862889698106]],[[-2.7342775947082273e-05]]
462,"[[-0.6088475221892622], [1.1349283672672705], [-0.426094794703599]]","[[0.00027624097185104113], [-0.0009545740026070948], [0.0006512655822337732]]","[[-0.5945920747697709], [0.9576669400363527], [-0.4682134479130608]]","[[-1.3698208660524758], [-22.901153133248723], [-5.686571332237095]]","[[0.12515668289890436], [0.8374937256831573]]","[[1.705601036794402e-05], [1.8141515112368722e-05]]",[[0.09998605037440841]],[[-2.7067449660932164e-05]]
463,"[[-0.6088446830470066], [1.134918794013421], [-0.42608829609256954]]","[[0.00027947595160127126], [-0.0009536861979223543], [0.0006474145622403366]]","[[-0.5945888354807108], [0.9576583389915755], [-0.46820816501471285]]","[[-1.369810780794305], [-22.901059625152108], [-5.686715663518398]]","[[0.12515837731986185], [0.8374955459959185]]","[[1.683489664616733e-05], [1.8138401558509543e-05]]",[[0.09998581487384513]],[[-2.6795684080720486e-05]]
464,"[[-0.6088418113351663], [1.1349092295703784], [-0.42608183580713066]]","[[0.0002826689711103725], [-0.0009528098557196607], [0.0006436134514119229]]","[[-0.5945855706338563], [0.9576497478242432], [-0.4682029046821444]]","[[-1.3698008262187393], [-22.9009655870032], [-5.686858123576688]]","[[0.12516004977780407], [0.8374973659993414]]","[[1.6616648482181695e-05], [1.8135327217727593e-05]]",[[0.09998558242808311]],[[-2.652743319742079e-05]]
465,"[[-0.608838907476176], [1.1348996738243566], [-0.42607541335057525]]","[[0.0002858205788546925], [-0.0009519448344410264], [0.0006398616059028889]]","[[-0.594582280560817], [0.9576411664066887], [-0.4681976666229438]]","[[-1.3697910006501823], [-22.900871025653675], [-5.6869987367431065]]","[[0.12516170055736633], [0.8374991856973171]]","[[1.640122877233363e-05], [1.813229149050244e-05]]",[[0.09998535299760485]],[[-2.6262650822124478e-05]]
466,"[[-0.6088359718870116], [1.134890126663052], [-0.4260690282326422]]","[[0.00028893130397472655], [-0.000951090979289082], [0.0006361583833684598]]","[[-0.5945789655890086], [0.9576325946128649], [-0.468192450548474]]","[[-1.3697813024916838], [-22.900775947810033], [-5.687137526959295]]","[[0.12516332993949708], [0.8375010050936835]]","[[1.618860087648777e-05], [1.812929391054041e-05]]",[[0.099985126543397]],[[-2.6001294223266733e-05]]
467,"[[-0.608833004979245], [1.1348805879756163], [-0.42606267996941805]]","[[0.00029200167993706505], [-0.0009502481480958003], [0.0006325031496224182]]","[[-0.5945756260413761], [0.9576240323184207], [-0.4681872561738524]]","[[-1.3697717299626935], [-22.90068036031788], [-5.687274517899814]]","[[0.12516493820150584], [0.8375028241922268]]","[[1.5978728631904637e-05], [1.8126333922729998e-05]]",[[0.09998490302695294]],[[-2.5743317397583856e-05]]
468,"[[-0.6088300071591132], [1.1348710576526222], [-0.4260563680832479]]","[[0.0002950322321264992], [-0.0009494162049863142], [0.0006288952932684555]]","[[-0.5945722622369468], [0.9576154794005695], [-0.46818208321787025]]","[[-1.36976228150884], [-22.90058426973362], [-5.6874097327797255]]","[[0.1251665256171105], [0.8375046429966788]]","[[1.5771576358791783e-05], [1.8123410983061916e-05]]",[[0.09998468241026079]],[[-2.548867731401623e-05]]
469,"[[-0.6088269788276105], [1.1348615355860803], [-0.42605009210267747]]","[[0.0002980234693826661], [-0.0009485949999285537], [0.000625334198330052]]","[[-0.5945688744905046], [0.9576069357381185], [-0.46817693140296085]]","[[-1.3697529555423715], [-22.900487682548754], [-5.687543194712734]]","[[0.1251680924564833], [0.8375064615107226]]","[[1.5567108807568175e-05], [1.8120524647446956e-05]]",[[0.09998446465579344]],[[-2.5237332215842512e-05]]
470,"[[-0.608823920380522], [1.1348520216693845], [-0.42604385156234903]]","[[0.00030097590431964194], [-0.000947784396443413], [0.0006218192537286171]]","[[-0.5945654631126356], [0.9575984012114945], [-0.4681718004551638]]","[[-1.3697437504509336], [-22.900390605232072], [-5.687674926401423]]","[[0.1251696389862973], [0.8375082797379896]]","[[1.536529121715091e-05], [1.8117674371875836e-05]]",[[0.09998424972651335]],[[-2.498923839515388e-05]]
471,"[[-0.6088208322085125], [1.1348425157973154], [-0.42603764600294297]]","[[0.00030389003851899465], [-0.0009469842573161524], [0.0006183498654081243]]","[[-0.5945620284100787], [0.9575898757026334], [-0.46816669010405365]]","[[-1.3697346646441653], [-22.900293044186853], [-5.6878049502359636]]","[[0.12517116546977122], [0.8375100976820613]]","[[1.5166089256668513e-05], [1.8114859690054885e-05]]",[[0.09998403758585946]],[[-2.4744354527714632e-05]]
472,"[[-0.6088177146971872], [1.1348330178660144], [-0.42603147497108507]]","[[0.0003067663699332229], [-0.0009461944492725194], [0.0006149254428119838]]","[[-0.5945585706855169], [0.9575813590950231], [-0.4681616000827138]]","[[-1.3697256966481746], [-22.900195005590675], [-5.68793328845577]]","[[0.12517267216671418], [0.8375119153464706]]","[[1.4969469047665385e-05], [1.8112080080179283e-05]]",[[0.09998382819774167]],[[-2.450263880469407e-05]]
473,"[[-0.6088145682271615], [1.13482352777297], [-0.42602533801927406]]","[[0.00030960538539831495], [-0.0009454148347562419], [0.0006115453983098068]]","[[-0.5945550902377632], [0.9575728512736421], [-0.4681565301276771]]","[[-1.3697168448729315], [-22.900096495725844], [-5.6880599628703425]]","[[0.12517415933357], [0.8375137327347015]]","[[1.477539714189735e-05], [1.8109335075955357e-05]]",[[0.09998362152653281]],[[-2.4264051048101046e-05]]
474,"[[-0.6088113931741176], [1.1348140454169975], [-0.42601923470581043]]","[[0.0003124075745094268], [-0.0009446452908855596], [0.0006082091678024232]]","[[-0.594551587361678], [0.9575643521249813], [-0.46815147997889406]]","[[-1.3697081078350495], [-22.899997520694072], [-5.688184994952811]]","[[0.12517562722346082], [0.8375155498501904]]","[[1.4583840546311677e-05], [1.810662418888498e-05]]",[[0.09998341753706795]],[[-2.4028549712387312e-05]]
475,"[[-0.6088081899088853], [1.1348045706982308], [-0.4260131645947166]]","[[0.0003151733994396777], [-0.0009438856675488549], [0.000604916168859701]]","[[-0.5945480623484534], [0.9575558615369756], [-0.46814644937967675]]","[[-1.3696994841136085], [-22.89989808642542], [-5.688308406186332]]","[[0.12517707608622974], [0.8375173666963267]]","[[1.4394766656433688e-05], [1.8103947019287858e-05]]",[[0.09998321619462862]],[[-2.3796098110789865e-05]]
476,"[[-0.6088049587974655], [1.1347951035180812], [-0.42600712725565715]]","[[0.0003179033527705155], [-0.0009431358629038156], [0.000601665858559905]]","[[-0.594544515485143], [0.9575473793990994], [-0.4681414380766841]]","[[-1.369690972104939], [-22.899798199062342], [-5.688430217357239]]","[[0.1251785061684836], [0.8375191832764538]]","[[1.4208143331306822e-05], [1.8101302989848023e-05]]",[[0.09998301746495819]],[[-2.3566651573428063e-05]]
477,"[[-0.6088017002011492], [1.1347856437792547], [-0.4260011222638804]]","[[0.00032059787668245465], [-0.0009423957240460579], [0.0005984576685179738]]","[[-0.594540947055751], [0.9575389056021093], [-0.4681364458198148]]","[[-1.3696825704973414], [-22.899697864322434], [-5.688550449391181]]","[[0.12517991771363488], [0.8375209995938687]]","[[1.4023938815777015e-05], [1.8098691756396335e-05]]",[[0.09998282131422578]],[[-2.3340177706927465e-05]]
478,"[[-0.6087984144765256], [1.134776191385705], [-0.42599514920012993]]","[[0.00032325744638557474], [-0.0009416651431410628], [0.0005952910638810788]]","[[-0.5945373573397627], [0.957530440038353], [-0.468131472362256]]","[[-1.3696742777597373], [-22.899597088103334], [-5.688669122690055]]","[[0.1251813109619427], [0.8375228156518237]]","[[1.3842121776574956e-05], [1.8096112808230203e-05]]",[[0.09998262770904932]],[[-2.311663287438842e-05]]
479,"[[-0.6087951019755782], [1.1347667462426445], [-0.4259892076505928]]","[[0.0003258825058094078], [-0.0009409439867140157], [0.0005921654964434336]]","[[-0.5945337466137879], [0.9575219826014341], [-0.4681265174603502]]","[[-1.369666092558298], [-22.899495876079165], [-5.6887862574619765]]","[[0.1251826861505539], [0.8375246314535262]]","[[1.3662661293989409e-05], [1.8093565734567107e-05]]",[[0.09998243661647332]],[[-2.2895982183803246e-05]]
480,"[[-0.6087917630457255], [1.1347573082564972], [-0.4259832972068083]]","[[0.00032847350780713935], [-0.000940232140846986], [0.0005890804424977941]]","[[-0.5945301151504171], [0.9575135331864177], [-0.4681215808736236]]","[[-1.3696580134522809], [-22.899394233939468], [-5.688901873649234]]","[[0.12518404351354342], [0.8375264470021401]]","[[1.3485526839662754e-05], [1.809105006911338e-05]]",[[0.09998224800396566]],[[-2.26781871259657e-05]]
481,"[[-0.6087883980298945], [1.1347478773349118], [-0.4259774174656029]]","[[0.0003310308873478718], [-0.0009395294773975327], [0.0005860353791499601]]","[[-0.5945264632188799], [0.9575050916896884], [-0.4681166623647023]]","[[-1.369650039095117], [-22.89929216723874], [-5.689015990924832]]","[[0.12518538328195405], [0.8375282623007857]]","[[1.331068827381543e-05], [1.8088565389984268e-05]]",[[0.0999820618394133]],[[-2.2463212038413213e-05]]
482,"[[-0.6087850072665616], [1.1347384533867326], [-0.4259715680290464]]","[[0.0003335550831557593], [-0.0009388358789777507], [0.0005830297777151411]]","[[-0.5945227910847749], [0.9574966580090075], [-0.4681117616992958]]","[[-1.3696421681420548], [-22.899189681454047], [-5.689128628790905]]","[[0.12518670568383541], [0.8375300773525415]]","[[1.3138115856348165e-05], [1.8086111308601716e-05]]",[[0.09998187809112384]],[[-2.2251019245552242e-05]]
483,"[[-0.6087815910898225], [1.134729036321983], [-0.4259657485043491]]","[[0.0003360465232287446], [-0.0009381512268129], [0.0005800631288874342]]","[[-0.5945190990104465], [0.957488232043444], [-0.46810687864614686]]","[[-1.3696343992014937], [-22.899086782101264], [-5.689239806373576]]","[[0.12518801094428306], [0.8375318921604429]]","[[1.2967780238515303e-05], [1.8083687391978742e-05]]",[[0.0999816967278107]],[[-2.2041573558031352e-05]]
484,"[[-0.6087781498294428], [1.1347196260518493], [-0.4259599585038147]]","[[0.00033850563736394224], [-0.0009374754132561447], [0.0005771349360896016]]","[[-0.5945153872547216], [0.9574798136933853], [-0.46810201297699644]]","[[-1.3696267309944687], [-22.898983474497793], [-5.689349542559045]]","[[0.12518929928547656], [0.8375337067274842]]","[[1.2799652440720344e-05], [1.8081293184923908e-05]]",[[0.09998151771859236]],[[-2.18348386638572e-05]]
485,"[[-0.6087746838109286], [1.1347102224886796], [-0.42595419764477016]]","[[0.00034093283803698915], [-0.0009368083156291174], [0.0005742446967482162]]","[[-0.5945116560731714], [0.9574714028604794], [-0.46809716446653243]]","[[-1.369619162211583], [-22.898879763941437], [-5.68945785610837]]","[[0.12519057092671732], [0.8375355210566191]]","[[1.263370386639373e-05], [1.8078928332165844e-05]]",[[0.09998134103298165]],[[-2.1630780843868644e-05]]
486,"[[-0.6087711933555572], [1.1347008255459432], [-0.4259484655494962]]","[[0.0003433285424731536], [-0.0009361498253279699], [0.0005713919182527005]]","[[-0.5945079057178991], [0.957462999447697], [-0.4680923328923768]]","[[-1.3696116915478371], [-22.898775655668825], [-5.689564765448305]]","[[0.12519182608446583], [0.8375373351507608]]","[[1.2469906277012832e-05], [1.8076592389615342e-05]]",[[0.09998116664088826]],[[-2.1429364602094936e-05]]
487,"[[-0.6087676787804543], [1.1346914351382473], [-0.4259427618451835]]","[[0.0003456931535696789], [-0.0009354998240066748], [0.0005685761125830274]]","[[-0.594504136437872], [0.957454603359232], [-0.4680875180350204]]","[[-1.369604317762612], [-22.898671154811097], [-5.689670288768613]]","[[0.12519306497237848], [0.8375391490127825]]","[[1.2308231808755288e-05], [1.8074285024205494e-05]]",[[0.09998099451261004]],[[-2.1230556715240434e-05]]
488,"[[-0.6087641403986277], [1.1346820511812958], [-0.4259370861638345]]","[[0.0003480270819366804], [-0.0009348582117214843], [0.0005657968093032845]]","[[-0.5945003484787316], [0.9574462145005617], [-0.4680827196778128]]","[[-1.369597039556682], [-22.89856626652052], [-5.6897744440002995]]","[[0.12519428780134365], [0.837540962645519]]","[[1.2148652966947893e-05], [1.807200579184709e-05]]",[[0.09998082461883348]],[[-2.103432162028386e-05]]
489,"[[-0.6087605785190413], [1.1346726735918902], [-0.4259314381422355]]","[[0.0003503307177727816], [-0.000934224871105116], [0.0005630535238591999]]","[[-0.5944965420831558], [0.9574378327783294], [-0.4680779376068933]]","[[-1.369589855725677], [-22.898460995782113], [-5.689877248948683]]","[[0.1251954947795182], [0.837542776051766]]","[[1.1991142595535464e-05], [1.8069754337268762e-05]]",[[0.09998065693061538]],[[-2.0840628334451577e-05]]
490,"[[-0.6087569934466492], [1.1346633022878998], [-0.4259258174218588]]","[[0.0003526044577440851], [-0.0009335997008858843], [0.0005603458014398072]]","[[-0.5944927174903731], [0.9574294581004489], [-0.46807317161118916]]","[[-1.3695827650678907], [-22.898355347511067], [-5.68997872112257]]","[[0.12519668611236212], [0.8375445892342802]]","[[1.1835673899285304e-05], [1.806753024968799e-05]]",[[0.09998049141939033]],[[-2.064944284064195e-05]]
491,"[[-0.6087533854824643], [1.1346539371882811], [-0.4259202236488541]]","[[0.00035484868445061213], [-0.0009329825871407516], [0.0005576731695196568]]","[[-0.5944888749366954], [0.9574210903759887], [-0.46806842148234823]]","[[-1.3695757663278294], [-22.898249326682663], [-5.690078877745028]]","[[0.1251978620026737], [0.8375464021957825]]","[[1.168222042713385e-05], [1.80653332071401e-05]]",[[0.09998032805696364]],[[-2.0460733170409723e-05]]
492,"[[-0.6087497549235852], [1.134644578213017], [-0.42591465647392346]]","[[0.00035706378676181316], [-0.0009323734351247559], [0.0005550351820377136]]","[[-0.5944850146553257], [0.9574127295152297], [-0.4680636870147322]]","[[-1.3695688583289405], [-22.89814293810997], [-5.690177735878943]]","[[0.1251990226506242], [0.8375482149389553]]","[[1.1530756080513349e-05], [1.80631628099448e-05]]",[[0.09998016681550707]],[[-2.0274466325171867e-05]]
493,"[[-0.6087461020632773], [1.1346352252831424], [-0.42590911555231803]]","[[0.0003592501392000458], [-0.0009317721393936607], [0.0005524313906565409]]","[[-0.5944811368765502], [0.9574043754295767], [-0.468058968005355]]","[[-1.369562039894571], [-22.898036186565605], [-5.690275312395988]]","[[0.1252001682537918], [0.837550027466445]]","[[1.1381255085596287e-05], [1.806101866952403e-05]]",[[0.09998000766754594]],[[-2.0090611814488346e-05]]
494,"[[-0.6087424271910087], [1.1346258783207206], [-0.42590360054374865]]","[[0.00036140810703733095], [-0.0009311785862470279], [0.000549861338930438]]","[[-0.5944772418275145], [0.9573960280316055], [-0.4680542642538663]]","[[-1.3695553099395275], [-22.897929076658315], [-5.690371623925845]]","[[0.12520129900719482], [0.8375518397808627]]","[[1.1233692001622053e-05], [1.805890051942427e-05]]",[[0.09997985058596218]],[[-1.9909139140584717e-05]]
495,"[[-0.608738730592477], [1.134616537248802], [-0.425898111112331]]","[[0.0003635380718855219], [-0.0009305926947083265], [0.0005473246080513056]]","[[-0.5944733297323928], [0.957387687235065], [-0.46804957556252375]]","[[-1.3695486671759673], [-22.897821613212678], [-5.690466686772469]]","[[0.12520241510332566], [0.8375536518847821]]","[[1.1088041740325849e-05], [1.8056807882249615e-05]]",[[0.09997969554399415]],[[-1.9730014771542417e-05]]
496,"[[-0.6087350125497056], [1.1346072019914675], [-0.4258926469265418]]","[[0.00036564038219157047], [-0.0009300143472815714], [0.0005448207533934046]]","[[-0.5944694008127674], [0.9573793529547255], [-0.46804490173611996]]","[[-1.3695421105792716], [-22.897713800701066], [-5.690560517210433]]","[[0.12520351673218258], [0.8375554637807443]]","[[1.094427950487642e-05], [1.805474052485323e-05]]",[[0.09997954251522001]],[[-1.9553211696582418e-05]]
