step,q,dq,qr,tau,r_pos,r_vel,th,dth
333,"[[-0.6753277832546172], [1.0433777280237788], [-0.36806011445489384]]","[[0.0002893579034776994], [-0.0008983260564819906], [0.00058320952328339]]","[[-0.6512140433603102], [0.8835656570822733], [-0.41022109211378155]]","[[-0.0001419914809877021], [-20.678016948819874], [-5.692250257860669]]","[[0.14787070338044597], [0.8549481075804232]]","[[1.4464912945211239e-05], [1.556683918435553e-05]]",[[-1.016968573209144e-05]],[[-2.5758628582089882e-05]]
334,"[[-0.6753248234923899], [1.0433687155140456], [-0.3680542923995534]]","[[0.00029252712901382816], [-0.0008976990501207704], [0.0005796969636878702]]","[[-0.651210720617467], [0.8835576223009111], [-0.41021627256366605]]","[[-0.0001315232476128969], [-20.67791647616815], [-5.692365940682496]]","[[0.14787213930781667], [0.8549496710096983]]","[[1.4253617253157103e-05], [1.5573846567917826e-05]]",[[-1.0400377896725766e-05]],[[-2.5474955141683783e-05]]
335,"[[-0.6753218318868389], [1.0433597092470044], [-0.368048505279293]]","[[0.00029565070082532285], [-0.0008970801426913255], [0.0005762353079725446]]","[[-0.6512073732706808], [0.8835495948875993], [-0.41021147320948104]]","[[-0.0001212003456942945], [-20.67781551455952], [-5.692479915383819]]","[[0.14787355426802906], [0.8549512351344801]]","[[1.4045426280362427e-05], [1.5580730972075685e-05]]",[[-1.0627919126760258e-05]],[[-2.5194130477359036e-05]]
336,"[[-0.6753188088970521], [1.0433507091417527], [-0.36804275258750807]]","[[0.00029872922363771703], [-0.0008964692745944969], [0.000572823882543344]]","[[-0.6512040016817108], [0.8835415747323764], [-0.41020669377021357]]","[[-0.00011102124621498177], [-20.677714072541267], [-5.692592209009822]]","[[0.1478749485692853], [0.8549527999425828]]","[[1.3840296542166897e-05], [1.558749485042199e-05]]",[[-1.0852342809168937e-05]],[[-2.4916169552132578e-05]]
337,"[[-0.6753157549760961], [1.0433417151181155], [-0.3680370338244342]]","[[0.0003017632844179302], [-0.0008958663640285525], [0.0005694619903761078]]","[[-0.6512006062072698], [0.883533561726961], [-0.41020193396803856]]","[[-0.00010098446592143873], [-20.677612158407666], [-5.69270284828002]]","[[0.14787632251546196], [0.8549543654220633]]","[[1.3638185009101633e-05], [1.5594140623242936e-05]]",[[-1.1073682414259995e-05]],[[-2.464108695722153e-05]]
338,"[[-0.6753126705710334], [1.0433327270966193], [-0.3680313484970532]]","[[0.0003047534741773411], [-0.0008952713429475345], [0.0005661489740977077]]","[[-0.6511971871988673], [0.883525555764807], [-0.4101971935283431]]","[[-9.10883960294484e-05], [-20.67750978043262], [-5.692811859136712]]","[[0.1478776764061537], [0.8549559315612164]]","[[1.3439049054153607e-05], [1.5600670655313564e-05]]",[[-1.1291971466684829e-05]],[[-2.4368893533804545e-05]]
339,"[[-0.6753095561229681], [1.0433237449984962], [-0.3680256961190555]]","[[0.000307700385098586], [-0.000894684149330055], [0.0005628841655414274]]","[[-0.6511937450030698], [0.8835175567410101], [-0.4101924721796999]]","[[-8.133152991174342e-05], [-20.677406946550008], [-5.692919267327817]]","[[0.1478790105367181], [0.854957498348569]]","[[1.324284654713459e-05], [1.5607087178182155e-05]]",[[-1.1507243526632064e-05]],[[-2.4099597551398635e-05]]
340,"[[-0.675306412067129], [1.0433147687457252], [-0.3680200762107778]]","[[0.00031060458642001576], [-0.0008941046984030643], [0.0005596669028554158]]","[[-0.65119027996156], [0.8835095645522507], [-0.41018776965385295]]","[[-7.17123758593452e-05], [-20.677303664509942], [-5.693025098074883]]","[[0.14788032519831965], [0.8549590657728767]]","[[1.3049535765863318e-05], [1.561339252331706e-05]]",[[-1.1719532181861478e-05]],[[-2.3833209127660515e-05]]
341,"[[-0.6753032388328833], [1.0433057982610103], [-0.36801448829914035]]","[[0.0003134666580781875], [-0.0008935329212867993], [0.0005564965325459414]]","[[-0.6511867924107997], [0.883501579096932], [-0.41018308568576023]]","[[-6.222937025901487e-05], [-20.677199941950317], [-5.693129376083557]]","[[0.1478816206779752], [0.8549606338231175]]","[[1.2859075451676638e-05], [1.5619588844550947e-05]]",[[-1.1928871013633262e-05]],[[-2.356973180127342e-05]]
342,"[[-0.6753000368437961], [1.0432968334677877], [-0.3680089319175796]]","[[0.000316287167424642], [-0.0008929687410742793], [0.0005533724000667262]]","[[-0.6511832826826588], [0.8834936002749629], [-0.41017842001352706]]","[[-5.2880965530466284e-05], [-20.67709578633724], [-5.693232125701684]]","[[0.1478828972585991], [0.8549622024884868]]","[[1.2671424803878395e-05], [1.5625678317920944e-05]]",[[-1.2135293584603092e-05]],[[-2.330917016684156e-05]]
343,"[[-0.6752968065176881], [1.0432878742902454], [-0.3680034066059789]]","[[0.0003190666840260231], [-0.0008924120914393929], [0.0005502938821809189]]","[[-0.6511797511040863], [0.8834856279878484], [-0.4101737723784313]]","[[-4.3665571436424244e-05], [-20.676991205025054], [-5.693333370749007]]","[[0.1478841552190489], [0.854963771758395]]","[[1.2486543471412759e-05], [1.5631663052850797e-05]]",[[-1.2338833420507485e-05]],[[-2.3051525232490808e-05]]
344,"[[-0.6752935482666946], [1.0432789206533235], [-0.36799791191063147]]","[[0.00032180576166442043], [-0.0008918628889220126], [0.0005472603275789301]]","[[-0.6511761979973988], [0.8834776621385977], [-0.4101691425248919]]","[[-3.458169913361786e-05], [-20.676886205077018], [-5.693433134775577]]","[[0.14788539483417112], [0.8549653416224601]]","[[1.2304391563966455e-05], [1.5637545114355333e-05]]",[[-1.2539524001363675e-05]],[[-2.279679854000176e-05]]
345,"[[-0.6752902624973047], [1.0432699724827112], [-0.3679924473841425]]","[[0.00032450495743872876], [-0.0008913210622506773], [0.0005442711169298675]]","[[-0.651172623680073], [0.8834697026317789], [-0.41016453020048]]","[[-2.5627741708778018e-05], [-20.67678079354913], [-5.693531440746723]]","[[0.14788661637484765], [0.8549669120705045]]","[[1.2124929668622109e-05], [1.5643326500835997e-05]]",[[-1.2737398736635707e-05]],[[-2.2544987882077566e-05]]
346,"[[-0.6752869496104208], [1.0432610297048595], [-0.3679870125853901]]","[[0.000327164819465417], [-0.0008907865351412414], [0.0005413256260499155]]","[[-0.6511690284650757], [0.883461749373413], [-0.41015993515588084]]","[[-1.680220392596965e-05], [-20.676674977213448], [-5.693628311336936]]","[[0.1478878201080415], [0.8549684830925507]]","[[1.1948118811000441e-05], [1.5649009199592e-05]]",[[-1.2932490952186158e-05]],[[-2.2296090764623022e-05]]
347,"[[-0.675283610001412], [1.0432520922469721], [-0.3679816070794402]]","[[0.0003297858936612691], [-0.0008902592345230165], [0.0005384232385799714]]","[[-0.6511654126607562], [0.8834538022710058], [-0.4101553571448966]]","[[-8.103475484411149e-06], [-20.6765687628396], [-5.693723768755809]]","[[0.14788900629684337], [0.8549700546788158]]","[[1.1773920499669188e-05], [1.565459513130918e-05]]",[[-1.3124833878882869e-05]],[[-2.205010228182279e-05]]
348,"[[-0.6752802440601804], [1.0432431600370273], [-0.36797623043748445]]","[[0.00033236871334554885], [-0.0008897390788521198], [0.0005355633478150157]]","[[-0.6511617765710104], [0.8834458612334838], [-0.41015079592441783]]","[[4.69949652970314e-07], [-20.676462156932658], [-5.693817834883691]]","[[0.1478901752005176], [0.8549716268197091]]","[[1.1602296681734181e-05], [1.5660086205571133e-05]]",[[-1.3314460638396716e-05]],[[-2.180701769156218e-05]]
349,"[[-0.6752768521711964], [1.0432342330037585], [-0.36797088223678787]]","[[0.0003349138138940555], [-0.0008892259954317305], [0.0005327453534673121]]","[[-0.6511581204951664], [0.8834379261712318], [-0.41014625125442367]]","[[8.919619861380568e-06], [-20.676355165905573], [-5.69391053114903]]","[[0.14789132707454933], [0.8549731995058261]]","[[1.1433209801126054e-05], [1.5665484265348084e-05]]",[[-1.3501404226836298e-05]],[[-2.156682920908745e-05]]
350,"[[-0.6752734347135726], [1.0432253110766754], [-0.36796556206060604]]","[[0.0003374217192814444], [-0.0008887199033162374], [0.0005299686563516592]]","[[-0.6511544447282498], [0.8834299969960046], [-0.41014172289794604]]","[[1.724706858352576e-05], [-20.676247796033746], [-5.694001878671114]]","[[0.14789246217069005], [0.8549747727279453]]","[[1.1266622731986864e-05], [1.5670791109201332e-05]]",[[-1.3685697503892631e-05]],[[-2.1329528821842705e-05]]
351,"[[-0.6752699920611084], [1.0432163941860513], [-0.3679602694981198]]","[[0.0003398929542882678], [-0.0008882207303289036], [0.0005272326723005927]]","[[-0.6511507495609016], [0.8834220736209423], [-0.41013721062106095]]","[[2.5453879757275644e-05], [-20.676140053528336], [-5.694091898163639]]","[[0.1478935807370042], [0.8549763464770237]]","[[1.1102498839732355e-05], [1.5676008513487716e-05]]",[[-1.3867373178986124e-05]],[[-2.109510601745919e-05]]
352,"[[-0.6752665245823546], [1.0432074822629274], [-0.36795500414437826]]","[[0.0003423280349118124], [-0.0008877284007016983], [0.0005245368141967854]]","[[-0.6511470352795814], [0.8834141559605109], [-0.4101327141928598]]","[[3.354152660905996e-05], [-20.67603194434689], [-5.69418061003184]]","[[0.14789468301791578], [0.8549779207441929]]","[[1.0940801939418598e-05], [1.5681138165746233e-05]]",[[-1.4046463805239592e-05]],[[-2.0863550454460963e-05]]
353,"[[-0.6752630326406762], [1.0431985752391193], [-0.3679497656002129]]","[[0.0003447274689683394], [-0.0008872428364107288], [0.0005218805178195118]]","[[-0.651143302166444], [0.8834062439305151], [-0.41012823338543725]]","[[4.1511576765795866e-05], [-20.67592347445722], [-5.694268034165148]]","[[0.14789576925425418], [0.8549794955207554]]","[[1.078149630406866e-05], [1.5686181775720343e-05]]",[[-1.4223001769280935e-05]],[[-2.0634850761522272e-05]]
354,"[[-0.6752595165942947], [1.0431896730472066], [-0.36794455347218835]]","[[0.0003470917590956968], [-0.0008867639564871521], [0.0005192632023637844]]","[[-0.6511395504994281], [0.8833983374480918], [-0.4101237679738752]]","[[4.936550060330447e-05], [-20.67581464955107], [-5.694354190401534]]","[[0.1478968396833007], [0.8549810707981806]]","[[1.0624546670223722e-05], [1.569114101984681e-05]]",[[-1.4397019275148704e-05]],[[-2.040899388898107e-05]]
355,"[[-0.6752559767963534], [1.0431807756205445], [-0.3679393673725215]]","[[0.00034942140732477367], [-0.0008862916892605488], [0.0005166843181866054]]","[[-0.6511357805523934], [0.8833904364316657], [-0.41011931773621474]]","[[5.71048173738653e-05], [-20.675705475312277], [-5.694439098036514]]","[[0.1478978945388336], [0.8549826465681019]]","[[1.0469918226840846e-05], [1.5696017474642332e-05]]",[[-1.456854833271468e-05]],[[-2.0185964887876884e-05]]
356,"[[-0.6752524135949787], [1.0431718828932546], [-0.36793420691903467]]","[[0.00035171690111582277], [-0.0008858259511325406], [0.0005141432996770001]]","[[-0.6511319925952479], [0.8833825408008887], [-0.410114882453421]]","[[6.47310558741232e-05], [-20.675595957349586], [-5.694522775924837]]","[[0.14789893405117485], [0.8549842228223117]]","[[1.0317576629170766e-05], [1.5700812794339214e-05]]",[[-1.4737620757749683e-05]],[[-1.9965750339700356e-05]]
357,"[[-0.6752488273333219], [1.0431629948002115], [-0.3679290717350424]]","[[0.0003539787379717302], [-0.0008853666792140724], [0.0005116396102796128]]","[[-0.6511281868937271], [0.8833746504767259], [-0.41011046190939404]]","[[7.224568866570635e-05], [-20.675486101044307], [-5.694605242896622]]","[[0.1478999584472351], [0.8549857995527577]]","[[1.0167487990431212e-05], [1.5705528400022928e-05]]",[[-1.4904268154055272e-05]],[[-1.9748332101431412e-05]]
358,"[[-0.6752452183496508], [1.043154111277077], [-0.3679239614493438]]","[[0.0003562073921571929], [-0.0008849137888349567], [0.0005091727011106162]]","[[-0.651124363709869], [0.8833667653812565], [-0.4101060558908865]]","[[7.965020300781944e-05], [-20.675375911762348], [-5.694686517235279]]","[[0.14790096795055907], [0.8549873767515412]]","[[1.0019618867929125e-05], [1.5710165846005708e-05]]",[[-1.5068521917470625e-05]],[[-1.9533695567126863e-05]]
359,"[[-0.6752415869773798], [1.0431452322602635], [-0.36791887569610293]]","[[0.0003584033377945356], [-0.0008844672016675437], [0.0005067420418020385]]","[[-0.6511205233015617], [0.8833588854378595], [-0.4101016641875469]]","[[8.694605794978827e-05], [-20.67526539468429], [-5.694766617038187]]","[[0.14790196278137116], [0.8549889544109129]]","[[9.873936263060656e-06], [1.57147266532931e-05]]",[[-1.5230413220997441e-05]],[[-1.932182320968194e-05]]
360,"[[-0.6752379335451274], [1.0431363576869426], [-0.36791381411481705]]","[[0.00036056705078234275], [-0.0008840268480267977], [0.0005043471021096424]]","[[-0.6511166659229066], [0.883351010571102], [-0.41009728659186406]]","[[9.413476151687306e-05], [-20.67515455500585], [-5.694845559902227]]","[[0.1479029431566194], [0.8549905325232682]]","[[9.730407643515626e-06], [1.571921219856165e-05]]",[[-1.5389973001403994e-05]],[[-1.9112695134855875e-05]]
361,"[[-0.6752342583767884], [1.043127487495049], [-0.36790877635022234]]","[[0.0003626989883475651], [-0.0008835926450484199], [0.0005019873622425786]]","[[-0.6511127918244007], [0.8833431407066501], [-0.41009292289912236]]","[[0.00010121768342630233], [-20.67504339762842], [-5.694923363488914]]","[[0.1479039092900208], [0.8549921110811456]]","[[9.589000890541932e-06], [1.5723623936203523e-05]]",[[-1.55472319625492e-05]],[[-1.8906294458238132e-05]]
362,"[[-0.6752305617915803], [1.04311862162327], [-0.36790376205225395]]","[[0.0003647996167980283], [-0.0008831645255736043], [0.0004996623060156136]]","[[-0.6511089012525609], [0.8833352757713944], [-0.41008857290741696]]","[[0.00010819635077963241], [-20.67493192758417], [-5.695000044825559]]","[[0.14790486139210537], [0.8549936900772228]]","[[9.449684362783373e-06], [1.572796320958858e-05]]",[[-1.570222056310533e-05]],[[-1.8702599343882464e-05]]
363,"[[-0.6752268441041128], [1.0431097600110482], [-0.3678987708759513]]","[[0.0003668693842133891], [-0.0008827424114915827], [0.000497371435941002]]","[[-0.6511049944504936], [0.8833274156932746], [-0.41008423641758485]]","[[0.00011507216422579347], [-20.674820149692472], [-5.695075620702948]]","[[0.1479057996702599], [0.8549952695043138]]","[[9.312426826890707e-06], [1.573223138429114e-05]]",[[-1.5854969016426258e-05]],[[-1.8501591337172565e-05]]
364,"[[-0.6752231056244365], [1.043100902598572], [-0.36789380248141657]]","[[0.0003689087373200117], [-0.000882326225453478], [0.0004951142400705932]]","[[-0.6511010716574486], [0.8833195604014075], [-0.4100799132332186]]","[[0.0001218465035464078], [-20.674708068613363], [-5.695150107812177]]","[[0.14790672432877205], [0.8549968493553655]]","[[9.177197496379463e-06], [1.573642977037437e-05]]",[[-1.6005507281720025e-05]],[[-1.8303249201595886e-05]]
365,"[[-0.6752193466580965], [1.043092049326774], [-0.367888856533733]]","[[0.000370918120874586], [-0.0008819158970729268], [0.0004928902254529299]]","[[-0.6510971331091774], [0.883311709825983], [-0.4100756031606153]]","[[0.0001285208188601672], [-20.674595689055426], [-5.695223522403989]]","[[0.14790763556887343], [0.8549984296234546]]","[[9.043966031629935e-06], [1.5740559655696984e-05]]",[[-1.6153865055510188e-05]],[[-1.810755074542307e-05]]
366,"[[-0.6752155675062025], [1.04308320013733], [-0.3678839327029006]]","[[0.00037289796721831636], [-0.0008815113490790727], [0.000490698906722542]]","[[-0.6510931790379978], [0.8833038638982411], [-0.41007130600874997]]","[[0.000135096469832785], [-20.67448301554234], [-5.69529588052252]]","[[0.14790853358878223], [0.8550000103017857]]","[[8.912702484376034e-06], [1.5744622294810995e-05]]",[[-1.6300071773862827e-05]],[[-1.7914475138228192e-05]]
367,"[[-0.6752117684654729], [1.0430743549726504], [-0.36787903066378125]]","[[0.0003748487119313998], [-0.0008811125144214671], [0.0004885398037153821]]","[[-0.6510892096726228], [0.8832960225505123], [-0.41006702158926167]]","[[0.00014157485421328886], [-20.67437005256197], [-5.69536719792398]]","[[0.14790941858374668], [0.8550015913836875]]","[[8.783377375420898e-06], [1.57486188978595e-05]]",[[-1.6444156603432635e-05]],[[-1.772399877467308e-05]]
368,"[[-0.675207949828304], [1.0430655137758789], [-0.3678741500960162]]","[[0.000376770777149385], [-0.0008807193177645944], [0.00048641244199737477]]","[[-0.6510852252384901], [0.8832881857161226], [-0.41006274971640705]]","[[0.00014795736801520576], [-20.67425680455402], [-5.695437490070504]]","[[0.14791029074608655], [0.8550031728626099]]","[[8.655961611370167e-06], [1.575255068608783e-05]]",[[-1.6586148442459852e-05]],[[-1.7536099756533183e-05]]
369,"[[-0.6752041118828197], [1.0430566764908877], [-0.36786929068398194]]","[[0.00037866458021754146], [-0.0008803316835277186], [0.0004843163470250045]]","[[-0.6510812259575463], [0.8832803533294576], [-0.41005849020705437]]","[[0.0001542452800156191], [-20.674143275695684], [-5.695506772346544]]","[[0.14791115026523532], [0.8550047547321222]]","[[8.53042653181646e-06], [1.5756418836332386e-05]]",[[-1.6726075913983506e-05]],[[-1.735075514638744e-05]]
370,"[[-0.6752002549129272], [1.0430478430622747], [-0.3678644521167071]]","[[0.0003805305371492179], [-0.0008799495428845894], [0.0004822510675963343]]","[[-0.651077212048404], [0.8832725253259154], [-0.41005424288064696]]","[[0.00016044006693283208], [-20.674029470404964], [-5.695575059564887]]","[[0.14791199732778146], [0.8550063369859096]]","[[8.406743878808243e-06], [1.5760224481020657e-05]]",[[-1.6863967360891285e-05]],[[-1.716794041638388e-05]]
371,"[[-0.6751963791983676], [1.0430390134353498], [-0.36785963408782535]]","[[0.0003823690515114969], [-0.0008795728182421081], [0.00048021613478105296]]","[[-0.6510731837265177], [0.8832647016418496], [-0.41005000755916343]]","[[0.00016654288876871703], [-20.673915392616887], [-5.695642366612789]]","[[0.14791283211750997], [0.8550079196177709]]","[[8.284885816278731e-06], [1.5763968785886817e-05]]",[[-1.6999850843092194e-05]],[[-1.6987633088331316e-05]]
372,"[[-0.6751924850147749], [1.043030187556135], [-0.367854836295494]]","[[0.0003841805371768703], [-0.0008792014526254333], [0.00047821111042475883]]","[[-0.651069141203952], [0.8832568822146395], [-0.41004578406711517]]","[[0.00017255521243786376], [-20.67380104659491], [-5.6957087079405815]]","[[0.14791365481544236], [0.8550095026216157]]","[[8.164824902290313e-06], [1.576765273902936e-05]]",[[-1.7133754135168247e-05]],[[-1.6809806162377747e-05]]
373,"[[-0.675188572633752], [1.0430213653713727], [-0.3678500584423528]]","[[0.0003859653771462329], [-0.0008788353591992204], [0.00047623554534925727]]","[[-0.6510650846898965], [0.8832490669825065], [-0.4100415722314672]]","[[0.00017847823544681063], [-20.673686436236064], [-5.695774097857452]]","[[0.14791446559987745], [0.8550110859914631]]","[[8.046534091810109e-06], [1.577127756169361e-05]]",[[-1.7265704734170212e-05]],[[-1.6634438981127236e-05]]
374,"[[-0.6751846423228844], [1.0430125468284885], [-0.36784530023544515]]","[[0.0003877239756373413], [-0.0008784744814594458], [0.0004742890024238]]","[[-0.6510610143899687], [0.8832412558847802], [-0.410037371881697]]","[[0.00018431329674362118], [-20.67357156550895], [-5.6958385503774664]]","[[0.14791526464643115], [0.8550126697214373]]","[[7.929986764465546e-06], [1.5774844186466908e-05]]",[[-1.7395729841165024e-05]],[[-1.6461503398334035e-05]]
375,"[[-0.6751806943458335], [1.043003731875621], [-0.3678405613861574]]","[[0.0003894567113644082], [-0.0008781187418670511], [0.0004723710538831194]]","[[-0.6510569305071162], [0.8832334488615671], [-0.4100331828496683]]","[[0.00019006163345514082], [-20.673456438251403], [-5.69590207938046]]","[[0.14791605212807535], [0.8550142538057676]]","[[7.815156649604305e-06], [1.577835370136782e-05]]",[[-1.7523856371093564e-05]],[[-1.6290976619518296e-05]]
376,"[[-0.6751767289623646], [1.042994920461589], [-0.3678358416101712]]","[[0.0003911639715852011], [-0.0008777680785330422], [0.00047048127495630254]]","[[-0.6510528332409735], [0.883225645853978], [-0.4100290049696767]]","[[0.00019572455979455228], [-20.67334105832237], [-5.695964698385764]]","[[0.1479168282151778], [0.8550158382387835]]","[[7.702017898458813e-06], [1.5781807072290377e-05]]",[[-1.7650110946825236e-05]],[[-1.6122831991568012e-05]]
377,"[[-0.6751727464284175], [1.042986112535906], [-0.367831140627388]]","[[0.00039284612532734797], [-0.0008774224147334586], [0.00046861924238059127]]","[[-0.6510487227883632], [0.8832178468039595], [-0.41002483807837586]]","[[0.00020130324051415016], [-20.67322542936031], [-5.696026420807117]]","[[0.14791759307553964], [0.8550174230149147]]","[[7.590545020308426e-06], [1.578520532063976e-05]]",[[-1.7774519899843902e-05]],[[-1.595704588684861e-05]]
378,"[[-0.6751687469961414], [1.0429773080487534], [-0.3678264581618764]]","[[0.00039450354957640266], [-0.0008770816905910028], [0.00046678454976464834]]","[[-0.6510445993429633], [0.8832100516544061], [-0.4100206820147854]]","[[0.0002067989408955917], [-20.673109555057966], [-5.696087259793491]]","[[0.14791834687443428], [0.8550190081286885]]","[[7.480712926888344e-06], [1.5788549390105544e-05]]",[[-1.789710926470903e-05]],[[-1.5793591249974384e-05]]
379,"[[-0.6751647309139617], [1.0429685069509889], [-0.367821793941812]]","[[0.00039613660810382256], [-0.0008767458370833314], [0.0004649767857501652]]","[[-0.6510404630957469], [0.8832022603490179], [-0.41001653662022614]]","[[0.00021221290017203742], [-20.6729934390574], [-5.696147228283933]]","[[0.14791908977464474], [0.8550205935747257]]","[[7.3724968852051376e-06], [1.5791840202172835e-05]]",[[-1.8017904784292766e-05]],[[-1.563244322938008e-05]]
380,"[[-0.6751606984266335], [1.042959709194145], [-0.3678171476994186]]","[[0.0003977456591944678], [-0.0008764147844638748], [0.00046319554779203354]]","[[-0.6510363142347148], [0.8831944728323706], [-0.41001240173831444]]","[[0.00021754624687364554], [-20.672877084799225], [-5.696206339099107]]","[[0.14791982193650063], [0.8550221793477415]]","[[7.26587254251676e-06], [1.5795078700531207e-05]]",[[-1.8136931906430456e-05]],[[-1.5473576338659312e-05]]
381,"[[-0.6751566497752811], [1.0429509147304092], [-0.36781251917091035]]","[[0.00039933106332620816], [-0.0008760884735262986], [0.00046144044540000206]]","[[-0.6510321529450437], [0.8831866890498923], [-0.41000827721493366]]","[[0.00022280025385690294], [-20.672760495869873], [-5.696264604741212]]","[[0.1479205435179157], [0.8550237654425416]]","[[7.160815915230323e-06], [1.5798265762256847e-05]]",[[-1.8254215781952733e-05]],[[-1.5316963661421087e-05]]
382,"[[-0.6751525851974595], [1.0429421235126175], [-0.36780790809642605]]","[[0.00040089316691357957], [-0.0008757668353160664], [0.0004597110875960708]]","[[-0.6510279794092594], [0.8831789089477966], [-0.41000416289819]]","[[0.00022797602557833585], [-20.67264367561245], [-5.696322037576303]]","[[0.14792125467442313], [0.8550253518540202]]","[[7.057303363922074e-06], [1.5801402275528176e-05]]",[[-1.8369781271052386e-05]],[[-1.5162580806403828e-05]]
383,"[[-0.6751485049272049], [1.042933335494268], [-0.36780331421999996]]","[[0.0004024323168741184], [-0.0008754498058036186], [0.0004580070867050423]]","[[-0.6510237938069721], [0.8831711324731562], [-0.41000005863840727]]","[[0.00023307479823220234], [-20.67252662749223], [-5.69637864962781]]","[[0.14792195555921223], [0.8550269385771592]]","[[6.955311623868532e-06], [1.5804489095216923e-05]]",[[-1.8483652936519718e-05]],[[-1.501040108579585e-05]]
384,"[[-0.6751444091950706], [1.042924550629481], [-0.3677987372894558]]","[[0.00040394885382609436], [-0.0008751373230369286], [0.00045632807245132856]]","[[-0.6510195963152184], [0.8831633595738181], [-0.4099959642880819]]","[[0.00023809760276005676], [-20.67240935466191], [-5.6964344529902045]]","[[0.1479226463231635], [0.8550285256070256]]","[[6.854817768964239e-06], [1.5807527087297046e-05]]",[[-1.8595855044884635e-05]],[[-1.4860399036835045e-05]]
385,"[[-0.6751402982282004], [1.0429157688730353], [-0.36779417705640327]]","[[0.00040544311299721414], [-0.0008748293202076596], [0.00045467365923931857]]","[[-0.6510153871083295], [0.8831555901984288], [-0.4099918797018621]]","[[0.0002430456595061692], [-20.672291860483895], [-5.696489459479594]]","[[0.14792332711488332], [0.8550301129387697]]","[[6.755799228375103e-06], [1.5810517062231355e-05]]",[[-1.870641156905131e-05]],[[-1.4712547971093906e-05]]
386,"[[-0.6751361722503507], [1.0429069901803119], [-0.36778963327614805]]","[[0.00040691542643372935], [-0.0008745257398522499], [0.0004530434904802261]]","[[-0.6510111663581162], [0.8831478242963847], [-0.4099878047365132]]","[[0.00024792002707529903], [-20.672174148099767], [-5.69654368058503]]","[[0.1479239980807393], [0.8550317005676231]]","[[6.658233780987288e-06], [1.5813459786073736e-05]]",[[-1.8815346188506256e-05]],[[-1.4566822938353458e-05]]
387,"[[-0.6751320314819654], [1.0428982145073338], [-0.36778510570765843]]","[[0.000408366120571671], [-0.0008742265192883403], [0.00045143720241391794]]","[[-0.6510069342336885], [0.8831400618178595], [-0.4099837392508964]]","[[0.000252721817671997], [-20.6720562206692], [-5.696597127707639]]","[[0.1479246593648934], [0.8550332884888976]]","[[6.562099522100517e-06], [1.5816356102593687e-05]]",[[-1.8922682290622197e-05]],[[-1.4423197441468943e-05]]
388,"[[-0.6751278761402077], [1.042889441810733], [-0.36778059411349456]]","[[0.0004097955126515923], [-0.000873931591662741], [0.00044985443248307666]]","[[-0.6510026909017237], [0.8831323027137717], [-0.40997968310594196]]","[[0.0002574520935696434], [-20.6719380812521], [-5.69664981214276]]","[[0.14792531110933607], [0.855034876697983]]","[[6.467374899510325e-06], [1.5819206777845096e-05]]",[[-1.9028442969473763e-05]],[[-1.4281646528073802e-05]]
389,"[[-0.6751237064390073], [1.0428806720477495], [-0.36777609825976876]]","[[0.0004112039257921779], [-0.0008736409050248417], [0.0004482948385853558]]","[[-0.6509984365263051], [0.8831245469358004], [-0.40997563616462507]]","[[0.0002621120074604022], [-20.671819732991768], [-5.696701744894828]]","[[0.14792595345391926], [0.8550364651903459]]","[[6.374038691303596e-06], [1.582201254457516e-05]]",[[-1.913265102579537e-05]],[[-1.4142142924760542e-05]]
390,"[[-0.6751195225891129], [1.0428719051762199], [-0.36777161791608176]]","[[0.0004125916681412406], [-0.0008733543946133626], [0.00044675806298624665]]","[[-0.6509941712692344], [0.883116794436294], [-0.4099715982919178]]","[[0.0002667025018676661], [-20.67170117874248], [-5.6967529369570755]]","[[0.1479265865363892], [0.8550380539615274]]","[[6.282069986429661e-06], [1.5824774157735533e-05]]",[[-1.923532897313018e-05]],[[-1.4004662347161245e-05]]
391,"[[-0.6751153247981448], [1.0428631411545863], [-0.36776715285547806]]","[[0.0004139590480834593], [-0.0008730720026711991], [0.00044524377482019206]]","[[-0.6509898952897137], [0.8831090451683625], [-0.40996756935479084]]","[[0.00027122469025941953], [-20.671582421548926], [-5.696803398910069]]","[[0.14792721049241844], [0.8550396430071425]]","[[6.191448201353644e-06], [1.5827492338971183e-05]]",[[-1.933649903733144e-05]],[[-1.3869178628847512e-05]]
392,"[[-0.6751111132706271], [1.0428543799418735], [-0.36776270285440327]]","[[0.00041530636962461287], [-0.0008727936720701324], [0.0004437516362224836]]","[[-0.6509856087446507], [0.8831012990857982], [-0.4099635492221676]]","[[0.00027567962297192494], [-20.671463464331268], [-5.696853141349186]]","[[0.14792782545563798], [0.8550412323228774]]","[[6.102153077280903e-06], [1.5830167787722615e-05]]",[[-1.943618315504744e-05]],[[-1.373566622305325e-05]]
393,"[[-0.6751068882080373], [1.0428456214976842], [-0.367758267692625]]","[[0.0004166339260101709], [-0.000872519337751454], [0.0004422813085433741]]","[[-0.6509813117886069], [0.8830935561430827], [-0.40995953776490446]]","[[0.0002800681805465999], [-20.67134430976869], [-5.696902174760425]]","[[0.14792843155766855], [0.8550428219044894]]","[[6.01416464685034e-06], [1.5832801247839257e-05]]",[[-1.9534402977134737e-05]],[[-1.3604100920508455e-05]]
