step,q,dq,qr,tau,r_pos,r_vel,th,dth
21,"[[-0.5783649678496654], [1.0917513217443842], [-0.4845870786223324]]","[[-0.17917497088464668], [-0.14376959111076681], [0.189877194039686]]","[[-0.5797129511922426], [0.9267266388707918], [-0.47858348635106013]]","[[-0.6529460712949147], [-19.262532185444336], [-0.34062607975946946]]","[[1.2533036981644508], [0.8481789575670017]]","[[0.006555792525486659], [0.0029258825918421216]]",[[0.028799275272385294]],[[-0.1330673679568661]]
22,"[[-0.5801454563994579], [1.090355136071602], [-0.48271771905652405]]","[[-0.17366009887962935], [-0.13611915200005234], [0.1837663670930508]]","[[-0.5808431259059419], [0.9258729241401348], [-0.47742079769583584]]","[[-0.6266693549713411], [-19.26928103261722], [-0.3860084586233714]]","[[1.253955193884421], [0.8484624081586857]]","[[0.00647372455522266], [0.0027565000855656052]]",[[0.02749196061561887]],[[-0.1260128837866309]]
23,"[[-0.5818716616314271], [1.089032805734933], [-0.4809076812529447]]","[[-0.16838774235106946], [-0.12895372936245608], [0.17799991375737992]]","[[-0.5819448246817097], [0.9250606927972357], [-0.47629585462495033]]","[[-0.6016111557695019], [-19.27568563092152], [-0.43157736966524585]]","[[1.2545986364467006], [0.8487295252536422]]","[[0.006394658438102496], [0.002598302525780305]]",[[0.026253462850561255]],[[-0.11934155795500694]]
24,"[[-0.5835459900709412], [1.0877797000243483], [-0.47915365643125374]]","[[-0.16335013354318506], [-0.12223357727749673], [0.17255247280850997]]","[[-0.5830196356508821], [0.9242867981990526], [-0.4752068835964713]]","[[-0.5777338338921754], [-19.281941220547864], [-0.47730990248935334]]","[[1.2552343170365954], [0.8489813753911232]]","[[0.006318421030626631], [0.0024503396547137513]]",[[0.025080053522153506]],[[-0.11303123801331029]]
25,"[[-0.5851707657052367], [1.086591556879377], [-0.477452573648927]]","[[-0.15853895840694876], [-0.11592409792297131], [0.16740156890211708]]","[[-0.5840690160296419], [0.9235483450516], [-0.47415219275988396]]","[[-0.5549976613387029], [-19.28820766154105], [-0.5231886210383933]]","[[1.2558625102521368], [0.8492189367498538]]","[[0.006244852796899458], [0.002311781310404548]]",[[0.023968217525212974]],[[-0.10706148742666449]]
26,"[[-0.5867482252328743], [1.085464436396263], [-0.47580157369435494]]","[[-0.1539454725107497], [-0.10999495068490137], [0.16252711870375522]]","[[-0.5850942986886529], [0.9228427085004212], [-0.4731301853892418]]","[[-0.5333614112417646], [-19.29460850033104], [-0.5692026329782301]]","[[1.2564834753271887], [0.8494431100405849]]","[[0.006173805334475091], [0.002181897393882526]]",[[0.0229146374690368]],[[-0.10141330448847975]]
27,"[[-0.5882805148861961], [1.0843946827774074], [-0.47419798755900205]]","[[-0.14956067374617793], [-0.10441924901890343], [0.15791100041999567]]","[[-0.5860967048085043], [0.922167522320917], [-0.472139359319881]]","[[-0.5127830213665523], [-19.30123517022956], [-0.6153464368875856]]","[[1.2570974571277453], [0.8496547275137996]]","[[0.006105139256340486], [0.00206004003776572]]",[[0.02191618033220877]],[[-0.09606892234736293]]
28,"[[-0.5897696889852552], [1.0833788935189828], [-0.4726393187493963]]","[[-0.14537547180274063], [-0.099172899874401], [0.15353670604498737]]","[[-0.5870773576979085], [0.9215206537794023], [-0.4711783002580274]]","[[-0.4932201857583909], [-19.308152892758287], [-0.6616180682414071]]","[[1.2577046869638513], [0.8498545603597418]]","[[0.006038722559087439], [0.0019456289305552765]]",[[0.020969885784331878]],[[-0.09101166562987689]]
29,"[[-0.5912177100130506], [1.0824138943831962], [-0.4711232286327957]]","[[-0.14138082893019693], [-0.09423408903561736], [0.14938907292846804]]","[[-0.5880372954530964], [0.9209001750241553], [-0.4702456731565881]]","[[-0.4746308257660736], [-19.315406508677835], [-0.7080172843633102]]","[[1.2583053832644246], [0.8500433248167352]]","[[0.005974429457422659], [0.0018381397736688676]]",[[0.020072955737350913]],[[-0.08622584503620752]]
30,"[[-0.592626449891841], [1.081496718801414], [-0.4696475240936629]]","[[-0.13756786786011643], [-0.08958289303675049], [0.14545408213094826]]","[[-0.5889774819125343], [0.9203043357240429], [-0.46934021380984875]]","[[-0.45697345456432537], [-19.32302550536588], [-0.7545441068204468]]","[[1.2588997521570962], [0.8502216872767453]]","[[0.005912139605279698], [0.0017370954275786055]]",[[0.019222744815909795]],[[-0.08169667876478007]]
31,"[[-0.593997692102345], [1.080624590591414], [-0.468210146924977]]","[[-0.13392794326168816], [-0.08520099086995908], [0.1417187073754329]]","[[-0.5898988151562056], [0.9197315394175366], [-0.46846072173931425]]","[[-0.44020741053187007], [-19.331027966077958], [-0.801197808527353]]","[[1.2594879879854506], [0.8503902686251683]]","[[0.005851737593465245], [0.0016420591735899492]]",[[0.01841675156409226]],[[-0.07741022675735307]]
32,"[[-0.5953331343594226], [1.079794909138789], [-0.4668091645200883]]","[[-0.1304526887943415], [-0.08107144947530581], [0.13817080167745177]]","[[-0.590802134514301], [0.9191803236928459], [-0.46760605436502123]]","[[-0.42429303378087146], [-19.339423555592273], [-0.84797628329078]]","[[1.2600702737869989], [0.8505496479959352]]","[[0.005793112645080534], [0.0015526295531809176]]",[[0.017652610259278455]],[[-0.07335333659219562]]
33,"[[-0.5966343916262941], [1.0790052364236946], [-0.4654427615518342]]","[[-0.12713404406289075], [-0.07717856193180289], [0.13479901034808958]]","[[-0.5916882261081154], [0.9186493439824674], [-0.466775122413485]]","[[-0.40919177547457997], [-19.348215695461164], [-0.8948757228061608]]","[[1.26064678174747], [0.8507003660750865]]","[[0.005736158434221927], [0.001468436349605362]]",[[0.016928083245565367]],[[-0.06951359564774263]]
34,"[[-0.5979029992988915], [1.078253285458691], [-0.464109232422942]]","[[-0.12396426656054049], [-0.07350772207543968], [0.1315927018489146]]","[[-0.5925578272398441], [0.9181373604327805], [-0.46596688634430933]]","[[-0.3948662604516415], [-19.357403112839727], [-0.9418905145038574]]","[[1.261217673640809], [0.8508429280479457]]","[[0.005680772975091841], [0.0013891373745966717]]",[[0.016241053736859933]],[[-0.06587928678478823]]
35,"[[-0.5991404164529128], [1.0775369098409513], [-0.4628069743393111]]","[[-0.12093593513808798], [-0.07004532369955588], [0.12854191104477003]]","[[-0.5934116301097127], [0.9176432271147558], [-0.4651803534911691]]","[[-0.38128032844935467], [-19.36698094764102], [-0.9890132806627511]]","[[1.2617831012601906], [0.8509778062567566]]","[[0.005626858549878655], [0.0013144158209743573]]",[[0.01558951904872918]],[[-0.062439347790596435]]
36,"[[-0.6003480290818657], [1.0768540942165619], [-0.4615344809054037]]","[[-0.1180419470288781], [-0.06677867669231502], [0.1256372907286701]]","[[-0.594250284927491], [0.9171658830773428], [-0.46441457573050837]]","[[-0.3683990503751513], [-19.37694154446916], [-1.0362350037685886]]","[[1.2623432068425473], [0.8511054426160242]]","[[0.005574321650869685], [0.0012439780161965786]]",[[0.014971584229293408]],[[-0.05918333299138444]]
37,"[[-0.6015271532816858], [1.0762029455185687], [-0.46029033617225046]]","[[-0.1152755114690171], [-0.06369593472056856], [0.1228700690148935]]","[[-0.595074402653835], [0.9167043447662347], [-0.46366864749590103]]","[[-0.35618873309137733], [-19.387275034096497], [-1.0835451958291509]]","[[1.2628981234874033], [0.8512262508194562]]","[[0.005523072925139871], [0.0011775514677792032]]",[[0.014385456064632143]],[[-0.056101377174692164]]
38,"[[-0.6026790383570063], [1.075581684881165], [-0.45907320908828]]","[[-0.11263014132098094], [-0.06078603129505569], [0.1202320110129661]]","[[-0.5958845574620303], [0.9162576994732179], [-0.4629417040186259]]","[[-0.3446169143961959], [-19.397969774445], [-1.130932084789555]]","[[1.2634479755698733], [0.851340618363638]]","[[0.005473027114577533], [0.001114883129327282]]",[[0.013829437435877731]],[[-0.05318416160534784]]
39,"[[-0.6038048698353097], [1.074988640157967], [-0.45788184831551554]]","[[-0.11009964364942498], [-0.0580386221515681], [0.11771538379190483]]","[[-0.5966812889871035], [0.9158250995749981], [-0.46223291971478536]]","[[-0.3336523512573395], [-19.409012697056788], [-1.1783828020862435]]","[[1.2639928791472137], [0.8514489084079369]]","[[0.0054241029884938285], [0.0010557378417708208]]",[[0.01330192200714178]],[[-0.050422882007949615]]
40,"[[-0.6049057723821738], [1.0744222389879456], [-0.45671507738118977]]","[[-0.10767810978035623], [-0.0554440327956581], [0.11531292413557198]]","[[-0.5974651044094379], [0.9154057573913573], [-0.46154150666810007]]","[[-0.32326500283550663], [-19.420389589958667], [-1.2258835610815502]]","[[1.2645329423581309], [0.8515514614864695]]","[[0.005376223267949953], [0.0009998969196733931]]",[[0.01280138922458218]],[[-0.04780921844044236]]
41,"[[-0.605982812615152], [1.0738810023624368], [-0.45557179013955457]]","[[-0.10535990527123797], [-0.05299321030433263], [0.11301780857058069]]","[[-0.598236480402349], [0.9149989405445422], [-0.46086671317817385]]","[[-0.3134260100480115], [-19.43208533495048], [-1.2734198229392595]]","[[1.265068265814047], [0.851648597085542]]","[[0.005329314542068531], [0.0009471568629515481]]",[[0.012326399607729393]],[[-0.0453353070072673]]
42,"[[-0.6070370018159928], [1.073363538652731], [-0.4544509465215732]]","[[-0.10313965988082599], [-0.050677678994158204], [0.11082362557052788]]","[[-0.5989958649596843], [0.9146039677385228], [-0.4602078223576692]]","[[-0.3041076720547311], [-19.444084111317014], [-1.3209764477761947]]","[[1.2655989429815997], [0.8517406150982931]]","[[0.005283307177772478], [0.0008973281794832921]]",[[0.011875590315164409]],[[-0.04299371330331765]]
43,"[[-0.6080692985421862], [1.0728685380620797], [-0.4533515685523394]]","[[-0.10101225767791833], [-0.04848949953502493], [0.10872434970135247]]","[[-0.599743679116601], [0.9142202048998714], [-0.45956415076998]]","[[-0.2952834202751049], [-19.456369573381274], [-1.3685378301535358]]","[[1.266125060555751], [0.8518277971670297]]","[[0.005238135223595286], [0.0008502343074479057]]",[[0.011447670967553617]],[[-0.04077740751159081]]
44,"[[-0.6090806111393872], [1.072394767469061], [-0.4522727366176606]]","[[-0.09897282731648092], [-0.046421231234853894], [0.10671431749604182]]","[[-0.6004803185711889], [0.9138470616376204], [-0.45893504710378014]]","[[-0.28692779098460885], [-19.46892500527008], [-1.4160880217318461]]","[[1.2666466988230074], [0.851910407922738]]","[[0.005193736309117014], [0.0008057106286263327]]",[[0.01104141971201399]],[[-0.03867974105415423]]
45,"[[-0.610071800156624], [1.0719410656319759], [-0.45121358596260075]]","[[-0.09701673250143866], [-0.044465897264785004], [0.10478820506456535]]","[[-0.601206155213581], [0.9134839879890899], [-0.458319890883344]]","[[-0.27901639627855923], [-19.48173345697804], [-1.4636108400522188]]","[[1.2671639320143568], [0.8519886961304174]]","[[0.005150051540847578], [0.0007636035642910599]]",[[0.010655679512750553]],[[-0.036694424702797074]]
46,"[[-0.6110436806663573], [1.0715063387263124], [-0.4501733034060864]]","[[-0.09513956268585916], [-0.042616952536754016], [0.10294100716590454]]","[[-0.6019215385677946], [0.913130471424765], [-0.45771809121462975]]","[[-0.2715258940337497], [-19.494777863391345], [-1.5110899657973913]]","[[1.2676768286476205], [0.8520628957481271]]","[[0.005107025395489906], [0.000723769746879821]]",[[0.010289354653869001]],[[-0.03481550805670865]]
47,"[[-0.6119970244914685], [1.0710895561893745], [-0.44915112425670084]]","[[-0.09333712394613916], [-0.040868254125602216], [0.10116801778156581]]","[[-0.6026267971510383], [0.9127860340894522], [-0.45712908556755727]]","[[-0.2644339572811458], [-19.508041147817135], [-1.5585090298607123]]","[[1.268185451859013], [0.8521332269069408]]","[[0.005064605611448947], [0.000686075260536434]]",[[0.009941407441206746]],[[-0.03303736028789822]]
48,"[[-0.6129325623414927], [1.0706897468484349], [-0.448146329416069]]","[[-0.09160543009894899], [-0.03921403394913647], [0.09946481197033927]]","[[-0.6033222397556874], [0.9124502302593976], [-0.45655233859481004]]","[[-0.257719242773101], [-19.521506312409333], [-1.6058516900152637]]","[[1.2686898597237681], [0.8521998968183866]]","[[0.005022743079408087], [0.0006503949446123869]]",[[0.009610855090872483]],[[-0.03135465207888484]]
49,"[[-0.613850985860374], [1.0703059953105158], [-0.44715824265712684]]","[[-0.0899406940715094], [-0.03764887351394569], [0.09782722891080353]]","[[-0.6040081566577535], [0.9121226439973497], [-0.45598734098740906]]","[[-0.25136135989359687], [-19.535156515285784], [-1.6531017001979667]]","[[1.2691901055657486], [0.8522631006153577]]","[[0.0049813917319063705], [0.0006166117546002603]]",[[0.009296766793015804]],[[-0.029762338673512818]]
50,"[[-0.6147529495880814], [1.0699374385938094], [-0.44618622806555586]]","[[-0.08833931945739171], [-0.03616768065277387], [0.09625135616181518]]","[[-0.604684820755483], [0.9118028869892894], [-0.45543360836709024]]","[[-0.24534083871217138], [-19.548975137726018], [-1.7002429707579945]]","[[1.2696862382560115], [0.8523230221319492]]","[[0.004940508433270985], [0.0005846161752254275]]",[[0.008998260940174268]],[[-0.028255643947211723]]
51,"[[-0.6156390728385501], [1.0695832629823812], [-0.44522968763364346]]","[[-0.08679789235326338], [-0.03476566797372746], [0.09473351487465947]]","[[-0.6053524886435961], [0.9114905965474572], [-0.4548906802152098]]","[[-0.23963909890769708], [-19.562945840447988], [-1.7472596226919406]]","[[1.2701783025003486], [0.852379834627187]]","[[0.004900052869749594], [0.0005543056808998692]]",[[0.008714502510187584]],[[-0.026830045453470036]]
52,"[[-0.616509941496461], [1.069242701087456], [-0.44428805899660617]]","[[-0.08531317344492077], [-0.03343833291059517], [0.09327024599440792]]","[[-0.6060114016251761], [0.9111854337661632], [-0.45435811883782423]]","[[-0.2342384184433124], [-19.577052611721857], [-1.7941360347241149]]","[[1.2706663391158506], [0.8524337014571736]]","[[0.004859987440131164], [0.0005255842399298771]]",[[0.008444700594386354]],[[-0.025481260364524083]]
53,"[[-0.6173661097352535], [1.0689150290997373], [-0.44336081330209487]]","[[-0.08388209030523379], [-0.03218143930603892], [0.09185829736295112]]","[[-0.6066617866655842], [0.9108870818178776], [-0.4538355083664888]]","[[-0.22912190272184807], [-19.591279807390503], [-1.8408568850895504]]","[[1.2711503852965904], [0.8524847766997613]]","[[0.004820277147721264], [0.0004983618575038484]]",[[0.008188106062388928]],[[-0.02420523224718294]]
54,"[[-0.6182081016590631], [1.0685995642188924], [-0.44244745320446965]]","[[-0.08250172998564635], [-0.03099100028966989], [0.09049461164124811]]","[[-0.6073038572919619], [0.9105952443777471], [-0.4533224537940263]]","[[-0.224273454334468], [-19.60561218392718], [-1.887407187658014]]","[[1.2716304748685316], [0.8525332057355108]]","[[0.004780889493249951], [0.00047255415516200827]]",[[0.007944009355361553]],[[-0.022998118629513325]]
55,"[[-0.6190364128710102], [1.068295662247142], [-0.4415475109759461]]","[[-0.08116933182785381], [-0.02986326243465648], [0.08917631496898712]]","[[-0.6079378144407009], [0.9103096441664423], [-0.45281858004470477]]","[[-0.2196777431817356], [-19.620034925433746], [-1.933772323430201]]","[[1.2721066385338142], [0.8525791257883496]]","[[0.004741794369644836], [0.0004480819826291338]]",[[0.007711738400186006]],[[-0.0218562792946619]]
56,"[[-0.619851511970469], [1.0680027153352372], [-0.4406605467273491]]","[[-0.07988228054401293], [-0.028794691024581903], [0.08790070630584981]]","[[-0.6085638472564934], [0.9100300216014484], [-0.4523235310779856]]","[[-0.21532017708208695], [-19.634533665456857], [-1.9799380675038225]]","[[1.2725789041045694], [0.8526226664290502]]","[[0.004702963958069795], [0.0004248710597565264]]",[[0.007490656637419352]],[[-0.020776265262745022]]
57,"[[-0.6206538419818087], [1.0677201498698936], [-0.4397861467316673]]","[[-0.07863809954973364], [-0.027781956373690048], [0.08666524750592312]]","[[-0.6091821338453571], [0.9097561335482437], [-0.4518369690251173]]","[[-0.2111868734157052], [-19.64909450350089], [-2.025890612064904]]","[[1.2730472967264572], [0.8526639500443813]]","[[0.004664372626361768], [0.0004028516457421638]]",[[0.007280161156417612]],[[-0.019754808417500533]]
58,"[[-0.6214438217171087], [1.0674474244927663], [-0.43892392184423135]]","[[-0.0774344445177389], [-0.026821921120628367], [0.08546755391432097]]","[[-0.6097928419838805], [0.9094877521634334], [-0.4513585733577754]]","[[-0.20726463105063164], [-19.663704017903548], [-2.0716165854892727]]","[[1.2735118390921107], [0.852703092274533]]","[[0.004625996829021872], [0.0003819582332642568]]",[[0.007079680931426677]],[[-0.01878881172404636]]
59,"[[-0.6222218470753499], [1.0671840282417695], [-0.4380735060136311]]","[[-0.07626909721408207], [-0.02591162836889266], [0.08430538556122498]]","[[-0.6103961297882624], [0.9092246638223372], [-0.4508880400878723]]","[[-0.20354090312197215], [-19.678349274831653], [-2.1171030685710654]]","[[1.2739725516447111], [0.8527402024211984]]","[[0.004587815009737817], [0.00036212926556311587]]",[[0.0068886751527877455]],[[-0.017875340022888448]]
60,"[[-0.6229882922804837], [1.066929478806315], [-0.43723455487799845]]","[[-0.07513995952918673], [-0.025048290684177854], [0.08317663887820691]]","[[-0.6109921463437115], [0.9089666681247576], [-0.45042508099780393]]","[[-0.20000377068972508], [-19.69301783392251], [-2.1623376071295213]]","[[1.2744294527719084], [0.8527753838284975]]","[[0.004549807505926928], [0.0003433068744729262]]",[[0.006706631647833363]],[[-0.017011611337435027]]
61,"[[-0.623743511060778], [1.0666833208886761], [-0.43640674444156474]]","[[-0.0740450477719278], [-0.02422927981334444], [0.08207933889895377]]","[[-0.6115810322981874], [0.9087135769725191], [-0.4499694229002045]]","[[-0.19664191680261656], [-19.707697751537413], [-2.2073082222834692]]","[[1.2748825589903254], [0.8528087342387415]]","[[0.004511956455854893], [0.0003254366375493589]]",[[0.006533065386332859]],[[-0.016194988687457217]]
62,"[[-0.6244878377717953], [1.066445124664356], [-0.4355897698268709]]","[[-0.07298248719801288], [-0.023452117079464485], [0.08101163191162535]]","[[-0.6121629204209508], [0.9084652137134587], [-0.4495208069264434]]","[[-0.19344460189812018], [-19.722377580830262], [-2.252003418006219]]","[[1.2753318851208817], [0.8528403461248766]]","[[0.004474245707997149], [0.0003084673530495685]]",[[0.006367517065691664]],[[-0.015422972364713372]]
63,"[[-0.6252215884651968], [1.06621448433476], [-0.4347833440981338]]","[[-0.07195050670846101], [-0.022714464481784713], [0.07997177855857616]]","[[-0.6127379361282996], [0.9082214123468824], [-0.4490789878430517]]","[[-0.190401639043138], [-19.737046370835106], [-2.2964121864057603]]","[[1.2757774444551895], [0.8528703070012909]]","[[0.004436660733042608], [0.0002923508308549927]]",[[0.006209551771430281]],[[-0.014693192632808228]]
64,"[[-0.6259450619057146], [1.0659910167661681], [-0.4339871971517985]]","[[-0.07094743385939248], [-0.022014116268143175], [0.07895814726714226]]","[[-0.6133061979794666], [0.9079820167854061], [-0.44864373339513774]]","[[-0.1875033711813825], [-19.75169366223867], [-2.3405240110586707]]","[[1.2762192489132678], [0.8528986997145394]]","[[0.004399188538206644], [0.00027704169880404805]]",[[0.006058757708655011]],[[-0.01400340286039337]]
