step,q,dq,qr,tau,r_pos,r_vel,th,dth
452,"[[-0.6088740252906597], [1.1350246105242645], [-0.4261620027679615]]","[[0.0002414587418963915], [-0.0009641166949523883], [0.0006926691819738873]]","[[-0.5946229858385134], [0.9577535230616957], [-0.4682675851526242]]","[[-1.3699292954836424], [-22.902057479581494], [-5.685019535324135]]","[[1.5113161695111053], [0.8374755046460218]]","[[1.943327478937107e-05], [1.81749302052836e-05]]",[[0.09998858246564446]],[[-2.9988769943478655e-05]]
453,"[[-0.6088715363342209], [1.135014942566272], [-0.4261550921052957]]","[[0.00024514479353646146], [-0.0009631056364701462], [0.0006882816011372361]]","[[-0.5946200213529707], [0.957744815839729], [-0.4682620596448427]]","[[-1.369917805212994], [-22.901969671263235], [-5.685183984740863]]","[[1.5113181000635565], [0.8374773282785218]]","[[1.918135394962661e-05], [1.8171393389998514e-05]]",[[0.09998831412675538]],[[-2.9679242935114203e-05]]
454,"[[-0.6088690102667407], [1.1350052846422645], [-0.4261482251081953]]","[[0.0002487830504877969], [-0.0009621076405356421], [0.0006839508730570737]]","[[-0.5946170277442935], [0.9577361198680732], [-0.4682565598463516]]","[[-1.369906463820179], [-22.901881258843357], [-5.685346302203949]]","[[1.5113200055929343], [0.837479151559654]]","[[1.8932697654072683e-05], [1.8167901572052614e-05]]",[[0.09998804926732952]],[[-2.9373714713393576e-05]]
455,"[[-0.6088664475694564], [1.1349956366226401], [-0.4261414012107972]]","[[0.000252374124578833], [-0.0009611225311279004], [0.0006796762710936238]]","[[-0.5946140053903971], [0.9577274350012075], [-0.4682510854240562]]","[[-1.3698952693715274], [-22.901792250206075], [-5.68550651527036]]","[[1.511321886423503], [0.8374809744938886]]","[[1.8687263581007585e-05], [1.816445419633439e-05]]",[[0.09998778784238552]],[[-2.9072135455431372e-05]]
456,"[[-0.6088638487173613], [1.1349859983794572], [-0.42613461985457146]]","[[0.0002559186371468569], [-0.0009601501540533186], [0.0006754570646849423]]","[[-0.5946109546641094], [0.9577187610955517], [-0.468245636049184]]","[[-1.3698842199113983], [-22.901702653158242], [-5.685664651199662]]","[[1.5113237428753272], [0.8374827970856343]]","[[1.8445010030454512e-05], [1.8161050563403336e-05]]",[[0.0999875298075235]],[[-2.8774452221561053e-05]]
457,"[[-0.6088612141793186], [1.134976369786439], [-0.42612788048821465]]","[[0.0002594171816693719], [-0.0009591903352530462], [0.0006712925380744778]]","[[-0.5946078759336905], [0.9577100980093146], [-0.4682402113971946]]","[[-1.3698733136741876], [-22.90161247521172], [-5.6858207369900695]]","[[1.5113255752643284], [0.8374846193392387]]","[[1.820589585754817e-05], [1.815769010704571e-05]]",[[0.09998727511890507]],[[-2.8480617786584908e-05]]
458,"[[-0.6088585444181145], [1.13496675071894], [-0.42612118256756487]]","[[0.0002628703520814596], [-0.0009582429073208554], [0.0006671819723160499]]","[[-0.594604769562258], [0.9577014456026226], [-0.4682348111477681]]","[[-1.3698625487515845], [-22.90152172394103], [-5.68597479929613]]","[[1.511327383902336], [0.8374864412589892]]","[[1.796988036151248e-05], [1.815437224994554e-05]]",[[0.09998702373325973]],[[-2.819058178470113e-05]]
459,"[[-0.6088558398905342], [1.1349571410539263], [-0.4261145255555109]]","[[0.00026627874309559374], [-0.0009573077209008296], [0.000663124683772387]]","[[-0.5946016359084145], [0.9576928037373994], [-0.46822943498472136]]","[[-1.3698519233000703], [-22.901430406841286], [-5.686126864183207]]","[[1.5113291690971409], [0.8374882628491149]]","[[1.773692339668287e-05], [1.815109641478685e-05]]",[[0.09998677560788151]],[[-2.7904294032899193e-05]]
460,"[[-0.6088531010474635], [1.1349475406699618], [-0.42610790892189476]]","[[0.0002696429256705407], [-0.0009563846065846759], [0.0006591199711036277]]","[[-0.5945984753262736], [0.9576841722773323], [-0.4682240825959574]]","[[-1.369841435590267], [-22.90133853115975], [-5.686276957676798]]","[[1.511330931152549], [0.8374900841137867]]","[[1.750698539471074e-05], [1.814786200204921e-05]]",[[0.09998653070060472]],[[-2.7621708671817652e-05]]
461,"[[-0.6088503283339382], [1.1349379494471707], [-0.426101332143422]]","[[0.00027296348492472644], [-0.0009554734240712626], [0.0006551671629431155]]","[[-0.5945952881650458], [0.9576755510879205], [-0.46821875367342786]]","[[-1.369831083747886], [-22.90124610425136], [-5.686425105305546]]","[[1.5113326703684309], [0.8374919050571167]]","[[1.7280027275745624e-05], [1.8144668401109953e-05]]",[[0.09998628896981158]],[[-2.7342775064699565e-05]]
462,"[[-0.6088475221892545], [1.134928367267246], [-0.42609479470358025]]","[[0.0002762409710159036], [-0.0009545740020224514], [0.0006512655832882214]]","[[-0.5945920747698102], [0.9576669400363305], [-0.4682134479130496]]","[[-1.3698208660567022], [-22.901153133248805], [-5.686571332238454]]","[[1.5113343870407736], [0.837493725683162]]","[[1.7056010359617346e-05], [1.8141515123470953e-05]]",[[0.09998605037440986]],[[-2.7067449995716447e-05]]
463,"[[-0.6088446830469998], [1.1349187940133965], [-0.42608829609255183]]","[[0.00027947595080242416], [-0.0009536861966672749], [0.0006474145605181864]]","[[-0.5945888354806962], [0.9576583389915602], [-0.4682081650147035]]","[[-1.3698107807757394], [-22.901059625176103], [-5.6867156634855816]]","[[1.5113360814617312], [0.8374955459959231]]","[[1.6834896632289542e-05], [1.8138401569611773e-05]]",[[0.09998581487384581]],[[-2.679568420794684e-05]]
464,"[[-0.6088418113351565], [1.1349092295703516], [-0.42608183580711]]","[[0.00028266897301759686], [-0.0009528098579277], [0.0006436134510020147]]","[[-0.5945855706338328], [0.9576497478242284], [-0.46820290468213394]]","[[-1.3698008262269057], [-22.90096558699005], [-5.686858123594501]]","[[1.5113377539196735], [0.8374973659993458]]","[[1.6616648501610598e-05], [1.8135327195523132e-05]]",[[0.09998558242808533]],[[-2.652743276939165e-05]]
465,"[[-0.6088389074761692], [1.134899673824333], [-0.42607541335055693]]","[[0.00028582057736692423], [-0.0009519448332915015], [0.0006398616079880681]]","[[-0.5945822805608421], [0.9576411664066563], [-0.4681976666229282]]","[[-1.3697910006537892], [-22.90087102565686], [-5.686998736706278]]","[[1.5113394046992357], [0.8374991856973215]]","[[1.640122875290473e-05], [1.813229149050244e-05]]",[[0.09998535299760584]],[[-2.6262651352569957e-05]]
466,"[[-0.6088359718870039], [1.1348901266630296], [-0.4260690282326268]]","[[0.00028893130550219914], [-0.0009510909804719692], [0.0006361583812908578]]","[[-0.5945789655889644], [0.9576325946128446], [-0.4681924505484608]]","[[-1.3697813024714236], [-22.900775947832443], [-5.68713752696284]]","[[1.5113410340813662], [0.8375010050936882]]","[[1.6188600904243344e-05], [1.812929389943818e-05]]",[[0.09998512654339894]],[[-2.600129367897122e-05]]
467,"[[-0.6088330049792372], [1.13488058797559], [-0.4260626799693985]]","[[0.00029200167944097577], [-0.0009502481479810865], [0.0006325031496514644]]","[[-0.5945756260414055], [0.9576240323183881], [-0.46818725617383683]]","[[-1.3697717299611876], [-22.900680360326923], [-5.68727451787338]]","[[1.5113426423433751], [0.8375028241922309]]","[[1.597872862912908e-05], [1.8126333911627768e-05]]",[[0.09998490302695338]],[[-2.5743317749887112e-05]]
468,"[[-0.6088300071591081], [1.1348710576526002], [-0.42605636808323244]]","[[0.0002950322318917009], [-0.0009494162045525778], [0.000628895294290846]]","[[-0.5945722622369208], [0.957615479400543], [-0.4681820832178563]]","[[-1.3697622815083337], [-22.900584269733244], [-5.687409732779935]]","[[1.5113442297589799], [0.8375046429966831]]","[[1.5771576356016226e-05], [1.8123410983061916e-05]]",[[0.09998468241026091]],[[-2.5488677231318493e-05]]
469,"[[-0.6088269788276048], [1.1348615355860587], [-0.4260500921026599]]","[[0.0002980234677195659], [-0.0009485949977032782], [0.0006253341986722782]]","[[-0.5945688744904972], [0.9576069357380931], [-0.46817693140294725]]","[[-1.369752955548798], [-22.900487682543158], [-5.687543194703141]]","[[1.5113457965983528], [0.837506461510727]]","[[1.556710880201706e-05], [1.8120524658549186e-05]]",[[0.09998446465579429]],[[-2.5237332450113448e-05]]
470,"[[-0.6088239203805145], [1.1348520216693627], [-0.4260438515623344]]","[[0.00030097590396012397], [-0.0009477843953547838], [0.0006218192520147658]]","[[-0.5945654631126066], [0.9575984012114785], [-0.46817180045515305]]","[[-1.3697437504208838], [-22.900390605272783], [-5.687674926361188]]","[[1.5113473431281663], [0.837508279737994]]","[[1.536529121715091e-05], [1.8117674371875836e-05]]",[[0.09998424972651553]],[[-2.49892382412336e-05]]
471,"[[-0.608820832208502], [1.1348425157972901], [-0.4260376460029261]]","[[0.00030389003930066105], [-0.0009469842577189136], [0.0006183498606437271]]","[[-0.594562028410077], [0.9575898757026134], [-0.4681666901040419]]","[[-1.3697346646421598], [-22.900293044185428], [-5.687804950274583]]","[[1.5113488696116402], [0.837510097682066]]","[[1.5166089273321859e-05], [1.8114859678952655e-05]]",[[0.09998403758586248]],[[-2.474435435847501e-05]]
472,"[[-0.6088177146971764], [1.1348330178659862], [-0.4260314749710692]]","[[0.00030676637096209436], [-0.0009461944508143416], [0.0006149254398139792]]","[[-0.5945585706855291], [0.9575813590949948], [-0.4681616000827001]]","[[-1.3697256966529223], [-22.9001950055864], [-5.687933288446628]]","[[1.5113503763085836], [0.837511915346475]]","[[1.496946906431873e-05], [1.8112080057974822e-05]]",[[0.09998382819774347]],[[-2.450263889956436e-05]]
473,"[[-0.6088145682271537], [1.1348235277729448], [-0.4260253380192568]]","[[0.0003096053875640964], [-0.0009454148378033878], [0.0006115454007160764]]","[[-0.5945550902377523], [0.9575728512736097], [-0.46815653012766206]]","[[-1.3697168448870571], [-22.900096495714898], [-5.688059962850046]]","[[1.5113518634754395], [0.8375137327347062]]","[[1.4775397128019563e-05], [1.8109335087057588e-05]]",[[0.09998362152653356]],[[-2.426405066185272e-05]]
474,"[[-0.608811393174114], [1.134814045416973], [-0.4260192347057907]]","[[0.00031240757170092337], [-0.0009446452880196576], [0.0006082091692276997]]","[[-0.5945515873617132], [0.9575643521249461], [-0.4681514799788789]]","[[-1.3697081078551272], [-22.899997520672557], [-5.688184994950673]]","[[1.5113533313653302], [0.837515549850195]]","[[1.4583840557413907e-05], [1.810662421108944e-05]]",[[0.09998341753706583]],[[-2.4028550507074545e-05]]
475,"[[-0.6088081899088769], [1.1348045706982033], [-0.4260131645946973]]","[[0.000315173403379429], [-0.0009438856723567313], [0.0006049161718537088]]","[[-0.5945480623483876], [0.9575558615369646], [-0.46814644937966876]]","[[-1.369699484082087], [-22.89989808646445], [-5.688308406146116]]","[[1.5113547802280989], [0.8375173666963317]]","[[1.4394766667535919e-05], [1.8103946997083398e-05]]",[[0.09998321619462891]],[[-2.3796097123609042e-05]]
476,"[[-0.6088049587974614], [1.1347951035180563], [-0.4260071272556397]]","[[0.0003179033492395067], [-0.0009431358586726446], [0.0006016658545772297]]","[[-0.594544515485204], [0.9575473793990601], [-0.4681414380766682]]","[[-1.3696909721084696], [-22.899798199058765], [-5.688430217386206]]","[[1.511356210310353], [0.8375191832764588]]","[[1.4208143350735725e-05], [1.8101303000950253e-05]]",[[0.09998301746495611]],[[-2.3566652578566744e-05]]
477,"[[-0.6088017002011415], [1.1347856437792276], [-0.426001122263859]]","[[0.0003205978789284636], [-0.0009423957265390914], [0.000598457671808772]]","[[-0.5945409470556754], [0.9575389056020969], [-0.468136445819807]]","[[-1.3696825704866975], [-22.899697864331703], [-5.688550449374799]]","[[1.5113576218555038], [0.8375209995938738]]","[[1.40239388102259e-05], [1.8098691756396335e-05]]",[[0.09998282131422548]],[[-2.3340176940552654e-05]]
478,"[[-0.6087984144765186], [1.1347761913856795], [-0.42599514920011033]]","[[0.0003232574477773781], [-0.0009416651455934899], [0.0005952910673203138]]","[[-0.5945373573397981], [0.957530440038322], [-0.46813147236224223]]","[[-1.369674277749946], [-22.899597088128306], [-5.68866912265676]]","[[1.5113590151038117], [0.8375228156518286]]","[[1.3842121804330532e-05], [1.8096112797127972e-05]]",[[0.09998262770904884]],[[-2.3116632773196796e-05]]
479,"[[-0.608795101975574], [1.1347667462426172], [-0.425989207650573]]","[[0.0003258825061675935], [-0.000940943987887688], [0.0005921654981953794]]","[[-0.594533746613813], [0.9575219826014003], [-0.4681265174603371]]","[[-1.3696660925591124], [-22.899495876080508], [-5.688786257463296]]","[[1.5113603902924229], [0.8375246314535311]]","[[1.3662661291213851e-05], [1.8093565723464877e-05]]",[[0.09998243661646959]],[[-2.2895982386018227e-05]]
480,"[[-0.6087917630457236], [1.1347573082564713], [-0.42598329720678524]]","[[0.00032847350566869715], [-0.0009402321386575985], [0.0005890804465553817]]","[[-0.5945301151504031], [0.9575135331863868], [-0.4681215808736105]]","[[-1.3696580134604748], [-22.899394233929172], [-5.688901873629816]]","[[1.5113617476554124], [0.8375264470021451]]","[[1.3485526850764984e-05], [1.809105008021561e-05]]",[[0.09998224800396092]],[[-2.2678187572183414e-05]]
481,"[[-0.6087883980298887], [1.1347478773348862], [-0.42597741746558576]]","[[0.0003310308843980925], [-0.0009395294727162773], [0.0005860353760149956]]","[[-0.594526463218821], [0.9575050916896721], [-0.4681166623646927]]","[[-1.3696500391170678], [-22.899292167201615], [-5.689015990939323]]","[[1.5113630874238229], [0.837528262300791]]","[[1.33106882627132e-05], [1.808856542329096e-05]]",[[0.09998206183941147]],[[-2.2463212303158037e-05]]
482,"[[-0.6087850072665485], [1.1347384533867038], [-0.4259715680290278]]","[[0.00033355508369461995], [-0.0009388358789420292], [0.000583029777576724]]","[[-0.5945227910847143], [0.9574966580090046], [-0.46811176169928964]]","[[-1.3696421681401838], [-22.89918968145059], [-5.689128628791452]]","[[1.511364409825704], [0.8375300773525466]]","[[1.313811583969482e-05], [1.8086111297499485e-05]]",[[0.0999818780911264]],[[-2.2251018809368167e-05]]
483,"[[-0.6087815910898077], [1.134729036321955], [-0.4259657485043327]]","[[0.00033604652523284984], [-0.0009381512297485517], [0.000580063131258024]]","[[-0.5945190990104529], [0.9574882320434234], [-0.46810687864613465]]","[[-1.369634399197627], [-22.899086782112676], [-5.689239806356684]]","[[1.511365715086152], [0.837531892160448]]","[[1.2967780249617533e-05], [1.8083687380876512e-05]]",[[0.09998169672781501]],[[-2.204157325771429e-05]]
484,"[[-0.6087781498294321], [1.1347196260518235], [-0.4259599585037987]]","[[0.0003385056369331063], [-0.000937475413217842], [0.000577134936145654]]","[[-0.5945153872547517], [0.9574798136933521], [-0.4681020129769811]]","[[-1.3696267310047454], [-22.898983474487068], [-5.6893495425767036]]","[[1.5113670034273454], [0.8375337067274893]]","[[1.2799652471251477e-05], [1.8081293184923908e-05]]",[[0.09998151771859419]],[[-2.183483900035192e-05]]
485,"[[-0.6087746838109177], [1.134710222488653], [-0.4259541976447536]]","[[0.0003409328398902983], [-0.0009368083179337183], [0.000574244696400758]]","[[-0.5945116560731477], [0.9574714028604532], [-0.4680971644665198]]","[[-1.3696191622027847], [-22.898879763953804], [-5.689457856091769]]","[[1.511368275068586], [0.8375355210566241]]","[[1.2633703883047076e-05], [1.8078928321063614e-05]]",[[0.09998134103298294]],[[-2.163078050401203e-05]]
486,"[[-0.6087711933555506], [1.1347008255459199], [-0.42594846554948196]]","[[0.000343328540227103], [-0.0009361498224028653], [0.0005713919159209685]]","[[-0.5945079057179163], [0.9574629994476616], [-0.46809233289236185]]","[[-1.3696116915545282], [-22.89877565566499], [-5.689564765438708]]","[[1.5113695302263344], [0.8375373351507656]]","[[1.2469906263135044e-05], [1.8076592411819803e-05]]",[[0.09998116664088744]],[[-2.1429365116117788e-05]]
487,"[[-0.6087676787804448], [1.134691435138222], [-0.4259427618451667]]","[[0.000345693154738258], [-0.0009354998253015556], [0.0005685761142419088]]","[[-0.5945041364378276], [0.9574546033592164], [-0.4680875180350113]]","[[-1.3696043177738404], [-22.898671154797658], [-5.689670288748656]]","[[1.5113707691142468], [0.8375391490127876]]","[[1.2308231811530845e-05], [1.8074285035307724e-05]]",[[0.09998099451261094]],[[-2.1230556321378408e-05]]
488,"[[-0.6087641403986188], [1.1346820511812712], [-0.4259370861638179]]","[[0.00034802708024736506], [-0.0009348582092639224], [0.0005657968058995488]]","[[-0.5945003484787464], [0.9574462145005388], [-0.46808271967780196]]","[[-1.3695970395827288], [-22.898566266483925], [-5.6897744440525955]]","[[1.5113719919432123], [0.8375409626455239]]","[[1.2148652972499008e-05], [1.807200579184709e-05]]",[[0.09998082461883362]],[[-2.1034321978348133e-05]]
489,"[[-0.608760578519032], [1.134672673591866], [-0.4259314381422183]]","[[0.0003503307175836412], [-0.0009342248705944689], [0.000563053524816684]]","[[-0.5944965420831213], [0.957437832778313], [-0.46807793760688404]]","[[-1.369589855747408], [-22.898460995750398], [-5.689877248973034]]","[[1.5113731989213863], [0.8375427760517709]]","[[1.1991142567779889e-05], [1.8069754348370992e-05]]",[[0.09998065693061634]],[[-2.0840628194133265e-05]]
490,"[[-0.6087569934466388], [1.1346633022878765], [-0.42592581742184704]]","[[0.0003526044575392351], [-0.0009335997002753171], [0.0005603457987386068]]","[[-0.5944927174903675], [0.9574294581004296], [-0.46807317161117784]]","[[-1.3695827650690688], [-22.89835534751017], [-5.689978721123036]]","[[1.5113743902542303], [0.8375445892342851]]","[[1.1835673907611977e-05], [1.806753024968799e-05]]",[[0.09998049141939215]],[[-2.0649442858761136e-05]]
491,"[[-0.608753385482453], [1.1346539371882556], [-0.42592022364883897]]","[[0.0003548486834890341], [-0.0009329825858644114], [0.0005576731678097885]]","[[-0.5944888749366867], [0.957421090375969], [-0.46806842148233735]]","[[-1.3695757663398176], [-22.898249326664793], [-5.6900788777525735]]","[[1.5113755661445414], [0.8375464021957874]]","[[1.1682220413256061e-05], [1.806533321824233e-05]]",[[0.09998032805696508]],[[-2.0460733426890323e-05]]
492,"[[-0.6087497549235741], [1.1346445782129941], [-0.42591465647391225]]","[[0.0003570637868846316], [-0.0009323734345257906], [0.0005550351792781155]]","[[-0.5944850146552906], [0.9574127295152153], [-0.46806368701472206]]","[[-1.3695688583251329], [-22.89814293810705], [-5.690177735916527]]","[[1.5113767267924918], [0.8375482149389603]]","[[1.1530756083288907e-05], [1.80631628099448e-05]]",[[0.09998016681550942]],[[-2.027446608570023e-05]]
493,"[[-0.6087461020632661], [1.134635225283119], [-0.42590911555230415]]","[[0.0003592501363613304], [-0.000931772135813691], [0.0005524313892915494]]","[[-0.5944811368765527], [0.9574043754295558], [-0.4680589680053433]]","[[-1.3695620399208575], [-22.898036186530398], [-5.6902753124101]]","[[1.5113778723956588], [0.8375500274664501]]","[[1.1381255071718499e-05], [1.8061018691728492e-05]]",[[0.09998000766754832]],[[-2.009061243819256e-05]]
494,"[[-0.6087424271909938], [1.1346258783206957], [-0.4259036005437358]]","[[0.00036140810688914393], [-0.0009311785856665478], [0.000549861339845692]]","[[-0.594477241827449], [0.9573960280316007], [-0.4680542642538585]]","[[-1.369555309934856], [-22.897929076655704], [-5.690371623925587]]","[[1.511379003149062], [0.8375518397808674]]","[[1.1233691998846496e-05], [1.805890051942427e-05]]",[[0.0999798505859666]],[[-1.9909138931748296e-05]]
495,"[[-0.6087387305924589], [1.134616537248777], [-0.4258981111123165]]","[[0.00036353807389336024], [-0.0009305926969337963], [0.0005473246076272836]]","[[-0.5944733297323739], [0.9573876872350504], [-0.46804957556251237]]","[[-1.3695486671507235], [-22.8978216132477], [-5.690466686758419]]","[[1.5113801192451923], [0.8375536518847869]]","[[1.1088041729223619e-05], [1.8056807860045154e-05]]",[[0.09997969554400116]],[[-1.973001427442618e-05]]
496,"[[-0.6087350125496908], [1.1346072019914426], [-0.42589264692652573]]","[[0.00036564038182770875], [-0.0009300143477938561], [0.0005448207561353502]]","[[-0.5944694008128043], [0.9573793529546916], [-0.4680449017361028]]","[[-1.369542110581257], [-22.897713800703887], [-5.6905605172102085]]","[[1.5113812208740494], [0.837555463780749]]","[[1.094427950487642e-05], [1.8054740513751e-05]]",[[0.09997954251522431]],[[-1.9553212108190665e-05]]
497,"[[-0.6087312733410285], [1.1345978724737253], [-0.42588720765912885]]","[[0.00036771540779283185], [-0.000929443460532059], [0.0005423493567132953]]","[[-0.5944654552868925], [0.957371025106545], [-0.46804024258199384]]","[[-1.369535639001573], [-22.897605643660874], [-5.690653131210309]]","[[1.5113823082231694], [0.837557275471258]]","[[1.0802380856489435e-05], [1.8052698014248136e-05]]",[[0.09997939147356656]],[[-1.9378697164593867e-05]]
498,"[[-0.6087275132412329], [1.134588548621659], [-0.4258817929871411]]","[[0.0003697634942345096], [-0.0009288799274976001], [0.0005399099899412868]]","[[-0.5944614933706543], [0.9573627036075645], [-0.4680355979100006]]","[[-1.3695292513445296], [-22.897497146595963], [-5.690744544482693]]","[[1.5113833814776605], [0.8375590869587861]]","[[1.066232162560965e-05], [1.8050680072878578e-05]]",[[0.09997924239328589]],[[-1.9206443321791514e-05]]
499,"[[-0.6087237325214945], [1.134579230362215], [-0.42587640259174947]]","[[0.000371784993759422], [-0.0009283236571590858], [0.0005375022408397045]]","[[-0.5944575152767991], [0.9573543883758797], [-0.46803096753243373]]","[[-1.3695229465332228], [-22.897388313865754], [-5.690834772700841]]","[[1.5113844408202322], [0.8375608982457705]]","[[1.0524078009055415e-05], [1.8048686334370956e-05]]",[[0.099979095248973]],[[-1.9036420282579625e-05]]
500,"[[-0.6087199314494933], [1.1345699176233213], [-0.4258710361582803]]","[[0.00037378025229324596], [-0.0009277745579692465], [0.0005351257068143267]]","[[-0.5944535212154559], [0.9573460793306449], [-0.46802635126402226]]","[[-1.3695167234637893], [-22.89727914988691], [-5.690923831105796]]","[[1.5113854864312268], [0.8375627093346155]]","[[1.038762644789415e-05], [1.8046716476760594e-05]]",[[0.0999789500155494]],[[-1.8868598861679006e-05]]
501,"[[-0.6087161102894448], [1.1345606103338435], [-0.4258656933761377]]","[[0.0003757496077064354], [-0.0009272325339066412], [0.0005327799773926778]]","[[-0.5944495113940653], [0.9573377763920623], [-0.4680217489218978]]","[[-1.3695105811012835], [-22.89716965892056], [-5.691011734953267]]","[[1.5113865184886508], [0.8375645202276935]]","[[1.0252943782873558e-05], [1.8044770178082814e-05]]",[[0.09997880666826044]],[[-1.87029510849597e-05]]
502,"[[-0.6087122693021426], [1.1345513084235666], [-0.42586037393875564]]","[[0.0003776933913587216], [-0.0009266974872547407], [0.0005304646486239545]]","[[-0.5944454860173061], [0.9573294794813831], [-0.46801716032556767]]","[[-1.3695045183873615], [-22.897059845222156], [-5.691098499158722]]","[[1.511387537168204], [0.837566330927344]]","[[1.0120007032377032e-05], [1.804284716078186e-05]]",[[0.09997866518266882]],[[-1.8539449549437315e-05]]
503,"[[-0.6087084087449884], [1.1345420118231795], [-0.4258550775435269]]","[[0.0003796119445458185], [-0.0009261693397077941], [0.0005281793310470684]]","[[-0.5944414452871477], [0.9573211885209035], [-0.46801258529688317]]","[[-1.3694985343101465], [-22.89694971294005], [-5.69118413859631]]","[[1.5113885426433116], [0.8375681414358745]]","[[9.988793658877171e-06], [1.8040947002972985e-05]]",[[0.09997852553466216]],[[-1.8378064114936768e-05]]
504,"[[-0.6087045288720688], [1.1345327204642834], [-0.42584980389178484]]","[[0.00038150558725229267], [-0.0009256479957299169], [0.0005259236398825751]]","[[-0.5944373894032161], [0.9573129034338462], [-0.46800802365998256]]","[[-1.3694926278216366], [-22.896839266277674], [-5.691268667727507]]","[[1.5113895350851505], [0.8375699517555624]]","[[9.859281258073338e-06], [1.803906948261158e-05]]",[[0.0999783877004302]],[[-1.821876973376671e-05]]
505,"[[-0.6087006299341724], [1.134523434279358], [-0.425844552688715]]","[[0.0003833746394023979], [-0.000925133360763275], [0.0005236971787643263]]","[[-0.5944333185622385], [0.9573046241445112], [-0.4680034752413075]]","[[-1.3694867979465912], [-22.89672850925129], [-5.691352100996844]]","[[1.5113905146626805], [0.8375717618886529]]","[[9.731447825345185e-06], [1.8037214299937432e-05]]",[[0.09997825165647246]],[[-1.8061539180470876e-05]]
506,"[[-0.6086967121788285], [1.1345141532017553], [-0.42583932364332855]]","[[0.00038521942735822434], [-0.0009246253593420128], [0.0005214995867211247]]","[[-0.594429232958463], [0.9572963505781714], [-0.4679989398695445]]","[[-1.3694810436815583], [-22.896617445890996], [-5.691434452669619]]","[[1.511391481542673], [0.8375735718373616]]","[[9.605271666934811e-06], [1.803538108857694e-05]]",[[0.09997811737959891]],[[-1.7906344123897605e-05]]
507,"[[-0.6086927758503738], [1.134504877165705], [-0.42583411646841557]]","[[0.00038704025863800506], [-0.000924123896493767], [0.0005193304790761938]]","[[-0.5944251327838079], [0.9572880826610172], [-0.467994417375588]]","[[-1.369475364059642], [-22.896506080186697], [-5.691515736669114]]","[[1.5113924358897384], [0.837575381603874]]","[[9.480731222311078e-06], [1.803356961538327e-05]]",[[0.09997798484691534]],[[-1.7753159918254546e-05]]
508,"[[-0.6086888211899698], [1.134495606106276], [-0.42582893088048274]]","[[0.000388837447286669], [-0.0009236288912104762], [0.0005171894831797336]]","[[-0.5944210182274827], [0.9572798203202526], [-0.46798990759253944]]","[[-1.3694697580872384], [-22.896394416074095], [-5.691595966869553]]","[[1.5113933778663542], [0.8375771911903453]]","[[9.357805308418676e-06], [1.8031779547289517e-05]]",[[0.09997785403582467]],[[-1.7601959605392445e-05]]
509,"[[-0.608684848435659], [1.134486339959386], [-0.42582376659970556]]","[[0.0003906113025533009], [-0.0009231402647670028], [0.0005150762452098417]]","[[-0.594416889476377], [0.9572715634839903], [-0.46798541035565183]]","[[-1.369464224790633], [-22.89628245745282], [-5.691675156984925]]","[[1.5113943076328942], [0.8375790005989021]]","[[9.236473075269203e-06], [1.803001057343323e-05]]",[[0.0999777249240217]],[[-1.7452717003854992e-05]]
510,"[[-0.6086808578224053], [1.1344770786617844], [-0.42581862334989456]]","[[0.000392362116886924], [-0.0009226579224016207], [0.0005129903961863247]]","[[-0.5944127467149921], [0.9572633120812646], [-0.4679809255023137]]","[[-1.3694587633123714], [-22.896170208047472], [-5.69175332043189]]","[[1.5113952253476537], [0.8375808098316421]]","[[9.116713828305478e-06], [1.8028262460667577e-05]]",[[0.09997759748948563]],[[-1.7305409328392807e-05]]
511,"[[-0.608676849582118], [1.134467822151041], [-0.42581350085843245]]","[[0.00039409019830993763], [-0.0009221817916859887], [0.0005109315841356626]]","[[-0.5944085901251419], [0.9572550660420988], [-0.46797645287203793]]","[[-1.3694533726512454], [-22.896057671691995], [-5.691830470616166]]","[[1.5113961311668778], [0.8375826188906347]]","[[8.998507206037232e-06], [1.802653490923234e-05]]",[[0.0999774717104903]],[[-1.716000810170898e-05]]
512,"[[-0.608672823943707], [1.1344585703655312], [-0.42580839885623983]]","[[0.0003957958365568559], [-0.0009217117895710947], [0.0005088994631028271]]","[[-0.5944044198867495], [0.9572468252973427], [-0.4679719923063967]]","[[-1.3694480518980114], [-22.895944852132217], [-5.691906620586617]]","[[1.5113970252447864], [0.8375844277779212]]","[[8.881833091223257e-06], [1.80248276193673e-05]]",[[0.09997734756558435]],[[-1.701649105010153e-05]]
513,"[[-0.6086687811331193], [1.134449323244438], [-0.42580331707772295]]","[[0.0003974793236505014], [-0.0009212478359623966], [0.0005068936806457008]]","[[-0.5944002361770407], [0.9572385897787911], [-0.4679675436490292]]","[[-1.3694428001700323], [-22.8958317529976], [-5.691981783353396]]","[[1.5113979077336026], [0.8375862364955153]]","[[8.766671588666952e-06], [1.8023140346823396e-05]]",[[0.09997722503359563]],[[-1.6874832804823423e-05]]
