step,q,dq,qr,tau,r_pos,r_vel,th,dth
16,"[[-0.5411426869512073], [1.2316849656554334], [-0.5410976686454106]]","[[-0.17193829161254012], [0.7668471749790314], [-0.23460572601103158]]","[[-0.5461653306080726], [1.1090551825589778], [-0.5661281376006747]]","[[-1.6447940083023018], [-21.529498490687647], [-0.8034125329262476]]","[[1.5969267094152595], [0.8178850462709105]]","[[0.010294876004035558], [-0.017323508153677114]]",[[0.14944461005881532]],[[0.3603031573565985]]
17,"[[-0.5429911871714618], [1.239402652780739], [-0.543439492593104]]","[[-0.1837721967158189], [0.7712361310559094], [-0.2335407507968513]]","[[-0.5490423188644631], [1.115503509877527], [-0.5693066293125354]]","[[-1.7123025693853662], [-21.748768443289634], [-0.9394124891026945]]","[[1.5979582784988329], [0.8161375387994383]]","[[0.010334458799365898], [-0.017516355478663925]]",[[0.15297197301617316]],[[0.35392318354437774]]
18,"[[-0.5449582235489212], [1.2471628479833623], [-0.5457699520399609]]","[[-0.1953257030718198], [0.7753520593504099], [-0.2324019332267066]]","[[-0.5520113898181278], [1.1219927482639533], [-0.5725051354878089]]","[[-1.7789759876289475], [-21.965589804179093], [-1.0809004700131533]]","[[1.5989936218280445], [0.8143710150615909]]","[[0.010370364678657928], [-0.017704103950177963]]",[[0.15643467239448142]],[[0.34762442305416064]]
19,"[[-0.547040986333067], [1.254963241985353], [-0.5480885799503821]]","[[-0.20660518510815537], [0.7792708806314952], [-0.23123703966358813]]","[[-0.5550697966496597], [1.1285241353729918], [-0.5757193199500281]]","[[-1.8447374633591662], [-22.180199029891448], [-1.2268150118985177]]","[[1.6000323336888673], [0.8125858942075128]]","[[0.01040192320127531], [-0.017888379151909106]]",[[0.15983367570190382]],[[0.34142865585975163]]
20,"[[-0.5492365913443744], [1.2628021503676434], [-0.5503953334275391]]","[[-0.21759738814681617], [0.7830454754781883], [-0.23008377534151372]]","[[-0.5582135181292224], [1.1350961944363112], [-0.5789455961600581]]","[[-1.9095194288309292], [-22.393105551005124], [-1.3762424905441564]]","[[1.6010739478431688], [0.8107824588402769]]","[[0.010428586503863357], [-0.018070353174293174]]",[[0.1631702255957313]],[[0.3353643119921356]]
21,"[[-0.5515420921967175], [1.2706783371175108], [-0.552690481742297]]","[[-0.22829944040872102], [0.7867141592069306], [-0.22896857089744957]]","[[-0.5614397173122823], [1.141707514867541], [-0.5821806636851953]]","[[-1.9733493387164187], [-22.60472540579974], [-1.5283772340193074]]","[[1.6021179510772858], [0.8089608925369045]]","[[0.010449943839518916], [-0.01825087108509038]]",[[0.1664457631784953]],[[0.32944614789962096]]
22,"[[-0.5539540950242056], [1.2785909034898764], [-0.554974615069009]]","[[-0.23864916053674423], [0.7903093234196522], [-0.22792604581243875]]","[[-0.5647386712472579], [1.1483641369646218], [-0.5854231338994051]]","[[-2.0358478979632553], [-22.81433334290976], [-1.6825844996554875]]","[[1.6031637864467878], [0.8071212959759104]]","[[0.010465557304173423], [-0.01843077302347007]]",[[0.16966219339666147]],[[0.3237341170716082]]
23,"[[-0.5564689634561539], [1.28653917652065], [-0.5572485305403829]]","[[-0.24863987652878636], [0.7938442719260212], [-0.22696756181530686]]","[[-0.5681080614152328], [1.155058368011812], [-0.5886683920820379]]","[[-2.0972770915452177], [-23.023129840871565], [-1.8379225776089008]]","[[1.604210867836413], [0.8052637147099341]]","[[0.01047523429869024], [-0.018610367632154734]]",[[0.1728216825241117]],[[0.3182368335830665]]
24,"[[-0.5590833303397583], [1.2945226507099064], [-0.5595130863206131]]","[[-0.2583125911853654], [0.7973365311539743], [-0.22609651805388253]]","[[-0.5715482919827356], [1.1617911847764864], [-0.5919146812373438]]","[[-2.1577902498652826], [-23.231060274568392], [-1.9939616073615216]]","[[1.6052585965509452], [0.8033881614321093]]","[[0.010478887651133029], [-0.01878997707001062]]",[[0.17592623404953428]],[[0.31292742191586503]]
25,"[[-0.5617939590621073], [1.3025409548488944], [-0.5617692073784274]]","[[-0.2676676997323148], [0.800797722333629], [-0.2253210500897665]]","[[-0.5750555166938501], [1.1685643003123778], [-0.5951616402896553]]","[[-2.2172522625132083], [-23.43792280833106], [-2.150430316824991]]","[[1.606306363014363], [0.8014946207106106]]","[[0.010476403016501656], [-0.01896986583024285]]",[[0.1789777884083606]],[[0.30780897251154765]]
26,"[[-0.5645974762833551], [1.3105938074221855], [-0.5640179129529453]]","[[-0.2766856747205628], [0.804235512594777], [-0.22465095261637785]]","[[-0.5786247060914718], [1.1753787158995952], [-0.5984090906685033]]","[[-2.2755765814387026], [-23.643595987407927], [-2.307052568177954]]","[[1.6073535458682344], [0.7995830539931625]]","[[0.01046766636312313], [-0.019150247296639833]]",[[0.18197841818588573]],[[0.30289888526011355]]
27,"[[-0.5674902945090661], [1.318680989672866], [-0.5662603154623016]]","[[-0.28534480681983054], [0.8076552542680351], [-0.2240949983094037]]","[[-0.5822508644715564], [1.1822347056245257], [-0.6016570328073143]]","[[-2.3327418449246644], [-23.848053402529306], [-2.4635737789025303]]","[[1.6083995135086722], [0.7976534041512762]]","[[0.01045258598875165], [-0.019331287161505895]]",[[0.18493037970149886]],[[0.2982154491388009]]
28,"[[-0.5704686419504029], [1.3268023289405102], [-0.5684976035601946]]","[[-0.29362856703767704], [0.8110608574980261], [-0.22365996206411942]]","[[-0.5859294148747676], [1.189132117014933], [-0.6049057224311788]]","[[-2.388768061390541], [-24.051324742516115], [-2.619785523095252]]","[[1.6094436267345429], [0.795705599815376]]","[[0.010431097614671536], [-0.01951310812885465]]",[[0.1878360834299114]],[[0.2937723283950911]]
29,"[[-0.5735286189446565], [1.3349576868031034], [-0.5707310230356805]]","[[-0.3015261224824478], [0.8144551973193682], [-0.22335081528558537]]","[[-0.5896561640585309], [1.1960705979318338], [-0.6081557727580688]]","[[-2.4436952624624917], [-24.253463997446865], [-2.775542466773242]]","[[1.6104852411420327], [0.7937395592506028]]","[[0.010403157715122013], [-0.019695796987617697]]",[[0.1906980448227654]],[[0.2895782595501965]]
30,"[[-0.576666242406715], [1.343146949524377], [-0.5729618622599127]]","[[-0.30903041779174956], [0.8178402993352762], [-0.22317130864258936]]","[[-0.5934271534983423], [1.2030496853607486], [-0.6114081839910382]]","[[-2.497572725913769], [-24.454536619279494], [-2.9307634177283335]]","[[1.6115237086036736], [0.7917551935879128]]","[[0.010368733162646748], [-0.019879411569190264]]",[[0.19351884485775042]],[[0.2856385729020756]]
31,"[[-0.5798700407873619], [1.3513695052994241], [-0.5751927422656147]]","[[-0.31508561753709374], [0.8211660455984076], [-0.22332153352103867]]","[[-0.5971344244491097], [1.210107604046693], [-0.6146963687805909]]","[[-2.5459502698686003], [-24.64816207742883], [-3.0881976813244405]]","[[1.6125582485028713], [0.7897523845257177]]","[[0.01032581606446037], [-0.020064863085322848]]",[[0.1963067222464474]],[[0.2827588945414137]]
32,"[[-0.5831073552993054], [1.3596235309376121], [-0.5774302113795279]]","[[-0.317159904818759], [0.8243164789309324], [-0.224291050607217]]","[[-0.6005373148797846], [1.2172901368534188], [-0.6181029774846202]]","[[-2.5820745071100664], [-24.825937960105332], [-3.2545807655818564]]","[[1.6135876716277389], [0.7877308790348633]]","[[0.010269193806444754], [-0.020254485142057188]]",[[0.1990859642587787]],[[0.28286552350267896]]
33,"[[-0.5863778719485997], [1.3679100399723494], [-0.5796756258875062]]","[[-0.3209364758911437], [0.827584704713386], [-0.2250328133552378]]","[[-0.6042085486415728], [1.224291305709105], [-0.6214195106772898]]","[[-2.6386778805949676], [-25.0371203997638], [-3.40793240490646]]","[[1.614611264593334], [0.7856903854980413]]","[[0.010208957866186807], [-0.020443893108923472]]",[[0.2018565421362441]],[[0.28161541546814317]]
34,"[[-0.5897064540674487], [1.376230637235985], [-0.5819252462102866]]","[[-0.3274803843063476], [0.8309989115712635], [-0.2253300311112163]]","[[-0.6081647791480608], [1.2312716091650504], [-0.6247011623351871]]","[[-2.702202772278851], [-25.25806247292693], [-3.5597013491963954]]","[[1.6156288016651512], [0.7836309864928414]]","[[0.010147120207992799], [-0.020631490965516974]]",[[0.2045989369582503]],[[0.2781884961536995]]
35,"[[-0.5931131618926179], [1.3845862357156498], [-0.5841759249351333]]","[[-0.3356459608710136], [0.8344932804597981], [-0.2253884124823523]]","[[-0.6122964266697049], [1.238326624345487], [-0.6279906547076904]]","[[-2.7637579987067], [-25.473836695330235], [-3.7149718742736964]]","[[1.6166399927478194], [0.781552846856774]]","[[0.010081612407986107], [-0.020817908955372832]]",[[0.20729714888789907]],[[0.2734589071087095]]
36,"[[-0.5966074244232845], [1.3929771461328533], [-0.586426432910636]]","[[-0.3444335714977145], [0.8380115528238548], [-0.2253885378518159]]","[[-0.6165383532172765], [1.2454594302243813], [-0.6312836566382725]]","[[-2.822154910624598], [-25.68347451108224], [-3.8714753923293967]]","[[1.6176443623524455], [0.7794560687337175]]","[[0.010010752061928585], [-0.021003763105120754]]",[[0.2099432887989329]],[[0.2681894434754634]]
37,"[[-0.6001911584689275], [1.4014033308520197], [-0.588676943847786]]","[[-0.3532200104926938], [0.8415256938601063], [-0.22544726240642465]]","[[-0.6208516915320335], [1.2526635024057005], [-0.6345767232182241]]","[[-2.8776017474781725], [-25.887669753403927], [-4.027477592755269]]","[[1.6186413090552414], [0.7773406891011629]]","[[0.009933535011041883], [-0.02118962326999041]]",[[0.21253522853530646]],[[0.26285842096212675]]
38,"[[-0.6038599779940793], [1.4098634188860688], [-0.5909281785232365]]","[[-0.36138996143457147], [0.8448247669401016], [-0.22556885057352782]]","[[-0.6251925887475225], [1.2598537408486852], [-0.6378298544896254]]","[[-2.9302701221825616], [-26.097059167653793], [-4.1767188540762605]]","[[1.6196302092507295], [0.7752069506737103]]","[[0.009850364806007761], [-0.021371445019136015]]",[[0.21507526236875324]],[[0.2578659549320022]]
39,"[[-0.6076063297158621], [1.418353806715446], [-0.5931801723201457]]","[[-0.3687663215305912], [0.8476631495136412], [-0.22564045949056175]]","[[-0.6295511782913543], [1.2669679636482658], [-0.6410140587608839]]","[[-2.981710878847514], [-26.31807153271495], [-4.315877309224849]]","[[1.6206105591506934], [0.7730556004589071]]","[[0.009762941798241442], [-0.021543280943525644]]",[[0.21756730467943627]],[[0.25325636849021094]]
40,"[[-0.6114256821927321], [1.426869937462315], [-0.5954316936454984]]","[[-0.3758514030840911], [0.8500362931975676], [-0.22554667385454652]]","[[-0.6339666876445305], [1.2740530095859623], [-0.6441510770037636]]","[[-3.0337360331824126], [-26.542797523043983], [-4.449585824967658]]","[[1.6215820216095638], [0.7708877078838684]]","[[0.009672705200003406], [-0.02170374200469727]]",[[0.22001256162408736]],[[0.24863821626348456]]
41,"[[-0.6153173585060995], [1.4354075429905861], [-0.5976808137125487]]","[[-0.38296901184587034], [0.8520029253797013], [-0.22524938986525903]]","[[-0.638456928318697], [1.2811434724368786], [-0.6472556493100208]]","[[-3.0858204693534343], [-26.765929997849064], [-4.58078256050511]]","[[1.6225443517101283], [0.7687043722082058]]","[[0.009580211575910269], [-0.0218534167963802]]",[[0.22240937077193848]],[[0.2437845236685723]]
42,"[[-0.6192819467261412], [1.443962873331989], [-0.5999256139239685]]","[[-0.3901560178155936], [0.8536185229741328], [-0.2247715436663712]]","[[-0.6430191287311928], [1.2882569521572327], [-0.650334019889614]]","[[-3.1369745531931312], [-26.984806386333283], [-4.710502451235825]]","[[1.6234973213203592], [0.766506607743834]]","[[0.009485403661124714], [-0.021993451839086298]]",[[0.22475531268187965]],[[0.23869096149102978]]
43,"[[-0.6233194479805705], [1.4525326573553454], [-0.6021645704527141]]","[[-0.3973134272572039], [0.8549297833756628], [-0.22416080517595305]]","[[-0.6476429761846588], [1.2954006745905753], [-0.6533883036588898]]","[[-3.186572319820985], [-27.198318648259864], [-4.838833568034539]]","[[1.6244406812295002], [0.7642953110983595]]","[[0.009387993345644219], [-0.022125095992175936]]",[[0.2270486389220605]],[[0.23345555094022852]]
44,"[[-0.627428915839094], [1.4611140995990863], [-0.6043966329307287]]","[[-0.404350659848684], [0.8559848837936797], [-0.223463982600254]]","[[-0.652320492138358], [1.3025778728245916], [-0.6564192497683506]]","[[-3.234449949399864], [-27.40604247395085], [-4.965583228196517]]","[[1.625374153889075], [0.7620712507157931]]","[[0.00928770375392407], [-0.022249653574335504]]",[[0.22928855082926425]],[[0.228170241343603]]
45,"[[-0.6316088094619472], [1.469704911387731], [-0.6066211656365865]]","[[-0.41122327685175813], [0.8568349638967725], [-0.2227194887267624]]","[[-0.6570473957676543], [1.3097902998774917], [-0.6594272922256146]]","[[-3.2806423463251697], [-27.607880145089503], [-5.090528285585189]]","[[1.6262974389753804], [0.7598350629843494]]","[[0.009184335903023033], [-0.022368440129727496]]",[[0.2314749362891977]],[[0.22289219832052937]]
46,"[[-0.63585737803272], [1.4783033182166694], [-0.60883786650174]]","[[-0.4179209576739736], [0.8575304522305209], [-0.22195768967310475]]","[[-0.6618217338658124], [1.317038870421802], [-0.6624126950864304]]","[[-3.3252212333228885], [-27.80393046788832], [-5.2134492237750445]]","[[1.62721022092027], [0.7575872552936387]]","[[0.009077765732667942], [-0.02248271139125846]]",[[0.2336080736822087]],[[0.21765180488230415]]
47,"[[-0.6401728564531118], [1.4869080250721614], [-0.6110467019950653]]","[[-0.4244461341394038], [0.8581168410864626], [-0.22120305596750994]]","[[-0.6666422911379198], [1.324323751742278], [-0.665375591173508]]","[[-3.368236491055832], [-27.994428302454807], [-5.334125266307093]]","[[1.6281121751536982], [0.7553282162042005]]","[[0.008967926919933866], [-0.022593596269160354]]",[[0.23568846662398366]],[[0.21246765097840994]]
48,"[[-0.6445535112848548], [1.495518152972637], [-0.6132478578982252]]","[[-0.43080218002169635], [0.8586325858459027], [-0.2204755425241001]]","[[-0.6715078753695541], [1.3316444957838445], [-0.6683161387684007]]","[[-3.4097231619260637], [-28.179693530449114], [-5.452351495766716]]","[[1.6290029730497482], [0.7530582303019258]]","[[0.008854799104529576], [-0.022702062776103205]]",[[0.23771678378955863]],[[0.2073548633035225]]
49,"[[-0.6489977081067976], [1.5041331795260162], [-0.6154416876086272]]","[[-0.4370015559865578], [0.8591107622108916], [-0.21978974034894527]]","[[-0.6764182056479214], [1.3390005978965107], [-0.6712344659666829]]","[[-3.449751582514051], [-28.360053113154613], [-5.567946125017126]]","[[1.6298822870512892], [0.7507774929528368]]","[[0.0087384145765812], [-0.02280893896422498]]",[[0.23969378381059056]],[[0.20231946587311125]]
50,"[[-0.6535039004236306], [1.512752871545134], [-0.6176286732549645]]","[[-0.4430512205204223], [0.8595771631653932], [-0.21915701871998766]]","[[-0.6813725056701724], [1.3463911535781128], [-0.6741307038364026]]","[[-3.488354168617614], [-28.535865398736796], [-5.680741092193402]]","[[1.6307497947165077], [0.7484861259008116]]","[[0.008618840633567437], [-0.02291489006930325]]",[[0.2416202978665405]],[[0.19736892392612226]]
51,"[[-0.6580705960704835], [1.5213772202929128], [-0.6198093937443815]]","[[-0.4489557928011417], [0.8600516518978241], [-0.2185856672222572]]","[[-0.686369938519542], [1.3538152515673072], [-0.6770051304087945]]","[[-3.5255710091798016], [-28.707463355306835], [-5.790606560970146]]","[[1.631605182076731], [0.7461841921504749]]","[[0.008496176150485368], [-0.02302044268593928]]",[[0.24349723047804825]],[[0.19251019187328677]]
52,"[[-0.6626963750373727], [1.5300063951984602], [-0.6219844927127266]]","[[-0.45472341670283445], [0.8605502791660006], [-0.21808088681273247]]","[[-0.6914100871939003], [1.3612722573166853], [-0.6798582844314703]]","[[-3.5614621320610476], [-28.875125721506187], [-5.897473021312046]]","[[1.632448146632563], [0.743871707489079]]","[[0.008370546857827676], [-0.02312602447025469]]",[[0.24532552744835978]],[[0.18774597565043386]]
53,"[[-0.6673798853500197], [1.5386407034156953], [-0.6241546552331059]]","[[-0.4603601275550131], [0.8610850668402055], [-0.21764595093578748]]","[[-0.6964923666320065], [1.3687615085094915], [-0.6826907684643492]]","[[-3.5960714542629706], [-29.039115871744812], [-6.001293938825973]]","[[1.6332783993458104], [0.7415486502894972]]","[[0.008242094548460699], [-0.023231967925962937]]",[[0.24710616283256956]],[[0.1830789883494051]]
54,"[[-0.6721198265835163], [1.5472805550594235], [-0.6263205911281302]]","[[-0.46587055358861257], [0.8616649769559742], [-0.21728268437971907]]","[[-0.7016161614383449], [1.3762824625534709], [-0.6855034274946001]]","[[-3.6294453316826605], [-29.1996635206207], [-6.102070193569129]]","[[1.63409566581033], [0.7392149697998689]]","[[0.008110969112373745], [-0.023338532139283164]]",[[0.24884013734777782]],[[0.17851173898991982]]
55,"[[-0.6769149594063066], [1.5559264396123942], [-0.6284830194420173]]","[[-0.4712612767372077], [0.8622970466880573], [-0.21699140339414635]]","[[-0.7067811076620115], [1.3838347282710084], [-0.6882972215211973]]","[[-3.661641060872578], [-29.35696778108695], [-6.19983363753549]]","[[1.6348996870019574], [0.7368705922291755]]","[[0.007977326421104713], [-0.02344592402004908]]",[[0.2505284607640698]],[[0.1740443665578421]]
56,"[[-0.6817640959368149], [1.5645789051768348], [-0.6306426592661014]]","[[-0.4765366739522291], [0.8629862633094549], [-0.21677181816215627]]","[[-0.7119866725954505], [1.391417947761089], [-0.6910732183687673]]","[[-3.6927036700473552], [-29.511211176370047], [-6.294638747565877]]","[[1.6356902192972582], [0.7345154258109011]]","[[0.007841319208545805], [-0.02355430257362512]]",[[0.25217214997391924]],[[0.16967777119620836]]
57,"[[-0.6866660866095892], [1.5732385421536461], [-0.6328002243571595]]","[[-0.48170022873114393], [0.863736270451674], [-0.21662319403594255]]","[[-0.7172323178660179], [1.3990318812702431], [-0.6938326331236564]]","[[-3.722681370991754], [-29.662551100911465], [-6.386567519139285]]","[[1.6364670339612668], [0.7321493647360535]]","[[0.007703093180100318], [-0.023663793798878174]]",[[0.2537722311868967]],[[0.16541284768458764]]
58,"[[-0.691619822314216], [1.5819059732787848], [-0.6349564183723874]]","[[-0.48675611276269204], [0.8645499347442994], [-0.21654435429797306]]","[[-0.7225176244052189], [1.406676371240104], [-0.696576782485789]]","[[-3.75162836376232], [-29.811129492341156], [-6.475723203133488]]","[[1.6372299163564932], [0.7297722918062166]]","[[0.007562784952441781], [-0.023774501693785144]]",[[0.2553297325921827]],[[0.16124946768363413]]
59,"[[-0.6966240878097991], [1.590581816055959], [-0.6371119486772515]]","[[-0.4916875779784176], [0.8654247982789582], [-0.21653606142229992]]","[[-0.7278403697778003], [1.4143498124308531], [-0.6993071121756488]]","[[-3.7795437282377473], [-29.957254674757547], [-6.562208919423628]]","[[1.6379786636956328], [0.7273840855249335]]","[[0.007420504888067114], [-0.023886429162356393]]",[[0.2568457795689086]],[[0.15720115888051872]]
60,"[[-0.7016779440452867], [1.5992667455874312], [-0.6392674770751161]]","[[-0.4965407147024896], [0.8663708994591879], [-0.21659206465145867]]","[[-0.7332039679613811], [1.422055454260759], [-0.7020250086567488]]","[[-3.8066395055577464], [-30.10062885512009], [-6.64619422166288]]","[[1.6387130870968538], [0.7249846112786437]]","[[0.007276395098010369], [-0.023999785190664813]]",[[0.2583213244670276]],[[0.1532381201041008]]
61,"[[-0.7067805880285075], [1.6079614889850935], [-0.6414236507344352]]","[[-0.5013146982322612], [0.8673910893283171], [-0.216712981324376]]","[[-0.7386073501285585], [1.429792846740686], [-0.7047323346595862]]","[[-3.832859392191109], [-30.24145626212636], [-6.727857851461608]]","[[1.6394330070803314], [0.722573719637854]]","[[0.0071305247665298666], [-0.02411468524536886]]",[[0.25975725022215146]],[[0.1493634097705415]]
62,"[[-0.7119310939710993], [1.6166667758565487], [-0.643581135525565]]","[[-0.5059926023015711], [0.8684841357658671], [-0.21690099142829927]]","[[-0.7440485377770238], [1.437561021275663], [-0.7074304054236418]]","[[-3.858200559145109], [-30.3799781700677], [-6.807275616180898]]","[[1.6401382496750463], [0.7201512543771036]]","[[0.006982942834632411], [-0.024231165988541914]]",[[0.2611545463598852]],[[0.14559054203713542]]
63,"[[-0.71712843543138], [1.6253833272218348], [-0.6457406070569411]]","[[-0.5105675844671411], [0.8696491864720719], [-0.21715645210664888]]","[[-0.7495265744017238], [1.4453594789989965], [-0.7101207402303134]]","[[-3.882738285213436], [-30.51636560926878], [-6.884569619605754]]","[[1.640828645972577], [0.7177170562438828]]","[[0.006833698338071237], [-0.02434924983131248]]",[[0.26251428473351285]],[[0.14192514989714314]]
64,"[[-0.7223716483847508], [1.6341118756674298], [-0.6479027274549944]]","[[-0.5150513745660197], [0.8708883545868099], [-0.21747742890825308]]","[[-0.7550420088615691], [1.4531886825918892], [-0.7128050502150018]]","[[-3.9065833346150427], [-30.65067477148622], [-6.959915899001871]]","[[1.6415040321059673], [0.7152709611478463]]","[[0.0066828367479621065], [-0.024468999109328315]]",[[0.263837499827685]],[[0.13835955111253687]]
