step,q,dq,qr,tau,r_pos,r_vel,th,dth
24,"[[-0.5429859949683755], [1.152790170053377], [-0.508253315075772]]","[[-0.09188502257687664], [0.011641018785294222], [0.10961852871815697]]","[[-0.5436715979282158], [0.9802842541446494], [-0.5166836013451728]]","[[-1.6019021109039866], [-21.774163088763167], [-1.7078570380336104]]","[[0.26960771021750796], [0.8353371054161106]]","[[0.007750562867475663], [-0.00023295205592299695]]",[[0.10155086000923105]],[[0.02937452492771326]]
25,"[[-0.5439186056571159], [1.1528964076982988], [-0.5071555009907723]]","[[-0.09163184958964117], [0.009600623934860053], [0.10945802530217189]]","[[-0.5445202139707389], [0.9800244533920804], [-0.5162330097400541]]","[[-1.6094931373177304], [-21.815888328470113], [-1.8034620511446526]]","[[0.2703779338523291], [0.8353157291079694]]","[[0.007657650335274324], [-0.0001973185011716616]]",[[0.10182230105040876]],[[0.027426799647390865]]
26,"[[-0.5448480611685511], [1.1529828445719152], [-0.5060598671046931]]","[[-0.0913010392035278], [0.007677491838459949], [0.10919586361164413]]","[[-0.5453570391795277], [0.9797647627061206], [-0.5157711545581455]]","[[-1.6163481873340424], [-21.855779015588247], [-1.8960413906834368]]","[[0.27113875828855843], [0.8352977949625118]]","[[0.007562818768391821], [-0.00016397362976316998]]",[[0.10207491629867164]],[[0.025572316245437557]]
27,"[[-0.5457736123371918], [1.1530506263089109], [-0.5049673943446338]]","[[-0.09089804151807324], [0.005866465907196333], [0.10883877963851332]]","[[-0.5461819581911407], [0.9795054944380149], [-0.5152991160809021]]","[[-1.6225037222143395], [-21.893902752910837], [-1.985676662344259]]","[[0.2718900039300119], [0.8352830803886906]]","[[0.007466294072555613], [-0.00013279819849332242]]",[[0.10230961962708589]],[[0.023807204026497764]]
28,"[[-0.5466945634622999], [1.1531008479363931], [-0.5038789977689035]]","[[-0.09042803933383317], [0.004162568766104491], [0.10839321867582288]]","[[-0.5469948793014002], [0.9792469361626482], [-0.5148179247884367]]","[[-1.627994921681583], [-21.93032544857893], [-2.0724490080138143]]","[[0.2726315131820176], [0.8352713744480667]]","[[0.007368291251735881], [-0.00010367816296596999]]",[[0.10252728670518882]],[[0.022127748106955506]]
29,"[[-0.5476102696707161], [1.1531345556459158], [-0.5027955294366405]]","[[-0.089895959412663], [0.0025609986897793813], [0.10786534305888615]]","[[-0.547795732960754], [0.9789893520079401], [-0.5143285628516162]]","[[-1.6328557146871963], [-21.965111330422218], [-2.1564389758512217]]","[[0.2733631493767287], [0.8352624773418564]]","[[0.0072690146996789995], [-7.650453974772375e-05]]",[[0.10272875653855942]],[[0.020530382337141162]]
30,"[[-0.5485201343908388], [1.1531527485289452], [-0.5017177811992326]]","[[-0.08930648325850304], [0.0010571258604144818], [0.10726104001783171]]","[[-0.5485844703388665], [0.9787329839416163], [-0.5138319656068108]]","[[-1.6371188096124571], [-21.998322959905558], [-2.2377263998906955]]","[[0.27408479572777344], [0.8352561999121739]]","[[0.0071686584943830844], [-5.117326157266788e-05]]",[[0.10291483293887412]],[[0.01901168261974316]]
31,"[[-0.5494236069331238], [1.1531563802743348], [-0.5006464874128908]]","[[-0.08866405743931867], [-0.0003535115139052525], [0.10658592955710751]]","[[-0.5493610619562368], [0.9784780530141791], [-0.5133290230126566]]","[[-1.640815723571849], [-22.03002124647631], [-2.3163902893456063]]","[[0.2747963543144914], [0.8352523631580775]]","[[0.007067406694721834], [-2.7585027184695576e-05]]",[[0.10308628592832161]],[[0.0175683606038837]]
32,"[[-0.5503201801726351], [1.1531463608265404], [-0.4995823275718831]]","[[-0.0879729035145769], [-0.0016752111473314069], [0.10584537238456995]]","[[-0.5501254963800313], [0.9782247605571598], [-0.5128205810881766]]","[[-1.6439768117505564], [-22.06026546126625], [-2.392508727713433]]","[[0.27549774509592284], [0.8352507977668696]]","[[0.0069654336383284665], [-5.645147149735408e-06]]",[[0.10324385308202255]],[[0.01619725772266152]]
33,"[[-0.551209388329557], [1.1531235580037178], [-0.4985259288623521]]","[[-0.087237027525888], [-0.0029121107597585016], [0.10504447784395485]]","[[-0.5508777789838017], [0.9779732893363255], [-0.5123074433315422]]","[[-1.6466312958136542], [-22.08911325203777], [-2.466158780420888]]","[[0.2761889049546442], [0.8352513436609605]]","[[0.006862904240151346], [1.4736612463650545e-05]]",[[0.10338824081180802]],[[0.014895339558308343]]
34,"[[-0.5520908048434828], [1.153088799074945], [-0.4974778686367719]]","[[-0.08646022910212108], [-0.004068192179890268], [0.10418811181361486]]","[[-0.5516179307637442], [0.9777238046593244], [-0.5117903721186462]]","[[-1.6488072920844221], [-22.116620658051396], [-2.537416411660593]]","[[0.2768697867704668], [0.8352538495604905]]","[[0.006759974290820869], [3.3646188224434326e-05]]",[[0.1035201255946884]],[[0.01365969053274222]]
35,"[[-0.5529640403378157], [1.1530428722961141], [-0.4964386768093768]]","[[-0.08564611020679504], [-0.005147285521013789], [0.10328090459415966]]","[[-0.5523459872167278], [0.9774764554379918], [-0.5112700900808724]]","[[-1.650531839480312], [-22.14284212588946], [-2.60635640911579]]","[[0.27754035852394726], [0.8352581725617847]]","[[0.0066567907542336435], [5.116537749039196e-05]]",[[0.10364015514891968]],[[0.012487508864073522]]
36,"[[-0.5538287406707675], [1.152986528404261], [-0.4954088381730707]]","[[-0.08479808356210043], [-0.006153073320011804], [0.10232725867575422]]","[[-0.553061997272675], [0.977231375205402], [-0.5107472814611304]]","[[-1.6518309269889588], [-22.167830525935617], [-2.6730523172549248]]","[[0.27820060242959854], [0.8352641777316331]]","[[0.0065534920637155825], [6.737199631512425e-05]]",[[0.10374894956042303]],[[0.01137610179591933]]
37,"[[-0.5546845850693689], [1.152920482070112], [-0.4943887946384794]]","[[-0.08391938068505002], [-0.007089094766354054], [0.10133135653815042]]","[[-0.5537660222801205], [0.9769886830883573], [-0.5102225934475377]]","[[-1.652729520851124], [-22.191637169727784], [-2.737576377439235]]","[[0.27885051409862327], [0.8352717377173029]]","[[0.006450208416192149], [8.234003588958316e-05]]",[[0.10384710236226599]],[[0.01032288108902374]]
38,"[[-0.5555312843433307], [1.152845413308969], [-0.4933789473960278]]","[[-0.08301305966922301], [-0.007958749828184869], [0.10029716823305404]]","[[-0.5544581350443151], [0.9767484847356899], [-0.5096966374840036]]","[[-1.6532515915526749], [-22.214311828016985], [-2.799999476084948]]","[[0.27949010173093913], [0.8352807323721155]]","[[0.0063470620637939845], [9.613981721834364e-05]]",[[0.10393518156961055]],[[0.00932535873564631]]
39,"[[-0.5563685791755444], [1.1527619688500172], [-0.4923796590020062]]","[[-0.08208201261047576], [-0.008765303433550725], [0.09922845895356283]]","[[-0.5551384189141108], [0.9765108732033699], [-0.5091699905570696]]","[[-1.6534201403307276], [-22.23590275001511], [-2.8603910987643486]]","[[0.280119385336212], [0.8352910483963724]]","[[0.006244167602359463], [0.00010883814320905572]]",[[0.10401373067246553]],[[0.008381142906120286]]
40,"[[-0.5571962384863066], [1.1526707634643745], [-0.4913912553897082]]","[[-0.08112897278093777], [-0.0095118895703723], [0.09812879644219051]]","[[-0.555806966917336], [0.9762759297971388], [-0.5086431964583632]]","[[-1.6532572257486113], [-22.256456683053475], [-2.918819291705807]]","[[0.2807383959835679], [0.835302578993351]]","[[0.006141632256551066], [0.00012049844793082798]]",[[0.1040832695883618]],[[0.007487934092019069]]
41,"[[-0.5580140578683789], [1.1525723812522441], [-0.4904140278068823]]","[[-0.08015652149886292], [-0.010201515380776266], [0.09700155832999507]]","[[-0.5564638809412629], [0.9760437248738014], [-0.5081167670221106]]","[[-1.6527839894691747], [-22.276018893877197], [-2.975350628366427]]","[[0.28134717507960527], [0.8353152235400589]]","[[0.006039556160886139], [0.0001311809425086352]]",[[0.10414429557698383]],[[0.006643521450355891]]
42,"[[-0.5588218580901515], [1.1524673768896114], [-0.48944823468083487]]","[[-0.07916709476474851], [-0.010837065159834569], [0.09584993924284735]]","[[-0.5571092709574914], [0.9758143186021829], [-0.5075911833371869]]","[[-1.6520206823345802], [-22.2946331899604], [-3.0300501826551205]]","[[0.28194577367429724], [0.8353288872723919]]","[[0.005938032636565449], [0.00014094275734288786]]",[[0.10419728411862729]],[[0.005845779319403027]]
43,"[[-0.5596194836642748], [1.152356276835041], [-0.48849410341248756]]","[[-0.0781629896060063], [-0.011421304348476852], [0.09467695786826875]]","[[-0.5577432542881869], [0.9755877616850052], [-0.5070668969332418]]","[[-1.6509866897825685], [-22.31234194218363], [-3.082981507052339]]","[[0.2825342517943293], [0.8353434809843218]]","[[0.0058371484636055015], [0.00014983808047652758]]",[[0.10424268975827883]],[[0.005092663914924389]]
44,"[[-0.5604068014792678], [1.1522395804971728], [-0.48755183210096137]]","[[-0.07714637020763096], [-0.01195688342552137], [0.09348546380945139]]","[[-0.5583659549134], [0.9753640960427598], [-0.5065443309405011]]","[[-1.6497005569955543], [-22.32918610836701], [-3.1342066155295205]]","[[0.28311267780339106], [0.835358920740712]]","[[0.0057369841479915085], [0.00015791829187650208]]",[[0.10428094691694265]],[[0.004382210175160377]]
45,"[[-0.5611836994916631], [1.1521177613635423], [-0.4866215912001041]]","[[-0.07611927378932885], [-0.012446341754069501], [0.09227814430096679]]","[[-0.5589775028164301], [0.9751433554609662], [-0.5060238812228993]]","[[-1.6481800139271634], [-22.345205257196106], [-3.183785971762272]]","[[0.28368112778891097], [0.8353751276033372]]","[[0.005637614183645612], [0.0001652320934075746]]",[[0.10431247067177733]],[[0.003712528759845856]]
46,"[[-0.561950085476405], [1.1519912680914954], [-0.48570352510859377]]","[[-0.0750836162748724], [-0.012892111336598316], [0.09105753079767162]]","[[-0.5595780333663424], [0.9749255662019959], [-0.5055059174842492]]","[[-1.6464420000254916], [-22.36043759294879], [-3.231778481285004]]","[[0.2842396849746949], [0.8353920273696871]]","[[0.005539107308838442], [0.00017182563462059264]]",[[0.10433765750649568]],[[0.003081803185062227]]
47,"[[-0.5627058858332243], [1.1518605255618748], [-0.4847977536952569]]","[[-0.07404119772193599], [-0.013296520513102844], [0.0898260053279473]]","[[-0.5601676867356059], [0.97471074758287], [-0.5049907843472521]]","[[-1.644502688071955], [-22.374919981553653], [-3.2782414876731893]]","[[0.28478843915891044], [0.8354095503241038]]","[[0.005441526757010706], [0.00017774263386671763]]",[[0.10435688603339398]],[[0.002488287094047123]]
48,"[[-0.5634510444468686], [1.1517259358962741], [-0.4839043737611167]]","[[-0.07299370757141527], [-0.013661797560303751], [0.08858580677292338]]","[[-0.5607466073516979], [0.9744989125201816], [-0.5044788024051442]]","[[-1.642377508750492], [-22.388687975908795], [-3.3232307726353234]]","[[0.28532748617683984], [0.8354276310008174]]","[[0.00534493050167173], [0.0001830244952372162]]",[[0.10437051768829111]],[[0.0019303016423430786]]
49,"[[-0.5641855215991638], [1.1515878794386747], [-0.4830234604399704]]","[[-0.07194272966864619], [-0.01399007423935969], [0.08733903691020226]]","[[-0.5613149433814225], [0.9742900680436626], [-0.5039702692458955]]","[[-1.6400811738527388], [-22.401775843009744], [-3.3668005598044295]]","[[0.285856927387804], [0.8354462079584262]]","[[0.005249371495341659], [0.0001877104207514968]]",[[0.10437889739954043]],[[0.001406233002196399]]
50,"[[-0.5649092929308492], [1.1514467157023052], [-0.48215506853913614]]","[[-0.07088974711501575], [-0.014283389213485848], [0.08608766631044389]]","[[-0.5618728462443728], [0.9740842157794792], [-0.5034654604488593]]","[[-1.6376276995946353], [-22.41421659093259], [-3.409003521036305]]","[[0.28637686918565197], [0.8354652235653847]]","[[0.005154897902276412], [0.00019183751844842334]]",[[0.10438235423231809]],[[0.0009145299796649749]]
51,"[[-0.5656223484510522], [1.1513027842824999], [-0.4812992338220512]]","[[-0.06983614688857862], [-0.014543691418694826], [0.08483354005937356]]","[[-0.5624204701576875], [0.9738813524047719], [-0.5029646305539673]]","[[-1.635030430045118], [-22.42604199622982], [-3.4498907861763404]]","[[0.2868874225321959], [0.835484623796052]]","[[0.005061553325086399], [0.0001954409058146922]]",[[0.1043812020093955]],[[0.0004537017521001399]]
52,"[[-0.5663246915929336], [1.1511564057364851], [-0.48045597423442005]]","[[-0.06878322433661684], [-0.014772843340216057], [0.08357838334115092]]","[[-0.5629579717106333], [0.9736814700721769], [-0.5024680140033421]]","[[-1.6323020597736937], [-22.437282632221333], [-3.4895119553937306]]","[[0.2873887025129746], [0.8355043580368601]]","[[0.004969377025093591], [0.00019855380893885055]]",[[0.1043757399091338]],[[2.2315665456700343e-05]]
53,"[[-0.5670163383142418], [1.1510078824310326], [-0.4796252910755364]]","[[-0.06773218756768541], [-0.01497262418687939], [0.08232380681973794]]","[[-0.5634855094625475], [0.9734845568185172], [-0.5019758260559212]]","[[-1.629454654532457], [-22.447967896183506], [-3.52791511414126]]","[[0.28788082791470576], [0.8355243789021611]]","[[0.004878404136160475], [0.00020120765719111589]]",[[0.10436625304125566]],[[-0.0003810049336881432]]
54,"[[-0.5676973162403152], [1.1508574993586314], [-0.4788071701165413]]","[[-0.0666841615634424], [-0.015144732997835503], [0.0810713118651989]]","[[-0.5640032435651343], [0.9732905969281739], [-0.5014882636733529]]","[[-1.6264996735699644], [-22.45812603908676], [-3.56514684992249]]","[[0.28836392082378237], [0.8355446420593702]]","[[0.004788665872285103], [0.00020343217447260642]]",[[0.10435301300177417]],[[-0.0007575826960790396]]
55,"[[-0.5683676638471841], [1.1507055249229285], [-0.4780015826673127]]","[[-0.06564019202315478], [-0.015290791688032712], [0.07982229559720469]]","[[-0.5645113354029799], [0.9730995712906791], [-0.5010055063812789]]","[[-1.623447990637057], [-22.467784193274774], [-3.601252271128243]]","[[0.2888381062451677], [0.8355651060630064]]","[[0.004700189728457094], [0.00020525546620131507]]",[[0.1043362784084311]],[[-0.0011086881139828041]]
56,"[[-0.5690274296844018], [1.1505522116945752], [-0.4772084865935864]]","[[-0.0646012493005735], [-0.015412347951975575], [0.07857805579089845]]","[[-0.5650099472750396], [0.9729114577351461], [-0.5005277170900068]]","[[-1.6203099154159146], [-22.47696840025973], [-3.6362750263579686]]","[[0.2893035117410738], [0.8355857321971861]]","[[0.00461299967579043], [0.00020670410177947574]]",[[0.10431629541658768]],[[-0.0014355414605119396]]
57,"[[-0.5696766716355866], [1.150397797138403], [-0.4764278272860985]]","[[-0.06356823201520433], [-0.015510878106152315], [0.07733979559188385]]","[[-0.5654992420853499], [0.9727262313349008], [-0.5000550429239246]]","[[-1.6170952140380528], [-22.485703639927703], [-3.6702573298834693]]","[[0.2897602670887658], [0.8356064843261627]]","[[0.004527116349561933], [0.00020780319301971772]]",[[0.10429329821671726]],[[-0.0017393145317502415]]
58,"[[-0.5703154562152449], [1.1502425043127857], [-0.47565953858340243]]","[[-0.06254197062732579], [-0.015587789796776108], [0.07610862803715365]]","[[-0.5659793830625103], [0.9725438646834872], [-0.4995876160096455]]","[[-1.6138131296660747], [-22.494013860948776], [-3.7032399867170755]]","[[0.29020850395683795], [0.8356273287525368]]","[[0.004442557230993627], [0.0002085764695403114]]",[[0.10426750951413814]],[[-0.002021132388086976]]
59,"[[-0.570943857900555], [1.150086542541787], [-0.4749035436497426]]","[[-0.061523230790656275], [-0.015644424759538755], [0.07488558053568474]]","[[-0.5664505334893801], [0.9723643281719696], [-0.49912555419615917]]","[[-1.6104724011989469], [-22.50192200796093], [-3.735262412194049]]","[[0.2906483555993622], [0.8356482340828113]]","[[0.004359336823372972], [0.0002090463502968376]]",[[0.10423914099148678]],[[-0.002282075016787644]]
60,"[[-0.5715619584966461], [1.1499301080610176], [-0.47415975580968245]]","[[-0.060512716650274107], [-0.01568206133078398], [0.07367159905310484]]","[[-0.5669128564572717], [0.9721875902361004], [-0.4986689617978858]]","[[-1.6070812827764063], [-22.509450050051335], [-3.7663626608895058]]","[[0.291079956567293], [0.8356691710999395]]","[[0.004277466821567266], [0.00020923401209405057]]",[[0.10420839375468767]],[[-0.002523178929091912]]
61,"[[-0.572169846533914], [1.1497733846380072], [-0.4734280793409962]]","[[-0.05951107392564027], [-0.015701917006619603], [0.07246755224309451]]","[[-0.5673665146371248], [0.9720136175881018], [-0.4982179302992555]]","[[-1.6036475623834672], [-22.51661900940403], [-3.7965774533862016]]","[[0.2915034424364966], [0.8356901126425081]]","[[0.004196956275448471], [0.00020915945413424453]]",[[0.10417545876309792]],[[-0.002745438688026734]]
62,"[[-0.5727676166962821], [1.149616544168003], [-0.4727084102274378]]","[[-0.058518892932726094], [-0.015705150849553373], [0.07127423538036864]]","[[-0.5678116700693225], [0.9718423754324717], [-0.49777253903510993]]","[[-1.600178580271122], [-22.523448989340633], [-3.825942204635518]]","[[0.2919189495517914], [0.8357110334902194]]","[[0.004117811747211819], [0.00020884155949030259]]",[[0.10414051724428279]],[[-0.002949808401910888]]
63,"[[-0.5733553692789405], [1.149459747245943], [-0.4720006368728782]]","[[-0.05753671143563925], [-0.01569286583785709], [0.07009237413755043]]","[[-0.568248483965403], [0.9716738276640474], [-0.4973328558430148]]","[[-1.5966812466191485], [-22.52995920249349], [-3.8544910521864066]]","[[0.29232661478639926], [0.8357319102553671]]","[[0.004040037462715862], [0.0002082981536699613]]",[[0.10410374109412521]],[[-0.0031372031359458933]]
64,"[[-0.5739332096745337], [1.149303143715347], [-0.4713046407781775]]","[[-0.056565017430391315], [-0.015666111134438276], [0.06892262825530017]]","[[-0.5686771165303167], [0.9715079370528685], [-0.49689893769415155]]","[[-1.5931620590025757], [-22.53616799863402], [-3.8822568853809862]]","[[0.29272657531621915], [0.8357527212800104]]","[[0.003963635457043813], [0.00020754606023798416]]",[[0.10406529326263628]],[[-0.00330850031066807]]
