step,q,dq,qr,tau,r_pos,r_vel,th,dth
198,"[[-1.2118234644326031], [2.184738504236962], [-0.8046088420943611]]","[[-0.013424206515354437], [0.004701951055582465], [-0.14640602662212918]]","[[-1.1934645163402733], [1.9215933518278356], [-0.8429191734227501]]","[[-2.014128755808703], [-33.575584174673175], [-3.6638573998175152]]","[[0.27340326367178003], [0.5516646905023519]]","[[-0.007361838515201891], [0.0005766860297629073]]",[[0.16830619770999622]],[[-0.1551282820853173]]
199,"[[-1.211969304760383], [2.184811190429705], [-0.8060588540163689]]","[[-0.015486011708715764], [0.009207750180907609], [-0.14372990411509823]]","[[-1.1935721178804204], [1.9222592513078343], [-0.8434029565481516]]","[[-1.9776024281887667], [-33.52363380809673], [-3.5451949860355247]]","[[0.2726776163415606], [0.5517122557568527]]","[[-0.007166710205080973], [0.0003981251941453934]]",[[0.16678303165295386]],[[-0.1500081656429063]]
200,"[[-1.2121376524595557], [2.1849285683146213], [-0.8074807798454403]]","[[-0.017732318245021084], [0.0136361454106034], [-0.1408580119704736]]","[[-1.1937327807681744], [1.922891713174568], [-0.8438993269996156]]","[[-1.9441090264941465], [-33.482842428088716], [-3.4345600014920814]]","[[0.27197184277127645], [0.5517421221108192]]","[[-0.006965300103756178], [0.00022265636222540408]]",[[0.16531013600962452]],[[-0.14495418480603]]
201,"[[-1.2123299002142143], [2.185089577824869], [-0.808872743240362]]","[[-0.02009372530271953], [0.017936615330212957], [-0.13780201623983146]]","[[-1.1939412020244387], [1.9234902147657431], [-0.8444058143930204]]","[[-1.913322478546045], [-33.45263823710486], [-3.3317548034445554]]","[[0.2712865315182412], [0.5517546937751394]]","[[-0.006758321503963494], [5.196797538964404e-05]]",[[0.1638869343702912]],[[-0.13995912621233803]]
202,"[[-1.2125464156944652], [2.1852926936956965], [-0.8102331139675809]]","[[-0.022456369936603528], [0.022066530534983142], [-0.13459251676682854]]","[[-1.1941889597257191], [1.92405829331486], [-0.8449248613634095]]","[[-1.8850498847548818], [-33.4318404308781], [-3.237096878001237]]","[[0.27062218880507394], [0.5517505277460029]]","[[-0.006546662991779861], [-0.00011255085198280668]]",[[0.16251316403365124]],[[-0.1349823561673102]]
203,"[[-1.2127864866128821], [2.1855360362012846], [-0.8115605958101874]]","[[-0.02471801939265461], [0.02599621929211829], [-0.13126481889386732]]","[[-1.194468480173961], [1.9246016406931392], [-0.8454604465402513]]","[[-1.8592905136893543], [-33.41901446363976], [-3.151033454953385]]","[[0.26997922431041965], [0.5517302967494071]]","[[-0.006331348297172745], [-0.00026992839250450373]]",[[0.16118895377821296]],[[-0.12998661899554242]]
204,"[[-1.2130487600274846], [2.185817509657536], [-0.8128541758247764]]","[[-0.026833205018377118], [0.029709978667153275], [-0.1278450743697222]]","[[-1.1947762264623927], [1.925125984355862], [-0.8460155069680533]]","[[-1.83619606196787], [-33.41282460247121], [-3.0738986735260925]]","[[0.26935794369346566], [0.5516947471584316]]","[[-0.006113446230121555], [-0.0004196076790363712]]",[[0.15991457380527566]],[[-0.12496830072208477]]
205,"[[-1.2133318667145911], [2.186134918786714], [-0.8141129969202991]]","[[-0.028819591902404736], [0.033201715007352944], [-0.12434494232590078]]","[[-1.1951129120913384], [1.9256344786535062], [-0.84659017530721]]","[[-1.815931722179267], [-33.412404523741195], [-3.0057228775870852]]","[[0.2687585494747712], [0.5516446654343027]]","[[-0.005893979674503891], [-0.0005613018671524195]]",[[0.15869005515182374]],[[-0.1199628192232299]]
206,"[[-1.2136348820563394], [2.1864860221616973], [-0.8153362354042263]]","[[-0.03073214511830622], [0.03646751420047653], [-0.12076426042147724]]","[[-1.195481379678166], [1.9261263743826713], [-0.8471810375458935]]","[[-1.7985338498984693], [-33.41749433975511], [-2.946115160826459]]","[[0.2681811493530456], [0.5515808634392407]]","[[-0.005673852300519533], [-0.0006947764448983484]]",[[0.15751490470113053]],[[-0.11502889134044557]]
207,"[[-1.2139574364837205], [2.1868685205608394], [-0.8165230411027221]]","[[-0.032625066463463706], [0.03950005917697308], [-0.11709890895647412]]","[[-1.195883857935818], [1.9265984508832061], [-0.8477822810113876]]","[[-1.783855842649412], [-33.42816715247889], [-2.894369118579406]]","[[0.26762576857861686], [0.5515041818463504]]","[[-0.005453827643825404], [-0.0008197003407928172]]",[[0.15638804297439718]],[[-0.11022391624296476]]
208,"[[-1.2142994806388663], [2.187280014059445], [-0.8176725629144025]]","[[-0.03451982297784672], [0.04228743509986782], [-0.11334995648987845]]","[[-1.1963198178005192], [1.9270477014013196], [-0.8483878876918717]]","[[-1.7716017330211118], [-33.44440380251569], [-2.8496993093737206]]","[[0.2670923612010029], [0.55141550084287]]","[[-0.005234565976258709], [-0.0009356328927734303]]",[[0.155307970506178]],[[-0.10558234436557995]]
209,"[[-1.214660869375082], [2.18771797104292], [-0.8187840404161298]]","[[-0.03639362087127493], [0.044816007505420946], [-0.1095295121439837]]","[[-1.1967854733341698], [1.9274732904406746], [-0.8489938842277661]]","[[-1.761435658047426], [-33.46581914025746], [-2.8115072186542376]]","[[0.26658081605197964], [0.551315745625091]]","[[-0.005016695651038905], [-0.001042124423211721]]",[[0.15427306125170862]],[[-0.10110712551097638]]
210,"[[-1.2150410061729835], [2.1881797371244507], [-0.8198569067908178]]","[[-0.03819293578380517], [0.04707499998439213], [-0.10565997199385053]]","[[-1.1972749908781306], [1.9278769657165007], [-0.8495990288645444]]","[[-1.7530912040083484], [-33.49164522722025], [-2.779474382565274]]","[[0.2660909570830991], [0.5512058796886925]]","[[-0.004800867029880473], [-0.0011388509913778933]]",[[0.15328182416064925]],[[-0.09677790779440226]]
211,"[[-1.2154387270060545], [2.1886625848736676], [-0.8208908474287314]]","[[-0.03986130143820259], [0.04905998310436052], [-0.1017679470194723]]","[[-1.197782547297104], [1.9282620105012258], [-0.850203986188831]]","[[-1.7464266303054181], [-33.520931510490385], [-2.75348756717079]]","[[0.26562254115593914], [0.5510868870757197]]","[[-0.0045877618808420895], [-0.0012257027175999191]]",[[0.15233301043888084]],[[-0.09256926535331436]]
212,"[[-1.2158524552168661], [2.1891637836715647], [-0.8218857885624291]]","[[-0.0413653233077668], [0.050773696217249115], [-0.097876696263287]]","[[-1.1983040986260978], [1.9286316685198022], [-0.8508096723577202]]","[[-1.7414079157531708], [-33.55280228779872], [-2.7334657461990295]]","[[0.2651752573426168], [0.5509597504578008]]","[[-0.0043780597802800525], [-0.001302788203871863]]",[[0.151425539892269]],[[-0.08846832335266597]]
213,"[[-1.2162805154909013], [2.1896806618530804], [-0.8228418300431589]]","[[-0.042705722542403846], [0.05222415975045694], [-0.09400120876161576]]","[[-1.198837998575891], [1.9289878805945853], [-0.8514157747483299]]","[[-1.738039438252776], [-33.58663949641886], [-2.719196960116629]]","[[0.26474873037637114], [0.5508254330588546]]","[[-0.00417238591131075], [-0.0013703643848894664]]",[[0.15055831631902333]],[[-0.08448277155128528]]
214,"[[-1.2167214336694767], [2.1902106429384127], [-0.8237591627487002]]","[[-0.04391053755907568], [0.053421731352198853], [-0.0901480492584006]]","[[-1.1993843690601047], [1.9293312049727864], [-0.8520201674444834]]","[[-1.7362858839781725], [-33.62207203612316], [-2.7102660162956616]]","[[0.2643425282830818], [0.5506848688165215]]","[[-0.0039712709786865474], [-0.0014287474097818276]]",[[0.14973004652023653]],[[-0.08063685546413879]]
215,"[[-1.2171741023289937], [2.1907512675594116], [-0.8246380113310919]]","[[-0.045019237910644175], [0.054378998426772435], [-0.08631920420961967]]","[[-1.1999435499251347], [1.929664194116985], [-0.8526182509524178]]","[[-1.7359697975582296], [-33.65846877866297], [-2.705928023967325]]","[[0.2639561729776972], [0.5505389558271995]]","[[-0.0037751252258633183], [-0.0014783261705342277]]",[[0.1489391538993273]],[[-0.07695944369349142]]
216,"[[-1.2176374929019194], [2.1913000638678763], [-0.8254786257680836]]","[[-0.046025174062413576], [0.05508425494355948], [-0.08251463578909754]]","[[-1.2005120023759608], [1.9299681524105305], [-0.8532030117536532]]","[[-1.7367537187746276], [-33.69816819636427], [-2.70508475643273]]","[[0.26358915799077653], [0.5503885955729694]]","[[-0.0035841183663898324], [-0.001518739380290679]]",[[0.14818394519787284]],[[-0.07345555490795169]]
217,"[[-1.2181104402034673], [2.1918544596663687], [-0.8262812827924145]]","[[-0.04691207039980878], [0.055528933769422084], [-0.07873830696753893]]","[[-1.2010865085120341], [1.9302441744318126], [-0.8537729945466287]]","[[-1.7384800385914279], [-33.74053065105321], [-2.707439143286577]]","[[0.26324095981705004], [0.5502347194882967]]","[[-0.0033984163134825884], [-0.0015497387167884291]]",[[0.14746273667048737]],[[-0.07012144359678696]]
218,"[[-1.21859159626063], [2.19241182158233], [-0.8270463159450437]]","[[-0.047661360733046367], [0.05570892013150058], [-0.07499686617253229]]","[[-1.201663733956488], [1.9304941892688814], [-0.8543275009325135]]","[[-1.741026148758594], [-33.78482471043874], [-2.7127725331648715]]","[[0.2629110379391679], [0.5500782755757732]]","[[-0.0032181898381389296], [-0.0015712249410992918]]",[[0.14677390937665444]],[[-0.06694930677521678]]
219,"[[-1.2190794715735274], [2.1929695031014416], [-0.8277741248871407]]","[[-0.04826128747231742], [0.05562506579769358], [-0.07129719461152795]]","[[-1.2022409099198699], [1.9307203981826113], [-0.8548661636714154]]","[[-1.744310850848171], [-33.83032455388215], [-2.7209030358972743]]","[[0.2625988348869241], [0.549920212905892]]","[[-0.003043608233299633], [-0.001583256758630469]]",[[0.14611590664077195]],[[-0.06393341628729043]]
220,"[[-1.219572501447756], [2.193524871534308], [-0.8284651624434224]]","[[-0.04870635113171605], [0.055279114303731614], [-0.06764374100786524]]","[[-1.2028154018848694], [1.9309222208106935], [-0.8553872173045148]]","[[-1.7482212246061373], [-33.87673612396651], [-2.731452642711412]]","[[0.26230377947598216], [0.549761473168339]]","[[-0.002874784481338155], [-0.0015859191234146586]]",[[0.14548720764312872]],[[-0.06107097783698841]]
221,"[[-1.2200689720816378], [2.1940752369413237], [-0.8291199029096447]]","[[-0.04897754973099255], [0.054659606525911314], [-0.06403587454398435]]","[[-1.2033829181313347], [1.9310879254055755], [-0.8558860750038261]]","[[-1.7525431326732752], [-33.92531221273257], [-2.7436612813796577]]","[[0.2620252983589962], [0.5496030130664771]]","[[-0.0027116636585777787], [-0.0015788787175119445]]",[[0.14488636195004304]],[[-0.05835381774678826]]
222,"[[-1.2205670694355426], [2.1946178183242053], [-0.8297387966215617]]","[[-0.04906906115723079], [0.05375918783739081], [-0.06047064179147718]]","[[-1.2039409256272624], [1.9312180377283188], [-0.8563616304819744]]","[[-1.7572219242043179], [-33.975478058932495], [-2.7573243330838473]]","[[0.26176282501795956], [0.5494458156606086]]","[[-0.0025541707173559747], [-0.001561926003590397]]",[[0.14431195226710464]],[[-0.05578051511017841]]
223,"[[-1.2210650452686744], [2.195149795716537], [-0.8303222429981668]]","[[-0.048992771211212566], [0.0525765051580287], [-0.056942558421439984]]","[[-1.2044883712671846], [1.9313146744728649], [-0.8568130193997722]]","[[-1.7622413811463762], [-34.02647218913785], [-2.772306929395655]]","[[0.2615158011431128], [0.5492908746586114]]","[[-0.0024022239815624236], [-0.0015350335878072663]]",[[0.14376250744969568]],[[-0.05335882447690128]]
224,"[[-1.2215612039986585], [2.1956682743213323], [-0.8308705591933615]]","[[-0.04875054825827078], [0.05109934070314001], [-0.05344071019878484]]","[[-1.2050221334496927], [1.9313682565698054], [-0.8572338323521072]]","[[-1.7673548610304994], [-34.079185007337536], [-2.787701182431034]]","[[0.2612836867000321], [0.5491392057538342]]","[[-0.0022555583731653783], [-0.0014978315347136117]]",[[0.14323651112931257]],[[-0.05109191775277689]]
225,"[[-1.222053888954729], [2.19617024642804], [-0.8313839505282006]]","[[-0.048347047904170534], [0.04931712217596501], [-0.04995395392658211]]","[[-1.2055406341572705], [1.9313768870287331], [-0.857622643260396]]","[[-1.772520353591017], [-34.133342827703764], [-2.8033725337012347]]","[[0.26106596868263227], [0.5489918588085196]]","[[-0.0021139008214876576], [-0.0014500007739615128]]",[[0.1427324069451098]],[[-0.04898387965478762]]
226,"[[-1.2225415088391476], [2.1966526335529544], [-0.8318625226589657]]","[[-0.04778955988325932], [0.04722551756608159], [-0.04647346142103695]]","[[-1.2060423463631604], [1.9313430765528894], [-0.857978110392646]]","[[-1.7776684001242344], [-34.18805782277891], [-2.819193534255155]]","[[0.26086216028946957], [0.5488499042500485]]","[[-0.00197699854759259], [-0.0013914254306968132]]",[[0.1422486020548408]],[[-0.047037503737075964]]
227,"[[-1.2230225325203317], [2.197112314075522], [-0.8323062872817663]]","[[-0.04708328586345137], [0.04482025579171087], [-0.04298932657017128]]","[[-1.2065248028546578], [1.9312658229989081], [-0.8582955544338049]]","[[-1.7825983502593306], [-34.24296948240199], [-2.8345569311686085]]","[[0.26067180466222767], [0.5487144236532856]]","[[-0.0018445143991518975], [-0.0013219983295731375]]",[[0.14178349427342632]],[[-0.0452523566407731]]
228,"[[-1.2234955549518842], [2.197546169943585], [-0.8327151660246094]]","[[-0.04624392624603506], [0.042105225186113315], [-0.039494052669630825]]","[[-1.2069883051716888], [1.9311478131922102], [-0.8585767877414808]]","[[-1.7874081706480913], [-34.297237999218716], [-2.849824375820316]]","[[0.26049447360486844], [0.5485864949664522]]","[[-0.001716205581980823], [-0.001241867328449775]]",[[0.14133544896708847]],[[-0.04363275373182992]]
229,"[[-1.2239593312574892], [2.1979511842581663], [-0.8330890406717854]]","[[-0.04528749679847506], [0.03909543124743492], [-0.035986471026325795]]","[[-1.2074324352576111], [1.9309966385723003], [-0.8588221711111033]]","[[-1.7920575795269258], [-34.34940976120901], [-2.8650853403207233]]","[[0.26032975839327344], [0.5484671609114512]]","[[-0.0015919145277099034], [-0.0011515455283883647]]",[[0.1409028123288924]],[[-0.04217853657736592]]
230,"[[-1.2244127927675779], [2.198324516911775], [-0.8334277820783363]]","[[-0.04423189359782413], [0.03581060125381083], [-0.03246579689190722]]","[[-1.2078560469015642], [1.9308169846772685], [-0.8590279485837843]]","[[-1.7963523393376892], [-34.398546321972745], [-2.8798044654177044]]","[[0.26017726905410965], [0.5483574039084954]]","[[-0.0014714299656826135], [-0.0010517058018577607]]",[[0.14048394206586168]],[[-0.04088708923478186]]
231,"[[-1.2248551183300846], [2.1986636045509536], [-0.8337312900652719]]","[[-0.04310465524058627], [0.03228451317756556], [-0.02893856023427417]]","[[-1.2082615135173267], [1.9306177580077675], [-0.859199915916967]]","[[-1.800497998737812], [-34.443247323028544], [-2.89481049411308]]","[[0.26003662560467916], [0.5482581139354249]]","[[-0.001354742976233947], [-0.0009434677423203475]]",[[0.1400771961555981]],[[-0.039758702297294835]]
232,"[[-1.2252856649229797], [2.19896622816049], [-0.8339995514738799]]","[[-0.041918889573442315], [0.028552198226820202], [-0.025414245802728094]]","[[-1.2086471420776057], [1.9304037284656899], [-0.8593337044846713]]","[[-1.8041961854840793], [-34.48280806637966], [-2.9093572355096944]]","[[0.25990745311119484], [0.5481700655757639]]","[[-0.001241763844389565], [-0.0008280126198689786]]",[[0.13968101176362957]],[[-0.03878093715048887]]
233,"[[-1.2257035091516755], [2.1992303809614673], [-0.8342326838357309]]","[[-0.040628781494991176], [0.02462458518772731], [-0.02190444310497104]]","[[-1.2090062104890407], [1.9301591339958475], [-0.8594227604307041]]","[[-1.8070018715274738], [-34.51942032126324], [-2.9223215538460705]]","[[0.2597893963348423], [0.548093956851903]]","[[-0.0011321897649629875], [-0.0007057854672032349]]",[[0.13929418797405915]],[[-0.03790863941678961]]
234,"[[-1.226106482484325], [2.199453838242209], [-0.8344309429135816]]","[[-0.039077203419966386], [0.020455385896071265], [-0.018416169550964714]]","[[-1.2093197162804428], [1.9298432301772452], [-0.8594491851513542]]","[[-1.807895253390377], [-34.55845595618745], [-2.930886441908216]]","[[0.25968216051272114], [0.5480305413189674]]","[[-0.0010251366800773098], [-0.000575460548324358]]",[[0.13891641284430253]],[[-0.03703798707372115]]
235,"[[-1.226489501850098], [2.199633435612613], [-0.8345947316664019]]","[[-0.036919305912881006], [0.015915485231200288], [-0.014954961792694205]]","[[-1.2095472450169247], [1.9293976614168111], [-0.8593798351781589]]","[[-1.804910402721562], [-34.60699251121637], [-2.9299277122431873]]","[[0.2595855886099184], [0.5479808487240374]]","[[-0.0009187639837870964], [-0.00043318060806152303]]",[[0.13854920209611327]],[[-0.03595878247209752]]
236,"[[-1.2268493958531512], [2.1997659089272954], [-0.8347236624938846]]","[[-0.03457899970709871], [0.011080729030804953], [-0.011430689625668441]]","[[-1.2097447617354924], [1.9289328258562917], [-0.859282468175623]]","[[-1.8030146460759244], [-34.64855373659057], [-2.930596624955112]]","[[0.2594996287715339], [0.5479459522993688]]","[[-0.0008129204344065055], [-0.00028110050369622996]]",[[0.13819285058026023]],[[-0.03492896030082346]]
237,"[[-1.2271878839412305], [2.199849164451561], [-0.8348165158906635]]","[[-0.032563198596729945], [0.0060990127187067755], [-0.007775311946891836]]","[[-1.2099555554676629], [1.92850488588454], [-0.8591720806690205]]","[[-1.8034523439331052], [-34.67579915718697], [-2.936039730617378]]","[[0.25942420497237273], [0.5479265803778003]]","[[-0.0007082021227844404], [-0.00012366347071912642]]",[[0.1378447646196672]],[[-0.03423949782605369]]
238,"[[-1.2275096647984383], [2.1998829127820554], [-0.8348722783801179]]","[[-0.03107420965623457], [0.0011790607337663628], [-0.004058784083981068]]","[[-1.210196929350726], [1.928182873806337], [-0.8590719940413946]]","[[-1.8060033616266238], [-34.680327869160465], [-2.9493002004615114]]","[[0.259359101931759], [0.5479228933111053]]","[[-0.0006065205625904735], [3.244663008272752e-05]]",[[0.1375009696034979]],[[-0.03395393300644932]]
239,"[[-1.2278219247902655], [2.1998697375064076], [-0.8348910236710638]]","[[-0.030379267815932465], [-0.003331157124718931], [-0.0004252406349234128]]","[[-1.2105027902539285], [1.9280913533333135], [-0.8590321513574066]]","[[-1.8120672473899284], [-34.647141765799844], [-2.976520496233112]]","[[0.2593038209973292], [0.5479341305187806]]","[[-0.000511450461498919], [0.0001760566877395675]]",[[0.1371567890450809]],[[-0.034135665576713534]]
240,"[[-1.2281334547624219], [2.199815322736966], [-0.8348743202070736]]","[[-0.03058691555705596], [-0.007150688916858189], [0.002981540650977707]]","[[-1.2108796527342203], [1.9282189919575514], [-0.8590343696263235]]","[[-1.8201614807857451], [-34.581615805881135], [-3.0132974791675258]]","[[0.25925754920309513], [0.5479585279457494]]","[[-0.0004257380339989236], [0.0002980305725430732]]",[[0.13680754776747014]],[[-0.034756063824075145]]
241,"[[-1.2284512130283982], [2.1997276567499946], [-0.8348257635460269]]","[[-0.0313905591621732], [-0.010084898549073379], [0.005943981959096539]]","[[-1.2113008766474371], [1.9285406641769116], [-0.8590741296567187]]","[[-1.8281194180122764], [-34.490690138138305], [-3.0562654261970703]]","[[0.259219208170098], [0.547993549330007]]","[[-0.00035180339283402695], [0.000391715336700571]]",[[0.13645068017557116]],[[-0.03553147575215006]]
242,"[[-1.2287752757058683], [2.1996161886026124], [-0.8347520424304379]]","[[-0.03195315268884572], [-0.01201990619890822], [0.008125222209003469]]","[[-1.2116963520074395], [1.9290308806602112], [-0.8591691180635765]]","[[-1.8334918217509388], [-34.380758282558325], [-3.1037624230426086]]","[[0.2591874534456487], [0.5480361224811873]]","[[-0.0002922720898357323], [0.0004526949199390451]]",[[0.13608887046630788]],[[-0.03584783667647305]]
243,"[[-1.22910330603785], [2.1994908482169313], [-0.8346608367721878]]","[[-0.03229252979757054], [-0.012968537947180364], [0.00955182995591268]]","[[-1.2120681433164857], [1.9295825945169767], [-0.8592706137472194]]","[[-1.8370406573647964], [-34.26934440266538], [-3.1473918992186354]]","[[0.25916088675525883], [0.5480829960471323]]","[[-0.00024634779601240275], [0.0004813713714857393]]",[[0.1357267054068935]],[[-0.035709237788838166]]
244,"[[-1.2294351654455589], [2.199361579730692], [-0.8345590311763792]]","[[-0.03271075087982345], [-0.012921399794944138], [0.01032245357400588]]","[[-1.2124463414621112], [1.9302069157868516], [-0.8593900604275084]]","[[-1.8403837512829675], [-34.15631835631252], [-3.1887949115204486]]","[[0.25913819978590136], [0.5481309293196999]]","[[-0.00021316491375378277], [0.0004776630149083694]]",[[0.13536738310875343]],[[-0.03530969710076168]]
245,"[[-1.2297702105572224], [2.199236822319064], [-0.8344525368414503]]","[[-0.03299725978194319], [-0.012149857922878982], [0.01056764392002138]]","[[-1.212790913587356], [1.9307135675298202], [-0.8594377155440444]]","[[-1.8394570516052253], [-34.06903894268116], [-3.214797545501925]]","[[0.25911832110172056], [0.5481771655233627]]","[[-0.00018900806300070627], [0.0004502136724982009]]",[[0.13501407492039066]],[[-0.03457947378593952]]
246,"[[-1.2301077542810424], [2.1991229240840737], [-0.8343457725578929]]","[[-0.033240043895704285], [-0.010816474375779761], [0.010430447822973185]]","[[-1.2131239020514444], [1.931155056272453], [-0.8594548870253998]]","[[-1.836901444962293], [-33.998861079890126], [-3.23238041039974]]","[[0.2591004862927188], [0.5482196272798728]]","[[-0.0001714264000252097], [0.0004043860290958712]]",[[0.1346693972451379]],[[-0.03362607044964952]]
247,"[[-1.2304468135261624], [2.1990240979021887], [-0.8342417612410089]]","[[-0.033356327244342725], [-0.009172903099298635], [0.010058955245408466]]","[[-1.2134325944659032], [1.9314582433124874], [-0.8594121647775577]]","[[-1.8316922568512135], [-33.95497254351324], [-3.2381058787080708]]","[[0.2590842162844024], [0.5482569302365643]]","[[-0.0001572011102179971], [0.00034831082751374254]]",[[0.1343355231350172]],[[-0.03247027509823289]]
248,"[[-1.2307870022662928], [2.198942672814465], [-0.8341420344456058]]","[[-0.03346895267708899], [-0.007359292395150402], [0.009588441628393757]]","[[-1.2137365184712867], [1.9316853311231512], [-0.8593378155070892]]","[[-1.8256781144922667], [-33.92690137512537], [-3.2373640293035626]]","[[0.25906929293175196], [0.5482883083840482]]","[[-0.0001442794446360196], [0.0002866514886790128]]",[[0.13401363610256728]],[[-0.031239803442706923]]
249,"[[-1.2311295702453244], [2.198879801774639], [-0.8340467881804003]]","[[-0.03375580308098408], [-0.005475953571797115], [0.009145719705766803]]","[[-1.2140524188079889], [1.9318576648209476], [-0.8592328179684455]]","[[-1.819441434156552], [-33.91059220919334], [-3.2315423522825695]]","[[0.2590556852775752], [0.5483133912663571]]","[[-0.0001309605753785359], [0.00022280749143455125]]",[[0.1337034433489126]],[[-0.030086036947014387]]
250,"[[-1.231477180910993], [2.198835786712914], [-0.8339551711718425]]","[[-0.03433951826883391], [-0.0035953880444442865], [0.008820936627337336]]","[[-1.2143927907828493], [1.9319916752367554], [-0.8590995862951587]]","[[-1.813226783871312], [-33.9028873416855], [-3.2220467647488293]]","[[0.2590435058114195], [0.5483320957436375]]","[[-0.00011600732964245353], [0.00015922556013681088]]",[[0.13340343463007615]],[[-0.029113969685940832]]
251,"[[-1.2318328244944128], [2.1988102374328182], [-0.8338657393246341]]","[[-0.03521314408470295], [-0.0017827705131088223], [0.008658131609781947]]","[[-1.214758445540947], [1.9320923073076737], [-0.8589367610709575]]","[[-1.8067366198655783], [-33.90234094810927], [-3.209345937425815]]","[[0.25903297014302257], [0.548344565515732]]","[[-9.850656556009696e-05], [9.801087283989318e-05]]",[[0.1331116736137699]],[[-0.02833778299030722]]
252,"[[-1.2321984916810869], [2.198802156596816], [-0.8337769395139235]]","[[-0.036239324097715554], [-9.369531000438802e-05], [0.008652551681785484]]","[[-1.2151402563402018], [1.9321657203302536], [-0.8587482735799115]]","[[-1.79962710917395], [-33.90732662315189], [-3.194237154489243]]","[[0.2590243600405421], [0.5483511332913006]]","[[-7.794358664048318e-05], [4.085921795349279e-05]]",[[0.13282672540180707]],[[-0.02768046772479577]]
253,"[[-1.2325742071237802], [2.198810011116731], [-0.8336874860178346]]","[[-0.03720109900607487], [0.0014210230337911856], [0.008767780449820142]]","[[-1.2155233394876228], [1.9322103735128073], [-0.8585431957153433]]","[[-1.7917924047123952], [-33.917344146681636], [-3.1779272269698406]]","[[0.25901798670742304], [0.5483522909908167]]","[[-5.416125713475495e-05], [-1.0737285960349396e-05]]",[[0.13254831797511687]],[[-0.027012295524740916]]
254,"[[-1.2329580802412712], [2.1988319342576896], [-0.8335964997544144]]","[[-0.037923825784742696], [0.002741706710529701], [0.008958852647590387]]","[[-1.2158957938384563], [1.9322437055979038], [-0.8583336906430885]]","[[-1.7834862035803964], [-33.929278987733895], [-3.1619399998520628]]","[[0.25901415712110526], [0.5483486252341571]]","[[-2.7363505844535396e-05], [-5.6262124714656636e-05]]",[[0.13227735426200538]],[[-0.026223266423206482]]
255,"[[-1.2333472956702383], [2.198866062731262], [-0.8335034410716953]]","[[-0.038354149594793156], [0.0038834193142362194], [0.009192984695631151]]","[[-1.2162564088175087], [1.9322828158554588], [-0.8581363228849521]]","[[-1.775528619627861], [-33.940407523923206], [-3.1485245735416165]]","[[0.25901313986925845], [0.5483407160081752]]","[[1.886081679725038e-06], [-9.622616823357077e-05]]",[[0.13201532598932922]],[[-0.025277745586064496]]
256,"[[-1.2337394001281126], [2.1989107781015105], [-0.8334078827196417]]","[[-0.03856667493333013], [0.004876701965333741], [0.009466489113807763]]","[[-1.2166117464550255], [1.9323334765463662], [-0.8579570988541966]]","[[-1.7685811497783357], [-33.949912725459676], [-3.138604513212432]]","[[0.25901514876054704], [0.5483290685275513]]","[[3.3005274979736043e-05], [-0.0001315434987048114]]",[[0.13176349525375813]],[[-0.02422348385077252]]
257,"[[-1.2341331889862752], [2.1989647482706363], [-0.8333092582105793]]","[[-0.03870471612157718], [0.005747765806889488], [0.009800985425125294]]","[[-1.2169716809114406], [1.9323907610592557], [-0.8577918319943878]]","[[-1.7629095483099038], [-33.958600995558974], [-3.1318404555800994]]","[[0.259020352532751], [0.5483141063924066]]","[[6.561651011427472e-05], [-0.0001629387637258617]]",[[0.13152230107378307]],[[-0.023155964886146196]]
258,"[[-1.2345288793113691], [2.1990268170838827], [-0.833206721084536]]","[[-0.038905794917679606], [0.006507231212588838], [0.010228418501996933]]","[[-1.2173446225761628], [1.9324445068860756], [-0.857630436337328]]","[[-1.7583769846164095], [-33.96794719674129], [-3.127153880030831]]","[[0.25902889729553263], [0.5482962082577315]]","[[9.960777864193027e-05], [-0.0001906410192709096]]",[[0.131291216687977]],[[-0.022170145204232498]]
259,"[[-1.234927632181822], [2.199095839464577], [-0.833099168262039]]","[[-0.03924266150141112], [0.007149212397447341], [0.010773129370220236]]","[[-1.2177340288702405], [1.9324852623678397], [-0.8574625893523059]]","[[-1.7545843936009002], [-33.97915915671996], [-3.123400178539347]]","[[0.2590409270436785], [0.5482757571643215]]","[[0.0001350480599515702], [-0.00021439827276870105]]",[[0.13106903902071607]],[[-0.02132031973260483]]
260,"[[-1.2353307363774346], [2.199170555283359], [-0.8329853994499755]]","[[-0.0397014622915436], [0.007658636833511728], [0.011439382373453807]]","[[-1.2181374911975293], [1.9325085512364049], [-0.857282330445579]]","[[-1.7510864025022954], [-33.99258340804286], [-3.1199119071948083]]","[[0.2590565921501872], [0.5482531749120303]]","[[0.00017202763326618076], [-0.00023372876215566052]]",[[0.1308544194559472]],[[-0.020603443085716728]]
261,"[[-1.2357388532800166], [2.199249557520788], [-0.8328643287874806]]","[[-0.040199940019015674], [0.008021913725965446], [0.012208938801799435]]","[[-1.2185484007399043], [1.9325160945767201], [-0.8570900155414924]]","[[-1.7475878661881987], [-34.00761901339854], [-3.1167337363129013]]","[[0.2590760432299115], [0.5482289266033237]]","[[0.00021050778460929287], [-0.000248249903267439]]",[[0.1306463754532924]],[[-0.019969087490112163]]
