step,q,dq,qr,tau,r_pos,r_vel,th,dth
259,"[[-0.6743648178574912], [1.0468769215546454], [-0.3722358330748288]]","[[-0.003606031881734903], [-0.0016878852974569203], [0.00489550405789238]]","[[-0.6508236777531956], [0.8867940918115593], [-0.41313929315098397]]","[[-0.012850508064486732], [-20.68215672276897], [-5.546213950679015]]","[[0.15697205989278887], [0.8544487834484439]]","[[0.0002727737576896372], [8.053728328683007e-06]]",[[0.00027627062232683374]],[[-0.0003984131212994308]]
260,"[[-0.6744010003426273], [1.046860054885213], [-0.3721871180767226]]","[[-0.003547031014471541], [-0.0016759367416352977], [0.004830142220102959]]","[[-0.6508506082771678], [0.886776948715617], [-0.41310955459267024]]","[[-0.012657398978035417], [-20.682650581456155], [-5.548414854583997]]","[[0.1569991332622287], [0.8544495990997945]]","[[0.0002688580827914233], [8.157387176854769e-06]]",[[0.0002719364658634605]],[[-0.0003928255360038987]]
261,"[[-0.6744365899611189], [1.0468433070739562], [-0.3721390531885508]]","[[-0.0034888769202116587], [-0.0016641578000760882], [0.004765721194705447]]","[[-0.6508770806959143], [0.8867599438477287], [-0.41308019358999587]]","[[-0.012467054342073958], [-20.683135402976816], [-5.550584167316474]]","[[0.1570258180142038], [0.8544504250766237]]","[[0.0002649988820879745], [8.25983547114717e-06]]",[[0.0002676639242858213]],[[-0.0003873135255823123]]
262,"[[-0.6744715952233107], [1.0468266764332652], [-0.37209162905216225]]","[[-0.0034315576182325225], [-0.001652546185357956], [0.004702227556309585]]","[[-0.6509031016048192], [0.8867430751927575], [-0.4130512047484753]]","[[-0.012279436334233562], [-20.68361132299634], [-5.552722350858857]]","[[0.15705211975370437], [0.854451261258102]]","[[0.0002611953432790637], [8.361083880803477e-06]]",[[0.0002634521577941947]],[[-0.0003818762472809073]]
263,"[[-0.674506024518973], [1.0468101612982355], [-0.37204483644297137]]","[[-0.0033750612716175327], [-0.001641099651406408], [0.00463964806485323]]","[[-0.6509286775043256], [0.8867263407657439], [-0.4130225827481349]]","[[-0.01209450753118535], [-20.684078474928864], [-5.554829860141348]]","[[0.15707804400506956], [0.8544521075244701]]","[[0.0002574466651722451], [8.461143008453575e-06]]",[[0.0002593003362910718]],[[-0.00037651285817059434]]
264,"[[-0.6745398861189165], [1.0467937600264414], [-0.3719986662682055]]","[[-0.003319376215191197], [-0.0016298159589694106], [0.004577969651273564]]","[[-0.6509538148015287], [0.886709738611321], [-0.41299432234259104]]","[[-0.011912231034468146], [-20.68453698986251], [-5.556907143039311]]","[[0.15710359621309156], [0.8544529637570427]]","[[0.0002537520575635055], [8.560023623260804e-06]]",[[0.0002552076393196949]],[[-0.0003712225228870731]]
265,"[[-0.6745731881765338], [1.046777470997662], [-0.37195310956510175]]","[[-0.0032644909227392688], [-0.001618692910108882], [0.00451717942806204]]","[[-0.6509785198109297], [0.8866932668034458], [-0.41296641835822656]]","[[-0.011732570228202288], [-20.68498699681531], [-5.558954640633318]]","[[0.15712878174410758], [0.8544538298382095]]","[[0.0002501107411012615], [8.657736372263969e-06]]",[[0.0002511732560268037]],[[-0.0003660044047861105]]
266,"[[-0.6746059387293708], [1.0467612926136527], [-0.37190815749917205]]","[[-0.003210394032646474], [-0.0016077283182431845], [0.00445726467808269]]","[[-0.6510027987562614], [0.8866769234447689], [-0.4129388656932583]]","[[-0.011555489006412678], [-20.685428622572825], [-5.5609727873122]]","[[0.15715360588708066], [0.8544547056514374]]","[[0.0002465219471892155], [8.754292035728639e-06]]",[[0.0002471963851077391]],[[-0.00036085767394562415]]
267,"[[-0.6746381457006547], [1.0467452232978898], [-0.3718638013624773]]","[[-0.0031570743272289897], [-0.0015969200282848206], [0.004398212852661468]]","[[-0.6510266577713392], [0.886660706666329], [-0.4129116593169078]]","[[-0.011380951695160846], [-20.685861991800692], [-5.562962010688719]]","[[0.1571780738546691], [0.8544555910812712]]","[[0.00024298491788088405], [8.849701327307002e-06]]",[[0.00024327623475912518]],[[-0.0003557815017136354]]
268,"[[-0.6746698169008121], [1.0467292614953108], [-0.3718200325718742]]","[[-0.0031045207398747166], [-0.0015862659108316912], [0.004340011586442011]]","[[-0.651050102901608], [0.8866446146270277], [-0.4128847942685095]]","[[-0.011208922871085214], [-20.686287227291828], [-5.564922731961055]]","[[0.15720219078428382], [0.8544564860133342]]","[[0.00023949890572694255], [8.943974971753477e-06]]",[[0.00023941202262489964]],[[-0.00035077506426447677]]
269,"[[-0.674700960028992], [1.0467134056720955], [-0.3717768426673647]]","[[-0.0030527223547994475], [-0.0015757638541076535], [0.004282648664004282]]","[[-0.651073140105227], [0.8866286455132236], [-0.4128582656566518]]","[[-0.011039367714999138], [-20.686704449601795], [-5.566855365883836]]","[[0.15722596173913456], [0.8544573903343267]]","[[0.00023606317370306051], [9.03712372712917e-06]]",[[0.00023560297573955535]],[[-0.00034583754148677197]]
270,"[[-0.6747315826745451], [1.046697654315396], [-0.37173422331037703]]","[[-0.003001668400072821], [-0.00156541177722902], [0.0042261120565921795]]","[[-0.6510957752543471], [0.8866127975383257], [-0.4128320686583318]]","[[-0.010872251714948433], [-20.687113777418634], [-5.568760320937021]]","[[0.15724939170926377], [0.8544583039320267]]","[[0.00023267699504336825], [9.129158307086271e-06]]",[[0.00023184833047484974]],[[-0.00034096811729361805]]
271,"[[-0.6747616923185054], [1.0466820059331075], [-0.3716921662821203]]","[[-0.002951348246721247], [-0.0015552076251579283], [0.0041703898937639206]]","[[-0.6511180141363245], [0.8865970689423495], [-0.41280619851809197]]","[[-0.010707540761996093], [-20.687515327534133], [-5.570637999220313]]","[[0.1572724856125698], [0.8544592266952884]]","[[0.00022933965318494565], [9.220089414174737e-06]]",[[0.00022814733248121874]],[[-0.0003361659792539967]]
272,"[[-0.67479129633506], [1.046666459053625], [-0.3716506634819393]]","[[-0.0029017514125937865], [-0.0015451493615744605], [0.004115470454091538]]","[[-0.6511398624549809], [0.8865814579914949], [-0.41278065054717555]]","[[-0.010545201203774557], [-20.687909214729604], [-5.572488797134934]]","[[0.15729524829581726], [0.8544601585140399]]","[[0.00022605044159851317], [9.309927728740064e-06]]",[[0.00022449923662508673]],[[-0.0003314303200766776]]
273,"[[-0.6748204019930006], [1.046651012225607], [-0.371609706925682]]","[[-0.0028528675668186565], [-0.0015352349644540964], [0.004061342191129774]]","[[-0.6511613258316946], [0.8865659629777641], [-0.4127554201226933]]","[[-0.0103851997340354], [-20.688295552056147], [-5.574313104585942]]","[[0.15731768453563685], [0.8544610992792813]]","[[0.00022280866368018515], [9.39868399774113e-06]]",[[0.00022090330692478802]],[[-0.00032676033900427837]]
274,"[[-0.6748490164571194], [1.0466356640177046], [-0.3715692887440788]]","[[-0.0028046864906964286], [-0.0015254624708652131], [0.004007993730180834]]","[[-0.6511824098064027], [0.8865505822186384], [-0.4127305026868122]]","[[-0.010227503478316358], [-20.68867445064366], [-5.576111305914992]]","[[0.1573397990395128], [0.8544620488830817]]","[[0.00021961363268485634], [9.48636872388775e-06]]",[[0.00021735881650429388]],[[-0.00032215523365815985]]
275,"[[-0.6748771467896867], [1.0466204130183785], [-0.3715294011811886]]","[[-0.0027571981416923685], [-0.0015158298957996807], [0.003955413821641593]]","[[-0.6512031198394412], [0.8865353140564282], [-0.41270589374585315]]","[[-0.010072080027505148], [-20.68904601983284], [-5.577883779485331]]","[[0.1573615964467584], [0.8544630072185775]]","[[0.00021646467152636184], [9.57299260972988e-06]]",[[0.00021386504750458828]],[[-0.0003176142158504338]]
276,"[[-0.6749047999518061], [1.0466052578356182], [-0.37149003659277624]]","[[-0.0027103925901179327], [-0.0015063353062040596], [0.0039035914003880123]]","[[-0.651223461311599], [0.8865201568582485], [-0.4126815888695769]]","[[-0.009918897246641745], [-20.689410367261054], [-5.579630898139721]]","[[0.15738308132948092], [0.8544639741799684]]","[[0.000213361112727517], [9.658566235692945e-06]]",[[0.00021042129103739912]],[[-0.000313136494795304]]
277,"[[-0.6749319828048062], [1.046590197096714], [-0.37145118744479316]]","[[-0.002664260045111999], [-0.0014969767924002397], [0.0038525155477087125]]","[[-0.651243439526241], [0.8865051090153657], [-0.41265758369029276]]","[[-0.009767923492388864], [-20.689767598813226], [-5.581353028900001]]","[[0.15740425819353385], [0.8544649496625131]]","[[0.00021030229828411517], [9.743100093384527e-06]]",[[0.0002070268471160901]],[[-0.00030872128752614317]]
278,"[[-0.6749587021116378], [1.0465752294480415], [-0.3714128463118269]]","[[-0.0026187908601519594], [-0.001487752455475444], [0.0038021754962775933]]","[[-0.6512630597099852], [0.8864901689428871], [-0.4126338739020659]]","[[-0.009619127507749958], [-20.69011781867213], [-5.5830505333562]]","[[0.1574251314794585], [0.8544659335625259]]","[[0.00020728757954002752], [9.8266047077189e-06]]",[[0.00020368102457704894]],[[-0.00030436781821103]]
279,"[[-0.6749849645382098], [1.0465603535548171], [-0.37137500587558714]]","[[-0.002573975515082108], [-0.0014786604249998059], [0.0037525606238614923]]","[[-0.6512823270136507], [0.8864753350794783], [-0.4126104552599442]]","[[-0.009472478366869819], [-20.69046112942118], [-5.5847237676624095]]","[[0.15744570556341297], [0.8544669257773736]]","[[0.00020431631708173192], [9.909090559201417e-06]]",[[0.00020038314102087352]],[[-0.0003000753139431045]]
280,"[[-0.675010776654725], [1.0465455681008582], [-0.37133765892339127]]","[[-0.0025298046204597774], [-0.0014696988585620463], [0.003703660471745432]]","[[-0.6513012465136725], [0.886460605886918], [-0.4125873235791423]]","[[-0.009327945605658527], [-20.690797631958265], [-5.58637308255327]]","[[0.157465984758091], [0.8544679262054691]]","[[0.00020138788061896395], [9.990568017315127e-06]]",[[0.0001971325227416136]],[[-0.00029584300841505387]]
281,"[[-0.6750361449370208], [1.04653087178837], [-0.3713007983466989]]","[[-0.002486268920722512], [-0.00146086592855324], [0.003655464706837655]]","[[-0.6513198232129959], [0.8864459798497456], [-0.41256447473425095]]","[[-0.009185499145867304], [-20.691127425556132], [-5.587998823726978]]","[[0.15748597331362793], [0.854468934746268]]","[[0.00019850164888757238], [1.007104746264531e-05]]",[[0.0001939285046517297]],[[-0.00029167014129946427]]
282,"[[-0.6750610757678722], [1.046516263337709], [-0.3712644171396212]]","[[-0.0024433592799265186], [-0.0014521598439813932], [0.0036079631688357983]]","[[-0.651338062042128], [0.8864314554749464], [-0.41254190465847296]]","[[-0.00904510922003654], [-20.691450608057675], [-5.589601331432172]]","[[0.15750567541849603], [0.8544699513002623]]","[[0.0001956570095024146], [1.0150539164754946e-05]]",[[0.0001907704302131949]],[[-0.0002875559562108172]]
283,"[[-0.6750855754383014], [1.0465017414871685], [-0.37122850839751276]]","[[-0.002401066710562408], [-0.001443578808485585], [0.0035611458111686894]]","[[-0.6513559678603718], [0.8864170312915323], [-0.4125196093428264]]","[[-0.008906746506949226], [-20.69176727567917], [-5.5911809409306805]]","[[0.15752509520038893], [0.8544709757689772]]","[[0.0001928533588629877], [1.0229053482024852e-05]]",[[0.00018765765135550294]],[[-0.00028349970787932416]]
284,"[[-0.6751096501488195], [1.0464873049927264], [-0.37119306531548224]]","[[-0.002359382322641934], [-0.0014351210822205474], [0.0035150027587531885]]","[[-0.6513735454562872], [0.8864027058503954], [-0.4124975848354367]]","[[-0.008770382074787086], [-20.692077523072108], [-5.592737982575976]]","[[0.15754423672709375], [0.854472008054964]]","[[0.00019009010205628396], [1.0306600517484554e-05]]",[[0.0001845895284221243]],[[-0.00027950064952534173]]
285,"[[-0.6751333060107332], [1.0464729526278571], [-0.37115808118704763]]","[[-0.0023182973740794033], [-0.0014267849185741754], [0.0034695242454511332]]","[[-0.6513907995495924], [0.8863884777236801], [-0.41247582724068976]]","[[-0.008635987331244266], [-20.692381443526976], [-5.594272781673804]]","[[0.1575631040073524], [0.8544730480617947]]","[[0.00018736665271246178], [1.0383190485185878e-05]]",[[0.00018156543007733712]],[[-0.00027555804720241946]]
286,"[[-0.6751565490473675], [1.0464586831832865], [-0.3711235494026777]]","[[-0.002277803226506045], [-0.001418568617251953], [0.0034247006756842335]]","[[-0.6514077347913212], [0.886374345504718], [-0.41245433271856125]]","[[-0.008503534089542075], [-20.692679128798567], [-5.595785658732816]]","[[0.1575817009917123], [0.8544740956940563]]","[[0.00018468243293268127], [1.0458833432647197e-05]]",[[0.00017858473324221277]],[[-0.0002716711680737817]]
287,"[[-0.6751793851953245], [1.0464444954667902], [-0.3710894634484588]]","[[-0.002237891384488419], [-0.0014104704719291317], [0.003380522564320504]]","[[-0.6514243557654488], [0.8863603078075144], [-0.4124330974838163]]","[[-0.008372994531084643], [-20.692970669238104], [-5.597276929541873]]","[[0.15760003157336494], [0.854475150857345]]","[[0.00018203687311979522], [1.0533539429591343e-05]]",[[0.00017564682300795517]],[[-0.00026783929095842464]]
288,"[[-0.6752018203056672], [1.046430388302955], [-0.37105581690471123]]","[[-0.0021985534466650164], [-0.001402488829173515], [0.003336980581304036]]","[[-0.6514406669892254], [0.8863463632666158], [-0.41241211780532455]]","[[-0.008244341129185262], [-20.693256153892644], [-5.598746904954794]]","[[0.15761809958897458], [0.8544762134582604]]","[[0.00017942941194781792], [1.0607318401412158e-05]]",[[0.000172751092577182]],[[-0.0002640616945344884]]
289,"[[-0.6752238601451621], [1.0464163605329848], [-0.3710226034446545]]","[[-0.002159781154851853], [-0.00139462202762769], [0.0032940655142019437]]","[[-0.6514566729149209], [0.8863325105365764], [-0.4123913900052721]]","[[-0.008117546896085237], [-20.693535670221646], [-5.6001958915597845]]","[[0.15763590881949502], [0.8544772834043984]]","[[0.00017685949617041175], [1.0680180317912402e-05]]",[[0.00016989694316841788]],[[-0.00026033767055499805]]
290,"[[-0.6752455103974351], [1.046402411014463], [-0.37098981683307364]]","[[-0.0021215663429558357], [-0.0013868684553166588], [0.003251768287500123]]","[[-0.6514723779299469], [0.886318748291878], [-0.41237091045850127]]","[[-0.007992585046508793], [-20.693809304500643], [-5.601624191282462]]","[[0.15765346299097616], [0.8544783606043448]]","[[0.00017432658060145823], [1.0752134915748002e-05]]",[[0.00016708378395457435]],[[-0.00025666651077246513]]
291,"[[-0.6752667766641842], [1.046388538621174], [-0.3709574509250194]]","[[-0.0020839009804879682], [-0.0013792265001471848], [0.00321007996264408]]","[[-0.6514877863585786], [0.8863050752263879], [-0.4123506755917298]]","[[-0.00786942914440969], [-20.69407714176996], [-5.603032101378642]]","[[0.1576707657753596], [0.8544794449676701]]","[[0.00017183012791244234], [1.0823192053699415e-05]]",[[0.00016431103196972032]],[[-0.0002530475191298287]]
292,"[[-0.67528766446631], [1.0463747422428575], [-0.37092549966450744]]","[[-0.0020467771388629763], [-0.0013716945823623594], [0.0031689917197721823]]","[[-0.6515029024621827], [0.8862914900532913], [-0.41233068188291194]]","[[-0.007748053245096642], [-20.694339265528832], [-5.604419914953036]]","[[0.1576878207912638], [0.8544805364049208]]","[[0.00016936960859914585], [1.0893361379604727e-05]]",[[0.00016157811203953415]],[[-0.0002494800025918016]]
293,"[[-0.6753081792450771], [1.046361020785025], [-0.37089395708324796]]","[[-0.0020101870112463893], [-0.0013642711321007195], [0.003128494865190748]]","[[-0.6515177304405827], [0.8862779915046408], [-0.4123109258604914]]","[[-0.007628431706272476], [-20.69459575809959], [-5.605787920659543]]","[[0.1577046316047579], [0.854481634827615]]","[[0.00016694450084009382], [1.0962652596813172e-05]]",[[0.00015888445670157587]],[[-0.00024596327701770747]]
294,"[[-0.6753283263632326], [1.046347373168739], [-0.37086281729937304]]","[[-0.0019741228939297167], [-0.001356954610901434], [0.003088580846345529]]","[[-0.6515322744326879], [0.8862645783311706], [-0.41229140410274207]]","[[-0.007510539138571026], [-20.69484670064568], [-5.607136402915119]]","[[0.15772120173012574], [0.8544827401482328]]","[[0.00016455429039941016], [1.103107521993607e-05]]",[[0.00015622950613134495]],[[-0.00024249666304046978]]
295,"[[-0.6753481111061299], [1.046333798330418], [-0.37083207451622846]]","[[-0.001938577195497268], [-0.0013497434940567266], [0.003049241202038769]]","[[-0.6515465385175967], [0.886251249301916], [-0.41227211323705143]]","[[-0.007394350607294875], [-20.695092172980925], [-5.608465642003267]]","[[0.1577375346306193], [0.8544838522802125]]","[[0.00016219847053799974], [1.1098638796891436e-05]]",[[0.00015361270805988838]],[[-0.00023907948865389654]]
296,"[[-0.6753675386828322], [1.0463202952216213], [-0.3708017230210986]]","[[-0.0019035424330514916], [-0.0013426362814868975], [0.0030104676239589845]]","[[-0.6515605267153777], [0.8862380032039917], [-0.41225304993926803]]","[[-0.0072798414939621026], [-20.695332253743228], [-5.609775913983504]]","[[0.15775363371920176], [0.8544849711379413]]","[[0.00015987654189419942], [1.1165352742370516e-05]]",[[0.00015103351769089874]],[[-0.00023571108944074604]]
297,"[[-0.6753866142272075], [1.04630686280887], [-0.3707717571840365]]","[[-0.0018690112338138332], [-0.0013356314858566087], [0.002972251913361215]]","[[-0.6515742429878258], [0.886224838842312], [-0.41223421093302365]]","[[-0.007166987522005286], [-20.69556702037118], [-5.611067490880119]]","[[0.15776950235928033], [0.8544860966367485]]","[[0.00015758801237275577], [1.1231226437757869e-05]]",[[0.000148491397624067]],[[-0.00023239080744789226]]
298,"[[-0.6754053427989796], [1.0462935000734193], [-0.37074217145665683]]","[[-0.0018349763219010357], [-0.0013287276498321343], [0.002934585982815513]]","[[-0.651587691239389], [0.8862117550393313], [-0.4122155929890789]]","[[-0.007055764723129965], [-20.69579654914832], [-5.612340640826879]]","[[0.15778514386542897], [0.8544872286928985]]","[[0.00015533239706433388], [1.129626913121129e-05]]",[[0.0001459858177822064]],[[-0.00022911799005635725]]
299,"[[-0.6754237293848172], [1.0462802060110936], [-0.3707129603709537]]","[[-0.001801430532108808], [-0.0013219233283526532], [0.0028974618674902225]]","[[-0.651600875318141], [0.8861987506347092], [-0.41219719292464807]]","[[-0.006946149404155388], [-20.696020915337822], [-5.613595627791796]]","[[0.157800561504101], [0.8544883672235851]]","[[0.00015310921815392398], [1.1360490070888574e-05]]",[[0.00014351625532312283]],[[-0.00022589199297125273]]
300,"[[-0.6754417788993613], [1.0462669796320592], [-0.37068411853813865]]","[[-0.0017683668010181203], [-0.001315217097664606], [0.002860871717383834]]","[[-0.6516137990164169], [0.8861858244851242], [-0.4121790076027774]]","[[-0.0068381183843158055], [-20.69624019278144], [-5.614832712205311]]","[[0.1578157584943321], [0.8544895121469214]]","[[0.00015091800479316575], [1.1423898405027444e-05]]",[[0.00014108219456056192]],[[-0.0002227121790215579]]
301,"[[-0.6754594961862657], [1.0462538199606541], [-0.37065564064749934]]","[[-0.0017357781635550379], [-0.0013086075562454003], [0.0028248078032007268]]","[[-0.6516264660716108], [0.8861729754640038], [-0.41216103393169873]]","[[-0.006731648684879854], [-20.696454454414628], [-5.616052150322006]]","[[0.15783073800843278], [0.8544906633819351]]","[[0.00014875829300320387], [1.1486503181945551e-05]]",[[0.00013868312688962282]],[[-0.00021957791659976168]]
302,"[[-0.675476886019219], [1.0462407260351991], [-0.37062752146527705]]","[[-0.0017036577628810334], [-0.0013020933086495268], [0.002789262486811675]]","[[-0.651638880167135], [0.8861602024612321], [-0.4121432688641881]]","[[-0.0066267175605996265], [-20.696663772157358], [-5.617254194927759]]","[[0.15784550317267215], [0.8544918208485601]]","[[0.00014662962562195236], [1.1548313472165006e-05]]",[[0.00013631855070383794]],[[-0.000216488582441483]]
303,"[[-0.6754939531029264], [1.0462276969077795], [-0.3705997558335293]]","[[-0.0016719988245742362], [-0.001295673002602804], [0.002754228268512876]]","[[-0.6516510449330403], [0.8861475043829713], [-0.4121257093969658]]","[[-0.006523302760070404], [-20.696868216660636], [-5.618439094940272]]","[[0.15786005706795106], [0.8544929844676282]]","[[0.00014453155214866342], [1.1609338090856625e-05]]",[[0.00013398797132317493]],[[-0.0002134435575254518]]
304,"[[-0.6755107020741407], [1.0462147316440973], [-0.3705723386690544]]","[[-0.0016407946912261467], [-0.0012893452777067438], [0.002719697733994414]]","[[-0.6516629639470578], [0.8861348801512781], [-0.41210835257003264]]","[[-0.00642138224975719], [-20.69706785764495], [-5.619607095748333]]","[[0.15787440273046635], [0.8544941541608645]]","[[0.0001424636286967429], [1.1669586008622446e-05]]",[[0.00013169090090141085]],[[-0.000210442233799785]]
305,"[[-0.6755271375026055], [1.0462018293232527], [-0.3705452649622857]]","[[-0.001610038782106249], [-0.0012831088162836846], [0.0026856635965022274]]","[[-0.651674640734919], [0.8861223287040622], [-0.4120911954661269]]","[[-0.0063209342883485675], [-20.697262763799092], [-5.6207584390791165]]","[[0.15788854315236528], [0.854495329850876]]","[[0.00014042541787717688], [1.1729065885202061e-05]]",[[0.00012942685835953268]],[[-0.00020748400530377388]]
306,"[[-0.6755432638920474], [1.046188989037589], [-0.3705185297762424]]","[[-0.0015797246339095405], [-0.0012769622890733134], [0.0026521186446080147]]","[[-0.6516860787716587], [0.8861098489946307], [-0.41207423521005276]]","[[-0.00622193759959222], [-20.697453002618854], [-5.621893363272262]]","[[0.15790248128239098], [0.8544965114611481]]","[[0.000138416488690285], [1.1787786546868517e-05]]",[[0.00012719536929836696]],[[-0.00020456827837482885]]
307,"[[-0.6755590856810991], [1.0461762098924834], [-0.3704921282454536]]","[[-0.0015498458536219312], [-0.0012709044154428084], [0.0026190558085488896]]","[[-0.651697281481737], [0.8860974399916891], [-0.41205746896815887]]","[[-0.006124370954148972], [-20.697638640892855], [-5.623012102990514]]","[[0.1579162200265185], [0.8544976989160346]]","[[0.000136436416484087], [1.1845756564543564e-05]]",[[0.00012499596593100945]],[[-0.00020169446051582218]]
308,"[[-0.6755746072442607], [1.0461634910061897], [-0.3704660555749344]]","[[-0.0015203961517618186], [-0.0012649339182289887], [0.0025864680993868544]]","[[-0.65170825224045], [0.8860851006788777], [-0.412040893947681]]","[[-0.006028213622727652], [-20.6978197442095], [-5.6241148896690385]]","[[0.15792976224858177], [0.8544988921407511]]","[[0.00013448478281274934], [1.190298448694449e-05]]",[[0.0001228281869966306]],[[-0.00019886196946523362]]
309,"[[-0.6755898328928263], [1.0461508315096546], [-0.37044030703915154]]","[[-0.0014913693287963298], [-0.0012590495395581325], [0.002554348638991455]]","[[-0.6517189943741855], [0.8860728300546736], [-0.4120245073961997]]","[[-0.005933445043553753], [-20.69799637734823], [-5.625201951182331]]","[[0.15794311077089174], [0.8545000910613677]]","[[0.00013256117537829848], [1.1959478818379665e-05]]",[[0.00012069157767883905]],[[-0.00019607022936305937]]
310,"[[-0.6756047668757895], [1.0461382305463356], [-0.3704148779810147]]","[[-0.0014627592769186765], [-0.0012532500347272324], [0.00252269064038603]]","[[-0.6517295111612343], [0.8860606271321656], [-0.4120083066010688]]","[[-0.005840045117493364], [-20.69816860388196], [-5.626273512412323]]","[[0.15795626837484536], [0.8545012956048001]]","[[0.00013066518791959858], [1.2015247941032925e-05]]",[[0.00011858568953218106]],[[-0.00019331867125990145]]
311,"[[-0.6756194133807472], [1.0461256872720448], [-0.37038976381088534]]","[[-0.0014345599725656688], [-0.0012475341813193708], [0.0024914874233548656]]","[[-0.6517398058324853], [0.8860484909388185], [-0.4119922888888424]]","[[-0.005747993842426524], [-20.69833648672823], [-5.6273297946732335]]","[[0.15796923780152564], [0.8545025056988056]]","[[0.0001287964201457381], [1.2070300237088105e-05]]",[[0.000116510080410917]],[[-0.0001906067316688239]]
312,"[[-0.6756337765347803], [1.046113200854752], [-0.37036496000558666]]","[[-0.0014067654793052525], [-0.0012419007756026834], [0.0024607324011605702]]","[[-0.6517498815722805], [0.8860364205162431], [-0.4119764516247179]]","[[-0.005657271579426748], [-20.69850008779762], [-5.628371016067865]]","[[0.15798202175229378], [0.8545037212719709]]","[[0.00012695447764443646], [1.2124643922195588e-05]]",[[0.00011446431438458399]],[[-0.00018793385488610238]]
313,"[[-0.6756478604053454], [1.0461007704744372], [-0.37034046210742905]]","[[-0.0013793699513147822], [-0.0012363486241012966], [0.0024304190829227135]]","[[-0.651759741518924], [0.8860244149199796], [-0.41196079221197845]]","[[-0.005567859055086721], [-20.698659467941454], [-5.6293973918678475]]","[[0.15799462288937177], [0.8545049422537091]]","[[0.0001251389717848994], [1.2178287189801296e-05]]",[[0.00011244796166208555]],[[-0.00018529949249337062]]
314,"[[-0.6756616690011326], [1.0460883953229207], [-0.37031626572326903]]","[[-0.0013523676261985584], [-0.0012308765511375441], [0.0024005410788507237]]","[[-0.6517693887653294], [0.8860124732193287], [-0.4119453080914621]]","[[-0.0054797371253392235], [-20.698814687361935], [-5.630409133777813]]","[[0.15800704383641703], [0.8545061685742492]]","[[0.00012334951963177687], [1.2231238188942228e-05]]",[[0.00011046059851766147]],[[-0.00018270310190148832]]
315,"[[-0.6756752062728975], [1.0460760746036766], [-0.3702923665235581]]","[[-0.001325752813969308], [-0.0012254834109404755], [0.0023710920794254853]]","[[-0.6517788263598057], [0.8860005944971249], [-0.4119299967410211]]","[[-0.005392887042024785], [-20.698965805176115], [-5.631406450913105]]","[[0.15801928717908897], [0.8545074001646294]]","[[0.00012158574390908061], [1.2283504891019703e-05]]",[[0.0001085018072206426]],[[-0.0001801441454843261]]
316,"[[-0.6756884761143498], [1.0460638075317081], [-0.3702687602414165]]","[[-0.0012995199304144112], [-0.0012201680476275067], [0.0023420658793187055]]","[[-0.6517880573068395], [0.8859887778494498], [-0.4119148556749658]]","[[-0.0053072902400206345], [-20.69911287982228], [-5.6323895489458415]]","[[0.15803135546560632], [0.8545086369566909]]","[[0.00011984727283365082], [1.2335095334048418e-05]]",[[0.00010657117594208017]],[[-0.00017762209758449485]]
317,"[[-0.6757014823629262], [1.0460515933333445], [-0.3702454426717165]]","[[-0.0012736634456601281], [-0.0012149293515503201], [0.0023134563651154155]]","[[-0.6517970845671583], [0.8859770223856427], [-0.41189988244360165]]","[[-0.005222928460424825], [-20.699255968774267], [-5.633358630769996]]","[[0.15804325120729767], [0.854509878883069]]","[[0.00011813374012070721], [1.2386017345100697e-05]]",[[0.00010466829870202047]],[[-0.0001751364320950275]]
318,"[[-0.6757142288006474], [1.046039431246113], [-0.37022240967018694]]","[[-0.0012481779322844333], [-0.0012097662026528955], [0.0022852574959170147]]","[[-0.651805911059209], [0.8859653272278443], [-0.41188507463264057]]","[[-0.005139783783142171], [-20.699395128624033], [-5.634313896428381]]","[[0.15805497687914252], [0.8545111258771865]]","[[0.00011644478484507115], [1.2436278784555554e-05]]",[[0.0001027927752797416]],[[-0.0001726866356042741]]
319,"[[-0.6757267191549021], [1.046027320518559], [-0.3701996571525095]]","[[-0.0012230580266109764], [-0.001204677516541769], [0.0022574633470926336]]","[[-0.6518145396590044], [0.8859536915110233], [-0.4118704298627527]]","[[-0.005057838345141619], [-20.69953041537564], [-5.635255542835238]]","[[0.15806653492030545], [0.8545123778732456]]","[[0.00011478005137455227], [1.2485887357360781e-05]]",[[0.00010094421114652832]],[[-0.00017027219719884315]]
320,"[[-0.6757389570992505], [1.0460152604101103], [-0.37017718109346964]]","[[-0.0011982984545440556], [-0.0011996622064469054], [0.00223006804474038]]","[[-0.6518229732012653], [0.8859421143826393], [-0.411855945789021]]","[[-0.004977074824972227], [-20.699661883873343], [-5.6361837643503065]]","[[0.15807792773466192], [0.8545136348062222]]","[[0.00011313918932276401], [1.2534850790668628e-05]]",[[9.912221739165378e-05]],[[-0.0001678926151118948]]
321,"[[-0.6757509462542003], [1.0460032501909067], [-0.3701549775260545]]","[[-0.001173894009078691], [-0.0011947192155125352], [0.0022030658341319065]]","[[-0.6518312144796964], [0.8859305950025644], [-0.41184162010048064]]","[[-0.004897475894232617], [-20.69978958848256], [-5.6370987523864455]]","[[0.15808915769131646], [0.8545148966118566]]","[[0.00011152185342699905], [1.2583176633995663e-05]]",[[9.732641065052931e-05]],[[-0.00016554739159809796]]
