step,q,dq,qr,tau,r_pos,r_vel,th,dth
362,"[[-0.9896938570405875], [2.1999110040132743], [-1.0989410284396228]]","[[-0.012719805742891402], [0.03797402700886501], [-0.0030837744288781943]]","[[-0.9816239231174068], [1.9515812841243192], [-1.0590822297338511]]","[[-1.3112202738643857], [-30.431251314807373], [6.647285934815622]]","[[0.48053388288522564], [0.5401003380886901]]","[[0.0007820492847532279], [-0.0012011486958285467]]",[[0.11127611853306554]],[[0.02217044683709539]]
363,"[[-0.9893953592452416], [2.2000050144136893], [-1.0989295447260028]]","[[0.023798691941768382], [-0.001249786186117069], [0.0098920355403046]]","[[-0.9812160739553316], [1.9498916514242315], [-1.05884001316296]]","[[-1.7114617005838741], [-30.31040727874195], [6.5700150814997915]]","[[0.48060851262759186], [0.5400666342687762]]","[[0.000774062323172231], [6.383109222296568e-05]]",[[0.11168026841007153]],[[0.032433492087354326]]
364,"[[-0.9893873234372261], [2.2000005516853647], [-1.0987584340499619]]","[[-0.009227676969325938], [-0.00013465327098546864], [0.02044525487288873]]","[[-0.9824844792495333], [1.950074837931513], [-1.0592184316775135]]","[[-1.5367801774103655], [-30.296567651110642], [6.371629774048895]]","[[0.4806913048111589], [0.5400785281603231]]","[[0.0008592282449149113], [0.000145328994116678]]",[[0.1118549040106171]],[[0.011078571043854468]]
365,"[[-0.9893872457734794], [2.200000064414474], [-1.098580154766045]]","[[0.004477183901537517], [-1.4302916543279531e-05], [0.01666618236159878]]","[[-0.9808181970456973], [1.949123064083561], [-1.0598918918041247]]","[[-1.4052256489324326], [-30.441353991819064], [6.275359428904645]]","[[0.4807776288959411], [0.5400897169123423]]","[[0.0008702146436556646], [9.653115264907086e-05]]",[[0.11203272427000172]],[[0.021126650115509182]]
366,"[[-0.9893545961777757], [2.200000016186452], [-1.0984082280739325]]","[[0.0027482040824112017], [-1.4696113269097033e-06], [0.017468158970806114]]","[[-0.981434362779049], [1.9491811387825566], [-1.0603697214751824]]","[[-1.4936226282971197], [-30.4333676161374], [6.171782340268163]]","[[0.4808655556455299], [0.5400998452387803]]","[[0.0008855573620347723], [0.00010361481945775353]]",[[0.11223724527261668]],[[0.02021436375925703]]
367,"[[-0.9893324183566965], [2.200000010972051], [-1.0982323436225878]]","[[0.002020991511761881], [-1.6060373553283824e-07], [0.017604849508652598]]","[[-0.9816881894540805], [1.9487613202673322], [-1.060987615794955]]","[[-1.5288996655369043], [-30.496944172866495], [6.050884653781407]]","[[0.4809539617875412], [0.5401103521255017]]","[[0.0008821433849504068], [0.0001053941956041804]]",[[0.11243529900162552]],[[0.01962544575750147]]
368,"[[-0.9893101278091506], [2.2000000103037816], [-1.098059269582022]]","[[0.002358164259861472], [-2.39217681774484e-09], [0.01707135421704742]]","[[-0.981848863895443], [1.9483476377499487], [-1.0616064863795152]]","[[-1.5607284672912591], [-30.55957982390995], [5.936897410496161]]","[[0.4810410240989557], [0.5401206664749019]]","[[0.0008609830799977125], [0.00010141336344027252]]",[[0.11263066107105507]],[[0.019429437287080586]]
369,"[[-0.9892813644117008], [2.2000000102178565], [-1.0978941288466786]]","[[0.003118051472210748], [2.490288694700915e-08], [0.01611176870349007]]","[[-0.9819583009155624], [1.94797833989287], [-1.0621712781463215]]","[[-1.5902493851902602], [-30.615531319451947], [5.836547505978025]]","[[0.4811251405354852], [0.5401303750509027]]","[[0.0008250225512651532], [9.416296099518107e-05]]",[[0.112824564315069]],[[0.019229862900514535]]
370,"[[-0.9892456148567487], [2.200000010371904], [-1.0977397702566751]]","[[0.003756126061762668], [3.058597905503113e-08], [0.014941638497408039]]","[[-0.9820533002118996], [1.9476996368742778], [-1.0626683471625924]]","[[-1.617589305332192], [-30.657858133590118], [5.750161708433539]]","[[0.48120500001298555], [0.5401392963894134]]","[[0.0007771473757245406], [8.583134585293806e-05]]",[[0.11301467288741011]],[[0.018697882258102136]]
371,"[[-0.9892039493051397], [2.2000000102264217], [-1.0975980969887653]]","[[0.004297082446244188], [2.030003232178501e-08], [0.013598073352438567]]","[[-0.9821217304728105], [1.9473314252398777], [-1.0630967603982684]]","[[-1.6407507013159472], [-30.713569201519988], [5.677723466427276]]","[[0.481279528960802], [0.5401473329976522]]","[[0.0007194971364254954], [7.661380758694492e-05]]",[[0.11319801132534489]],[[0.01789522730975663]]
372,"[[-0.9891575710623938], [2.20000001003097], [-1.0974706413353383]]","[[0.0047097971898379595], [1.6552474252362614e-08], [0.012114421734467529]]","[[-0.9821814158225679], [1.9469821455406031], [-1.063498321512499]]","[[-1.661931047327473], [-30.766393473597663], [5.61285045948431]]","[[0.48134781642976565], [0.5401544123440368]]","[[0.0006532638597234186], [6.67663081266312e-05]]",[[0.1133718445251246]],[[0.016824263927476837]]
373,"[[-0.9891068356265658], [2.2000000097885084], [-1.0973589872538365]]","[[0.005130686667837633], [1.5654578883195214e-08], [0.010467457802209368]]","[[-0.9822218492895446], [1.9466499186748183], [-1.0638837537050179]]","[[-1.6807694259819606], [-30.81660748958128], [5.554377055874209]]","[[0.48140904414426067], [0.5401604456888638]]","[[0.0005792179714192436], [5.593271727999394e-05]]",[[0.11353423304288388]],[[0.015598172925226673]]
374,"[[-0.9890509992377833], [2.2000000094165313], [-1.0972647751521125]]","[[0.005655643166349001], [1.450333164676465e-08], [0.00866338300717695]]","[[-0.9822249596205795], [1.9463154611624995], [-1.0642186270994545]]","[[-1.6956191969689554], [-30.867098161632928], [5.507675861681051]]","[[0.4814625191930957], [0.5401653235569701]]","[[0.0004989932243515405], [4.39992906886566e-05]]",[[0.11368427989878015]],[[0.014319026318828119]]
375,"[[-0.9889899608455033], [2.200000009071634], [-1.0971891198919266]]","[[0.006147529211245848], [1.5223529742369735e-08], [0.006774500919852544]]","[[-0.9822095235604715], [1.9460264438022683], [-1.0645129623048468]]","[[-1.7080423733646692], [-30.910710917044398], [5.470720352056652]]","[[0.48150771469784576], [0.5401689786154421]]","[[0.0004141921849998287], [3.162402958389876e-05]]",[[0.11382097184799096]],[[0.012922023594476497]]
376,"[[-0.98892247312701], [2.2000000086380216], [-1.0971332183945188]]","[[0.0068350943423013035], [1.7613520336690058e-08], [0.004755532145808594]]","[[-0.9821520538528112], [1.9457493803922492], [-1.0647760597702667]]","[[-1.716805024926674], [-30.952464752635265], [5.442694019117966]]","[[0.48154422300943833], [0.5401713201883505]]","[[0.0003257989518001825], [1.816364851858765e-05]]",[[0.11394435890751103]],[[0.01159060951017396]]
377,"[[-0.9888465552790207], [2.200000008248842], [-1.0970982804453373]]","[[0.007717647594471371], [2.4513382740343204e-08], [0.0026246244061534085]]","[[-0.9820605129847653], [1.9455213785082832], [-1.0650246345322492]]","[[-1.723481263943628], [-30.986789455950678], [5.421115083511004]]","[[0.48157173271768516], [0.5401722446308079]]","[[0.0002346866495139821], [3.7252791407205166e-06]]",[[0.11405521257151756]],[[0.010342272751693943]]
378,"[[-0.9887618834883783], [2.200000007974858], [-1.0970847780246107]]","[[0.008557193653396064], [2.893972636530684e-08], [0.0004812403618754679]]","[[-0.981952212643949], [1.945357822819802], [-1.0652385301272957]]","[[-1.728451481383926], [-31.011375332043006], [5.408130917449592]]","[[0.48159005996241283], [0.5401717192693914]]","[[0.00014237071611633567], [-1.0709508690975866e-05]]",[[0.11415338507965175]],[[0.00903846127669794]]
379,"[[-0.9886687283206009], [2.200000007664727], [-1.0970927712093903]]","[[0.009378492071615134], [3.057079989154943e-08], [-0.0016617053863383635]]","[[-0.9818230367687348], [1.9452047613129262], [-1.0654254912211292]]","[[-1.7311895188402264], [-31.034314890374127], [5.402422717278867]]","[[0.4815991377096303], [0.5401697456511172]]","[[4.982143579912446e-05], [-2.5106355161508276e-05]]",[[0.11423854526769356]],[[0.0077168177928666135]]
380,"[[-0.9885671684635183], [2.200000007290299], [-1.0971221714574246]]","[[0.010197865488595128], [3.33730548474076e-08], [-0.003788239726207343]]","[[-0.9816715737977167], [1.9450646828583702], [-1.065583124796422]]","[[-1.731637610990338], [-31.055235080190407], [5.404180609237243]]","[[0.48159899795696515], [0.5401663307416553]]","[[-4.1957491625499443e-05], [-3.9399493623193393e-05]]",[[0.11431070277861959]],[[0.0064096529982908095]]
381,"[[-0.9884571151324949], [2.2000000068786396], [-1.0971727445564465]]","[[0.011031903976078035], [3.4462576292693115e-08], [-0.005884752249848635]]","[[-0.9814978672238805], [1.9449441748858662], [-1.065714811136758]]","[[-1.7299818561841622], [-31.07314852789017], [5.412726449164048]]","[[0.4815897668922344], [0.5401614871435019]]","[[-0.00013207386064806315], [-5.3537733180064606e-05]]",[[0.11437018065466524]],[[0.00514716937443635]]
382,"[[-0.9883370216845135], [2.200000006405769], [-1.0972445828157547]]","[[0.012082553691552636], [4.007747406165052e-08], [-0.008006120816341555]]","[[-0.9812885839110967], [1.9448304841327653], [-1.0658451707425438]]","[[-1.726378722167098], [-31.089968168623997], [5.424891339298033]]","[[0.4815716150614059], [0.5401551837195422]]","[[-0.000220379798598902], [-6.818443520906214e-05]]",[[0.11441843309907103]],[[0.004076451035681418]]
383,"[[-0.9882053972940648], [2.200000006013286], [-1.0973376561176562]]","[[0.013248263412730693], [4.802292227767957e-08], [-0.010108383911015095]]","[[-0.9810533023577838], [1.9447615825736868], [-1.0659636455726995]]","[[-1.7216112355156379], [-31.099998201940505], [5.441863397153749]]","[[0.4815447650748028], [0.5401473970360776]]","[[-0.00030615300104508414], [-8.291466275789361e-05]]",[[0.11445698162279846]],[[0.003139924253620141]]
384,"[[-0.988061644048078], [2.200000005599327], [-1.0974514965061346]]","[[0.014447840374447577], [5.122002633139999e-08], [-0.012147452160284344]]","[[-0.9807928356468171], [1.944699856955191], [-1.0660538447754495]]","[[-1.7150791139116803], [-31.108881971657162], [5.465598120078079]]","[[0.48150952747301395], [0.5401381442733989]]","[[-0.0003883851469488331], [-9.733354647822878e-05]]",[[0.11448689182483887]],[[0.0023004398956427002]]
385,"[[-0.9879066563096323], [2.200000005224695], [-1.0975849102008268]]","[[0.01550475357605095], [5.1925415966991295e-08], [-0.014036358643188418]]","[[-0.9805143405736851], [1.9446821948037736], [-1.0660823398802186]]","[[-1.7060184166174461], [-31.111090149792823], [5.500095034611802]]","[[0.48146635767928286], [0.5401275103578725]]","[[-0.00046531080128975333], [-0.00011063066406302724]]",[[0.11450846335058705]],[[0.0014684522255881093]]
386,"[[-0.9877417779968694], [2.2000000048709714], [-1.0977363606496913]]","[[0.016435410577618135], [5.214338555381559e-08], [-0.015769304785303806]]","[[-0.9802274084181326], [1.9446887608892245], [-1.0660902248239368]]","[[-1.6957608797900308], [-31.109603214648487], [5.538857232853239]]","[[0.48141581479705464], [0.5401156081968927]]","[[-0.000536420305691232], [-0.0001227980714668675]]",[[0.11452188879934416]],[[0.0006661676481129995]]
387,"[[-0.9875672746445675], [2.200000004301516], [-1.0979045122677746]]","[[0.01738778874917725], [4.8810412961453054e-08], [-0.017376795543050272]]","[[-0.97991555231082], [1.9446418707516713], [-1.0660679605182934]]","[[-1.6832154998127071], [-31.11607838258163], [5.583405851735623]]","[[0.481358509977811], [0.5401025211909495]]","[[-0.0006011376121772827], [-0.00013425927288812645]]",[[0.11452823725230354]],[[1.1016328763123473e-05]]
388,"[[-0.9873859115386004], [2.200000003791347], [-1.0980872383222018]]","[[0.017931964816372888], [4.336474124233547e-08], [-0.01873548757859722]]","[[-0.9796420195794344], [1.9445828834247392], [-1.0660626076622484]]","[[-1.673458827472929], [-31.124318661669875], [5.625190300253629]]","[[0.48129509139154436], [0.5400884209601065]]","[[-0.0006594556878736224], [-0.0001435701644458831]]",[[0.11452687110573385]],[[-0.0008035195021384792]]
389,"[[-0.9871997919808081], [2.200000003087402], [-1.0982825533333331]]","[[0.01836427883874943], [4.1693759333938374e-08], [-0.01991710478546893]]","[[-0.9793516804013722], [1.9445021916728393], [-1.0660100329681483]]","[[-1.6605451496657337], [-31.135772067270647], [5.674178721616774]]","[[0.4812262298167268], [0.5400734603991834]]","[[-0.0007107349454416045], [-0.00015164123691180365]]",[[0.11451767162297469]],[[-0.0015528554986100548]]
390,"[[-0.9870099958448261], [2.2000000023206776], [-1.0984887117412057]]","[[0.01869370877066949], [3.93929557862549e-08], [-0.020926819099226335]]","[[-0.979065625027282], [1.9444261521286748], [-1.0659572852674524]]","[[-1.6477068321457613], [-31.146490986713367], [5.7231196541456315]]","[[0.4811526225335863], [0.5400577614246647]]","[[-0.0007551009950923504], [-0.00015851558641255536]]",[[0.11450130489734099]],[[-0.00223316650882573]]
391,"[[-0.9868177107971735], [2.200000001601183], [-1.098703896690512]]","[[0.01890103507482619], [4.085845350942918e-08], [-0.021749960056666517]]","[[-0.9787798190694191], [1.9443836914880048], [-1.0658793171513974]]","[[-1.6339954202641769], [-31.152142587050125], [5.775366919750149]]","[[0.48107498637672313], [0.540041452409127]]","[[-0.0007921091532026026], [-0.0001640687507076244]]",[[0.11447840060071453]],[[-0.00284897599026784]]
392,"[[-0.9866236787006041], [2.2000000093729994], [-1.0989263628218549]]","[[0.01907134519028833], [-2.0780846965440247e-06], [-0.02240575039610737]]","[[-0.9784890371411767], [1.9443709425077815], [-1.065780932554498]]","[[-1.6193609528041661], [-31.153287891847445], [5.830119479463291]]","[[0.48099406756941177], [0.5400246480203941]]","[[-0.0008215719720205961], [-0.00016848311878980837]]",[[0.11444997054680343]],[[-0.003336553904016208]]
393,"[[-0.9864278162966325], [2.1999993750760587], [-1.0991542003091703]]","[[0.019122346458273917], [-3.5677807612211065e-05], [-0.022849478151640512]]","[[-0.9782003077411325], [1.9443957579245583], [-1.0656671836720972]]","[[-1.6043002908807629], [-31.148254280539053], [5.885893309322086]]","[[0.4809106151158469], [0.5400076690942027]]","[[-0.0008433222766723869], [-0.000170416433264986]]",[[0.11441735847025665]],[[-0.0037628095009786117]]
394,"[[-0.9862343698767213], [2.199997997166349], [-1.0993844562141035]]","[[0.018778301835066097], [-0.00015541446902783695], [-0.022962733151920545]]","[[-0.9779613631239378], [1.9444675105141558], [-1.0655325046098632]]","[[-1.5922405916861362], [-31.135448345363375], [5.941992497067911]]","[[0.48082544196282223], [0.5399907966116501]]","[[-0.00085705685768378], [-0.00016695706231972807]]",[[0.1143791710755248]],[[-0.004339845784743768]]
395,"[[-0.986048823844895], [2.199995176985622], [-1.0996133311569787]]","[[0.017842843149831634], [-0.0003403797467435854], [-0.0226771202089745]]","[[-0.9777623887201633], [1.9445551096817262], [-1.0653298008448766]]","[[-1.5791746295965374], [-31.119408532393884], [6.00417909759561]]","[[0.4807394224155767], [0.5399745740514287]]","[[-0.0008615801620259766], [-0.00015802202780745844]]",[[0.11433302198374777]],[[-0.005174656807025075]]
396,"[[-0.9858872095179281], [2.1999905151273795], [-1.0998332632096397]]","[[0.014958838198519632], [-0.0005938687125838782], [-0.021466702707450658]]","[[-0.977695403227946], [1.9446038971010349], [-1.0648561125027205]]","[[-1.5634309498379397], [-31.10838061215821], [6.096802092693157]]","[[0.48065387697815476], [0.5399598524232098]]","[[-0.0008503628938894003], [-0.0001380691559083047]]",[[0.11427004239981361]],[[-0.007101733219237585]]
397,"[[-0.985788659020431], [2.1999851696788038], [-1.1000152413110462]]","[[-0.023809459107071], [0.002908014740688719], [0.00358670167232511]]","[[-0.9775860797747489], [1.9445781424593427], [-1.0642652214051525]]","[[-1.540422465358512], [-31.10394435437069], [6.200461429137618]]","[[0.48057173080607163], [0.5399495234806616]]","[[-0.00067612552784313], [5.142631125387709e-05]]",[[0.11417008567461438]],[[-0.02849841540632716]]
398,"[[-0.9858832354320303], [2.199867933774941], [-1.1000017482771107]]","[[0.018814560403058535], [-0.018356162036290646], [0.00016492242745225205]]","[[-0.9735402099026987], [1.9423224539612314], [-1.063643458329954]]","[[-0.9928460197736451], [-31.265902969919406], [6.110655531611301]]","[[0.4805369197354203], [0.5399881602982365]]","[[-0.00026495199247356105], [0.0005519661272712639]]",[[0.11398298243147931]],[[0.0006556864740652688]]
399,"[[-0.985825421237953], [2.199701988472059], [-1.099965181318286]]","[[0.0014451085534760658], [-0.01568738292503044], [0.004678671931903966]]","[[-0.9783608568014057], [1.9451414467878783], [-1.062467164197101]]","[[-1.539234394813876], [-30.833417722928818], [6.21735508960611]]","[[0.48051418402023754], [0.540042064486082]]","[[-0.00021143650486554755], [0.0005235064868602812]]",[[0.11391138591581744]],[[-0.009563602443066328]]
400,"[[-0.9857870202705228], [2.1995588936569113], [-1.0999333971084881]]","[[0.004624487765741999], [-0.01307460567220145], [0.0022604542974884456]]","[[-0.9778900113177315], [1.9467405101752757], [-1.063280777016556]]","[[-1.4997897539755436], [-30.59663551132538], [6.111581693005609]]","[[0.48049311985528914], [0.5400887375557683]]","[[-0.00020818234578445782], [0.0004206680706775323]]",[[0.11383847627790045]],[[-0.0061896636089710765]]
401,"[[-0.9857498283716777], [2.199451272786848], [-1.0999211058711496]]","[[0.003194120080943219], [-0.008936061688338437], [0.00036433315796224885]]","[[-0.9779030148144608], [1.9478904082169524], [-1.0634314946502443]]","[[-1.49419261817621], [-30.447709083550837], [6.105579299371847]]","[[0.48047279723771674], [0.5401229844944864]]","[[-0.0001991170663018238], [0.0002801083228698431]]",[[0.11378033854401948]],[[-0.005377608452849052]]
402,"[[-0.9857305171765786], [2.1993865332604203], [-1.0999269303884274]]","[[0.0013184533875739424], [-0.004557756630115428], [-0.0014221252244629445]]","[[-0.9779197632048316], [1.9484652836635925], [-1.063311589718077]]","[[-1.4807213337720795], [-30.394720454734006], [6.1420488103411435]]","[[0.4804537320287347], [0.5401428119090874]]","[[-0.00018389906332183514], [0.00013335841203554466]]",[[0.11372908569541561]],[[-0.004661428467004351]]
403,"[[-0.9857333342209725], [2.199365789960438], [-1.0999488281433691]]","[[-0.0009565144098753232], [-0.00017026771012076947], [-0.002932111501283474]]","[[-0.9779807119498658], [1.9489200332223318], [-1.0630952496531887]]","[[-1.4666468403342277], [-30.366607869888192], [6.192824380005656]]","[[0.48043665202346914], [0.5401480622049809]]","[[-0.0001605364706447343], [-1.1321875914571677e-05]]",[[0.1136836275960957]],[[-0.004058893622418281]]
404,"[[-0.985754536182862], [2.1993864507455485], [-1.0999846854277529]]","[[-0.00255697675141418], [0.0037803733890710567], [-0.00420539858939295]]","[[-0.9780106450080981], [1.949112267240418], [-1.0628036868658859]]","[[-1.4515901592037042], [-30.380078259571157], [6.254783895022689]]","[[0.480422347027427], [0.5401396284517067]]","[[-0.00012906715258775847], [-0.00014176904631346687]]",[[0.11364722913493278]],[[-0.002982001951736056]]
405,"[[-0.9858603303708575], [2.1994410757201757], [-1.0999992752532022]]","[[-0.011251096600170664], [0.006172364707259931], [-0.0006647587796142496]]","[[-0.9780791801682097], [1.9491151353573783], [-1.0623942995654598]]","[[-1.3407836717590043], [-30.41383797475533], [6.27892556093451]]","[[0.480416523392645], [0.5401231077767676]]","[[-8.297139758584038e-06], [-0.000181676903676653]]",[[0.11358147009611815]],[[-0.005743490671386332]]
406,"[[-0.9859601932757501], [2.1995064425625745], [-1.099998504971917]]","[[-0.008536901364227197], [0.006743416818487696], [0.00034157623658159775]]","[[-0.9776900570233451], [1.9490075249179115], [-1.062318023864951]]","[[-1.2847612495050669], [-30.448062020641487], [6.275540628799163]]","[[0.4804221160703097], [0.5401040470202174]]","[[0.00010595542534463931], [-0.00020040796833153962]]",[[0.11354774431490473]],[[-0.001248313462193562]]
407,"[[-0.9860193595879213], [2.199583435277225], [-1.0999998749489324]]","[[-0.004337938579927963], [0.008395217839846147], [-0.00044103811043039176]]","[[-0.9779972304565517], [1.9488938113899088], [-1.061891243815195]]","[[-1.384540193012], [-30.489881636651766], [6.355690642113557]]","[[0.4804357284614615], [0.5400805263313588]]","[[0.00016367033843778245], [-0.00026163850469496097]]",[[0.11356420074037077]],[[0.0036162411483490996]]
408,"[[-0.9861625818647312], [2.1996847388381178], [-1.0999758376850215]]","[[-0.017785904301100885], [0.011013940307118136], [0.003565769241314576]]","[[-0.9793548617898661], [1.9483401354728767], [-1.0606238053244665]]","[[-1.445699451751059], [-30.614168263381192], [6.5066664937677725]]","[[0.4804570770602629], [0.5400522208510455]]","[[0.0002474793484585902], [-0.00029832291356113316]]",[[0.11354631928836291]],[[-0.003206194756084392]]
409,"[[-0.9862169306509783], [2.199788904971639], [-1.099969809790469]]","[[-0.0003662409617580034], [0.010447858000730836], [-0.0005463436378327913]]","[[-0.9779664904223413], [1.948267237734224], [-1.0615124363002884]]","[[-1.3930450649185904], [-30.63594230227565], [6.410475931945135]]","[[0.48048288465722006], [0.5400204774456437]]","[[0.0002737387688911408], [-0.0003336171603085525]]",[[0.11360216453018947]],[[0.00953527340000132]]
410,"[[-0.9863773540273881], [2.1999097624287924], [-1.0999275230529042]]","[[-0.021664276004374636], [0.012636360115753198], [0.0063294052402261824]]","[[-0.979948861355642], [1.947610473661751], [-1.0600836669723719]]","[[-1.4679798052828406], [-30.774504402201583], [6.554601697027994]]","[[0.4805163968090072], [0.5399873821001839]]","[[0.0003748645124701522], [-0.0003264401391867011]]",[[0.11360488534850005]],[[-0.002698510646117716]]
411,"[[-0.9863917529932239], [2.2000051070065316], [-1.099903373300739]]","[[0.026442569484629808], [-0.001235608909709307], [0.00041079155981071924]]","[[-0.9778593310346035], [1.9472107673669936], [-1.0611339529865895]]","[[-1.384999268282266], [-30.823999225137577], [6.440173098273413]]","[[0.4805539990779163], [0.5399589137800926]]","[[0.00035517836604603836], [-6.887520997977958e-07]]",[[0.11371004644378115]],[[0.025683483346843637]]
412,"[[-0.9865959499856368], [2.2000005583081843], [-1.099746916408503]]","[[-0.04111317477978929], [-0.00013801676855804135], [0.02267277802820966]]","[[-0.9824851437630486], [1.9466455649314336], [-1.058516210100424]]","[[-1.6459904798600122], [-30.807608823845634], [6.608046362941169]]","[[0.4806001431245063], [0.5399733027605739]]","[[0.000523518619360841], [0.0002102897867284348]]",[[0.11365775419403362]],[[-0.018581522315963803]]
413,"[[-0.9864720466028485], [2.1999250021273524], [-1.0996363312442112]]","[[0.033255664573028865], [-0.01106008778763179], [0.007220285943546512]]","[[-0.9752921555316465], [1.9435292355456146], [-1.059767447189187]]","[[-1.2725180434086472], [-31.161869899253475], [6.54441553938398]]","[[0.48064892144928434], [0.5400021214579369]]","[[0.0004895720178199614], [0.00034219158289161555]]",[[0.11381665086279337]],[[0.029413532489330426]]
414,"[[-0.9864676728718589], [2.1998561625054927], [-1.099481318723625]]","[[-0.0124175186028962], [-0.00498027820692909], [0.01876071998580464]]","[[-0.9799469013498532], [1.9466628795805982], [-1.0602704962600524]]","[[-1.5573587753259148], [-30.73429913617068], [6.337912457505104]]","[[0.480704599535176], [0.5400334585824726]]","[[0.0005917324685356107], [0.0002936731915759161]]",[[0.11390718184896109]],[[0.0013618278523533575]]
415,"[[-0.9865101630225666], [2.1998113921351337], [-1.0993212873237248]]","[[-0.0008685799856313001], [-0.0037233310044416656], [0.014581398411193214]]","[[-0.9787680788937836], [1.9473560705839896], [-1.061702319774008]]","[[-1.4716958001590936], [-30.637100650431236], [6.134620526324764]]","[[0.4807632343936208], [0.5400582201227898]]","[[0.00058645402337687], [0.00020952657990847]]",[[0.11397994581426615]],[[0.009989042619778225]]
416,"[[-0.9865192724090524], [2.199792590731889], [-1.0991870675042137]]","[[-0.0008834192836163768], [-0.00041554243634062127], [0.012482903867217954]]","[[-0.9790317578376891], [1.9479049493325282], [-1.0624357088492418]]","[[-1.514565855847189], [-30.58383716097269], [6.025339296657912]]","[[0.4808215821405648], [0.5400726195172014]]","[[0.0005810915195358923], [9.171419595999097e-05]]",[[0.1140862519967644]],[[0.011183755456169907]]
417,"[[-0.9865350438280447], [2.1998080778480396], [-1.099073727600156]]","[[-0.0017991672296401723], [0.003072473505712603], [0.010340816799598196]]","[[-0.9792544991758153], [1.9479578312404657], [-1.0629582929569372]]","[[-1.5378628578175852], [-30.612888665417543], [5.950867682363164]]","[[0.48087888913869237], [0.5400749647413913]]","[[0.0005662945508244643], [-3.0636200798461743e-05]]",[[0.1141993064198371]],[[0.011614061359796025]]
418,"[[-0.9865586834823107], [2.199856790082287], [-1.0989819808395176]]","[[-0.0025178468949458507], [0.006260569868675597], [0.008180056065927532]]","[[-0.9794423669974949], [1.9477799453286524], [-1.0633241609556665]]","[[-1.5563189540767632], [-30.678894458081118], [5.903521752488533]]","[[0.48093432666450053], [0.5400655683385582]]","[[0.0005445328080555534], [-0.00014390907681072207]]",[[0.11431612576046164]],[[0.01192277904307339]]
419,"[[-0.9865831446963688], [2.199933822392427], [-1.0989121442255643]]","[[-0.0023471980448586376], [0.008831998065845531], [0.006030681705796348]]","[[-0.9795463695068868], [1.9474301626130652], [-1.0635822720983565]]","[[-1.5706318954912177], [-30.76903030401585], [5.875664748156728]]","[[0.48098728499788196], [0.5400458529576889]]","[[0.0005176579165877548], [-0.00023898692437240854]]",[[0.1144385334704959]],[[0.012515481729060762]]
420,"[[-0.9865416487489317], [2.200000516428961], [-1.0988632277373787]]","[[0.01540241710041775], [-0.00012566613753769995], [0.005036058752169503]]","[[-0.9795700743076647], [1.9470093161258843], [-1.0638046016866112]]","[[-1.7799026993442864], [-30.75620571231852], [5.853271101796041]]","[[0.48103628127392956], [0.5400270596671208]]","[[0.0004548354203937066], [1.0338032718770762e-05]]",[[0.114595701817861]],[[0.02031309759434098]]
421,"[[-0.9864988891003724], [2.20000006591651], [-1.0987835232944487]]","[[-0.0009297371907224967], [-1.3857301801339927e-05], [0.009165392252055704]]","[[-0.9802080061695431], [1.9469145383010322], [-1.064007627049258]]","[[-1.7049989853224066], [-30.77198479394656], [5.764942659217742]]","[[0.481080755494556], [0.5400314240911261]]","[[0.0004311754127017675], [5.833649150410736e-05]]",[[0.1147177133123364]],[[0.008220899778611252]]
422,"[[-0.9864701352649907], [2.200000012459811], [-1.0987094509253035]]","[[0.004584751363600561], [-1.4660510505581925e-06], [0.006413174990558823]]","[[-0.979424958427022], [1.9462093076304054], [-1.0643462004799567]]","[[-1.6378959490292635], [-30.878170254467825], [5.727308400876124]]","[[0.4811206572833289], [0.5400355379219465]]","[[0.0003747417654242913], [3.2138508576640135e-05]]",[[0.1148204675894625]],[[0.010995583076692288]]
423,"[[-0.986421512723009], [2.2000000080969495], [-1.0986524386153196]]","[[0.004870348955667268], [-1.1243690148377006e-07], [0.005191662274537934]]","[[-0.9795452878182697], [1.9461929445792574], [-1.064634452042662]]","[[-1.6688627946000802], [-30.880835913726447], [5.688167701443504]]","[[0.4811550702461042], [0.5400382642737375]]","[[0.00031954365486974723], [2.4095028716697442e-05]]",[[0.11492609494224729]],[[0.01006173677277018]]
424,"[[-0.9863735493680967], [2.20000000745413], [-1.0986069624318513]]","[[0.004631596220542536], [-1.2515076280861237e-08], [0.004057653209215362]]","[[-0.9795899432737095], [1.9459521491353924], [-1.0648589338007308]]","[[-1.6810342457472514], [-30.917112363755802], [5.65884414208861]]","[[0.4811837978095281], [0.5400402886040598]]","[[0.00026122464847899707], [1.748701593529134e-05]]",[[0.11501953203787595]],[[0.008689136199248434]]
425,"[[-0.9863220832929785], [2.200000006833443], [-1.0985750319880907]]","[[0.005237314149748942], [9.348226137628757e-09], [0.002594659272860955]]","[[-0.9795331871675045], [1.945692971178285], [-1.0650856378371976]]","[[-1.6861939772766892], [-30.956100928981265], [5.634307332018026]]","[[0.48120644176152655], [0.5400414229406268]]","[[0.0001986865881209443], [7.513484379106927e-06]]",[[0.11510292541497903]],[[0.007831885873653691]]
