step,q,dq,qr,tau,r_pos,r_vel,th,dth
123,"[[-0.8443875606900488], [2.1578435700312673], [-1.085630063614571]]","[[-0.05385813924797219], [0.4277916340145913], [-0.5416280781486722]]","[[-0.8632432141162522], [1.882579128301485], [-1.119026580724175]]","[[-4.836951001333283], [-38.393710683594136], [0.9702004133008721]]","[[1.2740731987103155], [0.5509596713335129]]","[[-0.01487085543916411], [-0.016455001215431864]]",[[0.2278259457266489]],[[-0.16769458338091445]]
124,"[[-0.8448130850989348], [2.1619388981353214], [-1.0910331941334737]]","[[-0.038246357190072154], [0.3946869778886055], [-0.5375186802880431]]","[[-0.8624809749227965], [1.8852896910951251], [-1.1222166317409683]]","[[-4.792961317277799], [-38.25563242396379], [1.2631445075721388]]","[[1.2725594155774054], [0.5493675753328033]]","[[-0.015336646481145522], [-0.01546327945148862]]",[[0.22609261890291296]],[[-0.18107805958837103]]
125,"[[-0.8451743425969827], [2.1657104565079557], [-1.0963649874047505]]","[[-0.03554993815112618], [0.362445276993988], [-0.5287863018591751]]","[[-0.8623226596058149], [1.8873774586426868], [-1.1235792854591446]]","[[-4.719679496004148], [-38.17269477368471], [1.7750911387557606]]","[[1.271003289394978], [0.5478766063525816]]","[[-0.015731471032931488], [-0.014436911961757115]]",[[0.2241711265062249]],[[-0.20189096301517456]]
126,"[[-0.8464098542616867], [2.169627904991123], [-1.1000164032154396]]","[[-0.3122809404070996], [0.47609660783834884], [0.004017660145777535]]","[[-0.862237727036912], [1.888980775987159], [-1.1231816835103312]]","[[-1.6517990776790654], [-39.730276637464954], [-2.886755803099173]]","[[1.2694217366393161], [0.5465674243117334]]","[[-0.015534829531049787], [-0.010613541168424945]]",[[0.2217644528767899]],[[-0.3024406168117594]]
127,"[[-0.8486219798752513], [2.1736262577735403], [-1.1000020516164368]]","[[-0.17629819706948296], [0.3417922930687629], [0.0004326465225257814]]","[[-0.855565205217804], [1.8901039486621167], [-1.1231968414377185]]","[[-1.6974655884195478], [-38.80559748747643], [-2.846917717249093]]","[[1.2679613266874468], [0.545690932590922]]","[[-0.013820882964243886], [-0.007330907687153054]]",[[0.21924118851181645]],[[-0.23098290905075095]]
128,"[[-0.8503916078915478], [2.1764286871818594], [-1.1000004912568295]]","[[-0.17350448258878926], [0.23085776552254228], [4.732874708474055e-05]]","[[-0.8586599470952985], [1.8913817027820796], [-1.1197596526692806]]","[[-1.961581047562423], [-37.914632623324906], [-2.3268325023194434]]","[[1.2666783398549142], [0.5451136247383959]]","[[-0.012034112987602263], [-0.004523403937140014]]",[[0.21682699051431084]],[[-0.24671587259076005]]
129,"[[-0.8520433417082163], [2.178180842064057], [-1.1000003157127918]]","[[-0.1581740190663126], [0.1309564791768827], [5.683400839340269e-06]]","[[-0.8583852015613431], [1.8938445695148962], [-1.1192080275671854]]","[[-1.8071878500761234], [-36.80357055579553], [-2.2436182530357653]]","[[1.2655681819831506], [0.5448016094343561]]","[[-0.010348718921826539], [-0.002004414632550411]]",[[0.21434126236829362]],[[-0.2495218227832997]]
130,"[[-0.8535411066344551], [2.1790019613812994], [-1.1000002894990277]]","[[-0.1432610233519626], [0.04341683558333048], [1.1371944877158757e-06]]","[[-0.8581155414905559], [1.8966420353567814], [-1.1188550781088402]]","[[-1.6792874419101593], [-35.62639328636241], [-2.1906388888943145]]","[[1.2646218255063022], [0.544723664949532]]","[[-0.00874823830847582], [0.0001899095325996747]]",[[0.21185140626751145]],[[-0.24837479382308397]]
131,"[[-0.8549303067269266], [2.179018335459334], [-1.1000002796932316]]","[[-0.13456588550320384], [-0.03143987566509851], [5.643389502096863e-07]]","[[-0.8582386420138453], [1.8995671412616635], [-1.1184248981558527]]","[[-1.568800879068793], [-34.436682921665664], [-2.126117100029222]]","[[1.2638314760485543], [0.5448466156679387]]","[[-0.007221899155362976], [0.002050256337826628]]",[[0.20936792141236651]],[[-0.24738773989284935]]
132,"[[-0.8562568302186657], [2.178352756275136], [-1.1000002723391524]]","[[-0.12959773052257245], [-0.09431296467761544], [4.252619241751354e-07]]","[[-0.8585135436968124], [1.9024597354142088], [-1.11792805732263]]","[[-1.454205697453484], [-33.27029296062282], [-2.0515956792262333]]","[[1.2631898135086377], [0.5451378644319069]]","[[-0.00576743358116083], [0.0035907653556543906]]",[[0.2068992652805401]],[[-0.2450559861161025]]
133,"[[-0.8575509874863627], [2.1771209598204635], [-1.100000265766638]]","[[-0.1272531465275621], [-0.14593938429892475], [3.448983931786387e-07]]","[[-0.8589256441579175], [1.9052365586632813], [-1.117321177567824]]","[[-1.3403028174172429], [-32.14968364448434], [-1.9605635557379366]]","[[1.262689887699619], [0.5455663733307168]]","[[-0.004380336476539348], [0.004828663143607859]]",[[0.20446229895140913]],[[-0.2408696793120186]]
134,"[[-0.8588382917099897], [2.1754313295937266], [-1.100000259646347]]","[[-0.12734394834137394], [-0.18707128329800116], [2.7874331678945374e-07]]","[[-0.8595108379095163], [1.9078576309158355], [-1.1165732604502985]]","[[-1.230913653780612], [-31.08954710748757], [-1.8483711227383073]]","[[1.2623252896150892], [0.5461029098087847]]","[[-0.0030547136780301187], [0.005782993841962902]]",[[0.20207459034472564]],[[-0.2349668622807974]]
135,"[[-0.860144132436164], [2.173384613655442], [-1.1000002538874962]]","[[-0.12993985577728423], [-0.21848592269147382], [2.1798678487283674e-07]]","[[-0.8603098263456169], [1.910314055478162], [-1.115692875224415]]","[[-1.1277859372140875], [-30.09851771603987], [-1.7163047304789534]]","[[1.262090224534311], [0.5467202187184098]]","[[-0.0017842938653034324], [0.006474185372373764]]",[[0.19975109544251354]],[[-0.22766687168176233]]
136,"[[-0.8614852920067407], [2.171071883979318], [-1.1000002484084028]]","[[-0.13379488465109385], [-0.24126924791779997], [1.6910176231510476e-07]]","[[-0.8612429391781236], [1.9124745449033607], [-1.1146218773298455]]","[[-1.0283295916283015], [-29.199294432865404], [-1.5556440551774353]]","[[1.261979457187883], [0.5473935700940383]]","[[-0.0005636183229906777], [0.006930645469438446]]",[[0.19750964811228874]],[[-0.2184426204762332]]
137,"[[-0.8628777899395711], [2.168574696094914], [-1.1000002430999625]]","[[-0.13935553617466592], [-0.256301594861046], [1.2458227940936872e-07]]","[[-0.8623838696847249], [1.91438676977949], [-1.1133841116902823]]","[[-0.9374637207221737], [-28.388020885050274], [-1.3699671448637525]]","[[1.2619884118642473], [0.5481007952393848]]","[[0.0006143399282398931], [0.007176444669465543]]",[[0.19536546580947364]],[[-0.2079027438194726]]
138,"[[-0.8643432071827409], [2.1659663587906595], [-1.1000002380402973]]","[[-0.14721550082481047], [-0.2643665695940593], [7.694699852289766e-08]]","[[-0.8637962152224649], [1.9161194986794703], [-1.1120666229569858]]","[[-0.8557003068266011], [-27.657442652314238], [-1.1723319435662287]]","[[1.2621131988672314], [0.548821987532398]]","[[0.0017562477629962103], [0.007233107276816142]]",[[0.1933271213780188]],[[-0.19672156202785174]]
139,"[[-0.8659051967244048], [2.16331223613202], [-1.1000002333767471]]","[[-0.1574079045868767], [-0.2662542129879121], [2.5967714173402712e-08]]","[[-0.8654954825103783], [1.9177079429332355], [-1.1107526261922012]]","[[-0.7813181922580319], [-27.004163667573074], [-0.9752219607925798]]","[[1.26235053121376], [0.5495393963536812]]","[[0.002867773883474811], [0.007121951166644269]]",[[0.19139920981145278]],[[-0.18516827392878965]]
140,"[[-0.8675865350612472], [2.1606691819354062], [-1.1000002292931201]]","[[-0.16979756960897666], [-0.2628580877021946], [-2.8584496547523486e-08]]","[[-0.867497161481731], [1.9190864796215346], [-1.109510729541511]]","[[-0.7145581835399561], [-26.437744479989576], [-0.788929572633967]]","[[1.2626976946587771], [0.5502375565577131]]","[[0.003954743860790089], [0.0068669167952339905]]",[[0.18958430455867376]],[[-0.173424662820939]]
141,"[[-0.8693939685782772], [2.15808287227309], [-1.100000225768568]]","[[-0.18217103478246016], [-0.2554242586621829], [-6.894109613742039e-08]]","[[-0.869624582970021], [1.9200971258427484], [-1.1082633846245733]]","[[-0.6490700971861425], [-25.97659420031239], [-0.6018238029383298]]","[[1.263152424040745], [0.5509039297335789]]","[[0.0050212219760092935], [0.006500441325629769]]",[[0.18789294348138005]],[[-0.16030021950022402]]
142,"[[-0.8705065877441257], [2.15624312359], [-1.098584701858756]]","[[0.011698849924503155], [-0.14732993178346565], [0.16274373589207874]]","[[-0.8718725013514652], [1.9207567287380403], [-1.106902533167973]]","[[-2.552374076789719], [-26.64434788824714], [-2.319907012688238]]","[[1.263597413276757], [0.5515407096295758]]","[[0.003641735024872972], [0.005654613682637422]]",[[0.18717920823047213]],[[0.024723668580736817]]
143,"[[-0.8713427619518249], [2.1552140877984245], [-1.0970644413633406]]","[[-0.11854523160169751], [-0.07300412186893855], [0.13446662576716784]]","[[-0.8886268332666974], [1.920571023360018], [-1.10055777017687]]","[[-3.889004342167059], [-27.232963661195804], [-1.2586219487422974]]","[[1.2639170327118228], [0.5519816189727197]]","[[0.002781582288080564], [0.0034344982837386517]]",[[0.18681872766742574]],[[-0.058119138243206955]]
144,"[[-0.8725192213316302], [2.154778275308894], [-1.0960184317934563]]","[[-0.11467806334764724], [-0.020554288451587466], [0.08041945250949925]]","[[-0.8881711719790697], [1.920672947548847], [-1.101860234379622]]","[[-3.648305865031478], [-27.68219706029462], [-1.0836634958594233]]","[[1.264139375146988], [0.5522128371039712]]","[[0.0017733729689384248], [0.0014241809347725898]]",[[0.18624573834135386]],[[-0.05526091855445206]]
145,"[[-0.8736513358487085], [2.1548413628027876], [-1.0954906121585144]]","[[-0.11013167277545853], [0.02723518042624315], [0.03049029451336241]]","[[-0.8887795230818945], [1.9208881736983063], [-1.102520978396314]]","[[-3.6197684468702747], [-28.13673931953209], [-0.7658763991367162]]","[[1.264263568724552], [0.5522526765691169]]","[[0.0008148495093118768], [-0.00040969987131767027]]",[[0.1857016248756913]],[[-0.05259968767648117]]
146,"[[-0.8747944537387428], [2.1553590660364925], [-1.0954222790521246]]","[[-0.11333804402117684], [0.070438471874574], [-0.012774365963244383]]","[[-0.8900032403469279], [1.920663165142212], [-1.1025148706734489]]","[[-3.6058239358062196], [-28.67946805593096], [-0.3437024727798583]]","[[1.2642962710021797], [0.5521204695562054]]","[[-6.757822246239442e-05], [-0.0020362044612309838]]",[[0.1851432865902653]],[[-0.05575780677192046]]
147,"[[-0.8759574983002664], [2.156272433150381], [-1.095759400587315]]","[[-0.11477461312930295], [0.1070982933448078], [-0.05102008419756021]]","[[-0.890996080838977], [1.9200091517065991], [-1.102108940903572]]","[[-3.567482044263127], [-29.28103836688422], [0.149650287760686]]","[[1.2642447069337857], [0.5518385313351372]]","[[-0.0008771551777586595], [-0.003428625313606215]]",[[0.18455594004919645]],[[-0.05873324548229017]]
148,"[[-0.8771257032024741], [2.1575157783927095], [-1.0964506302514505]]","[[-0.11488862384192884], [0.13717536701211772], [-0.0840635307116368]]","[[-0.891863893716112], [1.9192715541457346], [-1.1014561277861756]]","[[-3.521557761605557], [-29.87860968524104], [0.6820239607285986]]","[[1.264116469453562], [0.5514304361191326]]","[[-0.0016086053224340091], [-0.0045844507949532876]]",[[0.1839396066007359]],[[-0.06179356931322168]]
149,"[[-0.8782959400073851], [2.159025626618673], [-1.0974422660909873]]","[[-0.11508548148435865], [0.16105231885058055], [-0.11170211148149323]]","[[-0.8927122748767442], [1.9186125423177236], [-1.1006110407421374]]","[[-3.4708170044017286], [-30.44198682599408], [1.2350249785389185]]","[[1.2639196284213325], [0.5509194178137853]]","[[-0.0022579980264669786], [-0.005511621637255271]]",[[0.18328746730219309]],[[-0.06574351674500609]]
150,"[[-0.8794846291868854], [2.160743089815535], [-1.0986770238067634]]","[[-0.11747041829036381], [0.17920917684744359], [-0.13352093119871267]]","[[-0.8936896783483539], [1.9180507741174129], [-1.099411162656407]]","[[-3.414535465676499], [-30.964453912595538], [1.8204143052350346]]","[[1.2636628273285493], [0.5503279210551983]]","[[-0.0028185359291388323], [-0.006217880228598371]]",[[0.18258143682188518]],[[-0.07178217264277159]]
151,"[[-0.8807220274031928], [2.1626131856396213], [-1.1000949013026806]]","[[-0.12310753331889075], [0.19200067770631138], [-0.149300177833734]]","[[-0.8948802186255097], [1.917573765480309], [-1.0977618636017352]]","[[-3.3501076017196887], [-31.443388547633063], [2.4411399138893755]]","[[1.263355322966381], [0.5496776535438446]]","[[-0.003284277137427516], [-0.0067103699751491774]]",[[0.18179625693374848]],[[-0.08040703344517472]]
152,"[[-0.8836281266588664], [2.1648146955249192], [-1.1000103891135045]]","[[-0.3153582518449273], [0.19547877936743627], [0.0025424686417094278]]","[[-0.896991804941257], [1.9166913398297638], [-1.0945933105274406]]","[[-1.3671387308691392], [-32.00081071015515], [1.41881109438091]]","[[1.2631085828403592], [0.5491292703243745]]","[[-0.0018083237624200166], [-0.004958484004513597]]",[[0.18017020895616212]],[[-0.18083174931120366]]
153,"[[-0.8861881200785192], [2.1664419969761894], [-1.1000013198587881]]","[[-0.2237299047654622], [0.13794930057324134], [0.0002732068316911862]]","[[-0.8891472476072877], [1.9183142188884692], [-1.0975596543415405]]","[[-0.6421260667064308], [-31.430840638136655], [1.0005264010875436]]","[[1.262995226962257], [0.5487089755307665]]","[[-0.0005665919105890538], [-0.0036236554126212184]]",[[0.17878064118314463]],[[-0.11566051437422983]]
154,"[[-0.8884158057372041], [2.167570984200333], [-1.1000003368181857]]","[[-0.21739861012869693], [0.09256310392799716], [2.963795154670157e-05]]","[[-0.8918361943269475], [1.9194826418641828], [-1.0960853223222613]]","[[-0.8142895657896196], [-30.9698952422575], [1.2245357821047447]]","[[1.2630112429073743], [0.5484053625017833]]","[[0.0007463264925400281], [-0.002560121640338142]]",[[0.1776509323996112]],[[-0.10741110283738632]]
155,"[[-0.8906560735186119], [2.1682787151995613], [-1.100000226691726]]","[[-0.22210627913811926], [0.05286652469437872], [3.317249996026561e-06]]","[[-0.8941475920984923], [1.9206383564190477], [-1.0953878252571796]]","[[-0.7903792464913237], [-30.507891526122783], [1.3294690266909852]]","[[1.2631580484911233], [0.5481997003636768]]","[[0.002047209678135431], [-0.0016448262934343205]]",[[0.17656084926112034]],[[-0.10506054359730195]]
156,"[[-0.8929191200200757], [2.1686142271752846], [-1.100000212320803]]","[[-0.22331290780903643], [0.017730914556622485], [4.3515970554741656e-07]]","[[-0.8959574868091762], [1.9218539702222603], [-1.095272795516474]]","[[-0.7185074610987887], [-30.02790496406319], [1.3467572757366428]]","[[1.2634333130626034], [0.548078713655207]]","[[0.0033198011718749143], [-0.0008556723127828292]]",[[0.17552057328989057]],[[-0.0985670595754548]]
157,"[[-0.8941758849115432], [2.1689929147611196], [-1.0995031828981243]]","[[-0.029445439082954498], [0.04407888085596484], [0.034305347140089926]]","[[-0.8978104782517285], [1.9231211219631819], [-1.095216075764239]]","[[-2.6189377838496664], [-30.111726305289437], [0.882922701975093]]","[[1.2637293502904623], [0.5480013959385711]]","[[0.0024775529074982927], [-0.0011218031417570273]]",[[0.17534121359079993]],[[0.04655685803692061]]
158,"[[-0.8955396256501261], [2.169683790415427], [-1.0990582207257296]]","[[-0.1738943641401906], [0.08267844573372443], [0.041953437168729735]]","[[-0.9139903175596745], [1.9223307205250741], [-1.0880938899805646]]","[[-3.5773003288486143], [-30.703053751350676], [1.8522232551031261]]","[[1.2639593887678453], [0.5478403609159078]]","[[0.002092058562275234], [-0.0019743757712409327]]",[[0.1750978059649407]],[[-0.050298661776974105]]
159,"[[-0.8969413578966464], [2.170579439916984], [-1.098856705072098]]","[[-0.12351527911178799], [0.09614447433435944], [0.005303918082322667]]","[[-0.9101115346946372], [1.9233059741407355], [-1.091752480986645]]","[[-3.232420582650988], [-30.831846131470115], [1.6215975186263585]]","[[1.2641300659074686], [0.5475995648317417]]","[[0.001412711602299943], [-0.0027481558206754464]]",[[0.17478650689429304]],[[-0.02251588125343162]]
160,"[[-0.8981973022794639], [2.171642694505903], [-1.0989267339564928]]","[[-0.12313283034359591], [0.11363143246582696], [-0.01756812036930483]]","[[-0.9117665512997186], [1.9237038527153933], [-1.0923264727450595]]","[[-3.316629542735477], [-31.104214728949888], [1.7770857841600782]]","[[1.2642390263804657], [0.5472852697725078]]","[[0.0008259253770903641], [-0.0034458562478190125]]",[[0.17452086883626466]],[[-0.027264390490809018]]
161,"[[-0.8994471301274302], [2.1728610002253532], [-1.0992090326695174]]","[[-0.12244326802683267], [0.1275436219756887], [-0.03745662524568266]]","[[-0.9128723758770295], [1.923326020298765], [-1.0923607353318332]]","[[-3.3058408169706945], [-31.483284239899223], [2.013141312931853]]","[[1.2642913475360902], [0.5469085265700068]]","[[0.00027629151069241686], [-0.00401126586835332]]",[[0.17420578043506585]],[[-0.03244091418507579]]
162,"[[-0.9006765051321199], [2.1741969623059645], [-1.099676372895878]]","[[-0.1199290533179444], [0.1376609069812041], [-0.054710842261392945]]","[[-0.9137634458699121], [1.922911544071265], [-1.0921958384470927]]","[[-3.2825941938060903], [-31.847527736477264], [2.2808134970190252]]","[[1.2642908228278398], [0.5464826209258143]]","[[-0.00023415480974176006], [-0.004443802483833359]]",[[0.1738444762596506]],[[-0.03701582517221592]]
163,"[[-0.9022977578663055], [2.1756622756261774], [-1.1000133398000755]]","[[-0.24944842619533172], [0.14834596218396798], [0.003284831023403989]]","[[-0.9146797541247631], [1.922673652751644], [-1.0918682967892313]]","[[-2.0712642533530667], [-32.26162694359384], [1.818834520893866]]","[[1.264262776545747], [0.5460429476322615]]","[[0.00014008718760560868], [-0.003996589845500775]]",[[0.17321192973382696]],[[-0.11626223872481789]]
164,"[[-0.9048081612630111], [2.176845684833034], [-1.1000016223413396]]","[[-0.24657049313106016], [0.0942510515561468], [0.0003524338782176506]]","[[-0.9094394103261852], [1.9232889308006236], [-1.0940718805197767]]","[[-0.7706848351835898], [-31.819714899205145], [1.5227590737327108]]","[[1.2643537495511075], [0.5457126520817975]]","[[0.001528347031620747], [-0.0027373521437557002]]",[[0.17204065883495437]],[[-0.11342471101434079]]
165,"[[-0.9059485330605189], [2.1777701210150373], [-1.100011069798213]]","[[-0.11380074873341756], [0.08585079505072873], [0.0020453989268469086]]","[[-0.9083203132081166], [1.924425592486215], [-1.0948734304947216]]","[[-1.6573505745700152], [-31.652427987312343], [1.423426859199739]]","[[1.2644645917285993], [0.5454428718927667]]","[[0.0012876317000865], [-0.002503993072699995]]",[[0.17181060427442638]],[[-0.022216201689837956]]
166,"[[-0.907120301173493], [2.1786726197341375], [-1.1000001202198697]]","[[-0.12647149077499775], [0.09212616206258392], [0.0013725953203687635]]","[[-0.917108555441904], [1.9242645171070218], [-1.0909096436467856]]","[[-2.7898059470274577], [-31.873243798034714], [1.9861095439638246]]","[[1.2645767418631966], [0.5451815921175843]]","[[0.0010570820133670722], [-0.0026489851852273816]]",[[0.17155203826635645]],[[-0.03308003259794954]]
167,"[[-0.9084386559193982], [2.179608735848969], [-1.1000033879757745]]","[[-0.1369690721681374], [0.093904805266116], [-0.0002202481989461158]]","[[-0.9189058184308239], [1.9240437163589288], [-1.090590916093035]]","[[-2.8479936454419903], [-32.06231903362808], [2.0817392558963466]]","[[1.2646717356723076], [0.5449119751817358]]","[[0.0008972376166260787], [-0.002694751615972546]]",[[0.17116681916605295]],[[-0.043157302842228525]]
168,"[[-0.9098310093308815], [2.1805381887505364], [-1.0999999440999833]]","[[-0.13894573424813897], [0.09142360389272669], [0.0007669914007147893]]","[[-0.9194997096915973], [1.9242224418885976], [-1.0910009549211812]]","[[-2.611491541857852], [-32.158374390270396], [1.9783526757597152]]","[[1.2647572894192627], [0.544646553185361]]","[[0.000831531704981181], [-0.0026039879505446173]]",[[0.17070714225759268]],[[-0.046819829472346336]]
169,"[[-0.9111742577994155], [2.181431777581731], [-1.100004220317126]]","[[-0.13450351502520583], [0.08740579850629293], [0.0006397173062793193]]","[[-0.9201489733494794], [1.9245085477017827], [-1.0912649587956906]]","[[-2.5932713943334704], [-32.208081702626764], [1.9566076680672033]]","[[1.2648352543774384], [0.5443908154613708]]","[[0.0007700717612468821], [-0.0024885853434963856]]",[[0.17025356949546722]],[[-0.04642769531691485]]
170,"[[-0.9124854614911903], [2.1822833917143947], [-1.1000008335122706]]","[[-0.1291696322488603], [0.08297763336940586], [0.0008700366655963743]]","[[-0.9210817414174385], [1.9248439731437224], [-1.091316373769207]]","[[-2.5524616136030702], [-32.24473190942933], [1.9302692351839748]]","[[1.2649083586859784], [0.5441481916389582]]","[[0.0007151036832686586], [-0.002357429904586983]]",[[0.16979708907409374]],[[-0.045406953212120946]]
171,"[[-0.9137463471821383], [2.1830957740321764], [-1.10000374378549]]","[[-0.12729478680837708], [0.07955432294568099], [0.0007339062459285617]]","[[-0.922349298474539], [1.9252399630122101], [-1.0913448901898644]]","[[-2.617054322592229], [-32.27029824820177], [1.9427526599393123]]","[[1.2649737573229778], [0.5439164300046552]]","[[0.0006358814214513231], [-0.00225506342413917]]",[[0.16934589728026633]],[[-0.04699903641551234]]
172,"[[-0.9150069982843434], [2.1838742950217034], [-1.0999993505600028]]","[[-0.12472640800431337], [0.07592200361147425], [0.0006697569857697649]]","[[-0.9235137026842551], [1.9256369909640938], [-1.0914484691453474]]","[[-2.5943901295998013], [-32.29430424630553], [1.9118267113131644]]","[[1.2650322451410791], [0.5436959162309047]]","[[0.0005584654967361047], [-0.002145882597204274]]",[[0.1688678471209953]],[[-0.048132454711400346]]
173,"[[-0.9162311546490589], [2.1846170832383205], [-1.1000022341926958]]","[[-0.12421655702689793], [0.07257101890666565], [0.0010500395595449685]]","[[-0.9245468274851079], [1.925965806925621], [-1.0914925887794826]]","[[-2.5852352704968617], [-32.322783857057196], [1.906994398400594]]","[[1.265081744462773], [0.5434854366305039]]","[[0.0004791175594709429], [-0.0020372266815948947]]",[[0.16838380665209554]],[[-0.050668841405437814]]
174,"[[-0.9174291207485707], [2.185321098532136], [-1.1000036261983208]]","[[-0.10637374980421115], [0.06788534166119287], [-0.004209054822765845]]","[[-0.9253875160557802], [1.9262746704670182], [-1.0915561664610485]]","[[-2.574018967647099], [-32.34036682910644], [1.8972798098179862]]","[[1.265123783460571], [0.543286832346461]]","[[0.0003378447429813747], [-0.0019615681237095117]]",[[0.16788835158524407]],[[-0.0425985209442567]]
175,"[[-0.9186252979774392], [2.1859899495531425], [-1.100000353814943]]","[[-0.11991408350451399], [0.06513730402927942], [0.0010048786243844199]]","[[-0.9267633594440832], [1.9264327044424787], [-1.0911671513820336]]","[[-2.599823113948487], [-32.38582905064111], [1.9521157089105272]]","[[1.2651578144788607], [0.5430996603356852]]","[[0.00031151908248538973], [-0.0018100851207236701]]",[[0.16736419878099887]],[[-0.05388338797420986]]
176,"[[-0.9197622501574034], [2.186614422967757], [-1.1000044752676341]]","[[-0.11035542130887645], [0.060070265349962876], [-0.0007389007779406986]]","[[-0.9270189401088955], [1.9267334345989096], [-1.0914521474558336]]","[[-2.670621908223993], [-32.380485495257496], [1.9628292032200265]]","[[1.265183401002206], [0.5429248132630627]]","[[0.0002255718737576018], [-0.0016845060177184124]]",[[0.1668479185131858]],[[-0.05080308626928473]]
177,"[[-0.9208615085724521], [2.187191137952115], [-1.100001205183311]]","[[-0.10858277951452289], [0.055404746791202164], [0.0010248541394984878]]","[[-0.9277104922394592], [1.9269340154042587], [-1.0912979658500606]]","[[-2.5220183234052964], [-32.39574948755973], [1.9327304667960994]]","[[1.2652033038013317], [0.5427648628985683]]","[[0.0001801767693709877], [-0.0015250587081849787]]",[[0.1663284440186366]],[[-0.0522484365934278]]
178,"[[-0.9218978704190116], [2.187721834401525], [-1.100004294234783]]","[[-0.10140546170951895], [0.05100234779748214], [-0.000582140407460574]]","[[-0.9285180395133007], [1.9272233699795], [-1.0912256408139804]]","[[-2.667200694118181], [-32.38326888935911], [1.9943357697510482]]","[[1.2652153196224936], [0.5426177735793277]]","[[8.599497025585379e-05], [-0.0014137665724001103]]",[[0.16581986662916182]],[[-0.05078837288780783]]
179,"[[-0.9229263934615454], [2.1882137581210133], [-1.0999996944420694]]","[[-0.10196296849343793], [0.04722375940890497], [0.0008560191169882381]]","[[-0.9294328268334425], [1.9274726707924066], [-1.0910493588541974]]","[[-2.5417850738413694], [-32.38741324056673], [1.969825028000193]]","[[1.2652203865467195], [0.542483410896484]]","[[2.4220373084915536e-05], [-0.0012805398245330224]]",[[0.16528755935767048]],[[-0.05390756229336084]]
180,"[[-0.9239138623963561], [2.1886668794748534], [-1.1000017824724975]]","[[-0.10038674090582689], [0.043579451675400255], [0.0010787030658120922]]","[[-0.930151835535208], [1.9277373244019287], [-1.0909784961240505]]","[[-2.5296044681671086], [-32.37874195349522], [1.9835314949111211]]","[[1.2652166111386034], [0.5423600790707329]]","[[-5.46351610841711e-05], [-0.0011653761277652386]]",[[0.16475129341507516]],[[-0.05581550737622481]]
181,"[[-0.9248731452349613], [2.189081469299307], [-1.1000040332266712]]","[[-0.09400243129241595], [0.03958574570524254], [-0.0005334164103730221]]","[[-0.9308040466324279], [1.9280211420288937], [-1.0909151799017074]]","[[-2.642612709763968], [-32.3546696949456], [2.0398195443429445]]","[[1.2652052101582765], [0.5422484330798835]]","[[-0.00014860068324740183], [-0.0010648786948008748]]",[[0.16420447410360528]],[[-0.05476683606870915]]
182,"[[-0.9258217319543943], [2.1894588531477996], [-1.0999997317932528]]","[[-0.09392208687833768], [0.035825061656565294], [0.0008610592239926551]]","[[-0.9314693773641147], [1.9282295365095672], [-1.090648637088169]]","[[-2.498621043105219], [-32.34811710612855], [2.0299477345376395]]","[[1.265187241154962], [0.5421488823879789]]","[[-0.00020244452900719523], [-0.0009339038170907976]]",[[0.16363727908423403]],[[-0.057267662854614]]
183,"[[-0.9267239191287338], [2.189797693839212], [-1.1000018358413428]]","[[-0.09172044843345734], [0.032203231228953744], [0.0010915428136672456]]","[[-0.932030810973286], [1.928468667085539], [-1.090432115974089]]","[[-2.4810446965468254], [-32.32637816576219], [2.0653500664680453]]","[[1.2651614189366533], [0.5420601929275862]]","[[-0.00027083497604607487], [-0.0008208573004320208]]",[[0.1630719982062094]],[[-0.058512555734594116]]
184,"[[-0.9275920913230051], [2.1900985771880617], [-1.1000039654749858]]","[[-0.08479179781007826], [0.028293564639596536], [-0.0005005444298731843]]","[[-0.9325400333005625], [1.928716888418478], [-1.0901860905275609]]","[[-2.5898935208846017], [-32.29143806529216], [2.1485042391904177]]","[[1.26512904646286], [0.5419828948083424]]","[[-0.0003537391748187346], [-0.0007238939873421835]]",[[0.16250269769719938]],[[-0.05682147047177427]]
185,"[[-0.9284493937771778], [2.190365013524113], [-1.0999995336650785]]","[[-0.0849847465547898], [0.02492830351069586], [0.0008421833978579096]]","[[-0.9331793907822691], [1.928946910126355], [-1.0898110732379538]]","[[-2.454760322955573], [-32.26866148264804], [2.155658630197335]]","[[1.2650909822170737], [0.5419168079675605]]","[[-0.00040044287290541547], [-0.0006056161242828928]]",[[0.16191597214184283]],[[-0.05922377465695938]]
186,"[[-0.9292668250591022], [2.190598261948966], [-1.100001497685916]]","[[-0.08352849140960994], [0.021928511415030688], [0.001063164997654742]]","[[-0.9337179572981701], [1.929241863774132], [-1.0895504622538865]]","[[-2.438281227493264], [-32.22861254982189], [2.1977030085609215]]","[[1.265045760390049], [0.5418600237930147]]","[[-0.00046250112559764744], [-0.0005105482922651561]]",[[0.1613299714459431]],[[-0.060628583579331555]]
187,"[[-0.9300600608428122], [2.190800494963021], [-1.10000358884187]]","[[-0.07778212963395545], [0.01876976667498778], [-0.0004831249975031371]]","[[-0.9342157327581658], [1.9295520834948734], [-1.089291562014234]]","[[-2.5420392108843908], [-32.17697370708387], [2.28166631494561]]","[[1.264994668759486], [0.5418126159793746]]","[[-0.0005376123376699127], [-0.0004345745202916085]]",[[0.1607370093088994]],[[-0.0593314573961454]]
