step,q,dq,qr,tau,r_pos,r_vel,th,dth
308,"[[-0.608420611157176], [1.1366358220305355], [-0.428112261247838]]","[[-0.0013322990930811351], [-0.0013939993116419414], [0.0025659171428215888]]","[[-0.5944124943384521], [0.9592533961214659], [-0.46962543490764913]]","[[-1.3748231204348622], [-22.901444719312348], [-5.6146549347351264]]","[[1.9873775811989918], [0.8372050111297689]]","[[0.00012700844398416677], [1.976054674335259e-05]]",[[0.10010294962552137]],[[-0.00016038126417885178]]
309,"[[-0.608433967563441], [1.136621887631825], [-0.42808670729074577]]","[[-0.001308310983719363], [-0.001387479998501473], [0.0025373530568598285]]","[[-0.594421976720389], [0.9592398837883005], [-0.46960894412639237]]","[[-1.374748888548332], [-22.901616962851058], [-5.615732368848733]]","[[1.9873901973485129], [0.8372069922015584]]","[[0.0001253670076639679], [1.9735122935848892e-05]]",[[0.10010121277763945]],[[-0.00015843792308364683]]
310,"[[-0.6084470824234705], [1.1366080179400464], [-0.4280614376317102]]","[[-0.0012846295054047552], [-0.0013810428678967257], [0.0025091545075053567]]","[[-0.5944312690343263], [0.9592264449444321], [-0.4695926201319522]]","[[-1.3746755882671993], [-22.90178517487094], [-5.616795785344777]]","[[1.9874026504433346], [0.8372089707495599]]","[[0.0001237466197956394], [1.9710061127664602e-05]]",[[0.1000994978848659]],[[-0.00015651786579614843]]
311,"[[-0.6084599588258126], [1.1365942121393937], [-0.4280364486318634]]","[[-0.0012612508586509336], [-0.0013746869280708007], [0.00248131695092553]]","[[-0.5944403737246439], [0.9592130786391603], [-0.4695764608075043]]","[[-1.3746032086152202], [-22.901949409855693], [-5.617845367700978]]","[[1.9874149425747618], [0.8372109468096834]]","[[0.00012214701816670726], [1.9685355667764526e-05]]",[[0.1000978046817167]],[[-0.00015462083807357176]]
312,"[[-0.6084725998207506], [1.1365804694239272], [-0.428011736697533]]","[[-0.001238171296390811], [-0.001368411187371521], [0.00245383588814628]]","[[-0.5944492932050734], [0.9591997839339392], [-0.46956046406197643]]","[[-1.3745317388533236], [-22.90210972134732], [-5.618881297122161]]","[[1.9874270758080306], [0.837212920417282]]","[[0.00012056794354009526], [1.9661001138260303e-05]]",[[0.10009613290564597]],[[-0.00015274659106125424]]
313,"[[-0.6084850084207171], [1.1365667889974462], [-0.4279872982797072]]","[[-0.001215387105854282], [-0.0013622146798848989], [0.0024267069110277956]]","[[-0.5944580298587527], [0.9591865599023042], [-0.4695446278297848]]","[[-1.3744611683551429], [-22.902266162119684], [-5.619903752263794]]","[[1.9874390521826013], [0.8372148916071642]]","[[0.00011900913956530701], [1.9636992076854654e-05]]",[[0.10009448229702211]],[[-0.00015089487698876324]]
314,"[[-0.6084971876007279], [1.1365531700733942], [-0.42796312987356927]]","[[-0.0011928946143919539], [-0.0013560964453752378], [0.0023999256092676474]]","[[-0.5944665860388242], [0.9591734056296426], [-0.4695289500705228]]","[[-1.3743914864800324], [-22.90241878435443], [-5.620912909575162]]","[[1.9874508737124525], [0.8372168604136057]]","[[0.00011747035280063045], [1.96133232432949e-05]]",[[0.10009285259909724]],[[-0.0001490654493608249]]
315,"[[-0.6085091402988176], [1.1365396118747388], [-0.42793922801795464]]","[[-0.0011706901981589773], [-0.0013500555349091614], [0.002373487665177351]]","[[-0.5944749640689425], [0.9591603202130587], [-0.4695134287686964]]","[[-1.374322682798585], [-22.90256763938803], [-5.621908943049153]]","[[1.9874625423863692], [0.8372188268703576]]","[[0.00011595133280195569], [1.9589989419532827e-05]]",[[0.10009124355796563]],[[-0.00014725806789079275]]
316,"[[-0.608520869416455], [1.1365261136338725], [-0.4279155892948763]]","[[-0.0011487702653023985], [-0.0013440910150811225], [0.0023473887908968954]]","[[-0.5944831662431271], [0.9591473027612639], [-0.46949806193344734]]","[[-1.3742547468986674], [-22.902712777913656], [-5.622892024500734]]","[[1.987474060168233], [0.8372207910106602]]","[[0.00011445183190073038], [1.9566985542951443e-05]]",[[0.10008965492254054]],[[-0.0001454724906253535]]
317,"[[-0.6085323778189602], [1.1365126745924918], [-0.4278922103290126]]","[[-0.0011271312745225887], [-0.001338201955550622], [0.0023216247491526926]]","[[-0.594491194826711], [0.9591343523943886], [-0.46948284759827963]]","[[-1.3741876685527266], [-22.902854249839184], [-5.623862323409986]]","[[1.9874854289973074], [0.8372227528672493]]","[[0.00011297160531498207], [1.9544306606444906e-05]]",[[0.10008808644451869]],[[-0.00014370848205922174]]
318,"[[-0.608543668335923], [1.1364992940015066], [-0.427869087787226]]","[[-0.0011057697204641392], [-0.0013323874396924396], [0.0022961913582234955]]","[[-0.5944990520561044], [0.9591214682438848], [-0.4694677838207894]]","[[-1.3741214375535993], [-22.902992104445776], [-5.624820007051522]]","[[1.9874966507885206], [0.837224712472369]]","[[0.00011151041099388692], [1.9521947758338598e-05]]",[[0.10008653787835461]],[[-0.00014196580648779926]]
319,"[[-0.6085547437616005], [1.1364859711209174], [-0.4278462183780822]]","[[-0.001084682140653756], [-0.0013266465579305775], [0.0022710844665235486]]","[[-0.5945067401395555], [0.9591086494523712], [-0.4694528686824006]]","[[-1.3740560438845062], [-22.903126390207596], [-5.625765240594048]]","[[1.987507727432747], [0.8372266698577783]]","[[0.00011006800986201881], [1.9499904202469054e-05]]",[[0.10008500898123403]],[[-0.00014024423206073812]]
320,"[[-0.608565606855335], [1.1364727052197319], [-0.42782359885135063]]","[[-0.0010638651091967044], [-0.0013209784169297134], [0.0022462999993686367]]","[[-0.5945142612572412], [0.9590958951734961], [-0.4694381002880991]]","[[-1.3739914775435724], [-22.903257155048784], [-5.6266981868404775]]","[[1.9875186607970854], [0.8372286250547619]]","[[0.00010864416541966904], [1.9478171209286188e-05]]",[[0.10008349951304522]],[[-0.00013854352789642067]]
321,"[[-0.6085762603419484], [1.1364594955758451], [-0.42780122599754766]]","[[-0.0010433152398198337], [-0.0013153821318528935], [0.002221833904519563]]","[[-0.5945216175617956], [0.9590832045717768], [-0.46942347676615964]]","[[-1.3739277286433942], [-22.903384446196476], [-5.627619006545736]]","[[1.987529452725133], [0.8372305780941385]]","[[0.00010723864407591321], [1.945674418246668e-05]]",[[0.10008200923635054]],[[-0.00013686346601441378]]
322,"[[-0.608586706912148], [1.1364463414759447], [-0.4277790966474412]]","[[-0.001023029187283045], [-0.0013098568282981227], [0.0021976821953594433]]","[[-0.594528811178525], [0.9590705768224848], [-0.4694089962678975]]","[[-1.3738647874563812], [-22.903508310127474], [-5.628527858378909]]","[[1.9875401050372627], [0.837232529006269]]","[[0.00010585121481554438], [1.9435618547891664e-05]]",[[0.10008053791635597]],[[-0.000135203821360428]]
323,"[[-0.6085969492229256], [1.1364332422154264], [-0.4277572076716122]]","[[-0.0010030036439717532], [-0.0013044016376866918], [0.0021738409089368943]]","[[-0.5945358442056585], [0.9590580111115086], [-0.4693946569673997]]","[[-1.3738026442355058], [-22.90362879281676], [-5.629424898916839]]","[[1.9875506195308896], [0.8372344778210647]]","[[0.0001044816494211176], [1.9414789886873507e-05]]",[[0.10007908532088922]],[[-0.0001335643693055194]]
324,"[[-0.6086069898979372], [1.1364201970982677], [-0.4277355559799595]]","[[-0.0009832353419162582], [-0.0012990157073364261], [0.0021503061596076928]]","[[-0.5945427187149138], [0.9590455066352229], [-0.46938045706128334]]","[[-1.3737412894774415], [-22.90374593944037], [-5.630310282498789]]","[[1.9875609979807458], [0.8372364245679959]]","[[0.0001031297223841321], [1.939425380292903e-05]]",[[0.10007765122037059]],[[-0.00013194488964492906]]
325,"[[-0.6086168315278991], [1.1364072054369532], [-0.4277141385212613]]","[[-0.0009637210503346955], [-0.0012936981885348087], [0.0021270740788720127]]","[[-0.5945494367514841], [0.9590330626003658], [-0.4693663947684348]]","[[-1.373680713654649], [-22.903859794650185], [-5.631184161627939]]","[[1.9875712421391403], [0.837238369276099]]","[[0.00010179521074960007], [1.9374005999495125e-05]]",[[0.1000762353877911]],[[-0.00013034516227487455]]
326,"[[-0.6086264766709674], [1.1363942665523665], [-0.42769295228271453]]","[[-0.0009444575758032758], [-0.0012884482450528645], [0.0021041408497866065]]","[[-0.5945560003346628], [0.9590206782238926], [-0.46935246832975874]]","[[-1.3736209073932089], [-22.90397040242487], [-5.632046686740359]]","[[1.9875813537362295], [0.8372403119739846]]","[[0.00010047789420486453], [1.9354042257724302e-05]]",[[0.1000748375986861]],[[-0.00012876496993087863]]
327,"[[-0.6086359278531268], [1.1363813797737037], [-0.42767199428946984]]","[[-0.0009254417657146713], [-0.0012832650471255036], [0.0020815027137554426]]","[[-0.5945624114580139], [0.9590083527328535], [-0.4693386760079298]]","[[-1.3735618614052552], [-22.904077806133678], [-5.632898006295685]]","[[1.9875913344802714], [0.8372422526898448]]","[[9.917755512400817e-05], [1.9334358425382447e-05]]",[[0.10007345763110871]],[[-0.00012720409794605807]]
328,"[[-0.6086451875685536], [1.1363685444383673], [-0.4276512616042038]]","[[-0.0009066704969996203], [-0.0012781477827046583], [0.0020591559487351113]]","[[-0.5945686720896256], [0.9589960853642799], [-0.4693250160871502]]","[[-1.3735035665053017], [-22.90418204854166], [-5.633738266679358]]","[[1.987601186057891], [0.8372441914514595]]","[[9.78939784124222e-05], [1.931495041684883e-05]]",[[0.10007209526561027]],[[-0.00012566233210789014]]
329,"[[-0.6086542582800084], [1.1363557598918916], [-0.4276307513266733]]","[[-0.000888140689211947], [-0.0012730956401643123], [0.0020370968658808275]]","[[-0.5945747841726167], [0.9589838753650286], [-0.4693114868728994]]","[[-1.373446013561607], [-22.904283171862243], [-5.6345676124996835]]","[[1.9876109101343344], [0.8372461282862045]]","[[9.662695146239741e-05], [1.9295814202013872e-05]]",[[0.10007075028521027]],[[-0.00012413946121806775]]
330,"[[-0.608663142419196], [1.136343025487832], [-0.42761046059326296]]","[[-0.0008698492991043028], [-0.0012681078197891715], [0.0020153218420258107]]","[[-0.594580749625275], [0.9589717219916755], [-0.4692980866916941]]","[[-1.3733891935861213], [-22.904381217652976], [-5.6353861863694155]]","[[1.9876205083537242], [0.8372480632210572]]","[[9.537626428635093e-05], [1.9276945861790296e-05]]",[[0.1000694224753726]],[[-0.00012263527686771393]]
331,"[[-0.6086718423871281], [1.136330340587686], [-0.4275903865765691]]","[[-0.0008517933158504604], [-0.0012631835304398042], [0.001993827274492377]]","[[-0.5945865703412869], [0.958959624510422], [-0.4692848138908579]]","[[-1.3733330976717273], [-22.90447622691171], [-5.636194128981929]]","[[1.9876299823393082], [0.837249996282604]]","[[9.414170936139499e-05], [1.9258341488193054e-05]]",[[0.10006811162398978]],[[-0.00012114957065922048]]
332,"[[-0.6086803605544902], [1.1363177045607966], [-0.4275705264849497]]","[[-0.0008339697640175892], [-0.0012583219936931622], [0.0019726096197292264]]","[[-0.5945922481902851], [0.958947582196926], [-0.4692716668382725]]","[[-1.3732777169908252], [-22.90456824007625], [-5.636991579304297]]","[[1.9876393336937137], [0.8372519274970466]]","[[9.292308171815478e-05], [1.9239997273157172e-05]]",[[0.10006681752135543]],[[-0.00011968213684287153]]
333,"[[-0.6086886992620113], [1.1363051167842775], [-0.4275508775621286]]","[[-0.0008163757104971137], [-0.001253522429564835], [0.0019516653650953064]]","[[-0.5945977850180036], [0.9589355943361985], [-0.4692586439221473]]","[[-1.373223042785292], [-22.904657297075513], [-5.637778674250012]]","[[1.987648563999193], [0.837253856890208]]","[[9.172017878533723e-05], [1.922190948633329e-05]]",[[0.1000655399601382]],[[-0.00011823277268926437]]
334,"[[-0.6086968608207952], [1.136292576642894], [-0.4275314370867308]]","[[-0.0007990082459539555], [-0.001248784082322485], [0.0019309910530989072]]","[[-0.5946031826464555], [0.9589236602225203], [-0.46924574355079524]]","[[-1.3731690664881326], [-22.90474343711349], [-5.638555549170412]]","[[1.9876576748178665], [0.8372557844875382]]","[[9.0532800389731e-05], [1.920407439737204e-05]]",[[0.10006427873536758]],[[-0.00011680127517756794]]
335,"[[-0.6087048475127014], [1.1362800835290154], [-0.4275122023719107]]","[[-0.0007818645017928644], [-0.0012441061951110055], [0.001910583251674508]]","[[-0.5946084428744909], [0.958911779159257], [-0.4692329641523806]]","[[-1.3731157794992264], [-22.904826699044307], [-5.639322337506084]]","[[1.9876666676919656], [0.837257710314121]]","[[8.936074888943324e-05], [1.9186488364741905e-05]]",[[0.10006303364440422]],[[-0.00011538744409068068]]
336,"[[-0.6087126615906835], [1.1362676368425026], [-0.4274931707649027]]","[[-0.0007649416494324435], [-0.0012394880149997345], [0.0018904385816894131]]","[[-0.5946135674779203], [0.9588999504587828], [-0.4692203041747076]]","[[-1.3730631733772145], [-22.904907121094773], [-5.640079170847179]]","[[1.9876755441440743], [0.8372596343946793]]","[[8.82038288407827e-05], [1.9169147846831436e-05]]",[[0.10006180448691646]],[[-0.00011399108274280298]]
337,"[[-0.6087203052791214], [1.1362552359906237], [-0.42747433964663367]]","[[-0.0007482368800791339], [-0.0012349288127259106], [0.0018705537003588235]]","[[-0.5946185582096257], [0.9588881734424046], [-0.46920776208499526]]","[[-1.3730112397856864], [-22.904984740902727], [-5.6408261792696]]","[[1.9876843056773665], [0.8372615567535805]]","[[8.706184742024448e-05], [1.9152049268722493e-05]]",[[0.10006059106486925]],[[-0.00011261199244620886]]
338,"[[-0.6087277807741863], [1.1362428803879863], [-0.4274557064313087]]","[[-0.0007317474283448921], [-0.001230427857605243], [0.0018509253078426852]]","[[-0.5946234168003102], [0.9588764474401562], [-0.46919533636963967]]","[[-1.372959970378841], [-22.905059595772904], [-5.641563490868609]]","[[1.9876929537758392], [0.8372634774148427]]","[[8.593461389150292e-05], [1.913518916651924e-05]]",[[0.10005939318249167]],[[-0.00011124997924606694]]
339,"[[-0.6087350902441715], [1.136230569456437], [-0.4274372685660108]]","[[-0.0007154705646531812], [-0.00122598442218666], [0.0018315501334785628]]","[[-0.5946281449583504], [0.9588647717907547], [-0.46918302553399904]]","[[-1.3729093570440192], [-22.90513172224905], [-5.642291232348746]]","[[1.9877014899045495], [0.83726539640214]]","[[8.48219400495509e-05], [1.911856416514368e-05]]",[[0.10005821064625597]],[[-0.00010990485108384324]]
340,"[[-0.6087422358298223], [1.1362183026249892], [-0.42741902353030137]]","[[-0.0006994035866186854], [-0.00122159779521136], [0.0018124249672444304]]","[[-0.594632744370114], [0.9588531458415084], [-0.4691708281021866]]","[[-1.3728593916579355], [-22.905201156547786], [-5.643009528335225]]","[[1.98770991550984], [0.8372673137388074]]","[[8.372363979880504e-05], [1.9102170889517822e-05]]",[[0.1000570432648647]],[[-0.00010857641572434469]]
341,"[[-0.6087492196446607], [1.1362060793297273], [-0.42740096883583845]]","[[-0.0006835438208303013], [-0.0012172672775861426], [0.0017935466142712103]]","[[-0.5946372167004819], [0.9588415689481532], [-0.4691587426168325]]","[[-1.372810066193824], [-22.905267934319426], [-5.6437185022667125]]","[[1.9877182320195719], [0.8372692294478455]]","[[8.263952950837705e-05], [1.908600598676813e-05]]",[[0.10005589084922833]],[[-0.00010726448300653682]]
342,"[[-0.6087560437753444], [1.1361938990137506], [-0.42738310202597396]]","[[-0.0006678886378271576], [-0.0012129921652704045], [0.001774911935361695]]","[[-0.5946415635929981], [0.9588300404747373], [-0.46914676763886953]]","[[-1.3727613728200327], [-22.90533209064751], [-5.644418275612286]]","[[1.987726440843347], [0.8372711435519276]]","[[8.156942763459796e-05], [1.907006623724783e-05]]",[[0.10005475321243382]],[[-0.00010596886659723984]]
343,"[[-0.6087627102819588], [1.1361817611270624], [-0.4273654206753679]]","[[-0.0006524354283105882], [-0.0012087717751359528], [0.0017565178244848823]]","[[-0.5946457866699167], [0.9588185597935892], [-0.46913490174733546]]","[[-1.372713303573966], [-22.905393660348626], [-5.64510896837239]]","[[1.9877345433727351], [0.8372730560734016]]","[[8.051315485424482e-05], [1.905434838800346e-05]]",[[0.1000536301697354]],[[-0.00010468937896166569]]
344,"[[-0.6087692211983665], [1.1361696651265252], [-0.42734792238963315]]","[[-0.0006371816269362812], [-0.0012046054157420494], [0.0017383612012144695]]","[[-0.5946498875328422], [0.9588071262851294], [-0.4691231435391387]]","[[-1.3726658507698644], [-22.905452677562035], [-5.645790698942224]]","[[1.987742540981492], [0.8372749670342983]]","[[7.94705341977675e-05], [1.9038849330410557e-05]]",[[0.10005252153852759]],[[-0.00010342583690913822]]
345,"[[-0.6087755785324952], [1.1361576104757405], [-0.42733060480491375]]","[[-0.0006221246787626589], [-0.0012004924337317424], [0.0017204390562912952]]","[[-0.5946538677626332], [0.9587957393378487], [-0.4691114916288768]]","[[-1.3726190067372603], [-22.90550917603002], [-5.646463584109764]]","[[1.9877504350257802], [0.8372768764563324]]","[[7.844139078283519e-05], [1.9023565867026804e-05]]",[[0.10005142713833261]],[[-0.0001021780550644058]]
346,"[[-0.6087817842666942], [1.13614559664501], [-0.4273134655875539]]","[[-0.0006072620909631093], [-0.0011964321413715506], [0.001702748373413679]]","[[-0.5946577289201262], [0.9587843983480834], [-0.46909994464859006]]","[[-1.3725727639493912], [-22.905563188953174], [-5.647127739261047]]","[[1.9877582268443856], [0.8372787843609104]]","[[7.74255518143363e-05], [1.9008495000250036e-05]]",[[0.10005034679076286]],[[-0.00010094585664359793]]
347,"[[-0.6087878403580047], [1.1361336231112351], [-0.4272965024337056]]","[[-0.0005925913686280482], [-0.0011924238983047897], [0.0016852862106381261]]","[[-0.5946614725455369], [0.9587731027200962], [-0.4690885012476]]","[[-1.3725271148565503], [-22.905614749197685], [-5.647783278096713]]","[[1.9877659177589306], [0.8372806907691336]]","[[7.642284678421873e-05], [1.8993633632558016e-05]]",[[0.10004928031952545]],[[-9.972905743341025e-05]]
348,"[[-0.6087937487385003], [1.1361216893578523], [-0.42727971306897145]]","[[-0.0005781100738853212], [-0.001188467040965313], [0.0016680496317882376]]","[[-0.5946651001599111], [0.9587618518657736], [-0.46907716009226547]]","[[-1.3724820520467493], [-22.9056638891508], [-5.648430312919927]]","[[1.9877735090740871], [0.8372825957018026]]","[[7.543310711621842e-05], [1.8978978866268648e-05]]",[[0.1000482275503823]],[[-9.852748306242096e-05]]
349,"[[-0.6087995113155706], [1.1361097948747432], [-0.4272630952480341]]","[[-0.0005638157777447805], [-0.0011845609388128897], [0.0016510357605187542]]","[[-0.5946686132642289], [0.9587506452046991], [-0.4690659198658113]]","[[-1.372437568211022], [-22.90571064069121], [-5.649068954503671]]","[[1.9877810020777873], [0.8372844991794224]]","[[7.445616647672182e-05], [1.8964527681575305e-05]]",[[0.10004718831114019]],[[-9.734095490023659e-05]]
350,"[[-0.6088051299722459], [1.13609793915818], [-0.4272466467543118]]","[[-0.0005497060972776968], [-0.0011807049492191246], [0.0016342417451657848]]","[[-0.5946720133404749], [0.9587394821639186], [-0.46905477926810124]]","[[-1.3723936561175671], [-22.90575503530402], [-5.649699312138346]]","[[1.9877883980414284], [0.8372864012222054]]","[[7.34918604861079e-05], [1.8950277214102584e-05]]",[[0.1000461624316238]],[[-9.61693001922774e-05]]
351,"[[-0.6088106065674784], [1.1360861217107363], [-0.4272303653995954]]","[[-0.0005357786719844687], [-0.0011768984434424312], [0.0016176647688952994]]","[[-0.5946753018513019], [0.9587283621779501], [-0.4690437370154623]]","[[-1.3723503086156534], [-22.905797104002172], [-5.650321493770798]]","[[1.9877956982200822], [0.8372883018500776]]","[[7.254002694079276e-05], [1.8936224632781773e-05]]",[[0.10004514974366364]],[[-9.501234539291935e-05]]
352,"[[-0.6088159429364374], [1.1360743420412125], [-0.4272142490236984]]","[[-0.0005220311622193413], [-0.0011731408123586973], [0.0016013020582022752]]","[[-0.5946784802406345], [0.9587172846886449], [-0.46903279184048524]]","[[-1.3723075185599685], [-22.905836877499667], [-5.650935605841426]]","[[1.987802903852694], [0.8372902010826805]]","[[7.16005054357538e-05], [1.8922367062135237e-05]]",[[0.100044150081077]],[[-9.386991751438901e-05]]
353,"[[-0.6088211408908245], [1.1360625996645763], [-0.4271982954941158]]","[[-0.0005084612757335349], [-0.0011694314307700016], [0.0015851508579382972]]","[[-0.5946815499339644], [0.9587062491450369], [-0.4690219424918052]]","[[-1.3722652790424603], [-22.905874385898592], [-5.651541753443675]]","[[1.9878100161622876], [0.8372920989393767]]","[[7.067313783082341e-05], [1.8908701782116566e-05]]",[[0.10004316327963513]],[[-9.2741849703969e-05]]
354,"[[-0.6088262022191412], [1.136050894101883], [-0.4271825027056828]]","[[-0.000495066733452787], [-0.0011657696966848319], [0.001569208457365745]]","[[-0.5946845123380297], [0.9586952550033782], [-0.46901118773395023]]","[[-1.3722235830535818], [-22.905909659098388], [-5.652140040147724]]","[[1.9878170363561591], [0.8372939954392534]]","[[6.975776776219078e-05], [1.889522602827043e-05]]",[[0.10004218917706066]],[[-9.162797163318227e-05]]
355,"[[-0.6088311286869805], [1.1360392248802018], [-0.4271668685802209]]","[[-0.0004818452939769763], [-0.0011621550064794262], [0.0015534721789787348]]","[[-0.5946873688417609], [0.9586843017269344], [-0.46900052634712136]]","[[-1.3721824238410494], [-22.905942726372707], [-5.6527305684102584]]","[[1.987823965626078], [0.8372958906011272]]","[[6.88542409088555e-05], [1.8881937158266027e-05]]",[[0.10004122761300194]],[[-9.05281180616814e-05]]
356,"[[-0.6088359220373074], [1.1360275915325413], [-0.4271513910662169]]","[[-0.0004687947336654563], [-0.0011585867761117474], [0.0015379393868882874]]","[[-0.5946901208159932], [0.9586733887859626], [-0.46898995712701874]]","[[-1.3721417946222032], [-22.905973616735793], [-5.653313439134588]]","[[1.987830805148477], [0.8372977844435459]]","[[6.796240483719629e-05], [1.886883245205695e-05]]",[[0.10004027842901542]],[[-8.944212288893721e-05]]
357,"[[-0.6088405839907493], [1.1360159935977927], [-0.4271360681384998]]","[[-0.0004559128622411007], [-0.0011550644198349558], [0.0015226074589701766]]","[[-0.5946927696140234], [0.958662515657552], [-0.468979478884636]]","[[-1.3721016886929074], [-22.9060023588282], [-5.653888751878488]]","[[1.9878375560846513], [0.8372996769847942]]","[[6.708210908978884e-05], [1.885590931172132e-05]]",[[0.10003934146854353]],[[-8.836982310588687e-05]]
358,"[[-0.608845116245876], [1.136004430620658], [-0.4271208977978866]]","[[-0.00044319751611170133], [-0.0011515873600976834], [0.001507473823086497]]","[[-0.5946953165716207], [0.958651681825592], [-0.46896909044609586]]","[[-1.372062099419424], [-22.906028980886976], [-5.654456605028479]]","[[1.9878442195809387], [0.8373015682428974]]","[[6.621320505217909e-05], [1.884316513933726e-05]]",[[0.10003841657689395]],[[-8.73110565389728e-05]]
359,"[[-0.6088495204794658], [1.1359929021515758], [-0.4271058780708852]]","[[-0.0004306465643682672], [-0.0011481550171685562], [0.0014925359163189128]]","[[-0.5946977630073551], [0.9586408867806637], [-0.4689587906524584]]","[[-1.3720230203457504], [-22.90605351063438], [-5.65501709570648]]","[[1.9878507967689159], [0.8373034582356234]]","[[6.535554590847426e-05], [1.8830597448005193e-05]]",[[0.10003750360122453]],[[-8.6265664079219e-05]]
360,"[[-0.6088537983467661], [1.1359814077466448], [-0.42709100700935093]]","[[-0.00041825789138284775], [-0.0011447668359108598], [0.001477791241375176]]","[[-0.5947001102226505], [0.958630130019997], [-0.4689485783595506]]","[[-1.3719844450084673], [-22.90607597553714], [-5.655570319521044]]","[[1.9878572887655803], [0.8373053469804881]]","[[6.450898688559192e-05], [1.8818203662007704e-05]]",[[0.10003660239052896]],[[-8.523348591857327e-05]]
361,"[[-0.6088579514817831], [1.1359699469675817], [-0.4270762826901887]]","[[-0.00040602941711373464], [-0.001141422252050328], [0.0014632373028898998]]","[[-0.5947023595022707], [0.9586194110473055], [-0.46893845243776944]]","[[-1.3719463669886154], [-22.906096402720905], [-5.656116371061611]]","[[1.987863696673535], [0.8373072344947589]]","[[6.367338487578422e-05], [1.88059813610586e-05]]",[[0.10003571279561255]],[[-8.421436513553898e-05]]
362,"[[-0.6088619814975272], [1.135958519381625], [-0.42706170321502307]]","[[-0.00039395907579545253], [-0.0011381207261126625], [0.001448871653633707]]","[[-0.594704512114358], [0.958608729372765], [-0.4689284117719201]]","[[-1.3719087799925247], [-22.906114818884486], [-5.656655343611268]]","[[1.9878700215811684], [0.8373091207954562]]","[[6.284859856986458e-05], [1.8793928036053842e-05]]",[[0.10003483466907633]],[[-8.32081448582881e-05]]
363,"[[-0.6088658899863072], [1.1359471245615023], [-0.4270472667099084]]","[[-0.00038204484796873495], [-0.0011348616992126193], [0.001434691870937796]]","[[-0.5947065693107952], [0.9585980845128604], [-0.46891845526101805]]","[[-1.3718716778270204], [-22.90613125036279], [-5.657187329047001]]","[[1.9878762645628352], [0.8373110058993597]]","[[6.203448850161664e-05], [1.878204136662731e-05]]",[[0.10003396786528838]],[[-8.2214673966189e-05]]
364,"[[-0.6088696785199423], [1.135935762085327], [-0.4270329713249969]]","[[-0.0003702847184390706], [-0.001131644642621804], [0.001420695564961702]]","[[-0.5947085323269344], [0.9585874759904413], [-0.4689085818181562]]","[[-1.3718350543652922], [-22.906145723068043], [-5.6577124183394565]]","[[1.9878824266790343], [0.8373128898230091]]","[[6.123091700338534e-05], [1.8770318921390583e-05]]",[[0.10003311224038615]],[[-8.123379723783304e-05]]
365,"[[-0.608873348650059], [1.135924431536575], [-0.42701881523427004]]","[[-0.0003586767105531463], [-0.0011284690177357781], [0.0014068803638503796]]","[[-0.5947104023825422], [0.9585769033344841], [-0.4688987903702927]]","[[-1.3717989034586209], [-22.906158262749127], [-5.6582307011144035]]","[[1.9878885089765825], [0.8373147725827103]]","[[6.043774805064572e-05], [1.8758758424386457e-05]]",[[0.10003226765224443]],[[-8.026536443857084e-05]]
366,"[[-0.6088769019083209], [1.1359131325039846], [-0.4270047966352043]]","[[-0.00034721886423649817], [-0.0011253343057653076], [0.0013932439430479893]]","[[-0.5947121806814918], [0.9585663660801094], [-0.4688890798581052]]","[[-1.3717632191312807], [-22.906168894680988], [-5.658742265671465]]","[[1.9878945124887892], [0.8373166541945353]]","[[5.965484743963856e-05], [1.874735748863543e-05]]",[[0.1000314339604601]],[[-7.930922581517175e-05]]
367,"[[-0.6088803398066964], [1.1359018645815147], [-0.4269909137484896]]","[[-0.0003359092499801569], [-0.0011222399842825137], [0.001379783998416692]]","[[-0.5947138684121036], [0.9585558637684434], [-0.4688794492358041]]","[[-1.371727995462507], [-22.906177643780556], [-5.65924719946561]]","[[1.987900438235626], [0.8373185346743285]]","[[5.888208260973471e-05], [1.8736113904793683e-05]]",[[0.10003061102633068]],[[-7.836523356863877e-05]]
368,"[[-0.608883663837692], [1.1358906273682734], [-0.4269771648177375]]","[[-0.00032474595861117783], [-0.0011191855436360476], [0.0013664982623900063]]","[[-0.5947154667473235], [0.9585453959465977], [-0.4688698974709865]]","[[-1.371693226575279], [-22.906184534684265], [-5.6597455885998285]]","[[1.9879062872238964], [0.8373204140377084]]","[[5.811932266563957e-05], [1.8725025408006246e-05]]",[[0.10002979871284345]],[[-7.743324099586217e-05]]
369,"[[-0.6088868754746085], [1.1358794204684632], [-0.42696354810920367]]","[[-0.0003137271106922468], [-0.001116170469979555], [0.0013533844760273417]]","[[-0.594716976844953], [0.958534962167551], [-0.46886042354445595]]","[[-1.3716589066677103], [-22.906189591694282], [-5.66023751807388]]","[[1.9879120604474068], [0.8373222923000715]]","[[5.736643848841538e-05], [1.871408980003153e-05]]",[[0.10002899688465207]],[[-7.651310350572336e-05]]
370,"[[-0.6088899761717677], [1.135868243491309], [-0.4269500619114749]]","[[-0.0003028508403270236], [-0.0011131942720269128], [0.0013404404372157064]]","[[-0.5947183998477733], [0.9585245619901022], [-0.4688510264500729]]","[[-1.3716250300275155], [-22.90619283876502], [-5.660723071741816]]","[[1.9879177588871249], [0.837324169476594]]","[[5.662330242461877e-05], [1.8703304882627947e-05]]",[[0.10002820540806659]],[[-7.560467627695973e-05]]
