step,q,dq,qr,tau,r_pos,r_vel,th,dth
170,"[[-0.6020045084194493], [1.1398044187847165], [-0.4370280420360651]]","[[-0.010352429730745627], [-0.003986742469785587], [0.01332980991620987]]","[[-0.5894982958907253], [0.9625276754473643], [-0.47506692200291767]]","[[-1.4026080551023345], [-22.80038164131513], [-5.199795037424592]]","[[1.0340834553483673], [0.8368651026450674]]","[[0.0007398230001731676], [3.7394656393630044e-05]]",[[0.1007718683292012]],[[-0.0010093622854600928]]
171,"[[-0.6021086867081532], [1.139764786486341], [-0.43689536641738574]]","[[-0.010211847132403001], [-0.003941451428489118], [0.013161793269449495]]","[[-0.5895789428278057], [0.9624861757859813], [-0.4749866251380914]]","[[-1.4021438324222228], [-22.801994369090586], [-5.205992545876832]]","[[1.0341569538579665], [0.8368688243358235]]","[[0.0007304543113484385], [3.693473595856034e-05]]",[[0.10076073336080012]],[[-0.0009915052948586377]]
172,"[[-0.6022114512172628], [1.1397256022219624], [-0.4367643611796682]]","[[-0.0100733291507695], [-0.003897000745040291], [0.012996250716956523]]","[[-0.5896585136679321], [0.9624451022545832], [-0.4749073758112612]]","[[-1.4016882989728814], [-22.803590985314543], [-5.212121076641535]]","[[1.0342295222984645], [0.8368725007071546]]","[[0.0007212165043402052], [3.648769113517858e-05]]",[[0.10074978982503154]],[[-0.0009740791777146911]]
173,"[[-0.6023128226187958], [1.1396868576993349], [-0.4366350018153327]]","[[-0.009936832512978125], [-0.0038533706712852445], [0.012833130239712984]]","[[-0.5897370225728336], [0.9624044493518417], [-0.4748291563591513]]","[[-1.4012412090060988], [-22.805171427862145], [-5.218181141765776]]","[[1.0343011736169576], [0.8368761330283389]]","[[0.0007121069132143276], [3.605316728494401e-05]]",[[0.10073903326520754]],[[-0.0009570729445503908]]
174,"[[-0.6024128211540586], [1.1396485448212004], [-0.43650726432959136]]","[[-0.009802315214875165], [-0.003810541908969012], [0.012672381353950254]]","[[-0.5898144834516089], [0.9623642116630051], [-0.47475194953810557]]","[[-1.4008023243932828], [-22.80673564351862], [-5.2241732546153585]]","[[1.0343719204985413], [0.8368797225335626]]","[[0.0007031229574572251], [3.563081721891237e-05]]",[[0.10072845933754998]],[[-0.0009404757721713317]]
175,"[[-0.6025114666464226], [1.1396106556809675], [-0.43638112522520334]]","[[-0.009669736508153212], [-0.0037684955779819784], [0.012513955068214094]]","[[-0.5898909099686707], [0.9623243838575886], [-0.4746757385123554]]","[[-1.4003714149786233], [-22.80828358714397], [-5.230097930047241]]","[[1.0344417753746773], [0.8368832704226715]]","[[0.0006942621387784342], [3.5220301308758195e-05]]",[[0.10071806380934206]],[[-0.000924277015643727]]
176,"[[-0.6026087785136743], [1.1395731825583735], [-0.43625656148765807]]","[[-0.009539056844310029], [-0.003727213237266186], [0.012357803870861703]]","[[-0.5899663155506109], [0.9622849606872985], [-0.4746005068425802]]","[[-1.3999482579310911], [-22.80981522198048], [-5.23595568434101]]","[[1.034510750431266], [0.8368867778619214]]","[[0.0006855220382462335], [3.482128739795698e-05]]",[[0.10070784255704167]],[[-0.0009084662084372086]]
177,"[[-0.6027047757799951], [1.139536117915192], [-0.43613355057084596]]","[[-0.009410237832966586], [-0.003686676885511997], [0.012203881652793028]]","[[-0.590040713393499], [0.9622459369839316], [-0.4745262384747076]]","[[-1.3995326376477182], [-22.811330519392726], [-5.2417470351057185]]","[[1.034578857616432], [0.8368902459847216]]","[[0.0006769003135564944], [3.443345067966064e-05]]",[[0.1006977915643503]],[[-0.0008930330668242194]]
178,"[[-0.6027994770876143], [1.1394994543910126], [-0.43601207038317075]]","[[-0.009283242245486364], [-0.0036468689069087956], [0.012052143650482947]]","[[-0.5901141164697753], [0.9622073076573141], [-0.4744529177289661]]","[[-1.399124345827291], [-22.812829458238017], [-5.247472501795245]]","[[1.0346461086480332], [0.8368936758923776]]","[[0.0006683946961461018], [3.405647388543542e-05]]",[[0.10068790692022792]],[[-0.0008779675019122465]]
179,"[[-0.6028929007080187], [1.1394631847990089], [-0.43589209927407324]]","[[-0.009158033913378605], [-0.0036077721475709368], [0.011902546450260482]]","[[-0.5901865375339859], [0.9621690676935489], [-0.4743805292892525]]","[[-1.3987231808211815], [-22.814312025287094], [-5.253132604988431]]","[[1.0347125150208953], [0.8368970686548255]]","[[0.0006600029886838499], [3.369004688558164e-05]]",[[0.10067818481691798]],[[-0.0008632596061343544]]
180,"[[-0.6029850645529036], [1.139427302121804], [-0.435773616021004]]","[[-0.009034577760096724], [-0.0035693698389780704], [0.011755047924572173]]","[[-0.5902579891303544], [0.9621312121529284], [-0.47430905819267044]]","[[-1.398328947904146], [-22.815778214460025], [-5.258727866886582]]","[[1.0347780880137887], [0.8369004253113621]]","[[0.00065172306227268], [3.3333866922280464e-05]]",[[0.10066862154789555]],[[-0.0008488996756413417]]
181,"[[-0.6030759861847054], [1.139391799507352], [-0.43565659981681165]]","[[-0.008912839720109172], [-0.0035316456342496805], [0.011609607158185167]]","[[-0.5903284835974509], [0.9620937361683348], [-0.47423848981940586]]","[[-1.397941458696443], [-22.817228026984203], [-5.264258811157779]]","[[1.0348428386961477], [0.8369037468713678]]","[[0.0006435528542070301], [3.298763836534491e-05]]",[[0.10065921350583504]],[[-0.0008348781961736423]]
182,"[[-0.6031656828268466], [1.1393566702648996], [-0.4355410302575079]]","[[-0.008792786729910837], [-0.0034945835881689258], [0.01146618446661872]]","[[-0.5903980330749532], [0.9620566349434131], [-0.4741688098828173]]","[[-1.3975605311770054], [-22.818661471055215], [-5.269725962789905]]","[[1.0349067779345444], [0.8369070343150233]]","[[0.0006354903652860955], [3.265107273442425e-05]]",[[0.10064995718054377]],[[-0.0008211858537384396]]
183,"[[-0.6032541713736335], [1.1393219078609902], [-0.4354268873304672]]","[[-0.008674386702866368], [-0.0034581681335880687], [0.011324741303186156]]","[[-0.5904666495088026], [0.9620199037509495], [-0.4741000044197896]]","[[-1.3971859895900955], [-22.820078561421315], [-5.275129848144124]]","[[1.0349699163989257], [0.8369102885940175]]","[[0.0006275336576821999], [3.2323888665697353e-05]]",[[0.10064084915688719]],[[-0.0008078135355455898]]
184,"[[-0.6033414683998065], [1.1392875059155136], [-0.4353141514029796]]","[[-0.008557608463837782], [-0.0034223841204662764], [0.011185240263755628]]","[[-0.5905343446563552], [0.9619835379313466], [-0.47403205978136115]]","[[-1.396817663964176], [-22.82147931955376], [-5.280470994798377]]","[[1.035032264568615], [0.8369135106322475]]","[[0.0006196808524538966], [3.200581161211247e-05]]",[[0.10063188611272639]],[[-0.0007947523228257949]]
185,"[[-0.603427590169832], [1.1392534581978475], [-0.4352028032111894]]","[[-0.008442421753314625], [-0.003387216769818152], [0.011047645020719782]]","[[-0.5906011300922487], [0.9619475328909394], [-0.47396496262353766]]","[[-1.3964553902087995], [-22.82286377314582], [-5.2857499315234815]]","[[1.0350938327380936], [0.8369167013265105]]","[[0.0006119301275031575], [3.169657396551173e-05]]",[[0.10062306481682597]],[[-0.0007819935012742946]]
186,"[[-0.6035125526468577], [1.139219758623035], [-0.43509282384940445]]","[[-0.008328797178589614], [-0.0033526516889655633], [0.010911920310495052]]","[[-0.5906670172126934], [0.9619118841006057], [-0.4738986998984104]]","[[-1.3960990097973465], [-22.82423195599726], [-5.290967188142269]]","[[1.0351546310225639], [0.8369198615471856]]","[[0.0006042797154437451], [3.139591484568882e-05]]",[[0.10061438212677502]],[[-0.0007695285547827356]]
187,"[[-0.6035963715013849], [1.1391864012480546], [-0.43498419475975236]]","[[-0.008216706199945745], [-0.0033186748427722623], [0.01077803187263296]]","[[-0.5907320172405239], [0.9618765870943113], [-0.4738332588454934]]","[[-1.395748369703115], [-22.825583907697663], [-5.296123295553735]]","[[1.0352146693633029], [0.8369229921389085]]","[[0.0005967279013585625], [3.110358018920678e-05]]",[[0.10060583498691711]],[[-0.0007573491678077287]]
188,"[[-0.6036790621196244], [1.1391533802681182], [-0.4348768977222021]]","[[-0.008106121079507159], [-0.003285272580453774], [0.01064594643639924]]","[[-0.5907961412296818], [0.9618416374677867], [-0.4737686269833142]]","[[-1.395403321987076], [-22.82691967371248], [-5.301218785412747]]","[[1.0352739575328131], [0.8369260939212331]]","[[0.000589273021001091], [3.0819322294206586e-05]]",[[0.10059742042629256]],[[-0.0007454472212843396]]
189,"[[-0.6037606396116176], [1.139120690013071], [-0.4347709148448817]]","[[-0.00799701488204578], [-0.0032524315926859837], [0.010515631674973894]]","[[-0.5908594000698648], [0.9618070308770906], [-0.47370479210119454]]","[[-1.3950637240551487], [-22.828239304644278], [-5.30625419032021]]","[[1.0353325051397795], [0.836929167689287]]","[[0.0005819134587969899], [3.054290014237182e-05]]",[[0.10058913555657303]],[[-0.0007338147974805375]]
190,"[[-0.6038411188190499], [1.139088324943848], [-0.4346662285547679]]","[[-0.007889361430171424], [-0.0032201389243093625], [0.01038705618139768]]","[[-0.5909218044903399], [0.9617727630374542], [-0.4736417422513283]]","[[-1.3947294380918067], [-22.829542856502204], [-5.311230043452567]]","[[1.0353903216338334], [0.8369322142144134]]","[[0.0005746476459123073], [3.027407903255508e-05]]",[[0.10058097757003034]],[[-0.0007224441730831286]]
191,"[[-0.6039205143228022], [1.1390562796489907], [-0.4345628215886721]]","[[-0.007783135277495912], [-0.0031883819712195394], [0.01026018942949422]]","[[-0.5909833650643536], [0.9617388297219952], [-0.4735794657410374]]","[[-1.3944003310094337], [-22.830830390390304], [-5.316146878552107]]","[[1.0354474163101373], [0.8369352342448044]]","[[0.0005674740585881466], [3.0012630491960124e-05]]",[[0.10057294373751764]],[[-0.0007113278192212129]]
192,"[[-0.603998840450264], [1.1390245488412394], [-0.43446067698451885]]","[[-0.007678311688053677], [-0.0031571484707093034], [0.010135001759817491]]","[[-0.5910440922130642], [0.9617052267604964], [-0.4735179511252572]]","[[-1.3940762744489024], [-22.832101972107704], [-5.321005229796355]]","[[1.035503798313793], [0.8369382285061227]]","[[0.0005603912163643088], [2.9758332220630734e-05]]",[[0.10056503140645583]],[[-0.0007004584012229153]]
193,"[[-0.6040761112823961], [1.138993127354213], [-0.4343597780729703]]","[[-0.007574866622923754], [-0.003126426474981847], [0.010011464320268976]]","[[-0.5911039962091639], [0.9616719500382769], [-0.4734571871992532]]","[[-1.393757144527406], [-22.833357672027383], [-5.3258056317527105]]","[[1.0355594766440763], [0.8369411977021128]]","[[0.0005533976802363227], [2.9510968013735095e-05]]",[[0.10055723799884757]],[[-0.0006898287776366217]]
194,"[[-0.6041523406605231], [1.1389620101391322], [-0.4342601084692822]]","[[-0.007472776694976674], [-0.0030962043729528543], [0.009889549074003634]]","[[-0.5911630871803265], [0.9616389954951458], [-0.47339716299156176]]","[[-1.3934428215547183], [-22.834597565091908], [-5.330548619081205]]","[[1.0356144601585122], [0.8369441425152029]]","[[0.0005464920513897908], [2.927032758393011e-05]]",[[0.1005495610093263]],[[-0.0006794319927872234]]
195,"[[-0.604227542192915], [1.138931192261626], [-0.43416165206549556]]","[[-0.007372019165527627], [-0.0030664708614852043], [0.009769228744681974]]","[[-0.5912213751131384], [0.9616063591242624], [-0.4733378677571188]]","[[-1.393133190117719], [-22.835821730358635], [-5.335234726418993]]","[[1.0356687575767882], [0.8369470636070916]]","[[0.0005396729692686009], [2.903620649474803e-05]]",[[0.10054199800321505]],[[-0.0006692612811921815]]
196,"[[-0.6043017292611313], [1.138900668898613], [-0.4340643930228655]]","[[-0.0072725719075196205], [-0.0030372149518066993], [0.009650476796370475]]","[[-0.5912788698559829], [0.9615740369711591], [-0.47327929097060784]]","[[-1.3928281387860584], [-22.837030250917856], [-5.339864488517666]]","[[1.0357223774845157], [0.8369499616193281]]","[[0.0005329391103536807], [2.880840606067636e-05]]",[[0.10053454661461786]],[[-0.0006593100595398364]]
197,"[[-0.6043749150261475], [1.1388704353352397], [-0.43396831576455785]]","[[-0.007174413393196383], [-0.0030084259568934624], [0.009533267420801322]]","[[-0.5913355811225949], [0.9615420251327221], [-0.4732214223200108]]","[[-1.3925275600907239], [-22.83822321361865], [-5.344438439867403]]","[[1.0357753283368474], [0.8369528371738768]]","[[0.0005262891865642771], [2.8586733091806593e-05]]",[[0.10052720454453445]],[[-0.000649571928149897]]
198,"[[-0.6044471124342791], [1.1388404869619304], [-0.43387340496864263]]","[[-0.00707752267214827], [-0.0029800934769402543], [0.009417575485104773]]","[[-0.5913915184948754], [0.9615103197562245], [-0.47316425170033904]]","[[-1.3922313501921995], [-22.83940070912227], [-5.3489571145384645]]","[[1.0358276184619493], [0.8369556908736753]]","[[0.0005197219439034839], [2.8371000060367635e-05]]",[[0.10051996955900795]],[[-0.0006400406651224065]]
199,"[[-0.6045183342228581], [1.1388108192714297], [-0.4337796455612715]]","[[-0.006981879347274178], [-0.0029522074064248227], [0.009303376524973844]]","[[-0.5914466914261032], [0.9614789170384423], [-0.4731077692075983]]","[[-1.391939408984105], [-22.840562831396756], [-5.353421046170626]]","[[1.035879256064338], [0.836958523303175]]","[[0.0005132361612147918], [2.8161024701045534e-05]]",[[0.10051283948730018]],[[-0.000630710226447815]]
200,"[[-0.6045885929257597], [1.1387814278559991], [-0.43368702271014054]]","[[-0.006887463550135933], [-0.002924757929020111], [0.00919064674039842]]","[[-0.5915011092435288], [0.9614478132247294], [-0.4730519651328976]]","[[-1.3916516398052967], [-22.84170967774218], [-5.357830767909776]]","[[1.035930249228087], [0.8369613350288774]]","[[0.0005068306486721852], [2.7956630010983474e-05]]",[[0.10050581222009844]],[[-0.0006215747387576121]]
201,"[[-0.6046579008787087], [1.138752308404633], [-0.43359552181817773]]","[[-0.006794255944657657], [-0.0028977354824016865], [0.009079362924745982]]","[[-0.5915547811514877], [0.9614170046081212], [-0.4729968299567581]]","[[-1.391367949396983], [-22.842841348556018], [-5.362186811981796]]","[[1.0359806059199084], [0.836964126599852]]","[[0.0005005042468475551], [2.7757644227577316e-05]]",[[0.1004988857077472]],[[-0.0006126285034520652]]
202,"[[-0.6047262702243853], [1.1387234567003544], [-0.43350512851744083]]","[[-0.006702237677174205], [-0.002871130788773796], [0.008969502480590613]]","[[-0.5916077162334599], [0.9613864875285993], [-0.4729423543436327]]","[[-1.391088247702954], [-22.843957947180755], [-5.366489709882063]]","[[1.0360303339921078], [0.8369668985482486]]","[[0.000494255825223], [2.756390058422653e-05]]",[[0.10049205795852867]],[[-0.000603865984218745]]
203,"[[-0.6047937129173797], [1.1386948686175897], [-0.43341582866325135]]","[[-0.006611390383866378], [-0.002844934823664852], [0.008861043396274818]]","[[-0.5916599234552894], [0.9613562583721857], [-0.4728885291365526]]","[[-1.3908124478323884], [-22.845059579717784], [-5.3707399920572065]]","[[1.036079441185431], [0.8369696513897948]]","[[0.0004880842812360342], [2.7375237199311897e-05]]",[[0.10048532703695816]],[[-0.0005952818123951334]]
204,"[[-0.6048602407289464], [1.1386665401195961], [-0.43332760832852774]]","[[-0.00652169616306518], [-0.00281913881375484], [0.008753964196700242]]","[[-0.5917114116670749], [0.9613263135702064], [-0.472835345351973]]","[[-1.3905404659228942], [-22.846146354822544], [-5.374938187872195]]","[[1.0361279351317907], [0.8369723856242838]]","[[0.00048198853905834227], [2.7191497098399964e-05]]",[[0.10047869106212265]],[[-0.0005868707789811259]]
205,"[[-0.6049258652515948], [1.1386384672559609], [-0.4332404537983113]]","[[-0.006433137555822435], [-0.002793734240601725], [0.008648243963336757]]","[[-0.5917621896057491], [0.9612966495985531], [-0.4727827941747924]]","[[-1.3902722209952176], [-22.84721838363129], [-5.379084825375835]]","[[1.0361758233568905], [0.8369751017360497]]","[[0.00047596754870760094], [2.701252793668729e-05]]",[[0.10047214820605431]],[[-0.000578627831948805]]
206,"[[-0.6049905979035284], [1.1386106461601806], [-0.43315435156452403]]","[[-0.006345697546571646], [-0.0027687128086633928], [0.008543862275742387]]","[[-0.5918122658973674], [0.9612672629769107], [-0.47273086695351124]]","[[-1.3900076349265533], [-22.848275779468143], [-5.383180431381557]]","[[1.0362231132827422], [0.8369778001944336]]","[[0.00047002028478182467], [2.6838182054511606e-05]]",[[0.10046569669213092]],[[-0.0005705480760765519]]
207,"[[-0.6050544499328904], [1.1385830730472752], [-0.43306928832085667]]","[[-0.006259359511968696], [-0.0027440664858907893], [0.008440799235236274]]","[[-0.5918616490589954], [0.9612381502681262], [-0.47267955519557947]]","[[-1.3897466321537828], [-22.84931865797893], [-5.387225530989533]]","[[1.0362698122300869], [0.8369804814542363]]","[[0.0004641457457710274], [2.6668316122080427e-05]]",[[0.10045933479352853]],[[-0.0005626267614845248]]
208,"[[-0.6051174324219182], [1.1385557442115088], [-0.4329852509579151]]","[[-0.006174107255356179], [-0.0027197874371156505], [0.008339035401577974]]","[[-0.5919103475014673], [0.9612093080773746], [-0.47262885056284687]]","[[-1.3894891398616727], [-22.850347136599655], [-5.3912206478926565]]","[[1.0363159274207197], [0.8369831459561622]]","[[0.0004583429528803862], [2.6502791350413446e-05]]",[[0.1004530608316744]],[[-0.0005548592931711987]]
209,"[[-0.6051795562908785], [1.138528656024126], [-0.4329022265584733]]","[[-0.00608992494723154], [-0.0026958680676464897], [0.008238551797093]]","[[-0.5919583695304369], [0.9611807330516772], [-0.4725787448672397]]","[[-1.3892350876525197], [-22.851361334657916], [-5.395166303982367]]","[[1.0363614659797202], [0.83698579412725]]","[[0.000452610949253085], [2.6341473080560007e-05]]",[[0.10044687317477527]],[[-0.0005472412143689188]]
210,"[[-0.6052408323019177], [1.1385018049311921], [-0.43282020239292174]]","[[-0.006006797146601864], [-0.0026723009838844625], [0.008139329920132735]]","[[-0.5920057233491602], [0.9611524218791212], [-0.47252923006651093]]","[[-1.3889844075273432], [-22.85236137322829], [-5.399063019175281]]","[[1.0364064349376014], [0.8369884263812964]]","[[0.0004469487991043408], [2.618423097233702e-05]]",[[0.10044077023635047]],[[-0.000539768213769689]]
211,"[[-0.605301271062726], [1.1384751874514665], [-0.43273916591491374]]","[[-0.005924708753845251], [-0.0026490790151327825], [0.008041351657777362]]","[[-0.5920524170597316], [0.9611243712883502], [-0.47248029826018884]]","[[-1.3887370338205267], [-22.853347374856938], [-5.40291131171466]]","[[1.036450841232369], [0.8369910431192645]]","[[0.00044135558689983867], [2.6030938560239747e-05]]",[[0.1004347504738255]],[[-0.0005324361123393209]]
212,"[[-0.6053608830301208], [1.13844880017435], [-0.4326591047571]]","[[-0.005843645026181454], [-0.0026261951883383983], [0.007944599345114114]]","[[-0.5920984586655382], [0.9610965780478211], [-0.4724319416856066]]","[[-1.3884929030068514], [-22.854319463700342], [-5.406711697401331]]","[[1.0364946917115028], [0.8369936447296848]]","[[0.00043583041653416643], [2.5881473431077495e-05]]",[[0.10042881238712896]],[[-0.0005252408694057104]]
213,"[[-0.6054196785134727], [1.138422639757894], [-0.4325800067270749]]","[[-0.005763591558233694], [-0.002603642719252397], [0.007849055705186542]]","[[-0.5921438560723814], [0.9610690389653157], [-0.4723841527141166]]","[[-1.3882519538409444], [-22.855277764958227], [-5.410464690176739]]","[[1.0365379931338596], [0.8369962315890452]]","[[0.0004303724105536588], [2.5735717024133464e-05]]",[[0.10042295451734608]],[[-0.0005181785745769201]]
214,"[[-0.605477667677989], [1.1383967029268445], [-0.43250185980344363]]","[[-0.005684534256329296], [-0.002581415025506434], [0.007754703838381949]]","[[-0.5921886170903023], [0.9610417508873796], [-0.47233692384741943]]","[[-1.3880141269642485], [-22.856222405222457], [-5.414170801578766]]","[[1.0365807521715058], [0.8369988040621704]]","[[0.0004249807095346725], [2.5593554509040217e-05]]",[[0.10041717544541236]],[[-0.0005112454423150999]]
215,"[[-0.605534860547928], [1.1383709864707814], [-0.43242465213202985]]","[[-0.005606459343491868], [-0.0025595057063971527], [0.0076615272365969656]]","[[-0.592232749435493], [0.9610147106987044], [-0.4722902477140017]]","[[-1.3877793650754748], [-22.85715351207871], [-5.417830540665883]]","[[1.0366229754114746], [0.8370013625025918]]","[[0.0004196544713286343], [2.5454874685859608e-05]]",[[0.10041147379082188]],[[-0.00050443781329205]]
216,"[[-0.6055912670096579], [1.1383454872422742], [-0.4323483720222348]]","[[-0.005529353339610132], [-0.0025379085423491987], [0.007569509732312768]]","[[-0.5922762607315191], [0.9609879153216205], [-0.4722441170657121]]","[[-1.3875476127432438], [-22.858071214041264], [-5.421444414134048]]","[[1.0366646693574584], [0.837003907252906]]","[[0.0004143928703292943], [2.5319569896264937e-05]]",[[0.1004058482103814]],[[-0.0004977521485079305]]
217,"[[-0.6056468968146304], [1.1383202021551215], [-0.4322730079434962]]","[[-0.0054532030525502595], [-0.0025166174896881777], [0.007478635517562615]]","[[-0.5923191585109159], [0.9609613617155713], [-0.47219852477445207]]","[[-1.3873188163730146], [-22.858975640441965], [-5.425012926107375]]","[[1.0367058404314347], [0.837006438645126]]","[[0.00040919509696202283], [2.5187535956927576e-05]]",[[0.10040029739699519]],[[-0.0004911850258144876]]
218,"[[-0.6057017595822404], [1.1382951281826315], [-0.43219854852190764]]","[[-0.005377995575960637], [-0.002495626663011591], [0.0073888890988866585]]","[[-0.592361450216714], [0.9609350468765974], [-0.4721534638289833]]","[[-1.3870929240323844], [-22.85986692144422], [-5.428536577982215]]","[[1.036746494975234], [0.8370089570010212]]","[[0.0004040603570398815], [2.5058672070699117e-05]]",[[0.1003948200784826]],[[-0.0004847331389468638]]
219,"[[-0.6057558648025679], [1.1382702623559424], [-0.4321249825369394]]","[[-0.005303718257802334], [-0.002474930361772293], [0.007300255329595676]]","[[-0.5924031432036383], [0.9609089678368745], [-0.47210892733185267]]","[[-1.3868698855160706], [-22.86074518775913], [-5.432015868385505]]","[[1.0367866392520437], [0.837011462632447]]","[[0.00039898787114189815], [2.4932880593464546e-05]]",[[0.10038941501643649]],[[-0.0004783932899789095]]
220,"[[-0.6058092218390595], [1.138245601762424], [-0.43205229891826685]]","[[-0.005230358714736649], [-0.0024545230311002753], [0.007212719354653965]]","[[-0.5924442447397947], [0.9608831216641485], [-0.47206490849639504]]","[[-1.3866496522362919], [-22.8616105706259], [-5.435451293159195]]","[[1.0368262794478573], [0.8370139558416669]]","[[0.0003939768740801597], [2.481006715626677e-05]]",[[0.1003840810050988]],[[-0.00047216239118298524]]
221,"[[-0.6058618399310917], [1.1382211435441085], [-0.4319804867427397]]","[[-0.005157904815785555], [-0.0024343992674019654], [0.007126266624494643]]","[[-0.5924847620076605], [0.9608575054613342], [-0.4720214006438807]]","[[-1.3864321770929822], [-22.862463201746408], [-5.438843345245691]]","[[1.0368654216728714], [0.8370164369216663]]","[[0.0003890266143891097], [2.469014045436424e-05]]",[[0.10037881687027711]],[[-0.0004660374598315434]]
222,"[[-0.6059137281964327], [1.138196884896165], [-0.4319095352314323]]","[[-0.005086344666975828], [-0.0024145538197974936], [0.007040882872082155]]","[[-0.5925247021053747], [0.960832116366061], [-0.47197839720074697]]","[[-1.3862174144939967], [-22.86330321312679], [-5.442192514523739]]","[[1.0369040719628284], [0.8370189061564532]]","[[0.00038413635377043676], [2.457301214731089e-05]]",[[0.1003736214682999]],[[-0.000460015613552453]]
223,"[[-0.6059648956336361], [1.138172823065433], [-0.4318394337468015]]","[[-0.00501566660258812], [-0.002394981591408496], [0.006956554127664896]]","[[-0.5925640720481431], [0.9608069515501857], [-0.4719358916959145]]","[[-1.3860053202446654], [-22.86413073706408], [-5.445499287744129]]","[[1.0369422362803127], [0.8370213638213555]]","[[0.00037930536673780324], [2.4458596825649437e-05]]",[[0.10036849368499541]],[[-0.00045409406860913264]]
224,"[[-0.6060153511243582], [1.138148955349001], [-0.43177017178995053]]","[[-0.004945859183957291], [-0.002375677620076372], [0.00687326666881824]]","[[-0.5926028787693923], [0.960782008219352], [-0.4718938777582106]]","[[-1.385795851476272], [-22.864945906042735], [-5.448764148654633]]","[[1.036979920515997], [0.8370238101833044]]","[[0.0003745329400395292], [2.4346811788866773e-05]]",[[0.10036343243469216]],[[-0.00044827013749277646]]
225,"[[-0.6060651034355898], [1.1381252790928371], [-0.43170173899798847]]","[[-0.00487691119663311], [-0.002356637070638573], [0.006791007038122118]]","[[-0.5926411291218187], [0.9607572836125478], [-0.4718523491138732]]","[[-1.3855889666579158], [-22.865748852594372], [-5.451987577666018]]","[[1.0370171304898461], [0.8370262455011143]]","[[0.00036981837219229874], [2.423757724523412e-05]]",[[0.1003584366592602]],[[-0.00044254122687221835]]
226,"[[-0.6061141612217876], [1.1381017916904383], [-0.4316341251414604]]","[[-0.004808811629782389], [-0.002337855247986964], [0.006709762048175735]]","[[-0.5926788298784039], [0.960732775001771], [-0.4718112995841781]]","[[-1.3853846255376983], [-22.866539709181716], [-5.455170052020223]]","[[1.037053871952276], [0.8370286700257508]]","[[0.0003651609731258887], [2.4130815967637886e-05]]",[[0.10035350532718705]],[[-0.000436904831871034]]
227,"[[-0.6061625330269536], [1.138078490581546], [-0.43156732012191307]]","[[-0.004741549668690337], [-0.0023193275886845832], [0.006629518726194883]]","[[-0.592715987733694], [0.960708479691555], [-0.4717707230831034]]","[[-1.3851827889406665], [-22.867318608386608], [-5.458312045434512]]","[[1.037090150585275], [0.837031084000593]]","[[0.00036056006389451056], [2.4026453271375203e-05]]",[[0.10034863743267737]],[[-0.0004313585334573735]]
228,"[[-0.6062102272866612], [1.1380553732509004], [-0.4315013139694724]]","[[-0.0046751147086712685], [-0.0023010496373266076], [0.0065502643451943315]]","[[-0.5927526093049499], [0.960684395018536], [-0.4717306136150947]]","[[-1.3849834189180061], [-22.86808568252373], [-5.461414028441883]]","[[1.037125972003483], [0.8370334876616857]]","[[0.0003560149760550857], [2.3924417047460622e-05]]",[[0.10034383199476624]],[[-0.0004259000008035082]]
229,"[[-0.6062572523299697], [1.1380324372270219], [-0.43143609684056294]]","[[-0.004609496318028525], [-0.002283017076234045], [0.006471986413745773]]","[[-0.5927887011326908], [0.960660518351152], [-0.4716909652729267]]","[[-1.3847864785696395], [-22.868841063754164], [-5.464476467954455]]","[[1.0371613417552354], [0.8370358812379859]]","[[0.000351525051511814], [2.3824637540581506e-05]]",[[0.10033908805648856]],[[-0.00042052698051673644]]
230,"[[-0.6063036163813171], [1.1380096800810513], [-0.4313716590156849]]","[[-0.004544684257002801], [-0.0022652256919884484], [0.0063946726479276045]]","[[-0.5928242696822614], [0.9606368470891696], [-0.47165177223561117]]","[[-1.3845919320871332], [-22.869584883937268], [-5.46749982741794]]","[[1.0371962653235716], [0.8370382649516003]]","[[0.0003470896420276759], [2.37270473379958e-05]]",[[0.10033440468405071]],[[-0.0004152373010636208]]
231,"[[-0.6063493275623274], [1.137987099425611], [-0.43130799089724303]]","[[-0.004480668463461623], [-0.0022476713797428827], [0.006318310976427086]]","[[-0.592859321344367], [0.9606133786633542], [-0.4716130287663985]]","[[-1.384399744614961], [-22.870317274627354], [-5.470484566807257]]","[[1.037230748127209], [0.8370406390180166]]","[[0.0003427081090023876], [2.363158138063426e-05]]",[[0.10032978096603952]],[[-0.00041002886677744994]]
232,"[[-0.6063943938935534], [1.1379646929137126], [-0.4312450830074935]]","[[-0.004417439039806417], [-0.002230350151561644], [0.006242889539866112]]","[[-0.592893862436147], [0.9605901105351187], [-0.4715747292108557]]","[[-1.3842098823276276], [-22.87103836691394], [-5.473431142406602]]","[[1.037264795521487], [0.8370430036463267]]","[[0.0003383798231171298], [2.353817670774916e-05]]",[[0.10032521601266431]],[[-0.00040489965491799333]]
233,"[[-0.6064388232961863], [1.1379424582377051], [-0.4311829259865097]]","[[-0.0043549862623976365], [-0.002213258109649313], [0.006168396655372069]]","[[-0.5929278992021787], [0.9605670401961118], [-0.47153686799498706]]","[[-1.384022312164447], [-22.87174829163709], [-5.476340006843576]]","[[1.0372984127992775], [0.8370453590394432]]","[[0.0003341041640014808], [2.3446772590141052e-05]]",[[0.1003207089550102]],[[-0.00039984771553626397]]
