step,q,dq,qr,tau,r_pos,r_vel,th,dth
441,"[[-0.6792480042844216], [1.0498300363299384], [-0.3705966468158359]]","[[0.00034933643108758794], [-0.0008904266533501792], [0.0005210988675882489]]","[[-0.6550204599392022], [0.8892319516874284], [-0.41277404901220494]]","[[5.9819366772906335e-05], [-20.778593596486147], [-5.694100308462047]]","[[0.29726902071337513], [0.8537307584699843]]","[[1.0665009525512303e-05], [1.5851265156019423e-05]]",[[-1.4614770319489605e-05]],[[-1.999135581305482e-05]]
442,"[[-0.6792444423093206], [1.0498211024613389], [-0.3705914422161043]]","[[0.00035161459122511063], [-0.0008899609743019676], [0.0005185710084434358]]","[[-0.6550166733214402], [0.8892240098877578], [-0.4127695887398337]]","[[6.720610088573054e-05], [-20.778485098509375], [-5.694186991024173]]","[[0.2972700797998202], [0.8537323502359354]]","[[1.0513753739838094e-05], [1.5855933832575886e-05]]",[[-1.4782064086730485e-05]],[[-1.9775373494646323e-05]]
443,"[[-0.6792408574406741], [1.0498121732259424], [-0.3705862627624564]]","[[0.00035386037967120865], [-0.0008895018596095927], [0.0005160790015789063]]","[[-0.6550128689788554], [0.8892160734724034], [-0.4127651430649922]]","[[7.448777744967217e-05], [-20.77837625030864], [-5.694272445339981]]","[[0.29727112387261034], [0.8537339424660769]]","[[1.0364642766269583e-05], [1.586053444135871e-05]]",[[-1.4946977187714908e-05]],[[-1.9562478359467367e-05]]
444,"[[-0.679237250003758], [1.0498032485584177], [-0.3705811080982777]]","[[0.0003560742603368472], [-0.0008890492184892573], [0.0005136223345739432]]","[[-0.6550090471631385], [0.8892081423656968], [-0.4127607117804061]]","[[8.166598317771445e-05], [-20.778267056892187], [-5.694356688830038]]","[[0.29727215314463695], [0.8537355351536344]]","[[1.0217646140286973e-05], [1.5865067859444082e-05]]",[[-1.5109543618771835e-05]],[[-1.9352624717196634e-05]]
445,"[[-0.6792336203192276], [1.0497943283943811], [-0.37057597787203755]]","[[0.00035825668561401125], [-0.0008886029565634557], [0.0005112005042887946]]","[[-0.6550052081225376], [0.8892002164929836], [-0.41275629468174424]]","[[8.8742158709465e-05], [-20.778157523094265], [-5.694439738550585]]","[[0.2972731678257669], [0.8537371282919276]]","[[1.0072733813704104e-05], [1.5869535041623806e-05]]",[[-1.5269796884771497e-05]],[[-1.914576893802776e-05]]
446,"[[-0.6792299687031775], [1.0497854126703683], [-0.3705708717371998]]","[[0.00036040809955305286], [-0.0008881629773141997], [0.0005088130084796583]]","[[-0.6550013521017338], [0.8891922957806899], [-0.41275189156760383]]","[[9.571773552785601e-05], [-20.778047653660245], [-5.6945216114866355]]","[[0.29727416812288654], [0.8537387218743682]]","[[9.92987619907737e-06], [1.587393689828076e-05]]",[[-1.542777000783179e-05]],[[-1.894186814279525e-05]]
447,"[[-0.6792262954671975], [1.0497765013238143], [-0.3705657893521446]]","[[0.0003625289530387321], [-0.0008877292045312846], [0.0005064593739829981]]","[[-0.6549974793418916], [0.8891843801562946], [-0.4127475022394621]]","[[0.0001025942414214498], [-20.77793745344694], [-5.6946023241427035]]","[[0.29727515423994394], [0.8537403158944584]]","[[9.789044119745682e-06], [1.5878274317593366e-05]]",[[-1.5583495528536796e-05]],[[-1.874087750953525e-05]]
448,"[[-0.679222600918468], [1.0497675942930698], [-0.3705607303801301]]","[[0.0003646196683780023], [-0.0008873015338973222], [0.0005041391040779553]]","[[-0.6549935900809811], [0.8891764695482307], [-0.4127431265016113]]","[[0.00010937299696411884], [-20.777826927001524], [-5.69468189306154]]","[[0.29727612637799117], [0.8537419103457907]]","[[9.650208804279359e-06], [1.5882548209944503e-05]]",[[-1.5737005526850118e-05]],[[-1.854275802530385e-05]]
449,"[[-0.6792188853597856], [1.0497586915173478], [-0.3705556944891774]]","[[0.0003666806814144191], [-0.0008868798875024675], [0.0005018517389185906]]","[[-0.6549896845532277], [0.8891685638860558], [-0.4127387641611709]]","[[0.00011605544783588329], [-20.77771607897684], [-5.694760334284647]]","[[0.2972770847352262], [0.8537435052220453]]","[[9.51334190868458e-06], [1.588675944130813e-05]]",[[-1.5888331613514054e-05]],[[-1.8347466030752338e-05]]
450,"[[-0.6792151490896446], [1.0497497929367403], [-0.37055068135203795]]","[[0.000368712413438832], [-0.0008864641774808391], [0.0004995968018699504]]","[[-0.6549857629898233], [0.889160663100239], [-0.4127344150279876]]","[[0.0001226429658225392], [-20.777604913905577], [-5.694837663863189]]","[[0.2972780295070332], [0.8537451005169902]]","[[9.378415505301163e-06], [1.5890908877658205e-05]]",[[-1.603750494158289e-05]],[[-1.8154961033359923e-05]]
451,"[[-0.6792113924023055], [1.049740898492199], [-0.37054569064611126]]","[[0.00037071527820027594], [-0.0008860543166975543], [0.0004973738362643032]]","[[-0.6549818256186075], [0.8891527671222529], [-0.41273007891462943]]","[[0.00012913690764193575], [-20.77749343627196], [-5.694913897456575]]","[[0.2972789608860232], [0.8537466962244787]]","[[9.24540203284252e-06], [1.5894997351662e-05]]",[[-1.6184556219282126e-05]],[[-1.7965203371680602e-05]]
452,"[[-0.6792076155878431], [1.0497320081255213], [-0.3705407220533866]]","[[0.00037268968709901207], [-0.0008856502212971351], [0.0004951823803960587]]","[[-0.6549778726641184], [0.8891448758845534], [-0.412725755636341]]","[[0.00013553861177273419], [-20.777381650477544], [-5.694989050632767]]","[[0.29727987906207376], [0.8537482923384501]]","[[9.114274363009045e-06], [1.589902575149793e-05]]",[[-1.6329515708660863e-05]],[[-1.777815266335546e-05]]
453,"[[-0.6792038189322056], [1.0497231217793257], [-0.3705357752603559]]","[[0.00037463604659458694], [-0.0008852518137636156], [0.0004930219972410221]]","[[-0.654973904347806], [0.8891369893205421], [-0.41272144501100344]]","[[0.0001418493978619928], [-20.777269560890844], [-5.695063138585118]]","[[0.29728078422236814], [0.8537498888529255]]","[[8.985005728323614e-06], [1.5902994843219886e-05]]",[[-1.647241323581723e-05]],[[-1.759376992802389e-05]]
454,"[[-0.679200002717291], [1.0497142393970675], [-0.37053084995797725]]","[[0.00037655475016618034], [-0.0008848590054272576], [0.0004908922389958714]]","[[-0.6549699208879408], [0.8891291073645498], [-0.41271714685908767]]","[[0.00014807055035737093], [-20.777157171776928], [-5.695136176455673]]","[[0.2972816765514337], [0.8537514857620101]]","[[8.857569749887162e-06], [1.5906905503904056e-05]]",[[-1.661327819945342e-05]],[[-1.741201740385577e-05]]
455,"[[-0.6791961672209798], [1.049705360922998], [-0.37052594584158666]]","[[0.00037844619497372223], [-0.0008844717207945607], [0.0004887926699224387]]","[[-0.6549659224996293], [0.889121229951876], [-0.41271286100363874]]","[[0.0001542033456942704], [-20.777044487348952], [-5.695208179158098]]","[[0.29728255623118], [0.8537530830598895]]","[[8.731940437378682e-06], [1.5910758510706557e-05]]",[[-1.675213956908296e-05]],[[-1.7232855898382388e-05]]
456,"[[-0.6791923127172141], [1.0496964863021758], [-0.3705210626108621]]","[[0.00038031076952126097], [-0.0008840898837277067], [0.00048672286498327444]]","[[-0.6549619093950712], [0.8891133570186857], [-0.4127085872702088]]","[[0.00016024910157330652], [-20.776931511886353], [-5.695279161164998]]","[[0.29728342344093606], [0.8537546807408304]]","[[8.608092161299652e-06], [1.5914554640783507e-05]]",[[-1.6889025899633892e-05]],[[-1.70562480845092e-05]]
457,"[[-0.6791884394760495], [1.0496876154804404], [-0.37051619996972907]]","[[0.00038214884876036637], [-0.0008837134089932641], [0.0004846824025550589]]","[[-0.6549578817834194], [0.8891054885020538], [-0.4127043254868402]]","[[0.00016620895476071595], [-20.77681824935406], [-5.695349137052903]]","[[0.2972842783574876], [0.8537562787991783]]","[[8.48599966407626e-06], [1.5918294737904404e-05]]",[[-1.7023965338889577e-05]],[[-1.6882158816520013e-05]]
458,"[[-0.6791845477636994], [1.0496787484044063], [-0.3705113576263314]]","[[0.0003839608129539568], [-0.0008833422221492804], [0.0004826708580966399]]","[[-0.6549538398706825], [0.8890976243400098], [-0.412700075484044]]","[[0.00017208422706183057], [-20.776704703911417], [-5.695418121056722]]","[[0.2972851211551129], [0.8537578772293568]]","[[8.36563803785495e-06], [1.5921979523714214e-05]]",[[-1.7156985622817875e-05]],[[-1.6710549959924464e-05]]
459,"[[-0.679180637842593], [1.049669885021444], [-0.3705065352929364]]","[[0.00038574703200702776], [-0.0008829762488015147], [0.0004806878302448525]]","[[-0.6549497838601789], [0.8890897644713859], [-0.412695837094724]]","[[0.00017787603197305657], [-20.776590879452048], [-5.695486127258407]]","[[0.29728595200561886], [0.8537594760258664]]","[[8.246982746706877e-06], [1.5925609786471284e-05]]",[[-1.728811408761824e-05]],[[-1.654138654963791e-05]]
460,"[[-0.679176709971443], [1.0496610252796885], [-0.370501732685922]]","[[0.00038750787489680305], [-0.0008826154176534151], [0.0004787329093237369]]","[[-0.6549457139522317], [0.889081908835911], [-0.4126916101541732]]","[[0.00018358568641296813], [-20.776476780103703], [-5.695553169305083]]","[[0.29728677107837603], [0.8537610751832841]]","[[8.130009593321219e-06], [1.5929186258922812e-05]]",[[-1.7417377677214202e-05]],[[-1.6374632294159294e-05]]
461,"[[-0.6791727644052885], [1.0496521691280076], [-0.3704969495256704]]","[[0.00038924369778584045], [-0.0008822596522576887], [0.0004768057016024674]]","[[-0.6549416303444366], [0.8890740573741341], [-0.4126873945000233]]","[[0.00018921423386863978], [-20.77636240958173], [-5.695619261011723]]","[[0.2972875785403542], [0.8537626746962612]]","[[8.014694730107408e-06], [1.5932709707122683e-05]]",[[-1.7544802951212708e-05]],[[-1.6210254008041172e-05]]
462,"[[-0.6791688013955529], [1.0496433165160077], [-0.37049218553654056]]","[[0.00039095485504868355], [-0.0008819088764205341], [0.00047490580473805166]]","[[-0.6549375332314029], [0.8890662100275006], [-0.4126831899722331]]","[[0.00019476291487841024], [-20.776247771823723], [-5.695684415780626]]","[[0.2972883745561552], [0.8537642745595238]]","[[7.901014642541782e-06], [1.5936180886022555e-05]]",[[-1.767041608540951e-05]],[[-1.6048216633767626e-05]]
463,"[[-0.6791648211900784], [1.0496344673940012], [-0.3704874404467993]]","[[0.00039264169863573173], [-0.000881563023110099], [0.00047303283904040483]]","[[-0.6549334228051079], [0.8890583667382596], [-0.4126789964130337]]","[[0.00020023283508541212], [-20.77613287055933], [-5.695748646946846]]","[[0.297289159288048], [0.8537658747678695]]","[[7.788946160269816e-06], [1.5939600472858473e-05]]",[[-1.7794242876218353e-05]],[[-1.588848657267314e-05]]
464,"[[-0.6791608240331971], [1.0496256217130218], [-0.37048271398857335]]","[[0.0003943045762857672], [-0.0008812220244354407], [0.00047118641837098907]]","[[-0.6549292992547785], [0.8890505274494674], [-0.41267481366689707]]","[[0.00020562510866861672], [-20.776017709526645], [-5.695811967523321]]","[[0.29728993289600125], [0.8537674753161691]]","[[7.678466446003895e-06], [1.5942969178173172e-05]]",[[-1.791630874868047e-05]],[[-1.5731029778741704e-05]]
465,"[[-0.6791568101657784], [1.0496167794247984], [-0.3704780058977846]]","[[0.0003959438249335201], [-0.0008808858088255045], [0.0004693661703091545]]","[[-0.6549251627670437], [0.8890426921049649], [-0.4126706415805048]]","[[0.0002109408403963009], [-20.775902292406723], [-5.695874390405416]]","[[0.29729069553771625], [0.8537690761993643]]","[[7.569552973318849e-06], [1.594628772361162e-05]]",[[-1.8036638766919365e-05]],[[-1.5575814721446868e-05]]
466,"[[-0.679152779825276], [1.0496079404817555], [-0.37047331591411403]]","[[0.0003975597772672562], [-0.0008805543031276952], [0.000467571716704529]]","[[-0.6549210135257406], [0.8890348606494327], [-0.4126664800027331]]","[[0.00021618113132726435], [-20.775786622827034], [-5.695935928316532]]","[[0.2972914473686593], [0.8537706774124664]]","[[7.462183548856416e-06], [1.594955683081878e-05]]",[[-1.8155257634519107e-05]],[[-1.5422809155916928e-05]]
467,"[[-0.6791487332457605], [1.0495991048369824], [-0.37046864378091593]]","[[0.00039915277069432764], [-0.0008802274491872819], [0.00046580269870771795]]","[[-0.6549168517121314], [0.8890270330283399], [-0.4126623287846112]]","[[0.00022134705975052071], [-20.775670704364767], [-5.69599659380107]]","[[0.2972921885420934], [0.8537722789505559]]","[[7.35633629012078e-06], [1.5952777132621776e-05]]",[[-1.827218969401626e-05]],[[-1.527197978519121e-05]]
468,"[[-0.6791446706579963], [1.0495902724442498], [-0.3704639892451984]]","[[0.0004007231234480074], [-0.0008799051720286277], [0.00046405875123006757]]","[[-0.6549126775050683], [0.8890192091878627], [-0.41265818777926705]]","[[0.00022643967707347556], [-20.77555454055375], [-5.696056399178903]]","[[0.29729291920910966], [0.8537738808087816]]","[[7.251989625478572e-06], [1.5955949350665577e-05]]",[[-1.838745894470522e-05]],[[-1.5123297350566611e-05]]
469,"[[-0.6791405922894673], [1.049581443257984], [-0.3704593520575532]]","[[0.00040227116030708276], [-0.0008795874092686617], [0.00046233951713581245]]","[[-0.654908491080625], [0.8890113890750196], [-0.41265405684194223]]","[[0.0002314600183517257], [-20.775438134835476], [-5.696115356705639]]","[[0.29729363951865834], [0.8537754829823592]]","[[7.149122294158872e-06], [1.5959074139981766e-05]]",[[-1.8501089037288076e-05]],[[-1.4976729548383388e-05]]
470,"[[-0.6791364983644309], [1.0495726172332636], [-0.3704547319721154]]","[[0.0004037971986888128], [-0.0008792740993332493], [0.00046064465326517423]]","[[-0.6549042926125723], [0.8890035726375237], [-0.4126499358299207]]","[[0.00023640911283528965], [-20.775321490659586], [-5.696173478310099]]","[[0.29729434961757895], [0.8537770854665706]]","[[7.0477133351509735e-06], [1.5962152122295237e-05]]",[[-1.8613103282021664e-05]],[[-1.48322462405516e-05]]
471,"[[-0.6791323891039658], [1.0495637943258054], [-0.37045012874649774]]","[[0.00040530155078274954], [-0.0008789651784933683], [0.0004589738103001062]]","[[-0.6549000822721647], [0.8889957598238343], [-0.4126458246025176]]","[[0.00024128800874390066], [-20.775204611450693], [-5.696230775830853]]","[[0.2972950496506306], [0.8537786882567638]]","[[6.947742087204389e-06], [1.5965183985944265e-05]]",[[-1.8723524657425615e-05]],[[-1.4689817410477868e-05]]
472,"[[-0.6791282647260197], [1.0495549744919597], [-0.3704455421417539]]","[[0.00040678451965975304], [-0.0008786605785867652], [0.00045732664552269875]]","[[-0.6548958602282375], [0.8889879505831474], [-0.41264172302105157]]","[[0.0002460976464697673], [-20.775087500450233], [-5.696287261065127]]","[[0.29729573976052154], [0.8537802913483504]]","[[6.849188177726617e-06], [1.5968170363755974e-05]]",[[-1.8832375814633393e-05]],[[-1.4549414543039638e-05]]
473,"[[-0.6791241254454415], [1.0495461576886984], [-0.3704409719223296]]","[[0.0004082464163218391], [-0.0008783602466257978], [0.0004557028238723615]]","[[-0.6548916266471267], [0.8889801448654072], [-0.4126376309488199]]","[[0.0002508390518585202], [-20.774970161002255], [-5.696342945436629]]","[[0.2972964200879381], [0.8537818947368064]]","[[6.752031533885372e-06], [1.5971111866353027e-05]]",[[-1.893967907365693e-05]],[[-1.4411006431604145e-05]]
474,"[[-0.6791199714740408], [1.0495373438736049], [-0.37043641785600656]]","[[0.0004096875309951148], [-0.0008780641131264089], [0.0004541020138137952]]","[[-0.6548873816930574], [0.8889723426211946], [-0.4126335482510436]]","[[0.00025551318528682643], [-20.774852596350506], [-5.69639784024712]]","[[0.2972970907715739], [0.8537834984176699]]","[[6.656252360404125e-06], [1.597400913766478e-05]]",[[-1.9045456441293312e-05]],[[-1.4274567178826358e-05]]
475,"[[-0.6791158030206208], [1.0495285330048723], [-0.3704318797138553]]","[[0.00041110816409893614], [-0.0008777721233142466], [0.0004525238918791641]]","[[-0.6548831255275955], [0.8889645438018855], [-0.41262947479488576]]","[[0.0002601209655130887], [-20.774734809612127], [-5.696451956808592]]","[[0.29729775194815733], [0.8537851023865413]]","[[6.561831134010987e-06], [1.5976862788313895e-05]]",[[-1.914972960368033e-05]],[[-1.4140066197442652e-05]]
476,"[[-0.6791116202910222], [1.0495197250412862], [-0.3704273572702008]]","[[0.00041250860306139836], [-0.0008774842155311047], [0.0004509681332212634]]","[[-0.6548788583103227], [0.8889567483594619], [-0.41262541044937373]]","[[0.0002646633991152392], [-20.77461680404613], [-5.696505306013863]]","[[0.2972984037524805], [0.853786706639082]]","[[6.468748636745403e-06], [1.5979673417820806e-05]]",[[-1.925251993668942e-05]],[[-1.4007476971097943e-05]]
477,"[[-0.6791074234881675], [1.049510919942216], [-0.37042285030255856]]","[[0.0004138891355999069], [-0.00087720033419178], [0.00044943442790693067]]","[[-0.6548745801983814], [0.8889489562466324], [-0.41262135508540965]]","[[0.0002691413518030039], [-20.77449858265009], [-5.696557898876702]]","[[0.2972990463174259], [0.8537883111710136]]","[[6.376985889344766e-06], [1.5982441614603715e-05]]",[[-1.9353848511219877e-05]],[[-1.3876771823620113e-05]]
478,"[[-0.6791032128121084], [1.0495021176676225], [-0.37041835859161076]]","[[0.00041525004227831175], [-0.0008769204175132772], [0.00044792245173586043]]","[[-0.6548702913467326], [0.8889411674167574], [-0.4126173085757231]]","[[0.0002735557785786824], [-20.774380148557558], [-5.696609746004095]]","[[0.2972996797739938], [0.8537899159781176]]","[[6.2865242012044575e-06], [1.5985168022591978e-05]]",[[-1.9453736095297944e-05]],[[-1.3747923499153603e-05]]
479,"[[-0.6790989884600516], [1.049493318178022], [-0.37041388192113023]]","[[0.00041659160432082343], [-0.0008766444145308083], [0.0004464319061845412]]","[[-0.6548659919081804], [0.8889333818238683], [-0.41261327079485827]]","[[0.00027790761694257426], [-20.774261504829457], [-5.69666085796353]]","[[0.2973003042513291], [0.8537915210562328]]","[[6.1973451592756135e-06], [1.5987853141385955e-05]]",[[-1.955220315947259e-05]],[[-1.3620905164110977e-05]]
480,"[[-0.679094750626416], [1.0494845214345019], [-0.3704094200779723]]","[[0.0004179140932076969], [-0.0008763722656210393], [0.0004449624787730977]]","[[-0.6548616820333629], [0.8889255994226176], [-0.41260924161912904]]","[[0.0002821976668156978], [-20.774142654316098], [-5.696711245311521]]","[[0.29730091987674756], [0.853793126401257]]","[[6.109430583656206e-06], [1.599049758160831e-05]]",[[-1.9649269883430194e-05]],[[-1.3495691362904946e-05]]
481,"[[-0.67909049950286], [1.0494757273986963], [-0.3704049728519921]]","[[0.0004192177824525467], [-0.0008761039211360733], [0.0004435138843041919]]","[[-0.6548573618707024], [0.8889178201683366], [-0.4126052209266184]]","[[0.00028642686105406767], [-20.77402360002713], [-5.6967609182185415]]","[[0.2973015267757617], [0.8537947320091451]]","[[6.022762566448847e-06], [1.5993101920575015e-05]]",[[-1.9744956157266125e-05]],[[-1.3372255518029688e-05]]
482,"[[-0.6790862352783361], [1.0494669360328042], [-0.3704005400360576]]","[[0.0004205029339332117], [-0.0008758393188763314], [0.00044208581101595756]]","[[-0.6548530315666151], [0.8889100440169644], [-0.4126012085971326]]","[[0.0002905960578942768], [-20.77390434486263], [-5.696809886786027]]","[[0.29730212507210657], [0.8537963378759076]]","[[5.937323460658561e-06], [1.5995666702295352e-05]]",[[-1.983928158779035e-05]],[[-1.3250572788475745e-05]]
483,"[[-0.6790819581390988], [1.0494581472995324], [-0.37039612142592965]]","[[0.00042176981481405196], [-0.0008755784132682132], [0.0004406779808132921]]","[[-0.6548486912653669], [0.8889022709250896], [-0.41259720451219434]]","[[0.0002947060580984484], [-20.773784891583418], [-5.696858161122644]]","[[0.29730271488776444], [0.8537979439976103]]","[[5.853095852437207e-06], [1.5998192481880835e-05]]",[[-1.9932265497322923e-05]],[[-1.313061764084654e-05]]
484,"[[-0.6790776682687856], [1.0494493611621534], [-0.3703917168203043]]","[[0.00042301867956411054], [-0.0008753211440967745], [0.0004392900976980252]]","[[-0.6548443411092347], [0.8888945008498897], [-0.41259320855499776]]","[[0.0002987577907358485], [-20.773665243142258], [-5.696905750919875]]","[[0.29730329634299035], [0.853799550370375]]","[[5.770062577736823e-06], [1.6000679803340745e-05]]",[[-2.002392693629917e-05]],[[-1.3012365695917738e-05]]
485,"[[-0.6790733658484112], [1.0494405775844333], [-0.3703873260207013]]","[[0.0004242497881253582], [-0.0008750674666785085], [0.0004379218854076161]]","[[-0.6548399812384443], [0.8888867337491707], [-0.4125892206104039]]","[[0.00030275201824903064], [-20.773545402206846], [-5.6969526660231065]]","[[0.2973038695563365], [0.8538011569903763]]","[[5.688206755616321e-06], [1.6003129199582133e-05]]",[[-2.0114284678837714e-05]],[[-1.2895792006847873e-05]]
486,"[[-0.6790690510564382], [1.0494317965306705], [-0.37038294883146705]]","[[0.00042546339163047897], [-0.0008748173295653472], [0.0004365730663252465]]","[[-0.6548356117912963], [0.8888789695813101], [-0.4125852405649005]]","[[0.0003066895960133209], [-20.773425371584004], [-5.696998915887491]]","[[0.2973044346446754], [0.8538027638538421]]","[[5.607511671668064e-06], [1.6005541170205362e-05]]",[[-2.0203357234184853e-05]],[[-1.2780872748332367e-05]]
487,"[[-0.6790647240687997], [1.049423017965667], [-0.37037858505971655]]","[[0.00042665973298749993], [-0.0008745706753438554], [0.00043524335809672077]]","[[-0.6548312329040963], [0.8888712083052795], [-0.4125812683065867]]","[[0.0003105712843045616], [-20.77330515390104], [-5.697044510024033]]","[[0.2973049917232254], [0.8538043709570536]]","[[5.527960911244634e-06], [1.6007916292526403e-05]]",[[-2.0291162848750868e-05]],[[-1.2667585398300207e-05]]
488,"[[-0.6790603850589259], [1.0494142418547203], [-0.3703742345153003]]","[[0.00042783906378514314], [-0.0008743274623226049], [0.00043393249149936697]]","[[-0.65482684471111], [0.8888634498806793], [-0.4125773037251651]]","[[0.0003143979228652505], [-20.773184751864438], [-5.6970894577120355]]","[[0.29730554090557254], [0.8538059782963434]]","[[5.4495382650898705e-06], [1.6010255043941157e-05]]",[[-2.037771950301635e-05]],[[-1.2555904760744654e-05]]
489,"[[-0.6790560341978032], [1.0494054681636351], [-0.3703698970107566]]","[[0.0004290016174671035], [-0.000874087633468551], [0.0004326402062883872]]","[[-0.6548224473449238], [0.8888556942676097], [-0.412573346711882]]","[[0.00031817022513802584], [-20.773064168031482], [-5.697133768121654]]","[[0.2973060823036945], [0.8538075858680951]]","[[5.37222775709445e-06], [1.6012557946254447e-05]]",[[-2.0463044925564266e-05]],[[-1.2445809713044695e-05]]
490,"[[-0.6790516716539758], [1.0493966968586819], [-0.37036557236129114]]","[[0.000430147643419046], [-0.0008738511548966044], [0.0004313662373486016]]","[[-0.6548180409360197], [0.8888479414268031], [-0.412569397159546]]","[[0.00032188905974939175], [-20.77294340509187], [-5.69717745025039]]","[[0.29730661602798314], [0.8538091936687426]]","[[5.296013638744768e-06], [1.601482545465771e-05]]",[[-2.0547156586021708e-05]],[[-1.2337275267582451e-05]]
491,"[[-0.6790472975936291], [1.04938792790664], [-0.37036126038472456]]","[[0.00043127735857817484], [-0.0008736179571912639], [0.00043011031689221824]]","[[-0.6548136256132986], [0.8888401913194588], [-0.41256545496246094]]","[[0.00032555505514686445], [-20.772822465444357], [-5.697220513095009]]","[[0.2973071421872671], [0.8538108016947702]]","[[5.220880378020709e-06], [1.6017058157569153e-05]]",[[-2.063007171471152e-05]],[[-1.2230282859607491e-05]]
492,"[[-0.6790429121805609], [1.049379161274731], [-0.3703569609014542]]","[[0.0004323910090238414], [-0.0008733880112000159], [0.0004288721967662945]]","[[-0.6548092015034173], [0.888832443907475], [-0.4125615200164751]]","[[0.00032916908093882924], [-20.772701351723022], [-5.6972629653644775]]","[[0.29730766088883404], [0.8538124099427103]]","[[5.14681265939565e-06], [1.6019256454669062e-05]]",[[-2.0711807284301306e-05]],[[-1.2124806548588843e-05]]
493,"[[-0.6790385155762638], [1.0493703969306587], [-0.3703526737344256]]","[[0.0004334888162157158], [-0.0008731612644272968], [0.00042765162020078074]]","[[-0.6548047687317186], [0.8888246991531277], [-0.4125575922188646]]","[[0.00033273178748194354], [-20.772580066319794], [-5.697304815793629]]","[[0.29730817223845196], [0.8538140184091444]]","[[5.0737954226942605e-06], [1.602142086776226e-05]]",[[-2.0792380029863545e-05]],[[-1.2020826872139942e-05]]
494,"[[-0.6790341079399496], [1.0493616348425905], [-0.37034839870909264]]","[[0.0004345710051870816], [-0.0008729376719539272], [0.0004264483460045543]]","[[-0.6548003274214719], [0.8888169570193196], [-0.41255367146839234]]","[[0.00033624398146070433], [-20.772458611770286], [-5.697346072859258]]","[[0.2973086763403911], [0.8538156270907014]]","[[5.001813763172436e-06], [1.6023551863142416e-05]]",[[-2.0871806451802084e-05]],[[-1.191832190098295e-05]]
495,"[[-0.6790296894285602], [1.0493528749791328], [-0.3703441356533847]]","[[0.0004356377979900933], [-0.0008727171894878649], [0.00042526211959056925]]","[[-0.6547958776942884], [0.8888092174694554], [-0.4125497576652492]]","[[0.0003397063247163601], [-20.772336990407794], [-5.697386745009274]]","[[0.29730917329744544], [0.853817235984057]]","[[4.930853042539596e-06], [1.602564987379651e-05]]",[[-2.0950102811555064e-05]],[[-1.1817270768540306e-05]]
496,"[[-0.679025260196823], [1.049344117309346], [-0.37033988439766435]]","[[0.00043668941201900624], [-0.0008724997726529404], [0.0004240927078200951]]","[[-0.6547914196700289], [0.888801480467456], [-0.41254585071104094]]","[[0.00034311950742305086], [-20.772215204593614], [-5.69742684048471]]","[[0.2973096632109529], [0.8538188450859339]]","[[4.860898766834154e-06], [1.6027715399324904e-05]]",[[-2.102728514053722e-05]],[[-1.171765281384081e-05]]
497,"[[-0.6790208203972717], [1.0493353618027346], [-0.37033564477470404]]","[[0.00043772606296467453], [-0.0008722853771611638], [0.0004229398659788275]]","[[-0.6547869534668627], [0.8887937459777647], [-0.41254195050877235]]","[[0.0003464842819389524], [-20.77209325672158], [-5.697466367570029]]","[[0.2973101461808164], [0.8538204543931002]]","[[4.7919367252013956e-06], [1.6029748883816808e-05]]",[[-2.1103369240205375e-05]],[[-1.1619447078973708e-05]]
498,"[[-0.6790163701802736], [1.0493266084292228], [-0.37033141661963737]]","[[0.00043874796422074813], [-0.0008720739636313424], [0.00042180336447622535]]","[[-0.6547824792013415], [0.8887860139653131], [-0.41253805696282125]]","[[0.00034980131234352285], [-20.771971149076546], [-5.697505334291988]]","[[0.29731062230552435], [0.8538220639023691]]","[[4.723952834462253e-06], [1.60317507602592e-05]]",[[-2.117837068827314e-05]],[[-1.1522633795712015e-05]]
499,"[[-0.6790119096940759], [1.049317857159177], [-0.370327199769941]]","[[0.0004397553218075667], [-0.000871865485655321], [0.0004206829714404059]]","[[-0.6547779969883076], [0.8887782843955349], [-0.41253416997892073]]","[[0.00035307126353512075], [-20.77184888391963], [-5.697543748582664]]","[[0.29731109168217], [0.853823673610599]]","[[4.656933255686724e-06], [1.603372148384352e-05]]",[[-2.1252304842391482e-05]],[[-1.142719354600523e-05]]
500,"[[-0.6790074390848176], [1.0493091079633776], [-0.37032299406539954]]","[[0.00044074834480328784], [-0.0008716599037046358], [0.0004195784508233269]]","[[-0.6547735069409423], [0.8887705572343719], [-0.412530289464147]]","[[0.0003562948105750863], [-20.771726463501714], [-5.697581618264716]]","[[0.29731155440647195], [0.8538252835146912]]","[[4.590864338682721e-06], [1.603566148755675e-05]]",[[-2.1325186838511706e-05]],[[-1.1333105800719404e-05]]
501,"[[-0.6790029584965719], [1.0493003608130216], [-0.37031879934804807]]","[[0.0004417272302974645], [-0.0008714571715426889], [0.000418489590529203]]","[[-0.6547690091709385], [0.8887628324482185], [-0.4125264153268868]]","[[0.00035947259662583164], [-20.771603890016408], [-5.69761895107531]]","[[0.29731201057279294], [0.8538268936115913]]","[[4.525732605342725e-06], [1.603757122659033e-05]]",[[-2.139703159955918e-05]],[[-1.124035299341665e-05]]
